Date,open,open,high,high,low,low,close,close,volume,volume
2025-01-02,240.5,109.5,240.5,109.5,241.0,114.0,241.0,114.0,4066215,2759889
2025-01-03,238.0,112.0,238.0,112.0,239.5,115.0,239.5,115.0,3352425,2974982
2025-01-06,236.5,114.5,236.5,114.5,243.0,115.0,243.0,115.0,4505953,2547987
2025-01-07,243.0,114.0,243.0,114.0,244.5,116.0,244.5,116.0,4204437,2298450
2025-01-08,245.5,113.5,245.5,113.5,248.0,114.5,248.0,114.5,6026635,909332
2025-01-09,240.0,114.5,240.0,114.5,241.0,114.5,241.0,114.5,6277315,1759367
2025-01-10,226.0,113.0,226.0,113.0,228.0,114.5,228.0,114.5,3819126,2625654
2025-01-13,221.0,111.5,221.0,111.5,221.0,113.0,221.0,113.0,6358523,2330585
2025-01-14,209.5,111.0,209.5,111.0,212.5,114.0,212.5,114.0,5137978,2152504
2025-01-15,206.0,112.5,206.0,112.5,211.5,112.5,211.5,112.5,4110097,1592317
2025-01-16,212.5,112.0,212.5,112.0,216.5,112.5,216.5,112.5,3823990,1994978
2025-01-17,215.0,111.0,215.0,111.0,216.0,111.5,216.0,111.5,2323434,2504699
2025-01-20,216.0,110.5,216.0,110.5,222.0,112.0,222.0,112.0,2953394,1463133
2025-01-21,222.0,111.0,222.0,111.0,226.0,112.0,226.0,112.0,2449474,1230171
2025-01-22,228.0,112.5,228.0,112.5,228.0,113.5,228.0,113.5,2774736,1520249
2025-02-03,216.0,110.5,216.0,110.5,221.0,110.5,221.0,110.5,3524266,2375019
2025-02-04,218.0,109.5,218.0,109.5,232.0,110.0,232.0,110.0,5715963,6909817
2025-02-05,230.0,103.5,230.0,103.5,244.0,105.0,244.0,105.0,8115672,1541830
2025-02-06,242.0,104.5,242.0,104.5,242.0,106.5,242.0,106.5,4571733,1511975
2025-02-07,238.5,106.5,238.5,106.5,243.5,107.0,243.5,107.0,6036318,1085412
2025-02-10,240.5,106.5,240.5,106.5,249.0,108.0,249.0,108.0,7037720,1423413
2025-02-11,243.5,106.5,243.5,106.5,244.0,107.5,244.0,107.5,3481460,2117274
2025-02-12,241.0,104.5,241.0,104.5,243.5,105.5,243.5,105.5,2593710,1295397
2025-02-13,242.0,105.5,242.0,105.5,249.0,106.0,249.0,106.0,6645264,1726684
2025-02-14,244.5,105.5,244.5,105.5,258.0,105.5,258.0,105.5,12591685,898446
2025-02-17,252.0,106.0,252.0,106.0,256.0,106.5,256.0,106.5,7444787,910555
2025-02-18,253.0,105.5,253.0,105.5,262.0,106.0,262.0,106.0,15147498,1343435
2025-02-19,258.5,105.5,258.5,105.5,263.0,109.0,263.0,109.0,14263909,3042202
2025-02-20,249.5,107.0,249.5,107.0,249.5,107.5,249.5,107.5,7119765,1125563
2025-02-21,244.5,106.5,244.5,106.5,247.0,107.0,247.0,107.0,3510390,1185832
2025-02-24,235.5,106.0,235.5,106.0,245.5,106.5,245.5,106.5,9451712,1341717
2025-02-25,241.0,105.0,241.0,105.0,241.5,105.0,241.5,105.0,4755536,2304186
2025-02-26,238.0,108.0,238.0,108.0,242.5,114.0,242.5,114.0,3843168,20617338
2025-02-27,239.0,114.0,239.0,114.0,242.5,115.5,242.5,115.5,3192719,16821995
2025-03-03,235.5,107.5,235.5,107.5,240.0,109.5,240.0,109.5,4247549,6485960
2025-03-04,234.5,106.5,234.5,106.5,245.0,109.5,245.0,109.5,5670533,3934520
2025-03-05,245.5,107.0,245.5,107.0,248.5,112.5,248.5,112.5,4920381,5218121
2025-03-06,246.5,110.5,246.5,110.5,246.5,111.5,246.5,111.5,3785857,4579355
2025-03-07,239.0,108.0,239.0,108.0,243.0,109.5,243.0,109.5,3351035,3816955
2025-03-10,250.0,105.5,250.0,105.5,254.0,105.5,254.0,105.5,16824814,4591773
2025-03-11,234.0,101.5,234.0,101.5,235.5,104.5,235.5,104.5,8256653,4963465
2025-03-12,231.5,104.0,231.5,104.0,233.0,105.5,233.0,105.5,9117783,2192607
2025-03-13,227.5,104.5,227.5,104.5,232.5,105.0,232.5,105.0,6085635,2360501
2025-03-14,222.5,104.0,222.5,104.0,227.0,104.0,227.0,104.0,4341866,2174843
2025-03-17,227.0,103.5,227.0,103.5,229.0,109.5,229.0,109.5,2843685,5811576
2025-03-18,227.5,108.0,227.5,108.0,229.5,109.5,229.5,109.5,1568368,4413037
2025-03-19,229.0,109.5,229.0,109.5,232.0,109.5,232.0,109.5,4142316,3852462
2025-03-20,230.0,106.5,230.0,106.5,241.0,108.5,241.0,108.5,6768256,2565587
2025-03-21,240.5,107.5,240.5,107.5,247.0,108.0,247.0,108.0,11674068,4462660
2025-03-24,249.0,107.0,249.0,107.0,251.5,108.0,251.5,108.0,6912602,3725630
