Date,open,open,high,high,low,low,close,close,volume,volume
2025-01-02,17.75,15.199999809265137,17.75,15.199999809265137,17.75,15.300000190734863,17.75,15.300000190734863,66274,807681
2025-01-03,17.75,15.199999809265137,17.75,15.199999809265137,17.75,15.300000190734863,17.75,15.300000190734863,12100,313981
2025-01-06,17.799999237060547,15.199999809265137,17.799999237060547,15.199999809265137,17.899999618530273,15.649999618530273,17.899999618530273,15.649999618530273,36290,793182
2025-01-07,17.899999618530273,15.649999618530273,17.899999618530273,15.649999618530273,17.899999618530273,15.699999809265137,17.899999618530273,15.699999809265137,40232,541823
2025-01-08,17.700000762939453,15.5,17.700000762939453,15.5,17.700000762939453,15.5,17.700000762939453,15.5,54591,337408
2025-01-09,17.600000381469727,15.399999618530273,17.600000381469727,15.399999618530273,17.75,15.5,17.75,15.5,74280,409356
2025-01-10,17.700000762939453,15.100000381469727,17.700000762939453,15.100000381469727,17.799999237060547,15.25,17.799999237060547,15.25,12100,478198
2025-01-13,17.700000762939453,15.399999618530273,17.700000762939453,15.399999618530273,17.700000762939453,15.699999809265137,17.700000762939453,15.699999809265137,27050,1732201
2025-01-14,17.549999237060547,15.699999809265137,17.549999237060547,15.699999809265137,17.75,15.899999618530273,17.75,15.899999618530273,22143,877201
2025-01-15,17.600000381469727,15.75,17.600000381469727,15.75,17.75,15.850000381469727,17.75,15.850000381469727,17000,1068033
2025-01-16,17.850000381469727,15.850000381469727,17.850000381469727,15.850000381469727,17.850000381469727,15.899999618530273,17.850000381469727,15.899999618530273,53050,617781
2025-01-17,17.700000762939453,15.850000381469727,17.700000762939453,15.850000381469727,17.700000762939453,16.25,17.700000762939453,16.25,8051,1305280
2025-01-20,17.700000762939453,16.100000381469727,17.700000762939453,16.100000381469727,17.75,16.25,17.75,16.25,14509,591436
2025-01-21,17.75,16.299999237060547,17.75,16.299999237060547,17.799999237060547,16.350000381469727,17.799999237060547,16.350000381469727,3000,282961
2025-01-22,17.899999618530273,16.25,17.899999618530273,16.25,17.899999618530273,16.350000381469727,17.899999618530273,16.350000381469727,10151,1092790
