Date,open,open,high,high,low,low,close,close,volume,volume
2025-01-02,17.649999618530273,17.799999237060547,17.649999618530273,17.799999237060547,17.649999618530273,18.0,17.649999618530273,18.0,118003,330038
2025-01-03,17.600000381469727,17.950000762939453,17.600000381469727,17.950000762939453,17.600000381469727,17.950000762939453,17.600000381469727,17.950000762939453,49004,111284
2025-01-06,17.600000381469727,17.850000381469727,17.600000381469727,17.850000381469727,17.75,18.0,17.75,18.0,105190,125175
2025-01-07,17.700000762939453,17.799999237060547,17.700000762939453,17.799999237060547,17.700000762939453,17.899999618530273,17.700000762939453,17.899999618530273,393000,271171
2025-01-08,17.399999618530273,17.75,17.399999618530273,17.75,17.450000762939453,17.850000381469727,17.450000762939453,17.850000381469727,90261,178353
2025-01-09,17.299999237060547,17.75,17.299999237060547,17.75,17.299999237060547,17.850000381469727,17.299999237060547,17.850000381469727,127000,365534
2025-01-10,17.100000381469727,17.649999618530273,17.100000381469727,17.649999618530273,17.149999618530273,17.700000762939453,17.149999618530273,17.700000762939453,156200,338225
2025-01-13,16.899999618530273,17.5,16.899999618530273,17.5,17.100000381469727,17.549999237060547,17.100000381469727,17.549999237060547,196000,576302
2025-01-14,17.100000381469727,17.399999618530273,17.100000381469727,17.399999618530273,17.200000762939453,17.5,17.200000762939453,17.5,100000,285679
2025-01-15,17.100000381469727,17.549999237060547,17.100000381469727,17.549999237060547,17.100000381469727,17.649999618530273,17.100000381469727,17.649999618530273,58010,226921
2025-01-16,17.200000762939453,17.649999618530273,17.200000762939453,17.649999618530273,17.25,17.700000762939453,17.25,17.700000762939453,31014,164434
2025-01-17,17.299999237060547,17.600000381469727,17.299999237060547,17.600000381469727,17.350000381469727,17.700000762939453,17.350000381469727,17.700000762939453,70000,113029
2025-01-20,17.299999237060547,17.700000762939453,17.299999237060547,17.700000762939453,17.350000381469727,17.75,17.350000381469727,17.75,52142,166022
2025-01-21,17.350000381469727,17.700000762939453,17.350000381469727,17.700000762939453,17.450000762939453,17.700000762939453,17.450000762939453,17.700000762939453,36454,105333
2025-01-22,17.450000762939453,17.75,17.450000762939453,17.75,17.450000762939453,17.850000381469727,17.450000762939453,17.850000381469727,52040,145002
2025-02-03,17.299999237060547,18.0,17.299999237060547,18.0,17.299999237060547,18.299999237060547,17.299999237060547,18.299999237060547,57000,1111525
2025-02-04,17.399999618530273,18.0,17.399999618530273,18.0,17.399999618530273,18.100000381469727,17.399999618530273,18.100000381469727,85000,258884
