date,open,high,low,close,volume
2025-01-02,208.5,210.5,202.0,202.0,2797300
2025-01-03,204.5,204.5,196.0,196.5,3629254
2025-01-06,198.5,203.5,196.5,201.5,2291162
2025-01-07,202.0,203.5,198.5,199.0,1268815
2025-01-08,199.5,203.5,198.5,199.0,1227944
2025-01-09,200.5,201.5,195.0,195.5,1507762
2025-01-10,196.0,196.5,191.5,191.5,1294767
2025-01-13,191.5,191.5,182.0,183.5,2512839
2025-01-14,183.0,194.0,181.5,194.0,2389160
2025-01-15,193.0,194.5,184.0,186.0,2669274
2025-01-16,191.0,192.0,186.0,187.0,1656070
2025-01-17,188.5,190.0,183.5,187.5,1920652
2025-01-20,185.0,195.5,184.5,194.5,2661412
2025-01-21,194.5,207.5,190.0,205.0,6120571
2025-01-22,208.0,219.0,207.0,214.0,16111503
2025-02-03,210.0,220.0,207.5,217.5,10896533
2025-02-04,218.0,222.0,214.5,215.5,7260722
2025-02-05,216.0,237.0,216.0,237.0,20856712
2025-02-06,240.5,243.5,232.0,235.0,19058580
2025-02-07,235.5,253.5,233.0,248.0,21410562
2025-02-10,244.0,251.5,239.0,242.0,9830401
2025-02-11,243.0,262.5,239.5,256.0,14500829
2025-02-12,254.0,270.0,251.5,264.5,17160088
2025-02-13,266.5,272.5,255.0,257.5,15991543
2025-02-14,261.5,283.0,259.0,283.0,25164052
2025-02-17,285.0,297.5,280.0,290.5,31387040
2025-02-18,290.5,293.0,283.5,291.5,13622435
2025-02-19,292.0,296.5,287.0,287.5,9694859
2025-02-20,289.0,295.0,276.5,289.0,13196613
2025-02-21,289.0,298.5,283.0,287.0,14111301
2025-02-24,283.0,302.5,283.0,296.5,12205048
2025-02-25,290.5,296.0,289.0,291.5,7868690
2025-02-26,289.0,293.0,283.0,286.5,8783472
2025-02-27,287.0,288.5,271.5,277.0,10408824
2025-03-03,273.5,277.5,267.0,272.5,7824875
2025-03-04,269.5,281.5,267.0,276.5,7727742
2025-03-05,277.0,280.0,272.0,272.0,5206159
2025-03-06,270.5,275.0,263.0,265.0,6818247
2025-03-07,264.0,273.0,257.5,260.0,8152004
2025-03-10,261.0,261.0,249.0,253.0,8687821
2025-03-11,245.0,252.0,239.5,248.5,7057682
2025-03-12,250.0,264.0,249.0,262.5,9137135
2025-03-13,265.0,267.5,256.5,257.5,7395632
2025-03-14,260.5,260.5,253.0,255.0,3682620
2025-03-17,258.0,258.0,246.0,246.0,3953952
2025-03-18,248.0,257.5,248.0,254.0,5367427
2025-03-19,256.0,260.5,249.0,251.5,5513055
2025-03-20,254.5,258.0,247.0,249.0,3679920
2025-03-21,250.0,250.5,243.0,245.0,2861880
2025-03-24,248.0,255.5,241.5,241.5,4158712
2025-03-25,246.5,260.5,245.0,255.5,10443984
2025-03-26,254.5,258.5,252.5,254.0,6301244
2025-03-27,250.0,254.5,247.0,250.0,4511173
2025-03-28,248.5,250.0,242.5,244.5,3040666
2025-03-31,234.5,238.5,220.5,225.0,7912079
2025-04-01,229.0,247.5,226.5,242.5,8230759
2025-04-02,244.0,250.0,238.0,244.5,9808733
2025-04-07,220.5,220.5,220.5,220.5,144110
2025-04-08,198.5,198.5,198.5,198.5,1752033
2025-04-09,179.0,181.5,179.0,179.0,3980539
2025-04-10,196.5,196.5,186.0,186.0,17479569
2025-04-11,170.5,180.0,167.5,177.5,14677378
2025-04-14,195.0,195.0,186.5,189.5,15188136
2025-04-15,194.0,201.0,190.5,193.5,16001376
2025-04-16,192.0,193.5,180.0,184.0,13008929
2025-04-17,186.0,194.5,184.0,192.0,13010829
2025-04-18,192.5,193.5,186.0,186.5,6449029
2025-04-21,186.5,187.5,168.0,168.0,12902801
2025-04-22,165.0,176.0,162.0,168.5,13513870
2025-04-23,176.5,184.5,175.5,180.0,10534540
2025-04-24,180.5,183.0,178.5,181.0,6370234
2025-04-25,185.5,192.5,184.0,186.0,12405498
2025-04-28,186.0,188.5,181.0,184.5,6644762
2025-04-29,180.5,189.0,179.5,186.0,13440417
2025-04-30,187.5,191.5,183.0,186.0,8798333
2025-05-02,189.0,194.5,186.5,193.5,10013548
2025-05-05,193.0,193.0,177.0,180.5,10114934
2025-05-06,179.0,188.0,179.0,185.5,4501490
2025-05-07,187.0,187.0,177.0,178.0,8545439
2025-05-08,181.0,195.0,179.0,191.0,10385470
2025-05-09,193.0,194.0,189.0,190.0,9200609
2025-05-12,190.0,198.0,190.0,190.0,8889518
2025-05-13,200.0,203.5,193.0,195.5,16546799
2025-05-14,198.0,201.5,195.0,195.5,8175349
2025-05-15,196.5,199.5,188.5,191.5,9079366
2025-05-16,192.0,194.0,189.5,191.0,3579337
2025-05-19,190.5,191.0,186.0,186.0,3694521
2025-05-20,188.0,195.0,188.0,188.0,6619312
2025-05-21,188.0,193.0,188.0,191.0,5632959
2025-05-22,190.0,190.0,184.5,187.0,4983303
2025-05-23,189.0,190.5,184.0,185.0,4552382
2025-05-26,185.0,186.5,182.0,183.5,2871269
2025-05-27,184.5,185.5,179.0,180.0,3642700
2025-05-28,183.0,184.0,175.0,176.5,3551746
2025-05-29,178.5,181.5,176.0,180.0,3773471
2025-06-02,178.0,180.5,173.0,173.5,3493795
2025-06-03,175.0,176.5,172.5,174.0,2456430
2025-06-04,176.0,177.5,175.0,175.5,2162969
2025-06-05,177.0,190.5,175.0,187.0,12786082
2025-06-06,187.0,187.5,182.5,184.0,5664214
2025-06-09,185.0,186.5,176.0,178.0,5523769
2025-06-10,179.0,187.0,176.0,183.0,6703113
2025-06-11,194.5,198.5,189.5,191.5,16751040
2025-06-12,191.5,194.0,188.0,190.0,5822513
2025-06-13,188.0,195.0,186.5,187.5,7594290
2025-06-16,188.5,190.5,184.5,184.5,4333272
2025-06-17,186.5,188.5,182.5,182.5,3783529
2025-06-18,184.5,200.5,184.5,200.5,22865654
2025-06-19,207.5,220.5,204.5,220.5,45121445
2025-06-20,222.5,233.0,213.5,218.0,85777682
2025-06-23,217.0,221.5,212.0,215.5,27108915
2025-06-24,217.0,226.0,217.0,225.5,23912025
2025-06-25,230.0,232.5,219.0,219.0,18670616
2025-06-26,221.5,230.0,221.0,222.0,17680501
2025-06-27,225.0,226.0,217.5,219.5,8789243
2025-06-30,215.5,218.5,211.5,214.5,10373771
2025-07-01,214.5,218.0,212.5,213.0,7823538
2025-07-02,214.0,218.0,211.0,211.5,6347784
2025-07-03,222.0,225.5,211.5,213.0,17848405
2025-07-04,214.5,215.5,207.0,208.0,8023676
2025-07-07,208.5,211.5,204.0,206.5,5335254
2025-07-08,204.5,207.5,201.5,206.0,5218238
2025-07-09,203.5,212.0,203.0,210.5,5098241
2025-07-10,210.0,215.0,209.5,212.0,5506022
2025-07-11,211.5,215.5,211.5,213.5,3769715
2025-07-14,213.0,214.0,206.0,206.0,3275685
2025-07-15,206.5,209.5,206.0,209.5,2398841
2025-07-16,209.5,213.0,207.5,207.5,4801409
2025-07-17,209.5,223.0,209.0,214.5,14047391
2025-07-18,217.0,235.5,214.5,235.5,22583847
2025-07-21,237.5,245.0,236.0,237.0,32094487
2025-07-22,238.5,240.0,229.5,230.5,12317434
2025-07-23,237.5,244.0,233.5,241.5,20129473
2025-07-24,241.5,245.5,235.5,244.0,11852471
2025-07-25,246.0,247.5,238.0,238.0,9093807
2025-07-28,239.0,241.0,234.0,234.5,5557263
2025-07-29,234.5,238.0,232.0,234.0,5361668
2025-07-30,234.0,236.0,232.0,235.0,2477184
2025-07-31,235.5,238.5,234.5,235.5,3466578
2025-08-01,230.0,240.5,228.0,234.0,3786207
2025-08-04,231.0,232.5,227.5,229.0,3605741
2025-08-05,231.0,237.0,228.5,230.0,5925849
2025-08-06,226.0,243.0,226.0,240.5,16299738
2025-08-07,244.0,244.0,237.0,237.5,9637409
2025-08-08,238.0,240.0,232.5,233.5,4854826
2025-08-11,231.5,233.5,228.0,229.5,4270523
2025-08-12,227.0,230.5,225.5,226.0,3452883
2025-08-13,228.0,237.0,228.0,231.0,5962112
2025-08-14,232.0,246.0,230.0,238.0,13266073
2025-08-15,240.0,242.0,234.0,234.0,5045797
2025-08-18,234.0,235.0,230.0,234.0,4065861
2025-08-19,235.5,241.0,229.0,229.0,5250679
2025-08-20,228.5,233.5,220.0,220.0,5492934
2025-08-21,224.0,226.5,220.0,221.0,3671623
2025-08-22,223.0,225.0,215.0,217.5,5210541
2025-08-25,221.0,239.0,220.5,239.0,11728837
2025-08-26,240.5,248.5,237.0,238.0,13302512
2025-08-27,242.5,246.5,238.5,245.0,5817710
2025-08-28,245.5,268.5,242.5,259.0,17415996
