Date,open,open,high,high,low,low,close,close,volume,volume
2025-01-02,18.700000762939453,388.0,18.700000762939453,388.0,19.0,388.0,19.0,388.0,565001,611365
2025-01-03,18.600000381469727,381.5,18.600000381469727,381.5,18.600000381469727,383.5,18.600000381469727,383.5,723000,630210
2025-01-06,18.5,371.5,18.5,371.5,19.100000381469727,376.0,19.100000381469727,376.0,784003,328015
2025-01-07,18.850000381469727,377.0,18.850000381469727,377.0,18.850000381469727,387.0,18.850000381469727,387.0,284001,746241
2025-01-08,18.450000762939453,386.0,18.450000762939453,386.0,18.899999618530273,393.0,18.899999618530273,393.0,348000,536184
2025-01-09,18.450000762939453,387.0,18.450000762939453,387.0,18.799999237060547,393.0,18.799999237060547,393.0,1059002,1088275
2025-01-10,17.549999237060547,366.0,17.549999237060547,366.0,17.649999618530273,372.0,17.649999618530273,372.0,484001,376823
2025-01-13,17.5,366.0,17.5,366.0,17.5,367.5,17.5,367.5,898101,684676
2025-01-14,17.0,358.0,17.0,358.0,17.200000762939453,358.0,17.200000762939453,358.0,337246,474025
2025-01-15,17.100000381469727,350.5,17.100000381469727,350.5,17.200000762939453,355.0,17.200000762939453,355.0,298000,344347
2025-01-16,17.25,350.5,17.25,350.5,17.399999618530273,355.0,17.399999618530273,355.0,220003,234021
2025-01-17,17.25,351.0,17.25,351.0,17.25,352.0,17.25,352.0,309001,299110
2025-01-20,17.149999618530273,349.0,17.149999618530273,349.0,17.350000381469727,356.0,17.350000381469727,356.0,287001,253040
2025-01-21,17.350000381469727,349.5,17.350000381469727,349.5,17.350000381469727,353.0,17.350000381469727,353.0,148004,174179
2025-01-22,17.299999237060547,352.5,17.299999237060547,352.5,17.450000762939453,357.5,17.450000762939453,357.5,313005,400111
2025-02-03,17.0,344.0,17.0,344.0,17.450000762939453,344.0,17.450000762939453,344.0,342001,679539
2025-02-04,17.549999237060547,332.0,17.549999237060547,332.0,17.600000381469727,332.5,17.600000381469727,332.5,115106,435350
2025-02-05,17.600000381469727,323.5,17.600000381469727,323.5,18.049999237060547,330.0,18.049999237060547,330.0,371005,434117
2025-02-06,18.149999618530273,330.0,18.149999618530273,330.0,18.149999618530273,332.5,18.149999618530273,332.5,213015,305006
2025-02-07,17.950000762939453,329.5,17.950000762939453,329.5,18.299999237060547,339.0,18.299999237060547,339.0,255009,332102
2025-02-10,18.25,331.0,18.25,331.0,18.399999618530273,334.5,18.399999618530273,334.5,257012,316050
2025-02-11,18.299999237060547,333.5,18.299999237060547,333.5,18.399999618530273,337.5,18.399999618530273,337.5,375005,345020
2025-02-12,18.0,337.0,18.0,337.0,18.100000381469727,342.0,18.100000381469727,342.0,280001,367059
2025-02-13,17.799999237060547,334.0,17.799999237060547,334.0,18.100000381469727,337.0,18.100000381469727,337.0,328032,344101
2025-02-14,17.950000762939453,331.5,17.950000762939453,331.5,18.200000762939453,331.5,18.200000762939453,331.5,195006,755401
2025-02-17,18.100000381469727,318.0,18.100000381469727,318.0,18.299999237060547,323.5,18.299999237060547,323.5,200013,291110
2025-02-18,18.049999237060547,320.0,18.049999237060547,320.0,18.299999237060547,326.0,18.299999237060547,326.0,286007,425008
2025-02-19,17.950000762939453,326.5,17.950000762939453,326.5,18.100000381469727,327.5,18.100000381469727,327.5,194010,268313
2025-02-20,18.149999618530273,326.0,18.149999618530273,326.0,18.149999618530273,330.0,18.149999618530273,330.0,190004,353021
2025-02-21,18.049999237060547,325.5,18.049999237060547,325.5,18.049999237060547,333.0,18.049999237060547,333.0,257003,500019
2025-02-24,17.899999618530273,327.5,17.899999618530273,327.5,18.049999237060547,329.0,18.049999237060547,329.0,713008,415060
2025-02-25,17.700000762939453,324.0,17.700000762939453,324.0,17.700000762939453,324.5,17.700000762939453,324.5,968010,438050
2025-02-26,17.25,318.0,17.25,318.0,17.399999618530273,319.5,17.399999618530273,319.5,335040,522197
2025-02-27,17.350000381469727,317.5,17.350000381469727,317.5,17.649999618530273,320.0,17.649999618530273,320.0,367013,535547
2025-03-03,17.25,310.0,17.25,310.0,17.299999237060547,312.0,17.299999237060547,312.0,278006,490502
2025-03-04,17.200000762939453,305.0,17.200000762939453,305.0,17.299999237060547,312.0,17.299999237060547,312.0,476005,634100
2025-03-05,17.200000762939453,311.5,17.200000762939453,311.5,17.5,315.5,17.5,315.5,265005,298101
2025-03-06,17.350000381469727,317.5,17.350000381469727,317.5,17.450000762939453,317.5,17.450000762939453,317.5,311004,185084
2025-03-07,17.25,308.0,17.25,308.0,17.25,312.5,17.25,312.5,392003,357052
2025-03-10,17.299999237060547,307.0,17.299999237060547,307.0,17.399999618530273,307.0,17.399999618530273,307.0,225003,154021
2025-03-11,17.049999237060547,299.0,17.049999237060547,299.0,17.149999618530273,299.5,17.149999618530273,299.5,512008,559450
2025-03-12,17.049999237060547,310.5,17.049999237060547,310.5,17.299999237060547,327.5,17.299999237060547,327.5,255003,1160205
