Code,Close,Daily_Chg%,Daily_Amount_B,Volume,Sector,Name,Industry,RVOL,Weekly_Chg%,Monthly_Chg%,Vol_Increase
5274.TWO,17890.0,-4.331550802139037,102.6987973,574057.0,伺服器IC,信驊,伺服器IC,0,0,0,0
6669.TW,4880.0,-1.8108651911468814,99.1891232,2032564.0,AI伺服器,緯穎,AI伺服器,0,0,0,0
3661.TW,4795.0,5.038335158817087,147.675451,3079780.0,ASIC設計,世芯-KY,ASIC設計,0,0,0,0
7769.TWO,5835.0,2.2787028921998247,44.24254545,758227.0,IC測試(興櫃),鴻勁,IC測試(興櫃),0,0,0,0
6515.TW,9860.0,-2.665350444225074,31.5034888,319508.0,一般,穎崴,一般,0,0,0,0
2059.TW,4840.0,10.0,21.7149988,448657.0,一般,川湖,一般,0,0,0,0
3008.TW,2575.0,2.1825396825396823,30.75232375,1194265.0,光學鏡頭,大立光,光學鏡頭,0,0,0,0
3443.TW,5450.0,10.0,118.8298925,2180365.0,一般,創意,一般,0,0,0,0
3653.TW,3875.0,-10.0,73.05587875,1885313.0,一般,健策,一般,0,0,0,0
6510.TWO,3730.0,-1.8421052631578945,32.0246237,858569.0,一般,精測,一般,0,0,0,0
6223.TWO,5030.0,1.6161616161616161,47.6769053,947851.0,一般,旺矽,一般,0,0,0,0
3131.TWO,3120.0,-2.5,29.043612,930885.0,一般,弘塑,一般,0,0,0,0
3529.TWO,4705.0,6.931818181818182,80.59481505,1712961.0,一般,力旺,一般,0,0,0,0
2330.TW,2310.0,2.666666666666667,969.4211373,41966283.0,半導體業,台積電,半導體業,0,0,0,0
8299.TWO,2390.0,2.795698924731183,296.8188561,12419199.0,一般,群聯,一般,0,0,0,0
2383.TW,4960.0,0.20202020202020202,130.4945744,2630939.0,一般,台光電,一般,0,0,0,0
2454.TW,3420.0,-0.2915451895043732,289.5146622,8465341.0,IC設計,聯發科,IC設計,0,0,0,0
3665.TW,2780.0,1.2750455373406193,70.823697,2547615.0,一般,貿聯-KY,一般,0,0,0,0
6805.TW,1920.0,2.127659574468085,33.8668416,1763898.0,一般,富世達,一般,0,0,0,0
3017.TW,2415.0,-0.8213552361396305,273.23341395,11314013.0,一般,奇鋐,一般,0,0,0,0
3533.TW,2850.0,4.204753199268739,64.7430795,2271687.0,一般,嘉澤,一般,0,0,0,0
5269.TW,1370.0,2.2388059701492535,19.5265552,1425296.0,一般,祥碩,一般,0,0,0,0
6442.TW,2095.0,1.6990291262135921,55.9628132,2671256.0,一般,光聖,一般,0,0,0,0
6781.TW,1155.0,1.3157894736842104,31.95470355,2766641.0,一般,AES-KY,一般,0,0,0,0
2345.TW,2560.0,3.0181086519114686,97.7925888,3820023.0,一般,智邦,一般,0,0,0,0
2308.TW,2280.0,3.167420814479638,356.9661024,15656408.0,一般,台達電,一般,0,0,0,0
6409.TW,790.0,-1.0025062656641603,7.8352121,991799.0,一般,旭隼,一般,0,0,0,0
2404.TW,997.0,1.321138211382114,33.60172151,3370283.0,一般,漢唐,一般,0,0,0,0
7734.TWO,3670.0,-5.534105534105534,2.0899916,56948.0,封裝材料(興櫃),印能科技,封裝材料(興櫃),0,0,0,0
1590.TW,1490.0,3.8327526132404177,19.9423388,1338412.0,一般,亞德客-KY,一般,0,0,0,0
3324.TW,1070.0,-3.167420814479638,51.3463789,4798727.0,一般,雙鴻,一般,0,0,0,0
8210.TW,1290.0,-2.6415094339622645,105.6312759,8188471.0,一般,勤誠,一般,0,0,0,0
4749.TWO,987.0,-2.277227722772277,32.02840662,3245026.0,一般,新應材,一般,0,0,0,0
2360.TW,2325.0,-0.8528784648187633,95.98109175,4128219.0,一般,致茂,一般,0,0,0,0
7750.TWO,2605.0,0.3853564547206166,8.09099975,310595.0,工具機(興櫃),新代,工具機(興櫃),0,0,0,0
5536.TWO,861.0,-1.8244013683010263,12.10202658,1405578.0,一般,聖暉*,一般,0,0,0,0
3491.TWO,1620.0,0.0,22.4570394,1386237.0,一般,昇達科,一般,0,0,0,0
1519.TW,891.0,0.4509582863585118,20.10814146,2256806.0,一般,華城,一般,0,0,0,0
6944.TWO,985.0,3.3578174186778593,14.0445831,1425846.0,廢水處理(興櫃),兆聯實業,廢水處理(興櫃),0,0,0,0
6739.TWO,1370.0,-5.841924398625429,10.90657,796100.0,半導體設備(興櫃),竹陞科技,半導體設備(興櫃),0,0,0,0
