Code,Close,Daily_Chg%,Daily_Amount_B,Volume,Sector,Name,Industry,RVOL,Weekly_Chg%,Monthly_Chg%,Vol_Increase
5274.TWO,17790.0,1.396409233399829,57.9608874,325806.0,伺服器IC,信驊,伺服器IC,0,0,0,0
6669.TW,4755.0,-2.1604938271604937,92.1299319,1937538.0,AI伺服器,緯穎,AI伺服器,0,0,0,0
3661.TW,4150.0,-2.3529411764705883,76.9910905,1855207.0,ASIC設計,世芯-KY,ASIC設計,0,0,0,0
7769.TWO,5600.0,4.089219330855019,81.281704,1451459.0,IC測試(興櫃),鴻勁,IC測試(興櫃),0,0,0,0
6515.TW,10055.0,-6.02803738317757,37.8824136,376752.0,一般,穎崴,一般,0,0,0,0
2059.TW,4140.0,2.096177558569667,24.2083602,584743.0,一般,川湖,一般,0,0,0,0
3008.TW,2545.0,-1.1650485436893203,19.8909565,781570.0,光學鏡頭,大立光,光學鏡頭,0,0,0,0
3443.TW,4835.0,3.2017075773745995,202.05885645,4179087.0,一般,創意,一般,0,0,0,0
3653.TW,4780.0,-9.811320754716983,63.7395792,1333464.0,一般,健策,一般,0,0,0,0
6223.TWO,5000.0,-3.1945788964181996,65.9725,1319450.0,一般,旺矽,一般,0,0,0,0
2330.TW,2250.0,-1.098901098901099,545.2646175,24233983.0,半導體業,台積電,半導體業,0,0,0,0
8299.TWO,2115.0,5.223880597014925,197.8759314,9355836.0,一般,群聯,一般,0,0,0,0
2383.TW,4730.0,-0.5257623554153523,95.5717785,2020545.0,一般,台光電,一般,0,0,0,0
2454.TW,3155.0,10.0,278.2358533,8818886.0,IC設計,聯發科,IC設計,0,0,0,0
3665.TW,2875.0,-2.2108843537414966,60.57234,2106864.0,一般,貿聯-KY,一般,0,0,0,0
6805.TW,1995.0,-10.0,65.50157565,3283287.0,一般,富世達,一般,0,0,0,0
3017.TW,2705.0,-6.239168110918544,226.0593927,8357094.0,一般,奇鋐,一般,0,0,0,0
3533.TW,2490.0,-4.597701149425287,54.2510493,2178757.0,一般,嘉澤,一般,0,0,0,0
5269.TW,1350.0,-2.877697841726619,23.80104,1763040.0,一般,祥碩,一般,0,0,0,0
6442.TW,2060.0,-1.1990407673860912,18.736421,909535.0,一般,光聖,一般,0,0,0,0
6781.TW,1120.0,-1.3215859030837005,10.798256,964130.0,一般,AES-KY,一般,0,0,0,0
2308.TW,2165.0,-2.4774774774774775,228.604948,10559120.0,一般,台達電,一般,0,0,0,0
6409.TW,784.0,-0.8849557522123894,8.58424336,1094929.0,一般,旭隼,一般,0,0,0,0
2404.TW,977.0,-0.10224948875255625,28.28856604,2895452.0,一般,漢唐,一般,0,0,0,0
7734.TWO,3690.0,0.0,3.1962411,86619.0,封裝材料(興櫃),印能科技,封裝材料(興櫃),0,0,0,0
3324.TW,1170.0,-1.680672268907563,38.9880504,3332312.0,一般,雙鴻,一般,0,0,0,0
8210.TW,1265.0,10.0,30.95266515,2446851.0,一般,勤誠,一般,0,0,0,0
4749.TWO,981.0,-4.757281553398058,42.52279878,4334638.0,一般,新應材,一般,0,0,0,0
2360.TW,2235.0,-3.2467532467532463,91.1153625,4076750.0,一般,致茂,一般,0,0,0,0
7750.TWO,2670.0,0.7547169811320755,14.051409,526270.0,工具機(興櫃),新代,工具機(興櫃),0,0,0,0
5536.TWO,860.0,0.702576112412178,10.9490728,1273148.0,一般,聖暉*,一般,0,0,0,0
1519.TW,895.0,-2.399127589967285,33.59481845,3753611.0,一般,華城,一般,0,0,0,0
6944.TWO,945.0,3.7321624588364433,7.3981026,782868.0,廢水處理(興櫃),兆聯實業,廢水處理(興櫃),0,0,0,0
7751.TWO,2655.0,-0.18796992481203006,4.15281825,156415.0,自動化(興櫃),竑騰,自動化(興櫃),0,0,0,0
3293.TWO,737.0,-0.8075370121130552,8.22032112,1115376.0,一般,鈊象,一般,0,0,0,0
7805.TWO,724.0,1.8284106891701828,1.30640008,180442.0,網通(興櫃),威聯通,網通(興櫃),0,0,0,0
6640.TWO,1495.0,0.6734006734006733,5.0577345,338310.0,一般,均華,一般,0,0,0,0
5289.TWO,1420.0,9.652509652509652,66.9310894,4713457.0,工控記憶體,宜鼎,工控記憶體,0,0,0,0
2368.TW,1480.0,2.7777777777777777,54.8386176,3705312.0,一般,金像電,一般,0,0,0,0
3081.TWO,2815.0,2.5500910746812386,80.0745329,2844566.0,一般,聯亞,一般,0,0,0,0
^TWII,40769.2890625,0.15759296372655635,0.0,0.0,指數/原物料,加權指數,指數/原物料,0,0,0,0
^TWOII,398.25,3.554530632125255,0.0,0.0,指數/原物料,櫃買指數,指數/原物料,0,0,0,0
^DJI,48941.8984375,-1.1260188261932211,0.0,0.0,指數/原物料,道瓊工業,指數/原物料,0,0,0,0
^GSPC,7200.75,-0.4062189384334172,0.0,0.0,指數/原物料,S&P 500,指數/原物料,0,0,0,0
^IXIC,25067.80078125,-0.18570461013891645,0.0,0.0,指數/原物料,那斯達克,指數/原物料,0,0,0,0
^SOX,10534.66015625,-0.5727016631353627,0.0,0.0,指數/原物料,費城半導體,指數/原物料,0,0,0,0
^VIX,17.729999542236328,-3.061789749915217,0.0,0.0,指數/原物料,美股 VIX,指數/原物料,0,0,0,0
GC=F,4564.2001953125,0.9890517825533798,0.0,0.0,指數/原物料,黃金,指數/原物料,0,0,0,0
SI=F,74.13999938964844,1.4615732619535833,0.0,0.0,指數/原物料,白銀,指數/原物料,0,0,0,0
HG=F,5.959000110626221,2.83002643957095,0.0,0.0,指數/原物料,銅,指數/原物料,0,0,0,0
CL=F,103.68000030517578,-2.5747020399490075,0.0,0.0,指數/原物料,原油,指數/原物料,0,0,0,0
HRC=F,1129.0,4.1512915129151295,0.0,0.0,指數/原物料,熱軋鋼,指數/原物料,0,0,0,0
