Code,Close,Daily_Chg%,Daily_Amount_B,Volume,Sector,Name,Industry,RVOL,Weekly_Chg%,Monthly_Chg%,Vol_Increase
5274.TWO,18700.0,5.115233277121979,79.314741,424143.0,伺服器IC,信驊,伺服器IC,0,0,0,0
6669.TW,4970.0,4.52155625657203,133.932554,2694820.0,AI伺服器,緯穎,AI伺服器,0,0,0,0
3661.TW,4565.0,10.0,150.8567247,3304638.0,ASIC設計,世芯-KY,ASIC設計,0,0,0,0
7769.TWO,5705.0,1.875,82.2799061,1442242.0,IC測試(興櫃),鴻勁,IC測試(興櫃),0,0,0,0
6515.TW,10130.0,0.7458975634012929,49.7096321,490717.0,一般,穎崴,一般,0,0,0,0
2059.TW,4400.0,6.280193236714976,57.96604,1317410.0,一般,川湖,一般,0,0,0,0
3008.TW,2520.0,-0.9823182711198428,35.3782548,1403899.0,光學鏡頭,大立光,光學鏡頭,0,0,0,0
3443.TW,4955.0,2.481902792140641,242.3386445,4890790.0,一般,創意,一般,0,0,0,0
3653.TW,4305.0,-10.0,39.61069245,920109.0,一般,健策,一般,0,0,0,0
6510.TWO,3800.0,3.825136612021858,46.113114,1213503.0,一般,精測,一般,0,0,0,0
6223.TWO,4950.0,-1.0,64.9406835,1311933.0,一般,旺矽,一般,0,0,0,0
3131.TWO,3200.0,10.0,41.725088,1303909.0,一般,弘塑,一般,0,0,0,0
3529.TWO,4400.0,-1.0123734533183353,43.38928,986120.0,一般,力旺,一般,0,0,0,0
2330.TW,2250.0,0.0,855.6066675,38026963.0,半導體業,台積電,半導體業,0,0,0,0
8299.TWO,2325.0,10.0,309.29026275,13302807.0,一般,群聯,一般,0,0,0,0
2383.TW,4950.0,4.651162790697675,184.989915,3737170.0,一般,台光電,一般,0,0,0,0
2454.TW,3430.0,8.716323296354993,1359.599178,39638460.0,IC設計,聯發科,IC設計,0,0,0,0
3665.TW,2745.0,-4.521739130434783,171.60496515,6251547.0,一般,貿聯-KY,一般,0,0,0,0
6805.TW,1880.0,-5.764411027568922,96.5915612,5137849.0,一般,富世達,一般,0,0,0,0
3017.TW,2435.0,-10.0,278.5209979,11438234.0,一般,奇鋐,一般,0,0,0,0
3533.TW,2735.0,9.839357429718875,62.71937555,2293213.0,一般,嘉澤,一般,0,0,0,0
5269.TW,1340.0,-0.7407407407407408,24.0274998,1793097.0,一般,祥碩,一般,0,0,0,0
6442.TW,2060.0,0.0,33.197003,1611505.0,一般,光聖,一般,0,0,0,0
6781.TW,1140.0,1.7857142857142856,22.4811078,1972027.0,一般,AES-KY,一般,0,0,0,0
2345.TW,2485.0,-0.4008016032064128,155.4706454,6256364.0,一般,智邦,一般,0,0,0,0
2308.TW,2210.0,2.0785219399538106,343.9212166,15562046.0,一般,台達電,一般,0,0,0,0
6409.TW,798.0,1.7857142857142856,10.17658278,1275261.0,一般,旭隼,一般,0,0,0,0
2404.TW,984.0,0.7164790174002047,36.97605336,3757729.0,一般,漢唐,一般,0,0,0,0
7734.TWO,3885.0,5.284552845528456,4.4091642,113492.0,封裝材料(興櫃),印能科技,封裝材料(興櫃),0,0,0,0
1590.TW,1435.0,-0.3472222222222222,15.2467602,1062492.0,一般,亞德客-KY,一般,0,0,0,0
3324.TW,1105.0,-5.555555555555555,70.47056835,6377427.0,一般,雙鴻,一般,0,0,0,0
8210.TW,1325.0,4.743083003952568,68.74305375,5188155.0,一般,勤誠,一般,0,0,0,0
4749.TWO,1010.0,2.9561671763506627,64.109649,6347490.0,一般,新應材,一般,0,0,0,0
2360.TW,2345.0,4.921700223713646,150.4469925,6415650.0,一般,致茂,一般,0,0,0,0
7750.TWO,2595.0,-2.8089887640449436,26.98226505,1039779.0,工具機(興櫃),新代,工具機(興櫃),0,0,0,0
5536.TWO,877.0,1.9767441860465116,15.46721927,1763651.0,一般,聖暉*,一般,0,0,0,0
3491.TWO,1620.0,-4.424778761061947,34.5033594,2129837.0,一般,昇達科,一般,0,0,0,0
1519.TW,887.0,-0.8938547486033519,19.84119656,2236888.0,一般,華城,一般,0,0,0,0
6944.TWO,953.0,0.8465608465608466,12.36884405,1297885.0,廢水處理(興櫃),兆聯實業,廢水處理(興櫃),0,0,0,0
6739.TWO,1455.0,2.8268551236749118,12.32252595,846909.0,半導體設備(興櫃),竹陞科技,半導體設備(興櫃),0,0,0,0
7751.TWO,2390.0,-10.0,3.4750361,145399.0,自動化(興櫃),竑騰,自動化(興櫃),0,0,0,0
3293.TWO,731.0,-0.8141112618724559,14.67610425,2007675.0,一般,鈊象,一般,0,0,0,0
7805.TWO,718.0,-0.8287292817679558,0.60085112,83684.0,網通(興櫃),威聯通,網通(興櫃),0,0,0,0
6640.TWO,1425.0,-4.682274247491638,10.19588925,715501.0,一般,均華,一般,0,0,0,0
5289.TWO,1475.0,3.873239436619718,119.8753445,8127142.0,工控記憶體,宜鼎,工控記憶體,0,0,0,0
4583.TW,745.0,-2.6143790849673203,2.1286885,285730.0,一般,台灣精銳,一般,0,0,0,0
2368.TW,1445.0,-2.364864864864865,90.814782,6284760.0,一般,金像電,一般,0,0,0,0
3081.TWO,2655.0,-5.683836589698046,125.9397657,4743494.0,一般,聯亞,一般,0,0,0,0
4966.TWO,574.0,2.135231316725979,8.48702624,1478576.0,一般,譜瑞-KY,一般,0,0,0,0
7728.TWO,772.0,-4.573547589616811,6.67906608,865164.0,光電(興櫃),光焱科技,光電(興櫃),0,0,0,0
^TWII,41138.8515625,0.9064727604973797,0.0,0.0,指數/原物料,加權指數,指數/原物料,0,0,0,0
^TWOII,407.44000244140625,2.3075963443581293,0.0,0.0,指數/原物料,櫃買指數,指數/原物料,0,0,0,0
^DJI,49298.25,0.7281114420910125,0.0,0.0,指數/原物料,道瓊工業,指數/原物料,0,0,0,0
^GSPC,7259.22021484375,0.8120017337603721,0.0,0.0,指數/原物料,S&P 500,指數/原物料,0,0,0,0
^IXIC,25326.130859375,1.0305254951532228,0.0,0.0,指數/原物料,那斯達克,指數/原物料,0,0,0,0
^SOX,10980.580078125,4.232883788001883,0.0,0.0,指數/原物料,費城半導體,指數/原物料,0,0,0,0
^VIX,16.780000686645508,-3.452235345761828,0.0,0.0,指數/原物料,美股 VIX,指數/原物料,0,0,0,0
GC=F,4708.60009765625,3.3539729470011506,0.0,0.0,指數/原物料,黃金,指數/原物料,0,0,0,0
SI=F,77.38500213623047,5.850249394411344,0.0,0.0,指數/原物料,白銀,指數/原物料,0,0,0,0
HG=F,6.138000011444092,3.281174102614589,0.0,0.0,指數/原物料,銅,指數/原物料,0,0,0,0
CL=F,95.23999786376953,-6.8739601154308705,0.0,0.0,指數/原物料,原油,指數/原物料,0,0,0,0
HRC=F,1080.0,-0.36900369003690037,0.0,0.0,指數/原物料,熱軋鋼,指數/原物料,0,0,0,0
