Code,Name,Sector,Industry,Close,Volume,RVOL,Daily_Chg%,Weekly_Chg%,Monthly_Chg%,Daily_Amount_B,Weekly_Amount_B,Monthly_Amount_B,Market_Cap_B
AAL,AAL,Industrials,Airlines,14.05,53799849.0,1.29,-2.09,-0.78,-8.47,0.76,0.76,0.76,9.28
^VIX,VIX,Index,Market Index,20.82,0.0,0.0,17.96,-4.36,30.29,0.0,0.0,0.0,0.0
CRWV,CoreWeave,Technology,Software - Infrastructure,95.7,19566891.0,0.81,0.58,28.2,9.4,1.87,1.87,1.87,49.88
^GSPC,S&P 500,Index,Market Index,6832.76,4529538000.0,0.74,-1.57,0.51,-1.88,30949.25,30949.25,30949.25,0.0
UNH,UnitedHealth,Healthcare,Healthcare Plans,284.37,10942168.0,1.17,1.96,5.89,-14.84,3.11,3.11,3.11,257.59
KVUE,KVUE,Consumer Defensive,Household & Personal Products,18.55,64720160.0,0.79,0.05,2.66,9.05,1.2,1.2,1.2,35.54
AMG,AMG,Financial Services,Asset Management,328.95,1007431.0,2.04,6.77,9.09,5.83,0.33,0.33,0.33,9.35
CL=F,Crude Oil (原油),Index,Market Index,62.91,318760.0,0.94,-2.66,-0.6,2.88,0.02,0.02,0.02,0.0
INTC,Intel,Technology,Semiconductors,46.48,87545087.0,0.82,-3.75,-3.65,-1.71,4.07,4.07,4.07,232.18
TSLA,Tesla,Consumer Cyclical,Auto Manufacturers,417.07,61133007.0,0.98,-2.62,5.0,-6.74,25.5,25.5,25.5,1565.03
SMCI,Super Micro,Technology,Computer Hardware,30.43,25361532.0,0.66,-5.02,-1.36,6.4,0.77,0.77,0.77,18.23
MU,Micron,Technology,Semiconductors,413.97,44955733.0,1.18,0.88,8.12,22.43,18.61,18.61,18.61,465.93
LLY,Eli Lilly,Healthcare,Drug Manufacturers - General,1038.27,2820967.0,0.64,2.27,1.71,-3.61,2.93,2.93,2.93,930.76
MH,MH,Consumer Defensive,Education & Training Services,14.31,3866300.0,5.73,15.96,17.97,-6.78,0.06,0.06,0.06,2.73
TRN,TRN,Industrials,Railroads,34.58,1268197.0,1.62,9.15,14.35,23.72,0.04,0.04,0.04,2.8
WMT,Walmart,Consumer Defensive,Discount Stores,133.64,33273336.0,1.3,3.78,5.28,11.03,4.45,4.45,4.45,1065.49
ERAS,ERAS,Healthcare,Biotechnology,12.31,3325974.0,0.76,6.49,3.62,64.02,0.04,0.04,0.04,3.81
PLTR,Palantir,Technology,Software - Infrastructure,129.13,73428117.0,1.14,-4.83,-0.68,-27.84,9.48,9.48,9.48,307.77
