Code,Name,Sector,Industry,Close,Volume,RVOL,Daily_Chg%,Weekly_Chg%,Monthly_Chg%,Daily_Amount_B,Weekly_Amount_B,Monthly_Amount_B,Market_Cap_B
SMCI,Super Micro,Technology,Computer Hardware,32.04,24463916.0,0.43,-3.87,-5.09,6.37,0.78,0.78,0.78,19.19
WMT,Walmart,Consumer Defensive,Discount Stores,128.77,19157514.0,0.7,1.63,0.6,9.15,2.47,2.47,2.47,1026.66
JPM,JPMorgan,Financial Services,Banks - Diversified,310.82,8695908.0,0.74,-2.34,-2.03,-4.21,2.7,2.7,2.7,846.13
MSTR,MicroStrategy,Technology,Software - Application,126.07,25711684.0,0.64,-5.21,-2.34,-22.29,3.24,3.24,3.24,36.48
RIG,RIG,Energy,Oil & Gas Drilling,6.0,111689821.0,1.3,10.29,12.36,40.52,0.67,0.67,0.67,6.61
GNRC,GNRC,Industrials,Specialty Industrial Machinery,214.99,4280336.0,3.88,17.93,21.34,37.29,0.92,0.92,0.92,12.62
NVDA,NVIDIA,Technology,Semiconductors,190.05,143535658.0,0.73,0.8,9.11,2.76,27.28,27.28,27.28,4627.15
U,U,Technology,Software - Application,21.41,102414964.0,4.12,-26.32,-14.15,-54.73,2.19,2.19,2.19,9.16
AAL,AAL,Industrials,Airlines,14.35,43002144.0,0.96,-4.97,-0.55,-10.31,0.62,0.62,0.62,9.48
ORCL,Oracle,Technology,Software - Infrastructure,157.16,24318455.0,0.59,-1.71,7.15,-23.22,3.82,3.82,3.82,451.69
VRT,VRT,Industrials,Electrical Equipment & Parts,248.51,19750197.0,2.74,24.49,36.13,46.16,4.91,4.91,4.91,95.01
MA,Mastercard,Financial Services,Credit Services,537.46,3690903.0,0.96,-0.54,-2.9,-5.09,1.98,1.98,1.98,480.19
UNH,UnitedHealth,Healthcare,Healthcare Plans,278.91,6316659.0,0.59,2.08,1.08,-18.09,1.76,1.76,1.76,252.65
ABBV,AbbVie,Healthcare,Drug Manufacturers - General,220.89,8052808.0,0.89,-0.7,1.74,0.39,1.78,1.78,1.78,390.4
KO,Coca-Cola,Consumer Defensive,Beverages - Non-Alcoholic,78.6,18408886.0,0.76,2.33,1.62,11.49,1.45,1.45,1.45,338.27
LYFT,LYFT,Technology,Software - Application,13.99,74194728.0,3.49,-16.97,-13.43,-28.95,1.04,1.04,1.04,5.69
MU,Micron,Technology,Semiconductors,410.34,47409760.0,1.18,9.94,8.15,18.64,19.45,19.45,19.45,461.84
HD,Home Depot,Consumer Cyclical,Home Improvement Retail,390.68,2543491.0,0.61,0.26,0.9,4.2,0.99,0.99,0.99,388.93
CRM,Salesforce,Technology,Software - Application,185.0,16267690.0,0.97,-4.37,-7.24,-28.68,3.01,3.01,3.01,176.12
PLUG,PLUG,Industrials,Electrical Equipment & Parts,1.96,91495558.0,0.88,-3.92,-4.39,-14.04,0.18,0.18,0.18,2.73
CRWV,CoreWeave,Technology,Software - Infrastructure,95.15,19123387.0,0.76,0.04,15.39,5.8,1.82,1.82,1.82,49.6
PATH,PATH,Technology,Software - Infrastructure,11.69,42981018.0,1.28,-9.73,-5.19,-32.19,0.5,0.5,0.5,6.25
ADBE,Adobe,Technology,Software - Application,257.16,7710326.0,1.18,-2.84,-8.06,-21.51,1.98,1.98,1.98,107.65
JNJ,J&J,Healthcare,Drug Manufacturers - General,240.86,6802522.0,0.79,1.05,2.73,14.85,1.64,1.64,1.64,580.3
QXO,QXO,Industrials,Industrial Distribution,27.06,17197050.0,2.25,16.59,16.99,9.11,0.47,0.47,0.47,19.11
AGX,AGX,Industrials,Engineering & Construction,422.5,807716.0,1.96,13.74,19.3,36.62,0.34,0.34,0.34,5.86
SUZ,SUZ,Basic Materials,Paper & Paper Products,11.18,9023296.0,2.88,13.5,18.31,15.73,0.1,0.1,0.1,13.82
AMZN,Amazon,Consumer Cyclical,Internet Retail,204.08,64888394.0,0.66,-1.39,-12.41,-17.2,13.24,13.24,13.24,2190.78
GFS,GFS,Technology,Semiconductors,48.74,7694280.0,1.8,16.32,18.59,22.19,0.38,0.38,0.38,27.08
^DJI,Dow Jones,Index,Market Index,50121.4,569386734.0,0.84,-0.13,1.25,1.07,28538.46,28538.46,28538.46,0.0
T,T,Communication Services,Telecom Services,28.47,52006109.0,1.28,3.87,4.59,19.92,1.48,1.48,1.48,201.84
QCOM,Qualcomm,Technology,Semiconductors,141.04,9371438.0,0.55,0.68,-5.27,-16.68,1.32,1.32,1.32,150.64
ACMR,ACMR,Technology,Semiconductor Equipment & Materials,70.68,2684187.0,1.72,12.33,25.08,32.46,0.19,0.19,0.19,4.59
DIS,Disney,Communication Services,Entertainment,108.12,8016620.0,0.63,-1.67,1.0,-4.17,0.87,0.87,0.87,191.74
MWH,MWH,Other,Other,30.67,10375939.0,0.0,0.0,0.0,0.0,0.32,0.32,0.32,6.12
