Code,Name,Sector,Industry,Close,Volume,RVOL,Daily_Chg%,Weekly_Chg%,Monthly_Chg%,Daily_Amount_B,Weekly_Amount_B,Monthly_Amount_B,Market_Cap_B
MU,Micron,Technology,Semiconductors,412.37,28427895.0,0.94,-0.77,-3.69,-5.26,11.72,11.72,11.72,464.13
COIN,Coinbase,Financial Services,Financial Data & Stock Exchanges,175.85,11136839.0,0.76,-2.88,2.63,-16.03,1.96,1.96,1.96,47.42
BAC,Bank of America,Financial Services,Banks - Diversified,49.83,47449044.0,1.03,-4.72,-6.09,-3.82,2.36,2.36,2.36,363.88
^VIX,VIX,Index,Market Index,19.86,0.0,0.0,6.6,4.03,21.47,0.0,0.0,0.0,0.0
XYZ,XYZ,Technology,Software - Infrastructure,63.7,38373446.0,3.35,16.82,19.69,-0.81,2.44,2.44,2.44,38.83
AAPL,Apple,Technology,Consumer Electronics,264.18,71592273.0,1.86,-3.21,-0.15,3.02,18.91,18.91,18.91,3882.9
CRWV,CoreWeave,Technology,Software - Infrastructure,79.56,67371402.0,2.39,-18.51,-10.86,-24.96,5.36,5.36,5.36,41.47
SI=F,Silver (白銀),Index,Market Index,94.37,51499.0,3.54,8.47,14.69,-16.57,0.0,0.0,0.0,0.0
AMD,AMD,Technology,Semiconductors,200.21,30906225.0,0.69,-1.7,0.03,-20.78,6.19,6.19,6.19,326.42
CRGY,CRGY,Energy,Oil & Gas E&P,11.66,8448075.0,1.28,7.76,8.87,26.05,0.1,0.1,0.1,3.83
BLLN,BLLN,Healthcare,Diagnostics & Research,76.33,380093.0,1.09,6.89,-10.64,-11.3,0.03,0.03,0.03,3.49
CRM,Salesforce,Technology,Software - Application,194.79,13157947.0,0.73,-2.35,5.2,-14.55,2.56,2.56,2.56,185.44
OWL,OWL,Financial Services,Asset Management,10.55,42757556.0,0.78,-5.97,-2.41,-27.24,0.45,0.45,0.45,16.49
BWIN,BWIN,Financial Services,Insurance Brokers,23.23,3245302.0,1.68,25.64,40.53,1.8,0.08,0.08,0.08,2.76
TSLA,Tesla,Consumer Cyclical,Auto Manufacturers,402.51,56415999.0,0.96,-1.49,-2.26,-6.71,22.71,22.71,22.71,1510.39
CL=F,Crude Oil (原油),Index,Market Index,67.34,403617.0,1.3,3.27,1.43,6.53,0.03,0.03,0.03,0.0
ONDS,ONDS,Technology,Communication Equipment,10.08,63594839.0,0.82,-3.54,0.5,-17.85,0.64,0.64,0.64,4.54
NIQ,NIQ,Other,Other,13.33,1249608.0,1.22,7.24,18.28,-22.63,0.02,0.02,0.02,3.93
SOFI,SOFI,Financial Services,Credit Services,17.76,113291925.0,1.61,-7.02,-6.62,-27.8,2.01,2.01,2.01,22.65
ABBV,AbbVie,Healthcare,Drug Manufacturers - General,232.08,4184250.0,0.75,3.29,3.23,6.13,0.97,0.97,0.97,410.36
PSKY,PSKY,Communication Services,Entertainment,13.51,90898428.0,8.21,20.84,26.14,19.14,1.23,1.23,1.23,14.9
^SOX,PHLX Semi,Index,Market Index,8098.37,0.0,0.0,-1.21,-1.96,-2.51,0.0,0.0,0.0,0.0
SOUN,SOUN,Technology,Software - Application,8.6,46506316.0,1.46,-4.23,9.97,-11.25,0.4,0.4,0.4,3.61
NFLX,Netflix,Communication Services,Entertainment,96.24,190805735.0,3.69,13.77,22.33,13.71,18.36,18.36,18.36,408.24
PSNY,PSNY,Consumer Cyclical,Auto Manufacturers,23.28,658402.0,2.67,20.43,35.19,36.94,0.02,0.02,0.02,2.13
BTC-USD,Bitcoin,Crypto,Cryptocurrency,65606.93,40043622400.0,0.97,-2.74,-3.03,-7.01,2627139.12,2627139.12,2627139.12,0.0
FSLY,FSLY,Technology,Software - Application,19.12,9943179.0,0.74,6.46,5.75,92.74,0.19,0.19,0.19,2.86
TSM,TSMC,Technology,Semiconductors,374.58,8377253.0,0.73,-0.59,1.09,9.43,3.14,3.14,3.14,1942.76
JNJ,J&J,Healthcare,Drug Manufacturers - General,248.43,5756622.0,0.64,2.04,2.45,9.09,1.43,1.43,1.43,598.69
XOM,Exxon Mobil,Energy,Oil & Gas Integrated,152.5,15640030.0,0.9,2.67,3.54,10.84,2.39,2.39,2.39,635.43
WMT,Walmart,Consumer Defensive,Discount Stores,127.95,28477553.0,1.22,2.84,4.03,9.76,3.64,3.64,3.64,1020.13
PLTR,Palantir,Technology,Software - Infrastructure,137.19,55784657.0,1.11,0.92,1.44,-12.81,7.65,7.65,7.65,328.11
AMZN,Amazon,Consumer Cyclical,Internet Retail,210.0,56076055.0,1.12,1.0,-0.05,-13.58,11.78,11.78,11.78,2254.33
INTC,Intel,Technology,Semiconductors,45.61,68539100.0,0.87,0.33,3.4,-6.5,3.13,3.13,3.13,227.83
