Code,Name,Sector,Industry,Close,Volume,RVOL,Daily_Chg%,Weekly_Chg%,Monthly_Chg%,Daily_Amount_B,Weekly_Amount_B,Monthly_Amount_B,Market_Cap_B
AAL,AAL,Industrials,Airlines,13.15,64208147.0,1.17,1.7,-8.68,-10.36,0.84,0.84,0.84,8.68
VERX,VERX,Technology,Software - Application,13.26,2196329.0,0.64,10.22,7.46,-32.69,0.03,0.03,0.03,2.12
PG,P&G,Consumer Defensive,Household & Personal Products,165.28,7597876.0,0.59,0.07,3.59,10.08,1.26,1.26,1.26,386.84
SEDG,SEDG,Technology,Solar,43.07,5146796.0,0.93,9.37,16.0,24.48,0.22,0.22,0.22,2.58
MA,Mastercard,Financial Services,Credit Services,498.0,4433591.0,1.17,0.4,-4.58,-5.1,2.21,2.21,2.21,444.43
SOFI,SOFI,Financial Services,Credit Services,18.66,61108116.0,0.97,2.41,-4.36,-27.81,1.14,1.14,1.14,23.8
CL=F,Crude Oil (原油),Index,Market Index,66.11,292306.0,1.16,-0.3,6.06,8.25,0.02,0.02,0.02,0.0
UCTT,UCTT,Technology,Semiconductor Equipment & Materials,71.96,4816186.0,4.18,17.18,29.42,65.46,0.35,0.35,0.35,3.27
HRC=F,Steel (熱軋鋼),Index,Market Index,997.0,161.0,4.19,1.32,1.73,5.84,0.0,0.0,0.0,0.0
USAR,USAR,Basic Materials,Other Industrial Metals & Mining,20.39,15943963.0,1.06,8.52,7.2,-17.68,0.33,0.33,0.33,4.44
XOM,Exxon Mobil,Energy,Oil & Gas Integrated,149.26,10569402.0,0.52,-0.99,2.1,10.59,1.58,1.58,1.58,629.45
AMAT,Applied Mat,Technology,Semiconductor Equipment & Materials,377.93,5010508.0,0.65,1.17,5.23,17.23,1.89,1.89,1.89,299.97
SGHC,SGHC,Consumer Cyclical,Gambling,10.59,6595091.0,1.72,8.95,11.83,9.06,0.07,0.07,0.07,5.35
KO,Coca-Cola,Consumer Defensive,Beverages - Non-Alcoholic,80.72,16360756.0,1.0,0.2,1.46,10.76,1.32,1.32,1.32,347.23
PLTR,Palantir,Technology,Software - Infrastructure,128.84,46342436.0,0.9,-1.35,-3.14,-24.03,5.97,5.97,5.97,308.14
F,F,Consumer Cyclical,Auto Manufacturers,14.2,64861086.0,1.06,4.11,0.5,4.72,0.92,0.92,0.92,56.65
TRI,TRI,Industrials,Specialty Business Services,90.09,9179537.0,3.8,11.41,8.28,-26.99,0.83,0.83,0.83,40.09
COIN,Coinbase,Financial Services,Financial Data & Stock Exchanges,162.03,10299596.0,0.79,1.12,-2.4,-25.31,1.67,1.67,1.67,43.69
TXN,Texas Inst,Technology,Semiconductors,213.35,9408844.0,1.54,-2.96,-5.47,10.37,2.01,2.01,2.01,193.85
TSM,TSMC,Technology,Semiconductors,385.75,13141300.0,1.55,4.25,5.92,15.19,5.07,5.07,5.07,2000.69
ACHR,ACHR,Industrials,Aerospace & Defense,7.19,36493415.0,1.18,3.3,5.43,-16.49,0.26,0.26,0.26,5.28
LRCX,Lam Research,Technology,Semiconductor Equipment & Materials,244.25,8845779.0,1.05,0.82,3.68,12.07,2.16,2.16,2.16,306.79
ADBE,Adobe,Technology,Software - Application,255.17,5382869.0,0.96,3.44,-2.03,-15.25,1.37,1.37,1.37,106.81
NU,NU,Financial Services,Banks - Regional,16.53,49670221.0,0.93,2.1,-1.72,-8.37,0.82,0.82,0.82,80.1
UNH,UnitedHealth,Healthcare,Healthcare Plans,273.95,8575550.0,1.35,-2.97,-5.24,-23.1,2.35,2.35,2.35,248.15
MSFT,Microsoft,Technology,Software - Infrastructure,389.0,32741944.0,1.02,1.18,-1.98,-16.51,12.74,12.74,12.74,2891.2
MSTR,MicroStrategy,Technology,Software - Application,124.61,15244975.0,0.86,0.73,-3.16,-23.6,1.9,1.9,1.9,41.59
GOOG,Alphabet,Communication Services,Internet Content & Information,310.92,14805804.0,0.71,-0.25,2.67,-5.33,4.6,4.6,4.6,3761.2
VICR,VICR,Technology,Electronic Components,190.3,1179942.0,1.36,10.77,20.99,24.14,0.22,0.22,0.22,8.55
OPEN,OPEN,Real Estate,Real Estate Services,5.11,39119706.0,0.57,6.9,18.01,-14.98,0.2,0.2,0.2,4.87
DNN,DNN,Energy,Uranium,4.3,37869198.0,0.85,2.63,12.86,10.26,0.16,0.16,0.16,3.86
FIG,FIG,Technology,Software - Application,27.43,22753330.0,0.66,10.83,18.74,-5.18,0.62,0.62,0.62,14.31
LLY,Eli Lilly,Healthcare,Drug Manufacturers - General,1042.15,2165740.0,0.66,-1.55,0.59,-2.08,2.26,2.26,2.26,983.12
BRZE,BRZE,Technology,Software - Application,17.32,2791888.0,0.88,9.66,2.27,-31.07,0.05,0.05,0.05,2.12
HG=F,Copper (銅),Index,Market Index,5.96,57722.0,65.5,3.25,5.81,0.84,0.0,0.0,0.0,0.0
AMD,AMD,Technology,Semiconductors,213.84,79862100.0,2.5,8.77,5.3,-17.65,17.08,17.08,17.08,348.65
PYPL,PYPL,Financial Services,Credit Services,47.02,57770818.0,1.79,6.74,15.22,-16.96,2.72,2.72,2.72,43.99
WLK,WLK,Basic Materials,Specialty Chemicals,104.17,1807302.0,1.44,11.99,6.49,22.24,0.19,0.19,0.19,13.36
^SOX,PHLX Semi,Index,Market Index,8332.34,0.0,0.0,1.45,2.41,4.7,0.0,0.0,0.0,0.0
ZETA,ZETA,Technology,Software - Infrastructure,16.98,17287385.0,2.42,13.35,10.91,-21.93,0.29,0.29,0.29,4.18
CRWV,CoreWeave,Technology,Software - Infrastructure,99.3,23397692.0,1.03,9.31,9.12,6.8,2.32,2.32,2.32,51.76
NFLX,Netflix,Communication Services,Entertainment,78.04,31610255.0,0.95,2.66,1.35,-9.38,2.47,2.47,2.47,331.04
COST,Costco,Consumer Defensive,Discount Stores,998.43,1477464.0,0.86,1.26,-1.35,1.54,1.48,1.48,1.48,443.26
CIFR,CIFR,Financial Services,Capital Markets,17.12,51035993.0,2.08,12.48,9.46,-2.56,0.87,0.87,0.87,6.76
SMCI,Super Micro,Technology,Computer Hardware,31.13,17629348.0,0.69,1.37,3.39,-1.8,0.55,0.55,0.55,18.65
BEAM,BEAM,Healthcare,Biotechnology,32.29,3710460.0,3.18,13.98,17.46,2.31,0.12,0.12,0.12,3.28
FRMI,FRMI,Other,Other,10.05,12859098.0,2.49,11.92,4.58,2.55,0.13,0.13,0.13,6.17
