Code,Name,Sector,Industry,Close,Volume,RVOL,Daily_Chg%,Weekly_Chg%,Monthly_Chg%,Daily_Amount_B,Weekly_Amount_B,Monthly_Amount_B,Market_Cap_B
QCOM,Qualcomm,Technology,Semiconductors,140.7,13132800.0,1.14,1.61,2.45,-14.49,1.85,1.85,1.85,150.27
AMZN,Amazon,Consumer Cyclical,Internet Retail,198.79,66215800.0,0.68,-0.41,-5.48,-16.0,13.16,13.16,13.16,2133.99
DKNG,DKNG,Consumer Cyclical,Gambling,21.76,65814100.0,3.69,-13.51,-18.26,-36.6,1.43,1.43,1.43,10.83
^SOX,PHLX Semi,Index,Market Index,8137.86,0.0,0.0,0.66,1.11,5.67,0.0,0.0,0.0,0.0
DIS,Disney,Communication Services,Entertainment,105.45,12837400.0,0.96,3.0,-2.99,-7.12,1.35,1.35,1.35,187.0
HRB,HRB,Consumer Cyclical,Personal Services,31.05,5535400.0,1.64,9.56,-5.57,-26.09,0.17,0.17,0.17,3.94
^DJI,Dow Jones,Index,Market Index,49500.93,597100000.0,0.91,0.1,-1.23,0.71,29557.01,29557.01,29557.01,0.0
NBIS,NBIS,Communication Services,Internet Content & Information,98.01,20497400.0,1.28,9.23,13.83,-3.89,2.01,2.01,2.01,24.8
TXN,Texas Inst,Technology,Semiconductors,226.16,5007600.0,0.61,1.42,2.13,16.91,1.13,1.13,1.13,205.49
SNAP,SNAP,Communication Services,Internet Content & Information,4.83,44169300.0,0.52,0.21,-7.47,-38.86,0.21,0.21,0.21,8.16
NFLX,Netflix,Communication Services,Entertainment,76.87,42228700.0,0.86,1.33,-6.48,-13.19,3.25,3.25,3.25,326.07
GGB,GGB,Basic Materials,Steel,4.12,49488400.0,1.36,-2.83,-2.37,-0.96,0.2,0.2,0.2,8.14
KO,Coca-Cola,Consumer Defensive,Beverages - Non-Alcoholic,78.68,16710400.0,0.7,-0.41,-0.44,10.13,1.31,1.31,1.31,338.45
AMD,AMD,Technology,Semiconductors,207.32,26088600.0,0.71,0.67,-0.54,-7.28,5.41,5.41,5.41,338.02
MARA,MARA,Financial Services,Capital Markets,7.92,50765300.0,0.89,9.24,-3.88,-28.71,0.4,0.4,0.4,3.0
^VIX,VIX,Index,Market Index,21.2,0.0,0.0,2.91,22.12,33.84,0.0,0.0,0.0,0.0
HD,Home Depot,Consumer Cyclical,Home Improvement Retail,391.05,2875400.0,0.78,0.21,1.53,4.02,1.12,1.12,1.12,389.29
CRM,Salesforce,Technology,Software - Application,189.72,14818400.0,1.02,2.31,-0.85,-20.81,2.81,2.81,2.81,180.61
NU,NU,Financial Services,Banks - Regional,16.82,51793600.0,1.08,-1.29,-3.33,1.08,0.87,0.87,0.87,81.5
PCOR,PCOR,Technology,Software - Application,52.34,6077300.0,1.7,9.31,2.05,-27.15,0.32,0.32,0.32,8.14
PLUG,PLUG,Industrials,Electrical Equipment & Parts,1.89,84243500.0,0.88,3.85,-9.13,-19.57,0.16,0.16,0.16,2.63
TSM,TSMC,Technology,Semiconductors,366.36,10441500.0,0.64,-0.47,5.02,12.0,3.83,3.83,3.83,1900.13
PINS,PINS,Communication Services,Internet Content & Information,15.42,69010300.0,3.93,-16.83,-21.33,-43.04,1.06,1.06,1.06,10.42
