Code,Name,Sector,Industry,Close,Volume,RVOL,Daily_Chg%,Weekly_Chg%,Monthly_Chg%,Daily_Amount_B,Weekly_Amount_B,Monthly_Amount_B
AMAT,Applied Mat,Technology,Semiconductor Equipment & Materials,328.4,7229153.0,0.94,1.89,2.8,27.79,2.37,2.37,2.37
SNDK,SNDK,Technology,Computer Hardware,665.24,28083641.0,1.31,15.44,41.3,180.24,18.68,18.68,18.68
^GSPC,S&P 500,Index,Market Index,6976.44,3598308000.0,0.61,0.54,0.38,1.91,25103.38,25103.38,25103.38
V,Visa,Financial Services,Credit Services,333.84,8330077.0,0.96,3.73,1.63,-4.81,2.78,2.78,2.78
T,T,Communication Services,Telecom Services,26.3,56450699.0,0.8,0.34,12.15,5.88,1.48,1.48,1.48
JNJ,J&J,Healthcare,Drug Manufacturers - General,230.75,8180444.0,0.91,1.54,4.18,11.5,1.89,1.89,1.89
ADBE,Adobe,Technology,Software - Application,293.38,4310159.0,0.85,0.04,-3.72,-16.17,1.26,1.26,1.26
ORCL,Oracle,Technology,Software - Infrastructure,160.06,47108194.0,1.59,-2.75,-12.27,-17.88,7.54,7.54,7.54
USAR,USAR,Basic Materials,Other Industrial Metals & Mining,22.11,48234692.0,0.86,-1.38,-17.25,85.8,1.07,1.07,1.07
LLY,Eli Lilly,Healthcare,Drug Manufacturers - General,1044.13,2751911.0,1.0,0.67,-1.75,-2.84,2.87,2.87,2.87
CCL,CCL,Consumer Cyclical,Travel Services,32.45,27405244.0,1.26,8.09,13.18,6.25,0.89,0.89,0.89
AVGO,Broadcom,Technology,Semiconductors,331.11,16728520.0,0.68,-0.06,1.93,-4.33,5.54,5.54,5.54
NCLH,NCLH,Consumer Cyclical,Travel Services,23.64,20781126.0,1.08,7.65,13.71,5.91,0.49,0.49,0.49
RIG,RIG,Energy,Oil & Gas Drilling,4.82,46889985.0,1.2,-3.02,-1.83,16.71,0.23,0.23,0.23
AAPL,Apple,Technology,Consumer Electronics,270.01,72890096.0,1.19,4.06,5.72,-0.68,19.68,19.68,19.68
CRWV,CoreWeave,Technology,Software - Infrastructure,88.94,18962967.0,0.5,-4.56,-9.53,24.2,1.69,1.69,1.69
CL=F,Crude Oil (原油),Other,Other,62.25,1307.0,0.0,-4.54,2.67,8.41,0.0,0.0,0.0
TXN,Texas Inst,Technology,Semiconductors,225.01,11186007.0,0.89,4.39,14.46,29.7,2.52,2.52,2.52
MSFT,Microsoft,Technology,Software - Infrastructure,423.37,41784456.0,0.74,-1.61,-9.97,-12.46,17.69,17.69,17.69
NFLX,Netflix,Communication Services,Entertainment,82.76,41215647.0,1.01,-0.87,-3.43,-11.73,3.41,3.41,3.41
ODFL,ODFL,Industrials,Trucking,186.13,3684533.0,2.22,7.47,6.98,18.71,0.69,0.69,0.69
GME,GME,Consumer Cyclical,Specialty Retail,25.85,24314401.0,1.41,8.25,7.66,28.74,0.63,0.63,0.63
GC=F,Gold (黃金),Other,Other,4761.3,2227.0,0.07,1.01,-6.27,10.07,0.01,0.01,0.01
CUK,CUK,Consumer Cyclical,Travel Services,32.15,3181973.0,1.01,7.92,12.77,6.0,0.1,0.1,0.1
^VIX,VIX,Index,Market Index,16.34,0.0,0.0,-6.31,1.18,9.3,0.0,0.0,0.0
CRM,Salesforce,Technology,Software - Application,210.81,7825618.0,0.71,-0.7,-8.1,-20.42,1.65,1.65,1.65
WDC,WDC,Technology,Computer Hardware,270.23,15873788.0,1.17,7.99,12.2,56.86,4.29,4.29,4.29
PI,PI,Technology,Semiconductors,148.03,533580.0,0.88,7.19,-8.9,-14.93,0.08,0.08,0.08
GOOG,Alphabet,Communication Services,Internet Content & Information,344.9,22607388.0,1.15,1.88,3.39,9.91,7.8,7.8,7.8
AMZN,Amazon,Consumer Cyclical,Internet Retail,242.96,35407386.0,0.86,1.53,1.9,5.26,8.6,8.6,8.6
KNX,KNX,Industrials,Trucking,59.16,6607997.0,2.79,7.37,5.14,13.16,0.39,0.39,0.39
^DJI,Dow Jones,Index,Market Index,49407.66,632106302.0,1.08,1.05,-0.01,2.8,31230.89,31230.89,31230.89
ALMS,ALMS,Healthcare,Biotechnology,26.42,1708853.0,0.9,7.79,0.42,170.7,0.05,0.05,0.05
NVDA,NVIDIA,Technology,Semiconductors,185.61,160114156.0,1.04,-2.89,-0.46,-0.48,29.72,29.72,29.72
^SOX,PHLX Semi,Index,Market Index,8134.49,0.0,0.0,1.7,2.62,14.84,0.0,0.0,0.0
OPEN,OPEN,Real Estate,Real Estate Services,4.82,48786578.0,1.13,-6.41,-17.89,-17.32,0.24,0.24,0.24
HOOD,HOOD,Financial Services,Capital Markets,89.91,59286933.0,2.81,-9.62,-15.97,-20.5,5.33,5.33,5.33
PFE,PFE,Healthcare,Drug Manufacturers - General,26.66,50839506.0,0.99,0.83,3.01,7.07,1.36,1.36,1.36
META,Meta,Communication Services,Internet Content & Information,706.41,14250265.0,0.51,-1.41,5.06,7.02,10.07,10.07,10.07
KALU,KALU,Basic Materials,Aluminum,131.87,283444.0,1.6,7.54,6.76,14.81,0.04,0.04,0.04
F,F,Consumer Cyclical,Auto Manufacturers,13.81,46870714.0,0.65,-0.5,2.75,5.26,0.65,0.65,0.65
ARCB,ARCB,Industrials,Trucking,99.75,689582.0,1.44,10.56,13.57,34.45,0.07,0.07,0.07
PLTR,Palantir,Technology,Software - Infrastructure,147.76,67446846.0,1.68,0.8,-11.77,-16.87,9.97,9.97,9.97
COST,Costco,Consumer Defensive,Discount Stores,968.36,2242088.0,1.0,2.99,-0.95,12.29,2.17,2.17,2.17
SLNO,SLNO,Healthcare,Biotechnology,42.32,1831756.0,1.1,9.75,-1.14,-8.6,0.08,0.08,0.08
SOFI,SOFI,Financial Services,Credit Services,22.08,63345212.0,0.98,-3.2,-14.42,-15.66,1.4,1.4,1.4
QCOM,Qualcomm,Technology,Semiconductors,152.62,8664003.0,0.99,0.68,-1.23,-10.77,1.32,1.32,1.32
WMT,Walmart,Consumer Defensive,Discount Stores,124.06,26907620.0,1.38,4.13,5.46,11.35,3.34,3.34,3.34
BELFA,BELFA,Technology,Electronic Components,198.11,38617.0,0.5,7.81,5.48,30.51,0.01,0.01,0.01
XPO,XPO,Industrials,Trucking,163.06,2515029.0,2.28,10.09,9.59,19.98,0.41,0.41,0.41
SMCI,Super Micro,Technology,Computer Hardware,29.71,26538745.0,1.14,2.06,-3.54,1.5,0.79,0.79,0.79
CMA,CMA,Financial Services,Banks - Regional,88.67,47975012.0,25.17,-4.51,-6.33,1.37,4.25,4.25,4.25
^IXIC,Nasdaq,Index,Market Index,23592.11,7515536000.0,0.9,0.56,-0.04,1.51,177307.33,177307.33,177307.33
VZ,VZ,Communication Services,Telecom Services,44.61,64052911.0,1.34,0.2,12.59,9.53,2.86,2.86,2.86
AMD,AMD,Technology,Semiconductors,246.27,35667492.0,1.15,4.03,-2.01,14.99,8.78,8.78,8.78
IHS,IHS,Real Estate,Real Estate Services,8.73,1682322.0,1.74,9.26,11.64,17.02,0.01,0.01,0.01
GRDN,GRDN,Healthcare,Medical Care Facilities,32.37,185330.0,0.78,7.19,5.61,7.58,0.01,0.01,0.01
SI=F,Silver (白銀),Other,Other,81.51,908.0,0.98,4.12,-29.17,16.23,0.0,0.0,0.0
HG=F,Copper (銅),Other,Other,5.85,577.0,0.26,-0.72,-2.16,3.99,0.0,0.0,0.0
PLUG,PLUG,Industrials,Electrical Equipment & Parts,2.08,74262862.0,0.67,-1.89,-9.57,5.58,0.15,0.15,0.15
PSLV,PSLV,Other,Other,25.8,50954781.0,1.04,-2.31,-26.1,9.09,1.31,1.31,1.31
DOCN,DOCN,Technology,Software - Infrastructure,59.81,4396610.0,0.88,8.25,1.48,24.29,0.26,0.26,0.26
HRC=F,Steel (熱軋鋼),Other,Other,978.0,145.0,2.76,0.62,3.82,4.6,0.0,0.0,0.0
PYPL,PayPal,Financial Services,Credit Services,52.33,26713706.0,1.64,-0.68,-7.54,-10.36,1.4,1.4,1.4
DNN,DNN,Energy,Uranium,3.78,62391994.0,1.05,-4.55,2.16,42.11,0.24,0.24,0.24
SMTC,SMTC,Technology,Semiconductors,87.76,2379710.0,1.88,10.04,8.12,19.09,0.21,0.21,0.21
JPM,JPMorgan,Financial Services,Banks - Diversified,308.14,7980536.0,0.71,0.74,2.36,-4.37,2.46,2.46,2.46
IE,IE,Basic Materials,Copper,18.43,2482463.0,1.07,7.84,-2.54,15.33,0.05,0.05,0.05
RGC,RGC,Healthcare,Drug Manufacturers - Specialty & Generic,28.28,313553.0,0.81,13.17,-3.15,34.67,0.01,0.01,0.01
DIS,Disney,Communication Services,Entertainment,104.45,37446690.0,3.36,-7.4,-6.16,-8.19,3.91,3.91,3.91
XOM,Exxon Mobil,Energy,Oil & Gas Integrated,138.4,27723000.0,1.24,-2.12,2.64,15.01,3.84,3.84,3.84
MSTR,MicroStrategy,Technology,Software - Application,139.63,26893967.0,1.35,-6.73,-13.05,-8.11,3.76,3.76,3.76
MA,Mastercard,Financial Services,Credit Services,555.37,4027636.0,0.84,3.08,5.31,-2.72,2.24,2.24,2.24
ONDS,ONDS,Technology,Communication Equipment,10.64,91527211.0,1.04,2.7,-4.66,9.02,0.97,0.97,0.97
LRCX,Lam Research,Technology,Semiconductor Equipment & Materials,237.5,13197097.0,0.9,1.73,6.56,38.74,3.13,3.13,3.13
TSM,TSMC,Technology,Semiconductors,341.36,12420493.0,1.07,3.27,2.6,12.33,4.24,4.24,4.24
LITE,LITE,Technology,Communication Equipment,423.42,5759273.0,1.32,8.06,27.36,14.88,2.44,2.44,2.44
MARA,MARA,Financial Services,Capital Markets,9.12,48291314.0,1.26,-4.0,-8.62,1.56,0.44,0.44,0.44
COIN,Coinbase,Financial Services,Financial Data & Stock Exchanges,187.86,12203330.0,1.28,-3.53,-12.0,-16.93,2.29,2.29,2.29
