Code,Name,Sector,Industry,Close,Volume,RVOL,Daily_Chg%,Weekly_Chg%,Monthly_Chg%,Daily_Amount_B,Weekly_Amount_B,Monthly_Amount_B,Market_Cap_B
NFLX,Netflix,Communication Services,Entertainment,76.02,38011778.0,1.11,-3.37,-1.11,-9.0,2.89,2.89,2.89,322.47
DNN,DNN,Energy,Uranium,4.19,47668738.0,1.06,3.2,10.85,6.89,0.2,0.2,0.2,3.76
META,Meta,Communication Services,Internet Content & Information,637.25,8540813.0,0.67,-2.81,-0.39,-1.6,5.44,5.44,5.44,1611.96
AAPL,Apple,Technology,Consumer Electronics,266.18,34926242.0,0.79,0.6,4.07,7.18,9.3,9.3,9.3,3912.29
VRE,VRE,Real Estate,REIT - Residential,18.81,19578197.0,25.05,12.16,13.11,27.79,0.37,0.37,0.37,2.08
SVM,SVM,Basic Materials,Silver,12.39,8848361.0,1.47,6.08,12.84,0.9,0.11,0.11,0.11,2.74
STOK,STOK,Healthcare,Biotechnology,36.23,873515.0,1.21,5.66,13.54,20.57,0.03,0.03,0.03,2.07
^GSPC,S&P 500,Index,Market Index,6837.75,3261707000.0,0.61,-1.04,0.02,-1.09,22302.74,22302.74,22302.74,0.0
OWL,OWL,Financial Services,Asset Management,10.44,47433839.0,1.35,-3.42,-15.12,-33.46,0.5,0.5,0.5,16.32
QCOM,Qualcomm,Technology,Semiconductors,140.41,8255582.0,0.79,-1.73,-0.21,-11.02,1.16,1.16,1.16,149.96
BAC,Bank of America,Financial Services,Banks - Diversified,51.07,50476410.0,1.41,-3.75,-2.82,-2.63,2.58,2.58,2.58,372.94
COIN,Coinbase,Financial Services,Financial Data & Stock Exchanges,160.24,12625222.0,0.75,-6.48,-2.48,-28.19,2.02,2.02,2.02,43.21
SOFI,SOFI,Financial Services,Credit Services,18.22,82459832.0,1.5,-4.21,-7.09,-30.16,1.5,1.5,1.5,23.02
HRC=F,Steel (熱軋鋼),Index,Market Index,992.0,213.0,4.91,1.12,1.33,5.2,0.0,0.0,0.0,0.0
PYPL,PYPL,Financial Services,Credit Services,44.05,75283650.0,3.39,5.76,9.33,-22.92,3.32,3.32,3.32,41.22
F,F,Consumer Cyclical,Auto Manufacturers,13.64,58539253.0,0.87,-2.64,-3.4,-0.51,0.8,0.8,0.8,54.42
OPEN,OPEN,Real Estate,Real Estate Services,4.78,59612996.0,0.96,-4.4,7.54,-25.55,0.28,0.28,0.28,4.56
AMAT,Applied Mat,Technology,Semiconductor Equipment & Materials,373.55,6061752.0,0.63,-0.49,5.25,17.18,2.26,2.26,2.26,296.49
ABBV,AbbVie,Healthcare,Drug Manufacturers - General,229.48,5459916.0,0.82,2.08,-0.87,5.21,1.25,1.25,1.25,405.58
BBD,BBD,Financial Services,Banks - Regional,4.07,36966771.0,0.94,-2.86,2.26,5.44,0.15,0.15,0.15,43.05
SMCI,Super Micro,Technology,Computer Hardware,30.71,21333474.0,0.84,-5.27,0.56,-5.36,0.66,0.66,0.66,18.39
KGC,KGC,Basic Materials,Gold,35.53,16247264.0,1.17,6.22,3.28,-3.03,0.58,0.58,0.58,43.44
^DJI,Dow Jones,Index,Market Index,48804.06,574610226.0,1.08,-1.66,-1.41,-1.17,28043.31,28043.31,28043.31,0.0
HD,Home Depot,Consumer Cyclical,Home Improvement Retail,376.99,4198185.0,1.29,-1.38,-3.6,-1.06,1.58,1.58,1.58,375.3
ONDS,ONDS,Technology,Communication Equipment,10.19,68596550.0,0.75,1.6,9.45,-19.26,0.7,0.7,0.7,4.59
KO,Coca-Cola,Consumer Defensive,Beverages - Non-Alcoholic,80.56,13765117.0,0.85,0.9,2.39,12.09,1.11,1.11,1.11,346.54
RIG,RIG,Energy,Oil & Gas Drilling,6.39,53930982.0,0.72,-1.99,-2.29,35.96,0.34,0.34,0.34,7.04
^SOX,PHLX Semi,Index,Market Index,8213.46,0.0,0.0,-0.57,0.93,1.97,0.0,0.0,0.0,0.0
VKTX,VKTX,Healthcare,Biotechnology,34.46,5657704.0,2.38,11.05,18.83,1.09,0.19,0.19,0.19,3.98
MSTR,MicroStrategy,Technology,Software - Application,123.71,18775384.0,1.0,-5.6,-7.6,-23.15,2.32,2.32,2.32,41.1
NU,NU,Financial Services,Banks - Regional,16.19,60425852.0,1.2,-7.64,-3.75,-10.06,0.98,0.98,0.98,78.45
JNJ,J&J,Healthcare,Drug Manufacturers - General,245.84,7224341.0,0.65,1.38,0.98,12.52,1.78,1.78,1.78,592.45
AU,AU,Basic Materials,Gold,121.12,3380720.0,1.36,6.01,10.29,17.54,0.41,0.41,0.41,61.15
DNTH,DNTH,Healthcare,Biotechnology,52.68,937896.0,2.0,6.3,11.14,-0.15,0.05,0.05,0.05,2.28
AMZN,Amazon,Consumer Cyclical,Internet Retail,205.27,51684864.0,0.9,-2.3,3.26,-12.41,10.61,10.61,10.61,2203.56
AMD,AMD,Technology,Semiconductors,196.6,28039898.0,0.89,-1.77,-5.17,-22.52,5.51,5.51,5.51,320.54
SFM,SFM,Consumer Defensive,Grocery Stores,71.5,5171765.0,1.39,5.96,3.68,1.35,0.37,0.37,0.37,6.99
HG=F,Copper (銅),Index,Market Index,5.8,35806.0,31.59,-0.59,0.07,0.94,0.0,0.0,0.0,0.0
NVO,NVO,Healthcare,Drug Manufacturers - General,39.63,94880902.0,9.15,-16.43,-20.05,-36.32,3.76,3.76,3.76,176.22
LRCX,Lam Research,Technology,Semiconductor Equipment & Materials,242.27,9481101.0,1.12,-1.08,2.86,9.77,2.3,2.3,2.3,304.3
AAL,AAL,Industrials,Airlines,12.93,47790988.0,0.89,-4.86,-6.84,-13.91,0.62,0.62,0.62,8.54
LLY,Eli Lilly,Healthcare,Drug Manufacturers - General,1058.56,3706710.0,1.29,4.86,1.78,-2.65,3.92,3.92,3.92,998.6
TSM,TSMC,Technology,Semiconductors,370.04,8880399.0,1.03,-0.13,1.0,13.03,3.29,3.29,3.29,1919.21
