Code,Name,Sector,Industry,Close,Volume,RVOL,Daily_Chg%,Weekly_Chg%,Monthly_Chg%,Daily_Amount_B,Weekly_Amount_B,Monthly_Amount_B,Market_Cap_B
MA,Mastercard,Financial Services,Credit Services,527.98,3007137.0,0.91,1.16,-2.3,-2.13,1.59,1.59,1.59,471.19
NOK,NOK,Technology,Communication Equipment,7.43,57279663.0,1.58,1.78,4.94,13.44,0.43,0.43,0.43,41.48
DNN,DNN,Energy,Uranium,3.92,37971859.0,0.88,2.89,1.03,6.23,0.15,0.15,0.15,3.52
LLY,Eli Lilly,Healthcare,Drug Manufacturers - General,1020.56,2414723.0,0.78,-1.5,-0.43,-1.72,2.46,2.46,2.46,962.75
VG,VG,Energy,Oil & Gas Midstream,9.55,9399166.0,1.13,8.89,-5.82,8.52,0.09,0.09,0.09,23.38
CSTM,CSTM,Basic Materials,Aluminum,25.64,4588975.0,1.91,9.53,4.06,15.7,0.12,0.12,0.12,3.58
CRM,Salesforce,Technology,Software - Application,187.79,8741186.0,0.58,1.9,-2.93,-17.31,1.64,1.64,1.64,178.78
DIS,Disney,Communication Services,Entertainment,107.1,7312789.0,0.54,1.57,-2.6,-3.69,0.78,0.78,0.78,189.93
JNJ,J&J,Healthcare,Drug Manufacturers - General,244.99,6629430.0,0.67,0.68,2.79,12.04,1.62,1.62,1.62,590.4
AAPL,Apple,Technology,Consumer Electronics,264.35,33545650.0,0.59,0.18,-3.41,3.45,8.87,8.87,8.87,3885.4
ONDS,ONDS,Technology,Communication Equipment,11.07,109315806.0,1.73,10.15,14.36,-8.96,1.21,1.21,1.21,4.98
BE,BE,Industrials,Electrical Equipment & Parts,157.27,9512621.0,0.9,8.22,5.76,5.2,1.5,1.5,1.5,44.12
HUN,HUN,Basic Materials,Chemicals,13.41,10063385.0,1.26,8.58,-1.4,12.59,0.13,0.13,0.13,2.33
LRCX,Lam Research,Technology,Semiconductor Equipment & Materials,240.09,10042196.0,1.11,1.91,5.95,7.68,2.41,2.41,2.41,301.56
