Code,Name,Sector,Industry,Close,Volume,RVOL,Daily_Chg%,Weekly_Chg%,Monthly_Chg%,Daily_Amount_B,Weekly_Amount_B,Monthly_Amount_B,Market_Cap_B
STUB,STUB,Communication Services,Internet Content & Information,9.36,3935484.0,0.91,9.86,6.73,-36.8,0.04,0.04,0.04,3.44
AMAT,Applied Mat,Technology,Semiconductor Equipment & Materials,375.38,8165929.0,0.82,1.5,14.31,15.42,3.07,3.07,3.07,297.95
HRC=F,Steel (熱軋鋼),Index,Market Index,988.0,59.0,1.03,0.61,0.82,4.99,0.0,0.0,0.0,0.0
OGN,OGN,Healthcare,Drug Manufacturers - General,8.1,5575817.0,0.97,7.71,14.73,-15.54,0.05,0.05,0.05,2.11
XP,XP,Financial Services,Capital Markets,22.95,11914834.0,1.6,6.84,16.08,20.03,0.27,0.27,0.27,11.91
NVDA,NVIDIA,Technology,Semiconductors,189.82,171532980.0,1.06,1.02,1.54,3.55,32.56,32.56,32.56,4621.55
GOOGL,GOOGL,Communication Services,Internet Content & Information,314.98,51937895.0,1.44,4.01,1.94,-4.08,16.36,16.36,16.36,3810.31
^DJI,Dow Jones,Index,Market Index,49625.97,574812034.0,1.01,0.47,0.35,1.12,28525.6,28525.6,28525.6,0.0
OPEN,OPEN,Real Estate,Real Estate Services,5.0,130663197.0,2.97,7.53,14.16,-22.84,0.65,0.65,0.65,4.77
AAPL,Apple,Technology,Consumer Electronics,264.58,36884993.0,0.71,1.54,1.09,6.84,9.76,9.76,9.76,3888.78
^IXIC,Nasdaq,Index,Market Index,22886.07,6641089000.0,0.85,0.9,1.28,-1.46,151988.42,151988.42,151988.42,0.0
SI=F,Silver (白銀),Index,Market Index,84.34,54777.0,1150.78,8.73,11.64,-8.53,0.0,0.0,0.0,0.0
COHR,COHR,Technology,Scientific & Technical Instruments,248.18,6223588.0,1.37,6.75,14.84,23.19,1.54,1.54,1.54,46.53
TSM,TSMC,Technology,Semiconductors,370.54,8328203.0,0.82,2.82,0.66,13.62,3.09,3.09,3.09,1921.81
AAL,AAL,Industrials,Airlines,13.59,56265938.0,1.06,1.8,-3.27,-10.3,0.76,0.76,0.76,8.97
KVUE,KVUE,Consumer Defensive,Household & Personal Products,18.72,44735106.0,0.91,0.32,0.92,7.71,0.84,0.84,0.84,35.87
XOM,Exxon Mobil,Energy,Oil & Gas Integrated,147.28,18851585.0,0.85,-2.44,-1.77,10.23,2.78,2.78,2.78,621.1
OWL,OWL,Financial Services,Asset Management,10.81,57926540.0,1.99,-6.65,-13.45,-31.41,0.63,0.63,0.63,16.9
SNAP,SNAP,Communication Services,Internet Content & Information,5.14,37913744.0,0.69,2.8,6.64,-30.26,0.19,0.19,0.19,8.68
F,F,Consumer Cyclical,Auto Manufacturers,14.01,52229966.0,0.65,1.67,0.07,1.74,0.73,0.73,0.73,55.89
DIS,Disney,Communication Services,Entertainment,105.58,7047211.0,0.54,-0.4,3.13,-6.72,0.74,0.74,0.74,187.23
MSFT,Microsoft,Technology,Software - Infrastructure,397.23,31825617.0,1.0,-0.31,-1.15,-10.56,12.64,12.64,12.64,2952.36
WMT,Walmart,Consumer Defensive,Discount Stores,122.99,34853514.0,1.0,-1.51,-7.97,3.04,4.29,4.29,4.29,980.58
MARA,MARA,Financial Services,Capital Markets,7.97,37109225.0,0.94,0.13,9.93,-24.53,0.3,0.3,0.3,3.01
PSLV,PSLV,Other,Other,27.91,17794870.0,0.8,8.09,14.39,-8.07,0.5,0.5,0.5,17.8
SOFI,SOFI,Financial Services,Credit Services,19.02,68140661.0,1.27,-1.45,-1.45,-25.82,1.3,1.3,1.3,24.03
ONDS,ONDS,Technology,Communication Equipment,10.03,110620302.0,1.36,-11.94,11.82,-20.08,1.11,1.11,1.11,4.51
TSLA,Tesla,Consumer Cyclical,Auto Manufacturers,411.82,57670925.0,1.07,0.03,-1.26,-4.55,23.75,23.75,23.75,1545.33
AMD,AMD,Technology,Semiconductors,200.15,34761240.0,1.13,-1.58,-2.81,-19.88,6.96,6.96,6.96,326.33
SYRE,SYRE,Healthcare,Biotechnology,43.21,1963033.0,2.38,14.28,24.02,27.13,0.08,0.08,0.08,3.35
ABBV,AbbVie,Healthcare,Drug Manufacturers - General,224.81,4386850.0,0.62,0.21,-1.18,4.01,0.99,0.99,0.99,397.33
SMCI,Super Micro,Technology,Computer Hardware,32.42,25967649.0,1.02,0.81,6.54,0.56,0.84,0.84,0.84,19.42
^SOX,PHLX Semi,Index,Market Index,8260.42,0.0,0.0,1.07,2.17,2.72,0.0,0.0,0.0,0.0
AMZN,Amazon,Consumer Cyclical,Internet Retail,210.11,63898535.0,1.04,2.56,5.27,-9.17,13.43,13.43,13.43,2255.51
AG,AG,Basic Materials,Silver,27.55,31513710.0,1.34,11.18,27.61,24.1,0.87,0.87,0.87,13.51
PFE,PFE,Healthcare,Drug Manufacturers - General,26.65,39411773.0,1.02,-0.78,-2.99,2.94,1.05,1.05,1.05,151.52
CL=F,Crude Oil (原油),Index,Market Index,66.4,322967.0,1.36,-0.05,5.67,9.53,0.02,0.02,0.02,0.0
CRM,Salesforce,Technology,Software - Application,185.16,10640325.0,0.82,-0.07,-0.15,-16.44,1.97,1.97,1.97,176.27
TLX,TLX,Healthcare,Biotechnology,7.69,754864.0,3.27,14.61,19.6,5.2,0.01,0.01,0.01,2.57
ETSY,ETSY,Consumer Cyclical,Internet Retail,52.18,9138130.0,1.35,8.39,12.85,-14.44,0.48,0.48,0.48,5.17
FIX,FIX,Industrials,Engineering & Construction,1462.23,914635.0,1.92,6.46,12.48,27.37,1.34,1.34,1.34,51.59
PG,P&G,Consumer Defensive,Household & Personal Products,160.78,11097069.0,0.84,1.4,-0.27,10.08,1.78,1.78,1.78,375.7
NOK,NOK,Technology,Communication Equipment,7.77,69766443.0,1.48,2.24,11.48,20.65,0.54,0.54,0.54,43.38
LRCX,Lam Research,Technology,Semiconductor Equipment & Materials,244.92,8544493.0,0.96,3.17,5.89,7.24,2.09,2.09,2.09,307.63
ORCL,Oracle,Technology,Software - Infrastructure,148.08,26073785.0,1.43,-5.4,-5.37,-14.84,3.86,3.86,3.86,425.6
LLY,Eli Lilly,Healthcare,Drug Manufacturers - General,1009.52,2423281.0,0.83,-1.34,-2.77,-6.4,2.45,2.45,2.45,952.34
^GSPC,S&P 500,Index,Market Index,6909.51,3339510000.0,0.59,0.69,1.12,0.49,23074.38,23074.38,23074.38,0.0
RIG,RIG,Energy,Oil & Gas Drilling,6.52,51236415.0,0.6,2.52,8.13,40.82,0.33,0.33,0.33,7.18
CRWV,CoreWeave,Technology,Software - Infrastructure,89.25,45803519.0,2.56,-8.12,-6.74,-5.1,4.09,4.09,4.09,46.52
VTMX,VTMX,Real Estate,Real Estate - Development,35.99,221259.0,4.43,6.89,8.7,11.49,0.01,0.01,0.01,3.05
KO,Coca-Cola,Consumer Defensive,Beverages - Non-Alcoholic,79.84,11453720.0,0.63,1.18,1.06,10.87,0.91,0.91,0.91,343.44
SII,SII,Financial Services,Asset Management,143.98,481285.0,2.29,10.08,21.74,13.43,0.07,0.07,0.07,3.71
FSM,FSM,Basic Materials,Gold,12.27,11383586.0,1.42,12.57,18.09,13.51,0.14,0.14,0.14,3.77
PLTR,Palantir,Technology,Software - Infrastructure,135.24,53372157.0,0.97,0.26,4.73,-18.2,7.22,7.22,7.22,322.34
SEDG,SEDG,Technology,Solar,37.9,6110537.0,1.36,8.41,10.14,13.68,0.23,0.23,0.23,2.27
HD,Home Depot,Consumer Cyclical,Home Improvement Retail,382.25,3045007.0,0.95,0.97,-2.04,-0.62,1.16,1.16,1.16,380.53
HRI,HRI,Industrials,Rental & Leasing Services,153.46,641386.0,0.76,6.87,-12.15,-6.83,0.1,0.1,0.1,5.11
AAOI,AAOI,Technology,Communication Equipment,51.68,7961123.0,2.6,10.0,17.48,34.65,0.41,0.41,0.41,3.53
JNJ,J&J,Healthcare,Drug Manufacturers - General,242.49,11066781.0,1.07,-1.79,-0.84,11.23,2.68,2.68,2.68,584.38
META,Meta,Communication Services,Internet Content & Information,655.66,14057273.0,1.09,1.69,0.9,6.97,9.22,9.22,9.22,1658.53
RNG,RNG,Technology,Software - Application,39.5,14512834.0,4.15,34.4,39.08,52.51,0.57,0.57,0.57,3.42
IREN,IREN,Financial Services,Capital Markets,39.98,38596879.0,1.38,-7.65,-0.12,-25.24,1.54,1.54,1.54,13.26
LGN,LGN,Industrials,Engineering & Construction,55.24,2083314.0,2.25,16.84,14.7,15.08,0.12,0.12,0.12,5.96
ALGM,ALGM,Technology,Semiconductors,38.93,4152884.0,1.36,7.36,-6.93,14.53,0.16,0.16,0.16,7.21
NFLX,Netflix,Communication Services,Entertainment,78.67,30688537.0,0.72,2.17,3.7,-7.84,2.41,2.41,2.41,333.71
GLW,GLW,Technology,Electronic Components,139.51,10893468.0,1.03,7.32,6.09,49.18,1.52,1.52,1.52,119.69
HG=F,Copper (銅),Index,Market Index,5.87,54070.0,45.47,2.39,1.66,2.4,0.0,0.0,0.0,0.0
TTMI,TTMI,Technology,Electronic Components,107.93,3313530.0,1.84,7.51,16.9,8.07,0.36,0.36,0.36,11.15
IBRX,IBRX,Healthcare,Biotechnology,8.7,45032269.0,1.11,1.05,31.42,25.72,0.39,0.39,0.39,8.57
COIN,Coinbase,Financial Services,Financial Data & Stock Exchanges,171.35,13540308.0,0.74,3.26,21.45,-24.49,2.32,2.32,2.32,46.21
JPM,JPMorgan,Financial Services,Banks - Diversified,310.79,5702097.0,0.63,0.89,2.69,2.9,1.77,1.77,1.77,846.05
GOOG,Alphabet,Communication Services,Internet Content & Information,314.9,33510758.0,1.65,3.74,1.79,-4.11,10.55,10.55,10.55,3809.35
