Code,Name,Sector,Industry,Close,Volume,RVOL,Daily_Chg%,Weekly_Chg%,Monthly_Chg%,Daily_Amount_B,Weekly_Amount_B,Monthly_Amount_B,Market_Cap_B
V,Visa,Financial Services,Credit Services,361.52,5124711.0,0.59,-2.28,-3.75,-2.57,1.85,1.85,1.85,678.7
XOM,Exxon Mobil,Energy,Oil & Gas Integrated,161.23,12564657.0,0.7,1.85,-4.78,-2.35,2.03,2.03,2.03,662.96
FRSH,FRSH,Technology,Software - Application,12.87,6236340.0,1.56,3.37,1.66,-0.85,0.08,0.08,0.08,3.36
HUBS,HUBS,Technology,Software - Application,226.03,1745131.0,0.59,5.69,-6.58,-5.82,0.39,0.39,0.39,11.27
CRWV,CoreWeave,Technology,Software - Infrastructure,86.9,31585491.0,0.68,0.16,4.26,0.75,2.74,2.74,2.74,47.93
VEEV,VEEV,Healthcare,Health Information Services,270.75,1421262.0,0.66,3.61,1.55,9.22,0.38,0.38,0.38,43.84
CDE,CDE,Basic Materials,Gold,19.32,43846398.0,1.06,-1.02,-2.96,-7.87,0.85,0.85,0.85,19.86
AAPL,Apple,Technology,Consumer Electronics,337.02,31482942.0,0.67,-0.8,1.39,8.6,10.61,10.61,10.61,4918.53
COIN,Coinbase,Financial Services,Financial Data & Stock Exchanges,198.13,7141031.0,0.53,-1.46,20.44,10.39,1.41,1.41,1.41,52.27
HD,Home Depot,Consumer Cyclical,Home Improvement Retail,296.72,4658242.0,0.9,-0.16,-2.87,-11.59,1.38,1.38,1.38,296.03
PANW,PANW,Technology,Software - Infrastructure,393.3,6198749.0,0.83,5.79,4.85,9.9,2.44,2.44,2.44,321.72
BETA,BETA,Industrials,Aerospace & Defense,24.34,2209292.0,0.26,10.29,17.81,-1.62,0.05,0.05,0.05,5.82
SMR,SMR,Industrials,Specialty Industrial Machinery,8.68,38473995.0,0.86,-2.36,4.58,-4.09,0.33,0.33,0.33,3.56
META,Meta,Communication Services,Internet Content & Information,744.1,30241497.0,1.1,1.02,10.51,33.11,22.5,22.5,22.5,1895.6
LRCX,Lam Research,Technology,Semiconductor Equipment & Materials,307.28,9123960.0,0.77,-1.18,14.13,-0.93,2.8,2.8,2.8,384.51
DIS,Disney,Communication Services,Entertainment,103.46,8188522.0,0.77,-0.74,-2.78,-4.01,0.85,0.85,0.85,178.64
FPS,FPS,Industrials,Electrical Equipment & Parts,39.88,7925582.0,0.48,3.53,14.47,23.89,0.32,0.32,0.32,12.72
AAON,AAON,Industrials,Building Products & Equipment,82.36,1897193.0,1.68,7.8,10.82,3.68,0.16,0.16,0.16,6.79
CMCSA,CMCSA,Communication Services,Telecom Services,22.55,37643127.0,0.94,0.58,-4.97,-16.54,0.85,0.85,0.85,80.02
PATH,PATH,Technology,Software - Infrastructure,13.04,54307593.0,1.14,-1.58,-4.33,-21.3,0.71,0.71,0.71,6.8
DCO,DCO,Industrials,Aerospace & Defense,172.51,243332.0,0.73,2.63,3.72,-9.99,0.04,0.04,0.04,2.6
ASAN,ASAN,Technology,Software - Application,9.47,8536552.0,0.62,-0.73,-0.32,-1.15,0.08,0.08,0.08,2.17
KVYO,KVYO,Technology,Software - Application,16.78,9600181.0,1.35,6.07,-1.18,-8.46,0.16,0.16,0.16,4.78
KO,Coca-Cola,Consumer Defensive,Beverages - Non-Alcoholic,88.09,12965935.0,0.7,1.11,-0.7,-3.3,1.14,1.14,1.14,379.01
T,T,Communication Services,Telecom Services,25.3,43011904.0,0.93,0.8,-2.17,-1.52,1.09,1.09,1.09,173.37
AAL,AAL,Industrials,Airlines,13.35,64766728.0,0.77,-1.91,5.12,-2.05,0.86,0.86,0.86,8.84
IONQ,IONQ,Technology,Computer Hardware,42.54,72152387.0,3.85,4.42,15.47,3.6,3.07,3.07,3.07,17.23
SOFI,SOFI,Financial Services,Credit Services,16.55,55923418.0,0.93,-3.55,-1.72,-9.27,0.93,0.93,0.93,21.38
SECZ,SECZ,Technology,Software - Application,14.36,9169868.0,1.06,10.46,84.81,126.14,0.13,0.13,0.13,2.34
LTH,LTH,Consumer Cyclical,Leisure,39.67,5755215.0,1.24,-0.6,-4.34,-12.06,0.23,0.23,0.23,8.86
CL=F,Crude Oil (原油),Index,Market Index,92.14,2573.0,0.02,-2.59,-10.05,8.39,0.0,0.0,0.0,0.0
^VIX,VIX,Index,Market Index,15.18,0.0,0.0,2.08,-11.74,-4.23,0.0,0.0,0.0,0.0
MARA,MARA,Financial Services,Capital Markets,13.35,37367403.0,0.63,-2.05,20.92,19.41,0.5,0.5,0.5,5.16
AMAT,Applied Mat,Technology,Semiconductor Equipment & Materials,474.38,4582892.0,0.55,0.41,14.2,-2.03,2.17,2.17,2.17,376.47
DOCU,DOCU,Technology,Software - Application,69.49,3335549.0,0.79,1.34,-3.28,12.08,0.23,0.23,0.23,12.99
SMCI,Super Micro,Technology,Computer Hardware,41.44,40772804.0,0.92,-0.24,12.46,17.83,1.69,1.69,1.69,26.81
^SOX,PHLX Semi,Index,Market Index,12534.27,0.0,0.0,0.81,12.16,6.76,0.0,0.0,0.0,0.0
CRWD,CRWD,Technology,Software - Infrastructure,262.49,13188006.0,0.89,5.27,8.25,36.75,3.46,3.46,3.46,268.77
GC=F,Gold (黃金),Index,Market Index,4322.4,6604.0,0.04,-1.23,-1.48,-7.99,0.03,0.03,0.03,0.0
SSL,SSL,Basic Materials,Specialty Chemicals,14.29,3110388.0,1.79,5.38,-5.43,14.41,0.04,0.04,0.04,9.16
HL,HL,Basic Materials,Other Precious Metals & Mining,18.27,68826495.0,1.42,-3.99,1.56,-10.44,1.26,1.26,1.26,12.25
FSLY,FSLY,Technology,Software - Application,29.65,29906950.0,3.51,13.69,25.96,29.25,0.89,0.89,0.89,4.72
HG=F,Copper (銅),Index,Market Index,6.78,430.0,0.53,0.31,5.43,2.75,0.0,0.0,0.0,0.0
TSLA,Tesla,Consumer Cyclical,Auto Manufacturers,380.12,32914670.0,0.88,0.32,6.16,8.93,12.51,12.51,12.51,1501.3
LLY,Eli Lilly,Healthcare,Drug Manufacturers - General,1150.99,2152646.0,0.88,-1.19,1.31,-8.32,2.48,2.48,2.48,1025.94
JPM,JPMorgan,Financial Services,Banks - Diversified,337.53,7050878.0,0.69,-0.73,-3.26,-5.29,2.38,2.38,2.38,897.22
MSFT,Microsoft,Technology,Software - Infrastructure,500.59,19296597.0,0.78,0.52,2.1,2.73,9.66,9.66,9.66,3717.15
AMZN,Amazon,Consumer Cyclical,Internet Retail,249.27,43691413.0,1.09,-2.24,1.35,-4.88,10.89,10.89,10.89,2688.7
BAC,Bank of America,Financial Services,Banks - Diversified,56.0,36201887.0,0.83,-0.36,-3.28,-10.16,2.03,2.03,2.03,391.59
QCOM,Qualcomm,Technology,Semiconductors,197.24,9685834.0,0.45,-0.52,6.71,24.42,1.91,1.91,1.91,210.66
PCG,PCG,Utilities,Utilities - Regulated Electric,12.41,47281720.0,1.21,-3.65,-7.04,-31.47,0.59,0.59,0.59,37.26
BRK-B,Berkshire,Financial Services,Insurance - Diversified,507.17,5358076.0,0.83,1.03,-1.86,2.29,2.72,2.72,2.72,1085.7
VIA,VIA,Technology,Software - Application,29.54,1074874.0,0.66,8.09,13.18,9.45,0.03,0.03,0.03,2.41
^GSPC,S&P 500,Index,Market Index,7706.03,2977393000.0,0.51,-0.76,1.59,0.41,22943.88,22943.88,22943.88,0.0
ABBV,AbbVie,Healthcare,Drug Manufacturers - General,265.08,3445541.0,0.74,0.23,0.78,0.05,0.91,0.91,0.91,468.43
TSM,TSMC,Technology,Semiconductors,446.57,10161299.0,0.89,-1.2,6.91,8.89,4.54,4.54,4.54,2316.12
COST,Costco,Consumer Defensive,Discount Stores,904.7,2278732.0,0.88,0.69,0.37,-4.54,2.06,2.06,2.06,401.22
^IXIC,Nasdaq,Index,Market Index,26936.04,7578948000.0,0.76,-0.69,3.67,2.89,204146.82,204146.82,204146.82,0.0
VICR,VICR,Technology,Electronic Components,283.16,1606445.0,1.43,26.47,53.92,41.2,0.45,0.45,0.45,13.06
GRAB,GRAB,Technology,Software - Application,3.2,113719305.0,1.12,0.95,11.5,-9.09,0.36,0.36,0.36,13.09
^DJI,Dow Jones,Index,Market Index,51511.59,428073697.0,0.87,-1.03,-1.12,-3.31,22050.76,22050.76,22050.76,0.0
PLTR,Palantir,Technology,Software - Infrastructure,191.79,34908712.0,1.36,3.68,10.01,9.04,6.7,6.7,6.7,460.88
WMT,Walmart,Consumer Defensive,Discount Stores,110.53,20177395.0,0.82,0.37,2.82,3.79,2.23,2.23,2.23,876.92
HRC=F,Steel (熱軋鋼),Index,Market Index,1318.0,121.0,24.2,6.55,6.55,10.2,0.0,0.0,0.0,0.0
PG,P&G,Consumer Defensive,Household & Personal Products,147.39,6566772.0,0.8,0.9,0.49,1.87,0.97,0.97,0.97,342.6
NVDA,NVIDIA,Technology,Semiconductors,225.51,86851377.0,0.74,-1.47,5.43,8.17,19.59,19.59,19.59,5445.39
INTC,Intel,Technology,Semiconductors,122.6,84944757.0,0.57,-1.02,21.33,40.5,10.41,10.41,10.41,648.08
SPCX,SPCX,Industrials,Aerospace & Defense,148.36,60046138.0,0.45,-4.11,-1.67,9.9,8.91,8.91,8.91,1954.52
NU,NU,Financial Services,Banks - Regional,13.62,62807015.0,0.86,-3.13,-4.02,-6.58,0.86,0.86,0.86,65.79
FORM,FORM,Technology,Semiconductor Equipment & Materials,131.26,1239755.0,0.93,10.02,29.08,14.98,0.16,0.16,0.16,10.23
ADBE,Adobe,Technology,Software - Application,240.69,3852338.0,0.6,1.02,-3.92,-12.88,0.93,0.93,0.93,95.67
ORCL,Oracle,Technology,Software - Infrastructure,144.56,22280238.0,0.72,-3.11,0.98,1.48,3.22,3.22,3.22,437.11
WBD,WBD,Communication Services,Entertainment,30.76,110237037.0,1.62,-0.13,9.74,7.74,3.39,3.39,3.39,77.12
ACMR,ACMR,Technology,Semiconductor Equipment & Materials,80.67,2774148.0,2.32,10.86,26.17,1.59,0.22,0.22,0.22,5.62
PLUG,PLUG,Industrials,Electrical Equipment & Parts,2.04,41094098.0,0.91,-3.32,0.99,-5.99,0.08,0.08,0.08,2.85
TXN,Texas Inst,Technology,Semiconductors,272.62,5549469.0,0.67,0.65,3.49,3.12,1.51,1.51,1.51,248.97
AMD,AMD,Technology,Semiconductors,614.61,16270327.0,0.52,-1.47,19.92,34.56,10.0,10.0,10.0,1003.34
BTC-USD,Bitcoin,Crypto,Cryptocurrency,84413.12,46112833536.0,1.28,-2.04,4.34,9.2,3892528.02,3892528.02,3892528.02,0.0
AVGO,Broadcom,Technology,Semiconductors,354.99,22438949.0,0.81,-2.62,4.56,-1.05,7.97,7.97,7.97,1694.59
AR,AR,Energy,Oil & Gas E&P,35.65,5583552.0,1.13,4.98,-8.19,-6.04,0.2,0.2,0.2,10.96
RKT,RKT,Financial Services,Mortgage Finance,12.15,42210316.0,0.81,-4.63,-6.18,-13.77,0.51,0.51,0.51,34.4
NFLX,Netflix,Communication Services,Entertainment,71.36,32606518.0,0.68,-1.11,-6.61,-10.81,2.33,2.33,2.33,297.14
ONDS,ONDS,Technology,Communication Equipment,7.4,60754847.0,0.96,-4.15,2.78,-10.19,0.45,0.45,0.45,4.31
RRR,RRR,Consumer Cyclical,Resorts & Casinos,50.9,2132213.0,1.63,1.19,-5.41,-16.68,0.11,0.11,0.11,5.19
JNJ,J&J,Healthcare,Drug Manufacturers - General,269.17,6367168.0,0.85,-0.11,0.74,-0.4,1.71,1.71,1.71,648.67
GOOG,Alphabet,Communication Services,Internet Content & Information,334.98,23055710.0,1.14,-3.58,-1.29,-2.79,7.72,7.72,7.72,4096.78
OKTA,OKTA,Technology,Software - Infrastructure,205.36,5466458.0,1.32,7.33,7.83,51.96,1.12,1.12,1.12,35.9
UNH,UnitedHealth,Healthcare,Healthcare Plans,371.29,3858910.0,0.69,-1.66,-1.23,-4.82,1.43,1.43,1.43,333.27
MU,Micron,Technology,Semiconductors,1071.88,21405071.0,0.79,-2.22,15.69,17.73,22.94,22.94,22.94,1210.57
NKE,NKE,Consumer Cyclical,Footwear & Accessories,36.05,40103087.0,0.99,-0.14,0.75,-11.53,1.45,1.45,1.45,53.48
SI=F,Silver (白銀),Index,Market Index,64.82,569.0,6.42,-1.69,0.83,-5.43,0.0,0.0,0.0,0.0
AUR,AUR,Consumer Cyclical,Auto Parts,6.32,53976522.0,1.33,-2.17,-0.63,11.07,0.34,0.34,0.34,12.67
NOK,NOK,Technology,Communication Equipment,10.63,63469410.0,0.5,-1.76,4.83,6.73,0.67,0.67,0.67,59.51
MA,Mastercard,Financial Services,Credit Services,559.92,2876588.0,0.99,-1.36,-2.33,-3.57,1.61,1.61,1.61,490.5
MSTR,MicroStrategy,Technology,Software - Application,162.2,20981397.0,0.65,-3.07,28.55,32.27,3.4,3.4,3.4,64.44
CRM,Salesforce,Technology,Software - Application,237.58,11560689.0,0.82,0.49,-7.07,13.58,2.75,2.75,2.75,195.53
