Code,Name,Sector,Industry,Close,Volume,RVOL,Daily_Chg%,Weekly_Chg%,Monthly_Chg%,Daily_Amount_B,Weekly_Amount_B,Monthly_Amount_B,Market_Cap_B
FPS,FPS,Industrials,Electrical Equipment & Parts,31.36,32364825.0,4.13,9.5,-2.94,-20.93,1.01,1.01,1.01,9.55
KO,Coca-Cola,Consumer Defensive,Beverages - Non-Alcoholic,88.71,13045445.0,0.96,-0.72,0.4,1.14,1.16,1.16,1.16,381.68
QRVO,QRVO,Technology,Semiconductors,118.06,2287650.0,1.32,9.34,13.44,20.33,0.27,0.27,0.27,10.42
TLX,TLX,Healthcare,Biotechnology,12.83,1075571.0,2.38,8.91,7.1,8.54,0.01,0.01,0.01,4.35
GOOG,Alphabet,Communication Services,Internet Content & Information,341.43,12407733.0,0.7,-1.24,1.8,-0.61,4.24,4.24,4.24,4175.67
SM,SM,Energy,Oil & Gas E&P,41.29,4823822.0,1.27,5.79,9.35,22.34,0.2,0.2,0.2,9.82
PATH,PATH,Technology,Software - Infrastructure,14.23,71784524.0,1.24,-2.93,1.57,-11.12,1.02,1.02,1.02,7.42
PBF,PBF,Energy,Oil & Gas Refining & Marketing,74.72,9284651.0,2.49,6.14,-2.67,3.99,0.69,0.69,0.69,8.86
BTC-USD,Bitcoin,Crypto,Cryptocurrency,75629.88,39437463552.0,1.59,-3.24,-1.23,-3.74,2982650.75,2982650.75,2982650.75,0.0
NOK,NOK,Technology,Communication Equipment,9.84,83579001.0,0.87,1.97,-7.61,-8.55,0.82,0.82,0.82,55.09
XOM,Exxon Mobil,Energy,Oil & Gas Integrated,169.32,12310919.0,0.91,2.57,5.39,5.76,2.08,2.08,2.08,696.23
LLY,Eli Lilly,Healthcare,Drug Manufacturers - General,1136.11,1859135.0,0.89,-0.19,1.09,-3.73,2.11,2.11,2.11,1012.68
PFE,PFE,Healthcare,Drug Manufacturers - General,27.55,38711616.0,1.35,-0.61,-0.86,2.84,1.07,1.07,1.07,157.03
KRMN,KRMN,Industrials,Aerospace & Defense,37.47,4271369.0,1.07,7.86,-5.59,-39.57,0.16,0.16,0.16,4.97
MA,Mastercard,Financial Services,Credit Services,573.27,2123726.0,0.97,-0.2,0.42,0.7,1.22,1.22,1.22,502.19
V,Visa,Financial Services,Credit Services,375.62,5004605.0,1.09,0.09,1.89,3.15,1.88,1.88,1.88,701.3
CVI,CVI,Energy,Oil & Gas Refining & Marketing,52.17,1020948.0,0.73,7.28,13.12,47.96,0.05,0.05,0.05,5.24
CL=F,Crude Oil (原油),Index,Market Index,105.43,2238.0,0.01,3.98,13.33,27.95,0.0,0.0,0.0,0.0
MRCY,MRCY,Industrials,Aerospace & Defense,87.01,1074814.0,1.67,7.38,4.25,-21.7,0.09,0.09,0.09,5.23
ORCL,Oracle,Technology,Software - Infrastructure,140.35,31159828.0,0.64,-3.07,-13.64,-6.76,4.37,4.37,4.37,404.27
NE,NE,Energy,Oil & Gas Drilling,46.55,1731467.0,1.47,6.08,1.44,3.22,0.08,0.08,0.08,7.43
^SOX,PHLX Semi,Index,Market Index,11175.55,0.0,0.0,0.4,-5.99,-10.0,0.0,0.0,0.0,0.0
BAC,Bank of America,Financial Services,Banks - Diversified,59.52,50692495.0,1.35,0.08,-4.6,-7.71,3.02,3.02,3.02,416.21
^DJI,Dow Jones,Index,Market Index,52093.11,376836504.0,0.93,-0.63,-1.31,-3.05,19630.59,19630.59,19630.59,0.0
CDE,CDE,Basic Materials,Gold,19.91,40170835.0,1.77,0.15,-3.63,5.85,0.8,0.8,0.8,20.47
ADBE,Adobe,Technology,Software - Application,257.76,4721998.0,0.65,-2.95,0.19,-2.37,1.22,1.22,1.22,102.46
HL,HL,Basic Materials,Other Precious Metals & Mining,18.68,46522071.0,1.81,-0.74,-8.7,1.69,0.87,0.87,0.87,12.53
VAL,VAL,Energy,Oil & Gas Drilling,88.23,1982052.0,1.3,8.56,3.18,3.05,0.17,0.17,0.17,6.13
SNAP,SNAP,Communication Services,Internet Content & Information,5.83,45666487.0,1.46,-0.17,7.37,7.76,0.27,0.27,0.27,9.86
SPCX,SPCX,Industrials,Aerospace & Defense,143.49,71511608.0,0.76,-3.15,-6.5,2.49,10.26,10.26,10.26,1890.36
DIS,Disney,Communication Services,Entertainment,106.42,8652836.0,1.19,-2.0,1.29,-0.4,0.92,0.92,0.92,183.75
F,F,Consumer Cyclical,Auto Manufacturers,13.5,45292940.0,0.97,-2.6,-3.57,-6.05,0.61,0.61,0.61,53.83
ABBV,AbbVie,Healthcare,Drug Manufacturers - General,263.04,5110848.0,1.13,0.49,5.73,5.44,1.34,1.34,1.34,464.82
LRCX,Lam Research,Technology,Semiconductor Equipment & Materials,270.87,8845123.0,0.92,-0.96,-15.46,-18.5,2.4,2.4,2.4,338.95
UNH,UnitedHealth,Healthcare,Healthcare Plans,375.93,4372917.0,0.7,-1.99,-6.21,-6.42,1.64,1.64,1.64,337.43
ILMN,ILMN,Healthcare,Diagnostics & Research,222.29,3125907.0,1.68,6.76,5.32,16.45,0.69,0.69,0.69,33.57
HRC=F,Steel (熱軋鋼),Index,Market Index,1255.0,1.0,0.02,1.7,2.03,4.93,0.0,0.0,0.0,0.0
COST,Costco,Consumer Defensive,Discount Stores,901.35,2191389.0,1.09,-1.91,-0.97,-6.22,1.98,1.98,1.98,399.73
PG,P&G,Consumer Defensive,Household & Personal Products,146.67,8760063.0,0.9,0.37,0.75,1.47,1.28,1.28,1.28,340.92
TXG,TXG,Healthcare,Medical Devices,74.39,2867486.0,1.04,6.1,13.4,32.63,0.21,0.21,0.21,9.69
BRKR,BRKR,Healthcare,Medical Devices,55.75,2956996.0,1.37,5.87,-4.49,-3.38,0.16,0.16,0.16,8.49
AMZN,Amazon,Consumer Cyclical,Internet Retail,248.42,35783529.0,1.2,-2.02,-3.33,-5.42,8.89,8.89,8.89,2679.54
TSM,TSMC,Technology,Semiconductors,413.75,9442047.0,0.88,-1.02,-5.75,-2.96,3.91,3.91,3.91,2145.9
OPEN,OPEN,Real Estate,Real Estate Services,2.65,42198638.0,1.25,-5.02,-13.68,-27.2,0.11,0.11,0.11,2.56
HD,Home Depot,Consumer Cyclical,Home Improvement Retail,305.48,4486613.0,1.05,-1.73,-2.62,-9.85,1.37,1.37,1.37,304.77
MSFT,Microsoft,Technology,Software - Infrastructure,497.12,17700788.0,1.04,-1.64,0.64,0.35,8.8,8.8,8.8,3691.39
PLTR,Palantir,Technology,Software - Infrastructure,172.56,31164073.0,1.41,-0.43,1.33,-0.85,5.38,5.38,5.38,414.67
KVUE,KVUE,Consumer Defensive,Household & Personal Products,17.92,53824402.0,1.4,0.06,-2.56,-6.67,0.96,0.96,0.96,34.42
BMNR,BMNR,Financial Services,Capital Markets,23.6,51660507.0,1.34,-8.39,-4.72,30.53,1.22,1.22,1.22,14.24
NU,NU,Financial Services,Banks - Regional,14.19,59505968.0,0.89,-1.53,-7.44,-6.83,0.84,0.84,0.84,68.55
SMCI,Super Micro,Technology,Computer Hardware,35.64,26532507.0,0.71,-2.99,-11.48,-10.54,0.95,0.95,0.95,23.05
MU,Micron,Technology,Semiconductors,927.6,20305657.0,0.81,0.39,-7.26,-4.53,18.84,18.84,18.84,1047.63
AMD,AMD,Technology,Semiconductors,504.2,16963710.0,0.77,2.19,-0.3,-1.98,8.55,8.55,8.55,823.09
CAI,CAI,Healthcare,Biotechnology,28.5,8649060.0,2.73,9.4,14.83,30.73,0.25,0.25,0.25,8.05
MARA,MARA,Financial Services,Capital Markets,11.24,48844540.0,1.07,-2.26,-4.99,22.17,0.55,0.55,0.55,4.34
BRK-B,Berkshire,Financial Services,Insurance - Diversified,516.76,3728591.0,0.98,0.35,2.16,2.53,1.93,1.93,1.93,1106.23
SI=F,Silver (白銀),Index,Market Index,64.21,351.0,1.12,1.1,-3.15,-1.2,0.0,0.0,0.0,0.0
MSTR,MicroStrategy,Technology,Software - Application,129.6,22689051.0,1.26,-5.36,-5.07,39.29,2.94,2.94,2.94,51.49
TENB,TENB,Technology,Software - Infrastructure,38.09,7349679.0,0.88,8.58,13.03,-0.63,0.28,0.28,0.28,4.2
SOFI,SOFI,Financial Services,Credit Services,17.07,49666513.0,1.56,-3.29,-5.22,-6.67,0.85,0.85,0.85,22.05
TEM,TEM,Healthcare,Health Information Services,68.85,8208324.0,1.6,10.67,7.09,32.15,0.57,0.57,0.57,12.42
T,T,Communication Services,Telecom Services,26.72,36533759.0,0.88,0.79,4.37,7.35,0.98,0.98,0.98,183.1
SWKS,SWKS,Technology,Semiconductors,90.0,12941470.0,1.43,13.55,19.4,29.27,1.16,1.16,1.16,13.54
^IXIC,Nasdaq,Index,Market Index,25981.57,7070629000.0,0.98,-0.78,-1.66,-2.8,183706.04,183706.04,183706.04,0.0
WMT,Walmart,Consumer Defensive,Discount Stores,108.09,18987896.0,0.99,-0.91,1.92,-6.23,2.05,2.05,2.05,857.56
PLUG,PLUG,Industrials,Electrical Equipment & Parts,2.05,42982603.0,0.84,-0.49,-9.29,-11.64,0.09,0.09,0.09,2.86
WAY,WAY,Healthcare,Health Information Services,26.67,5678848.0,3.23,7.11,10.02,7.63,0.15,0.15,0.15,5.11
QLYS,QLYS,Technology,Software - Infrastructure,185.37,1195662.0,1.4,7.21,8.84,-0.37,0.22,0.22,0.22,6.53
CRM,Salesforce,Technology,Software - Application,255.65,10371117.0,0.83,-1.46,2.62,30.29,2.65,2.65,2.65,210.4
RVTY,RVTY,Healthcare,Diagnostics & Research,140.19,3688036.0,2.37,9.11,10.32,19.98,0.52,0.52,0.52,15.64
ADPT,ADPT,Healthcare,Diagnostics & Research,26.68,4122904.0,3.17,7.67,9.61,7.84,0.11,0.11,0.11,4.26
NFLX,Netflix,Communication Services,Entertainment,77.9,27529569.0,1.06,-3.01,1.47,-0.33,2.14,2.14,2.14,324.37
JNJ,J&J,Healthcare,Drug Manufacturers - General,267.2,5253227.0,0.92,0.33,-0.71,2.63,1.4,1.4,1.4,643.92
AAL,AAL,Industrials,Airlines,12.77,82583688.0,1.33,-2.52,-1.08,-13.89,1.05,1.05,1.05,8.45
CRWV,CoreWeave,Technology,Software - Infrastructure,80.92,15555201.0,0.54,-2.48,-18.94,-23.12,1.26,1.26,1.26,44.63
WGS,WGS,Healthcare,Diagnostics & Research,94.64,824777.0,1.66,5.46,10.21,21.21,0.08,0.08,0.08,2.82
INTC,Intel,Technology,Semiconductors,97.14,83570756.0,0.81,-0.05,-7.02,-5.23,8.12,8.12,8.12,513.49
TXN,Texas Inst,Technology,Semiconductors,263.43,4409988.0,0.8,0.0,1.74,-5.78,1.16,1.16,1.16,240.58
AVGO,Broadcom,Technology,Semiconductors,339.27,23370886.0,0.87,-1.58,-7.95,-13.67,7.93,7.93,7.93,1619.55
