Code,Name,Sector,Industry,Close,Volume,RVOL,Daily_Chg%,Weekly_Chg%,Monthly_Chg%,Daily_Amount_B,Weekly_Amount_B,Monthly_Amount_B,Market_Cap_B
SBET,SBET,Financial Services,Capital Markets,9.35,16131816.0,1.74,13.2,5.29,32.06,0.15,0.15,0.15,2.03
BTDR,BTDR,Technology,Software - Application,12.97,18642297.0,2.31,15.39,8.44,34.68,0.24,0.24,0.24,3.53
COST,Costco,Consumer Defensive,Discount Stores,895.31,4161908.0,2.0,0.15,-1.05,-6.45,3.73,3.73,3.73,397.05
F,F,Consumer Cyclical,Auto Manufacturers,13.21,109932145.0,2.54,-2.94,-5.44,-8.9,1.45,1.45,1.45,52.68
PSKY,PSKY,Communication Services,Entertainment,10.21,78574491.0,5.07,-3.86,-3.68,-3.68,0.8,0.8,0.8,11.46
HUT,HUT,Financial Services,Capital Markets,98.74,7375407.0,1.46,8.52,0.14,20.3,0.73,0.73,0.73,12.17
HG=F,Copper (銅),Index,Market Index,6.72,32909.0,26.39,1.96,3.8,3.51,0.0,0.0,0.0,0.0
IMOS,IMOS,Technology,Semiconductors,61.3,205232.0,2.84,11.27,10.79,16.9,0.01,0.01,0.01,2.13
RIOT,RIOT,Financial Services,Capital Markets,23.75,24575569.0,1.76,8.55,10.62,22.55,0.58,0.58,0.58,8.91
PURR,PURR,Financial Services,Capital Markets,14.09,57372085.0,2.72,9.82,21.36,50.05,0.81,0.81,0.81,2.79
T,T,Communication Services,Telecom Services,25.4,83569530.0,2.15,0.04,-2.53,1.11,2.12,2.12,2.12,174.05
WMT,Walmart,Consumer Defensive,Discount Stores,106.73,43766594.0,2.31,-0.06,-0.39,-6.62,4.67,4.67,4.67,849.37
CRCL,CRCL,Financial Services,Capital Markets,91.78,30367440.0,1.68,7.86,1.3,16.78,2.79,2.79,2.79,25.02
SMCI,Super Micro,Technology,Computer Hardware,39.09,47795052.0,1.15,-3.12,-2.52,6.86,1.87,1.87,1.87,25.68
ORCL,Oracle,Technology,Software - Infrastructure,147.61,39122738.0,0.9,-1.98,-1.78,2.64,5.77,5.77,5.77,446.33
AMAT,Applied Mat,Technology,Semiconductor Equipment & Materials,444.57,14160266.0,2.33,6.51,-2.61,-10.4,6.3,6.3,6.3,352.81
JPM,JPMorgan,Financial Services,Banks - Diversified,349.67,18241892.0,2.08,0.1,-1.84,-2.12,6.38,6.38,6.38,929.49
META,Meta,Communication Services,Internet Content & Information,665.75,27394770.0,1.54,-2.43,2.73,21.93,18.24,18.24,18.24,1696.0
CDE,CDE,Basic Materials,Gold,19.76,57685348.0,1.69,-1.1,-3.98,-5.59,1.14,1.14,1.14,20.31
PFE,PFE,Healthcare,Drug Manufacturers - General,27.66,75434065.0,2.52,0.07,-0.22,-2.05,2.09,2.09,2.09,157.65
KO,Coca-Cola,Consumer Defensive,Beverages - Non-Alcoholic,88.25,27724869.0,1.96,0.22,-0.05,-2.32,2.45,2.45,2.45,379.7
SI=F,Silver (白銀),Index,Market Index,66.79,43186.0,199.75,2.01,3.46,1.6,0.0,0.0,0.0,0.0
BAC,Bank of America,Financial Services,Banks - Diversified,57.73,52377267.0,1.13,-0.77,-7.91,-8.61,3.02,3.02,3.02,403.69
CL=F,Crude Oil (原油),Index,Market Index,95.47,300567.0,0.84,-6.32,-4.58,11.23,0.03,0.03,0.03,0.0
BRK-B,Berkshire,Financial Services,Insurance - Diversified,509.77,12458105.0,2.76,0.11,-0.12,2.03,6.35,6.35,6.35,1091.27
ALVO,ALVO,Healthcare,Drug Manufacturers - Specialty & Generic,5.87,3526676.0,2.34,9.93,10.96,47.12,0.02,0.02,0.02,2.09
P,P,Technology,Computer Hardware,104.14,73078698.0,25.87,0.14,6.07,-7.02,7.61,7.61,7.61,34.7
^IXIC,Nasdaq,Index,Market Index,26522.54,12789451000.0,1.54,0.39,0.72,0.73,339208.79,339208.79,339208.79,0.0
CIFR,CIFR,Technology,Information Technology Services,18.34,41089714.0,1.03,8.26,8.84,15.42,0.75,0.75,0.75,7.61
^GSPC,S&P 500,Index,Market Index,7650.5,6050102000.0,1.2,0.17,-0.08,-0.75,46286.31,46286.31,46286.31,0.0
INTC,Intel,Technology,Semiconductors,108.6,174380597.0,1.62,-0.18,5.5,17.03,18.94,18.94,18.94,574.07
SMR,SMR,Industrials,Specialty Industrial Machinery,8.27,63999605.0,1.25,-8.52,-3.95,-10.98,0.53,0.53,0.53,3.39
MSTR,MicroStrategy,Technology,Software - Application,153.92,54152295.0,2.65,16.39,17.52,47.65,8.34,8.34,8.34,61.15
MSFT,Microsoft,Technology,Software - Infrastructure,493.78,39356144.0,2.19,-0.8,-0.37,1.96,19.43,19.43,19.43,3666.59
PLTR,Palantir,Technology,Software - Infrastructure,177.64,39146950.0,1.62,0.79,6.22,1.4,6.95,6.95,6.95,426.88
NU,NU,Financial Services,Banks - Regional,13.65,70782283.0,0.97,-1.37,-6.63,-6.57,0.97,0.97,0.97,65.94
ALMR,ALMR,Healthcare,Medical Devices,34.85,2027452.0,4.59,8.87,24.96,-1.94,0.07,0.07,0.07,2.42
ABBV,AbbVie,Healthcare,Drug Manufacturers - General,263.96,8000296.0,1.95,-0.02,2.66,-0.76,2.11,2.11,2.11,466.45
MU,Micron,Technology,Semiconductors,1015.8,35305657.0,1.58,3.92,4.16,8.4,35.86,35.86,35.86,1147.24
PLUG,PLUG,Industrials,Electrical Equipment & Parts,2.09,54971772.0,1.16,-1.42,-0.48,-7.11,0.11,0.11,0.11,2.92
BE,BE,Industrials,Electrical Equipment & Parts,265.63,73325656.0,5.48,-5.39,-3.67,28.55,19.48,19.48,19.48,78.24
MA,Mastercard,Financial Services,Credit Services,565.24,5439764.0,2.44,-0.09,-0.69,-1.48,3.07,3.07,3.07,495.16
TSM,TSMC,Technology,Semiconductors,434.67,12873049.0,1.12,1.02,0.33,5.48,5.6,5.6,5.6,2254.4
BMNR,BMNR,Financial Services,Capital Markets,25.99,64793330.0,1.33,8.79,3.84,28.41,1.68,1.68,1.68,15.68
GLXY,GLXY,Financial Services,Capital Markets,24.69,7188176.0,1.56,10.82,1.19,12.74,0.18,0.18,0.18,14.55
