Code,Name,Sector,Industry,Close,Volume,RVOL,Daily_Chg%,Weekly_Chg%,Monthly_Chg%,Daily_Amount_B,Weekly_Amount_B,Monthly_Amount_B,Market_Cap_B
CRWV,CoreWeave,Technology,Software - Infrastructure,86.76,26353529.0,0.6,1.56,7.22,-1.24,2.29,2.29,2.29,47.85
ONON,ONON,Consumer Cyclical,Footwear & Accessories,29.39,42509708.0,3.42,7.58,9.83,-2.1,1.25,1.25,1.25,9.82
TNGX,TNGX,Healthcare,Biotechnology,25.53,6966340.0,2.3,14.33,6.86,6.91,0.18,0.18,0.18,4.3
NU,NU,Financial Services,Banks - Regional,14.16,69338847.0,0.95,0.71,-0.21,-2.88,0.98,0.98,0.98,68.4
AMD,AMD,Technology,Semiconductors,623.77,28045099.0,0.97,1.34,23.71,31.81,17.49,17.49,17.49,1018.29
DIS,Disney,Communication Services,Entertainment,103.82,7172376.0,0.68,-0.39,-2.44,-3.67,0.74,0.74,0.74,179.26
TRLV,TRLV,Healthcare,Drug Manufacturers - Specialty & Generic,12.47,3248051.0,0.85,8.43,7.5,12.34,0.04,0.04,0.04,2.4
HRC=F,Steel (熱軋鋼),Index,Market Index,1310.0,1.0,0.06,5.9,6.33,9.72,0.0,0.0,0.0,0.0
COST,Costco,Consumer Defensive,Discount Stores,899.41,1978612.0,0.76,0.1,-0.22,-5.1,1.78,1.78,1.78,398.87
GC=F,Gold (黃金),Index,Market Index,4402.3,2717.0,0.02,0.42,1.6,-5.95,0.01,0.01,0.01,0.0
ARQT,ARQT,Healthcare,Biotechnology,27.78,2857767.0,0.4,7.01,18.16,10.77,0.08,0.08,0.08,3.49
HL,HL,Basic Materials,Other Precious Metals & Mining,19.03,49118788.0,1.02,3.71,1.87,-8.16,0.93,0.93,0.93,12.78
SRAD,SRAD,Technology,Software - Application,13.6,6419786.0,3.1,8.45,2.18,4.62,0.09,0.09,0.09,4.02
HG=F,Copper (銅),Index,Market Index,6.91,370.0,0.43,3.35,8.51,5.03,0.0,0.0,0.0,0.0
RKT,RKT,Financial Services,Mortgage Finance,12.74,49348116.0,1.05,3.07,-3.41,-8.54,0.63,0.63,0.63,36.08
CCL,CCL,Consumer Cyclical,Travel Services,22.28,40549064.0,1.87,-0.13,0.77,-13.41,0.9,0.9,0.9,30.52
PCG,PCG,Utilities,Utilities - Regulated Electric,12.88,60092805.0,1.8,-0.46,-2.05,-26.82,0.77,0.77,0.77,38.67
RIG,RIG,Energy,Oil & Gas Drilling,5.49,53611157.0,1.07,0.73,-7.58,-7.26,0.29,0.29,0.29,6.13
TTAN,TTAN,Technology,Software - Application,61.56,5035270.0,1.07,8.9,5.05,-35.11,0.31,0.31,0.31,5.94
COIN,Coinbase,Financial Services,Financial Data & Stock Exchanges,201.07,7229736.0,0.46,0.01,16.83,7.82,1.45,1.45,1.45,53.05
INOD,INOD,Technology,Information Technology Services,69.97,5332159.0,4.28,14.61,28.69,8.97,0.37,0.37,0.37,2.41
UNH,UnitedHealth,Healthcare,Healthcare Plans,372.95,4485262.0,0.8,-1.22,-0.79,-4.4,1.67,1.67,1.67,334.76
SOFI,SOFI,Financial Services,Credit Services,17.16,98130866.0,1.95,1.12,0.53,-9.25,1.68,1.68,1.68,22.16
SPCX,SPCX,Industrials,Aerospace & Defense,154.72,57913337.0,0.42,1.89,7.83,12.96,8.96,8.96,8.96,2039.49
XOM,Exxon Mobil,Energy,Oil & Gas Integrated,158.71,14175021.0,0.79,0.26,-6.27,-3.88,2.25,2.25,2.25,652.6
AMR,AMR,Basic Materials,Coking Coal,188.57,327941.0,0.87,7.45,-0.03,-10.21,0.06,0.06,0.06,2.39
SI=F,Silver (白銀),Index,Market Index,67.95,854.0,8.09,3.23,7.45,-2.18,0.0,0.0,0.0,0.0
DKS,DKS,Consumer Cyclical,Specialty Retail,133.94,4679902.0,1.16,8.34,8.26,-26.9,0.63,0.63,0.63,13.2
AVGO,Broadcom,Technology,Semiconductors,364.54,20440459.0,0.72,0.52,7.45,-1.06,7.45,7.45,7.45,1740.18
MA,Mastercard,Financial Services,Credit Services,555.89,3777854.0,1.29,-2.07,-3.03,-4.26,2.1,2.1,2.1,486.97
SMCI,Super Micro,Technology,Computer Hardware,41.54,30026695.0,0.69,0.83,16.55,11.55,1.25,1.25,1.25,27.29
AMAT,Applied Mat,Technology,Semiconductor Equipment & Materials,472.46,5785418.0,0.69,1.77,12.18,-4.03,2.73,2.73,2.73,374.94
AAPL,Apple,Technology,Consumer Electronics,339.75,40599377.0,0.9,0.23,2.54,9.83,13.79,13.79,13.79,4958.37
VKTX,VKTX,Healthcare,Biotechnology,40.85,40950705.0,13.09,35.67,36.39,20.54,1.67,1.67,1.67,4.77
PG,P&G,Consumer Defensive,Household & Personal Products,148.22,5616355.0,0.68,1.46,1.06,2.45,0.83,0.83,0.83,344.27
PLTR,Palantir,Technology,Software - Infrastructure,184.99,21859169.0,0.8,1.04,7.2,2.81,4.04,4.04,4.04,444.54
META,Meta,Communication Services,Internet Content & Information,736.59,27915040.0,1.08,-0.63,9.9,33.95,20.56,20.56,20.56,1876.48
MSTR,MicroStrategy,Technology,Software - Application,167.33,23484383.0,0.73,-0.69,29.11,40.32,3.93,3.93,3.93,66.48
CMCSA,CMCSA,Communication Services,Telecom Services,22.42,43129053.0,1.19,-2.22,-8.19,-16.5,0.97,0.97,0.97,79.56
^SOX,PHLX Semi,Index,Market Index,12689.82,0.0,0.0,2.06,13.55,8.09,0.0,0.0,0.0,0.0
LRCX,Lam Research,Technology,Semiconductor Equipment & Materials,310.96,9277759.0,0.79,2.87,14.8,-0.97,2.89,2.89,2.89,389.11
NVDA,NVIDIA,Technology,Semiconductors,228.87,93296546.0,0.81,0.66,7.87,6.59,21.35,21.35,21.35,5526.52
NFLX,Netflix,Communication Services,Entertainment,72.16,34214890.0,0.73,-1.64,-7.37,-9.34,2.47,2.47,2.47,300.47
ADBE,Adobe,Technology,Software - Application,238.25,7327009.0,1.23,-4.52,-7.57,-13.46,1.75,1.75,1.75,94.7
RMBS,RMBS,Technology,Semiconductors,105.24,4741903.0,1.1,8.54,26.63,15.34,0.5,0.5,0.5,11.41
GOOG,Alphabet,Communication Services,Internet Content & Information,347.41,19629631.0,1.05,-0.99,1.75,1.66,6.82,6.82,6.82,4248.8
CRM,Salesforce,Technology,Software - Application,233.28,11888034.0,0.85,-1.33,-8.75,11.53,2.77,2.77,2.77,191.99
MSFT,Microsoft,Technology,Software - Infrastructure,498.0,20867650.0,0.87,-0.72,0.18,3.05,10.39,10.39,10.39,3697.92
LLY,Eli Lilly,Healthcare,Drug Manufacturers - General,1170.14,2429845.0,0.99,0.45,3.0,-6.79,2.84,2.84,2.84,1043.46
BRK-B,Berkshire,Financial Services,Insurance - Diversified,503.49,4699919.0,0.73,0.29,-2.57,1.55,2.37,2.37,2.37,1077.83
HYMC,HYMC,Basic Materials,Gold,22.69,2532872.0,0.89,10.52,9.61,-16.18,0.06,0.06,0.06,2.11
TWLO,TWLO,Technology,Software - Infrastructure,284.53,4131973.0,1.57,6.94,17.5,26.29,1.18,1.18,1.18,43.7
VICR,VICR,Technology,Electronic Components,268.34,1969061.0,1.76,19.85,45.86,33.81,0.53,0.53,0.53,12.37
^GSPC,S&P 500,Index,Market Index,7764.64,3164537000.0,0.54,-0.0,2.36,1.18,24571.49,24571.49,24571.49,0.0
ONDS,ONDS,Technology,Communication Equipment,7.72,65568591.0,1.04,4.61,6.63,-11.37,0.51,0.51,0.51,4.5
BTC-USD,Bitcoin,Crypto,Cryptocurrency,86120.31,40792059904.0,1.26,-0.56,12.72,11.26,3513024.95,3513024.95,3513024.95,0.0
F,F,Consumer Cyclical,Auto Manufacturers,13.1,44447513.0,0.72,-0.53,-2.96,-9.09,0.58,0.58,0.58,52.24
V,Visa,Financial Services,Credit Services,362.04,8765900.0,1.0,-2.14,-3.62,-2.43,3.17,3.17,3.17,679.68
ORCL,Oracle,Technology,Software - Infrastructure,149.2,30813324.0,0.99,0.43,6.31,1.86,4.6,4.6,4.6,451.14
KO,Coca-Cola,Consumer Defensive,Beverages - Non-Alcoholic,88.61,17226641.0,0.93,1.71,-0.11,-2.73,1.53,1.53,1.53,381.25
BLLN,BLLN,Healthcare,Diagnostics & Research,116.07,1119655.0,1.52,11.76,11.32,22.14,0.13,0.13,0.13,5.48
MARA,MARA,Financial Services,Capital Markets,13.63,43303667.0,0.72,2.64,21.26,21.05,0.59,0.59,0.59,5.27
TSM,TSMC,Technology,Semiconductors,452.0,11225312.0,1.02,1.54,9.24,7.89,5.07,5.07,5.07,2344.29
BFLY,BFLY,Healthcare,Medical Devices,9.93,19698328.0,3.53,21.99,27.31,3.98,0.2,0.2,0.2,2.64
SHOP,SHOP,Technology,Software - Application,147.74,25293846.0,2.67,7.12,13.77,-1.01,3.74,3.74,3.74,191.72
QCOM,Qualcomm,Technology,Semiconductors,198.27,11465322.0,0.53,2.08,5.58,23.34,2.27,2.27,2.27,211.76
CL=F,Crude Oil (原油),Index,Market Index,89.68,1497.0,0.01,-6.37,-15.26,3.01,0.0,0.0,0.0,0.0
NOVT,NOVT,Technology,Scientific & Technical Instruments,144.17,776621.0,1.61,7.34,4.3,-0.74,0.11,0.11,0.11,5.45
TSLA,Tesla,Consumer Cyclical,Auto Manufacturers,378.9,28089930.0,0.74,0.96,6.26,4.42,10.64,10.64,10.64,1496.48
SGRY,SGRY,Healthcare,Medical Care Facilities,15.8,8108997.0,3.3,15.67,15.75,8.82,0.13,0.13,0.13,2.07
ERO,ERO,Basic Materials,Copper,37.29,1889543.0,1.53,7.46,14.63,-5.4,0.07,0.07,0.07,3.89
IBRX,IBRX,Healthcare,Biotechnology,9.29,21031301.0,1.55,9.94,14.13,19.26,0.2,0.2,0.2,9.85
TGB,TGB,Basic Materials,Copper,9.36,6224116.0,1.2,7.96,17.29,1.85,0.06,0.06,0.06,3.43
