Code,Name,Sector,Industry,Close,Volume,RVOL,Daily_Chg%,Weekly_Chg%,Monthly_Chg%,Daily_Amount_B,Weekly_Amount_B,Monthly_Amount_B,Market_Cap_B
CRM,Salesforce,Technology,Software - Application,256.93,13359403.0,0.47,-0.46,24.95,34.53,3.43,3.43,3.43,211.45
NFLX,Netflix,Communication Services,Entertainment,82.73,21992669.0,0.84,2.38,1.56,12.45,1.82,1.82,1.82,344.48
FRVO,FRVO,Utilities,Utilities - Renewable,17.98,19522263.0,1.92,-8.96,9.3,-18.97,0.35,0.35,0.35,5.3
EIX,EIX,Utilities,Utilities - Regulated Electric,55.19,12335354.0,1.06,-6.14,-26.2,-22.77,0.68,0.68,0.68,21.24
F,F,Consumer Cyclical,Auto Manufacturers,14.14,58045480.0,1.47,2.17,1.73,-0.7,0.82,0.82,0.82,56.38
CDE,CDE,Basic Materials,Gold,21.42,35850742.0,0.99,6.04,-0.09,32.14,0.77,0.77,0.77,22.02
ADBE,Adobe,Technology,Software - Application,279.79,3777838.0,0.82,-2.2,2.14,11.32,1.06,1.06,1.06,111.22
SOFI,SOFI,Financial Services,Credit Services,17.84,40464233.0,1.02,4.63,-5.31,-4.6,0.72,0.72,0.72,23.04
TSLA,Tesla,Consumer Cyclical,Auto Manufacturers,357.01,33758963.0,0.89,0.26,3.24,9.06,12.05,12.05,12.05,1410.03
MMED,MMED,Healthcare,Medical Instruments & Supplies,23.76,4491445.0,1.84,5.98,25.58,24.4,0.11,0.11,0.11,6.68
META,Meta,Communication Services,Internet Content & Information,592.85,16426291.0,0.89,2.47,2.9,0.84,9.74,9.74,9.74,1510.29
BMNR,BMNR,Financial Services,Capital Markets,23.06,26589299.0,0.59,-1.33,-7.43,27.4,0.61,0.61,0.61,13.91
MRNA,MRNA,Healthcare,Biotechnology,150.81,16532173.0,0.71,-2.24,0.77,164.63,2.49,2.49,2.49,60.21
SMCI,Super Micro,Technology,Computer Hardware,37.0,32916115.0,1.07,0.79,-1.04,16.76,1.22,1.22,1.22,24.31
HPQ,HPQ,Technology,Computer Hardware,31.99,15199648.0,0.7,2.14,8.37,17.96,0.49,0.49,0.49,28.85
NU,NU,Financial Services,Banks - Regional,15.4,80770188.0,1.22,6.5,1.72,6.65,1.24,1.24,1.24,74.39
PG,P&G,Consumer Defensive,Household & Personal Products,147.64,7426036.0,0.81,0.98,1.54,1.84,1.1,1.1,1.1,342.92
NOK,NOK,Technology,Communication Equipment,9.84,48017229.0,0.87,-0.91,-5.48,-0.81,0.47,0.47,0.47,55.09
^VIX,VIX,Index,Market Index,15.2,0.0,0.0,-6.98,-1.62,-4.16,0.0,0.0,0.0,0.0
EXEL,EXEL,Healthcare,Biotechnology,58.53,2849240.0,1.43,2.88,3.19,6.3,0.17,0.17,0.17,14.5
CRK,CRK,Energy,Oil & Gas E&P,15.54,4754043.0,1.18,-3.0,9.67,15.88,0.07,0.07,0.07,4.56
GRDN,GRDN,Healthcare,Medical Care Facilities,39.04,469722.0,1.41,0.44,4.66,-4.34,0.02,0.02,0.02,2.47
COIN,Coinbase,Financial Services,Financial Data & Stock Exchanges,174.96,5226672.0,0.58,-1.05,-3.75,16.08,0.91,0.91,0.91,46.16
COST,Costco,Consumer Defensive,Discount Stores,928.48,2158946.0,1.24,-1.22,-3.28,-2.68,2.0,2.0,2.0,411.76
XOM,Exxon Mobil,Energy,Oil & Gas Integrated,164.15,11279808.0,0.74,-0.24,2.19,5.86,1.85,1.85,1.85,674.97
BRK-B,Berkshire,Financial Services,Insurance - Diversified,505.24,3292523.0,0.74,0.58,0.18,-1.54,1.66,1.66,1.66,1081.57
HP,HP,Energy,Oil & Gas Drilling,47.64,1981583.0,1.1,3.09,13.21,39.46,0.09,0.09,0.09,4.76
ABBV,AbbVie,Healthcare,Drug Manufacturers - General,261.72,4223114.0,1.06,0.67,-1.53,6.78,1.11,1.11,1.11,462.49
BBD,BBD,Financial Services,Banks - Regional,3.45,46035855.0,1.67,3.92,6.15,-4.7,0.16,0.16,0.16,36.53
HD,Home Depot,Consumer Cyclical,Home Improvement Retail,318.51,3496996.0,1.0,-0.39,-5.73,-6.33,1.11,1.11,1.11,317.77
HRC=F,Steel (熱軋鋼),Index,Market Index,1236.0,2.0,0.01,1.98,3.09,3.6,0.0,0.0,0.0,0.0
AMZN,Amazon,Consumer Cyclical,Internet Retail,254.98,23785257.0,0.64,0.02,-2.04,-8.09,6.06,6.06,6.06,2750.29
SNAP,SNAP,Communication Services,Internet Content & Information,5.59,30247202.0,0.75,4.49,3.14,-3.45,0.17,0.17,0.17,9.45
VIST,VIST,Energy,Oil & Gas E&P,77.03,1494723.0,1.32,3.11,12.63,12.91,0.12,0.12,0.12,8.52
KLRA,KLRA,Healthcare,Biotechnology,15.85,737264.0,0.75,-3.41,-10.7,-8.49,0.01,0.01,0.01,2.05
SPCX,SPCX,Industrials,Aerospace & Defense,140.71,49670366.0,0.86,-1.07,0.77,12.27,6.99,6.99,6.99,1854.81
NVDA,NVIDIA,Technology,Semiconductors,224.41,155979384.0,0.86,3.21,7.04,5.88,35.0,35.0,35.0,5418.83
^SOX,PHLX Semi,Index,Market Index,11339.25,0.0,0.0,0.45,-2.15,-0.8,0.0,0.0,0.0,0.0
V,Visa,Financial Services,Credit Services,378.4,5597957.0,0.87,1.54,-1.49,3.48,2.12,2.12,2.12,706.49
WMT,Walmart,Consumer Defensive,Discount Stores,106.09,24960781.0,0.93,0.16,1.68,-4.89,2.65,2.65,2.65,844.27
AVGO,Broadcom,Technology,Semiconductors,367.24,30822042.0,1.57,-0.66,3.28,-12.18,11.32,11.32,11.32,1747.17
PATH,PATH,Technology,Software - Infrastructure,17.99,60485113.0,0.99,-0.83,7.34,27.59,1.09,1.09,1.09,9.32
JPM,JPMorgan,Financial Services,Banks - Diversified,356.22,5336079.0,0.94,0.36,-0.13,1.02,1.9,1.9,1.9,946.9
PBR,PBR,Energy,Oil & Gas Integrated,20.86,24205340.0,0.93,2.61,16.86,9.44,0.5,0.5,0.5,134.43
HG=F,Copper (銅),Index,Market Index,6.6,128.0,0.02,1.49,0.14,-0.23,0.0,0.0,0.0,0.0
^GSPC,S&P 500,Index,Market Index,7666.6,2720039000.0,0.59,0.46,-0.14,0.87,20853.45,20853.45,20853.45,0.0
