Code,Name,Sector,Industry,Close,Volume,RVOL,Daily_Chg%,Weekly_Chg%,Monthly_Chg%,Daily_Amount_B,Weekly_Amount_B,Monthly_Amount_B,Market_Cap_B
PATH,PATH,Technology,Software - Infrastructure,12.46,45531547.0,0.98,-1.11,-6.95,-25.66,0.57,0.57,0.57,6.49
VIAV,VIAV,Technology,Communication Equipment,40.68,8405179.0,1.29,9.27,15.05,4.9,0.34,0.34,0.34,10.04
FLY,FLY,Industrials,Aerospace & Defense,24.36,5285172.0,1.36,5.5,16.17,9.43,0.13,0.13,0.13,4.08
LLY,Eli Lilly,Healthcare,Drug Manufacturers - General,1183.46,1908618.0,0.68,0.13,2.65,-0.5,2.26,2.26,2.26,1055.34
TSM,TSMC,Technology,Semiconductors,450.61,7745453.0,0.74,-0.12,3.67,7.88,3.49,3.49,3.49,2337.08
SPCX,SPCX,Industrials,Aerospace & Defense,148.68,54270159.0,0.44,0.44,-2.64,6.48,8.07,8.07,8.07,1959.87
^DJI,Dow Jones,Index,Market Index,51828.62,390601297.0,0.76,0.93,0.28,-3.06,20244.33,20244.33,20244.33,0.0
PG,P&G,Consumer Defensive,Household & Personal Products,146.23,5663209.0,0.74,0.38,-0.11,0.85,0.83,0.83,0.83,339.64
AMD,AMD,Technology,Semiconductors,630.63,17516535.0,0.6,0.22,12.65,31.13,11.05,11.05,11.05,1029.49
F,F,Consumer Cyclical,Auto Manufacturers,12.71,34688185.0,0.59,0.87,-3.79,-8.56,0.44,0.44,0.44,50.68
OUST,OUST,Technology,Electronic Components,43.72,2913901.0,1.14,5.68,24.74,21.88,0.13,0.13,0.13,3.15
MARA,MARA,Financial Services,Capital Markets,12.55,36696815.0,0.71,-2.86,-5.21,11.85,0.46,0.46,0.46,4.85
OLED,OLED,Technology,Electronic Components,77.39,651095.0,0.73,5.38,-1.16,-10.88,0.05,0.05,0.05,3.56
KO,Coca-Cola,Consumer Defensive,Beverages - Non-Alcoholic,87.81,12068196.0,0.67,-0.33,-0.5,-2.52,1.06,1.06,1.06,377.81
TSLA,Tesla,Consumer Cyclical,Auto Manufacturers,372.11,44753533.0,1.27,-1.54,2.15,7.6,16.65,16.65,16.65,1469.67
JNJ,J&J,Healthcare,Drug Manufacturers - General,271.22,4059419.0,0.51,0.2,0.46,0.45,1.1,1.1,1.1,653.61
PPLI,PPLI,Communication Services,Internet Content & Information,40.0,3093055.0,1.82,11.33,10.53,1.86,0.12,0.12,0.12,2.98
^VIX,VIX,Index,Market Index,14.87,0.0,0.0,-5.11,0.41,2.48,0.0,0.0,0.0,0.0
AUR,AUR,Consumer Cyclical,Auto Parts,6.04,31901493.0,0.74,-0.33,-4.28,4.86,0.19,0.19,0.19,12.11
LRCX,Lam Research,Technology,Semiconductor Equipment & Materials,315.21,7588981.0,0.66,2.62,9.41,0.74,2.39,2.39,2.39,394.43
SMCI,Super Micro,Technology,Computer Hardware,43.26,49126083.0,1.21,4.22,10.67,15.7,2.13,2.13,2.13,28.42
ALM,ALM,Basic Materials,Other Industrial Metals & Mining,13.72,11512843.0,1.81,10.65,-0.87,-24.78,0.16,0.16,0.16,3.96
AAL,AAL,Industrials,Airlines,13.87,75879602.0,1.09,3.9,7.02,0.22,1.05,1.05,1.05,9.18
BAC,Bank of America,Financial Services,Banks - Diversified,56.7,28362796.0,0.68,1.2,-1.78,-8.89,1.61,1.61,1.61,396.49
NU,NU,Financial Services,Banks - Regional,13.59,52824950.0,0.86,0.22,-0.44,-10.42,0.72,0.72,0.72,65.65
BMNR,BMNR,Financial Services,Capital Markets,27.56,31443684.0,0.69,-1.68,6.04,10.64,0.87,0.87,0.87,16.62
HBAN,HBAN,Financial Services,Banks - Regional,15.64,33221743.0,0.92,2.16,-1.51,-8.22,0.52,0.52,0.52,31.6
NKE,NKE,Consumer Cyclical,Footwear & Accessories,35.75,38105838.0,0.93,-0.67,0.68,-7.36,1.36,1.36,1.36,53.04
XOM,Exxon Mobil,Energy,Oil & Gas Integrated,160.59,10567388.0,0.57,-0.96,-1.8,1.52,1.7,1.7,1.7,660.33
PURR,PURR,Financial Services,Capital Markets,12.85,31359369.0,1.0,-8.8,-8.8,11.16,0.4,0.4,0.4,2.54
CDE,CDE,Basic Materials,Gold,19.22,32188456.0,0.77,1.48,-2.73,-10.35,0.62,0.62,0.62,19.76
AAPL,Apple,Technology,Consumer Electronics,341.07,29649787.0,0.68,1.53,1.47,8.81,10.11,10.11,10.11,4977.64
CRWV,CoreWeave,Technology,Software - Infrastructure,87.59,23199906.0,0.59,-2.82,7.66,-0.48,2.03,2.03,2.03,48.31
^GSPC,S&P 500,Index,Market Index,7743.41,2644756000.0,0.45,0.51,1.21,0.88,20479.43,20479.43,20479.43,0.0
ABBV,AbbVie,Healthcare,Drug Manufacturers - General,264.34,2524237.0,0.59,-0.29,0.14,0.55,0.67,0.67,0.67,467.12
ONDS,ONDS,Technology,Communication Equipment,7.64,70722698.0,0.96,0.53,3.38,-7.06,0.54,0.54,0.54,4.45
GRAB,GRAB,Technology,Software - Application,3.13,62718004.0,0.55,0.64,11.99,-14.01,0.2,0.2,0.2,12.81
PLUG,PLUG,Industrials,Electrical Equipment & Parts,1.98,45518979.0,1.05,1.02,-5.26,-8.76,0.09,0.09,0.09,2.77
FIGS,FIGS,Consumer Cyclical,Apparel Manufacturing,13.42,4407248.0,2.01,7.45,2.76,-11.83,0.06,0.06,0.06,2.23
BRK-B,Berkshire,Financial Services,Insurance - Diversified,505.48,2917821.0,0.48,0.06,-0.84,0.11,1.47,1.47,1.47,1082.09
MA,Mastercard,Financial Services,Credit Services,567.65,2336884.0,0.69,0.28,0.43,-5.15,1.33,1.33,1.33,497.27
BE,BE,Industrials,Electrical Equipment & Parts,288.7,17303729.0,0.69,8.27,8.69,32.3,5.0,5.0,5.0,85.03
BIRK,BIRK,Consumer Cyclical,Footwear & Accessories,33.6,3688222.0,1.73,5.69,9.95,-7.13,0.12,0.12,0.12,5.55
ESAB,ESAB,Industrials,Metal Fabrication,71.91,1070390.0,0.93,5.92,10.73,-12.55,0.08,0.08,0.08,4.47
MU,Micron,Technology,Semiconductors,1082.28,20493572.0,0.75,0.16,6.54,15.33,22.18,22.18,22.18,1222.32
^IXIC,Nasdaq,Index,Market Index,27068.72,6299972000.0,0.66,0.48,2.06,3.59,170532.16,170532.16,170532.16,0.0
GC=F,Gold (黃金),Index,Market Index,4320.5,137070.0,0.92,0.52,-2.36,-7.15,0.59,0.59,0.59,0.0
CL=F,Crude Oil (原油),Index,Market Index,92.44,323945.0,1.2,-2.29,-7.84,12.42,0.03,0.03,0.03,0.0
CRM,Salesforce,Technology,Software - Application,234.02,8483000.0,0.61,-1.76,-1.64,13.81,1.99,1.99,1.99,192.6
SI=F,Silver (白銀),Index,Market Index,64.71,36179.0,252.65,1.97,-2.77,-4.82,0.0,0.0,0.0,0.0
V,Visa,Financial Services,Credit Services,367.38,4574831.0,0.51,-0.16,-0.25,-4.3,1.68,1.68,1.68,689.7
SYNA,SYNA,Technology,Semiconductors,102.72,499558.0,0.95,6.09,10.32,7.34,0.05,0.05,0.05,4.08
HG=F,Copper (銅),Index,Market Index,6.78,25665.0,28.88,0.9,2.48,2.8,0.0,0.0,0.0,0.0
JPM,JPMorgan,Financial Services,Banks - Diversified,343.06,9864277.0,0.98,1.33,-1.89,-3.77,3.38,3.38,3.38,911.92
COST,Costco,Consumer Defensive,Discount Stores,922.77,4602713.0,1.71,2.93,3.07,-3.49,4.25,4.25,4.25,409.23
PCG,PCG,Utilities,Utilities - Regulated Electric,12.34,32325342.0,0.68,0.16,-6.52,-32.27,0.4,0.4,0.4,37.05
ACLS,ACLS,Technology,Semiconductor Equipment & Materials,123.11,374117.0,1.03,6.0,12.61,2.28,0.05,0.05,0.05,3.8
