Code,Name,Sector,Industry,Close,Volume,RVOL,Daily_Chg%,Weekly_Chg%,Monthly_Chg%,Daily_Amount_B,Weekly_Amount_B,Monthly_Amount_B,Market_Cap_B
SMR,SMR,Industrials,Specialty Industrial Machinery,11.18,53716959.0,2.32,15.26,20.6,13.85,0.6,0.6,0.6,4.59
PLUG,PLUG,Industrials,Electrical Equipment & Parts,2.26,76176360.0,1.82,4.15,4.63,3.67,0.17,0.17,0.17,3.16
PCG,PCG,Utilities,Utilities - Regulated Electric,14.82,65840999.0,0.62,3.64,11.68,-15.12,0.98,0.98,0.98,32.64
ABBV,AbbVie,Healthcare,Drug Manufacturers - General,248.78,5140340.0,1.28,-2.99,-2.98,1.11,1.28,1.28,1.28,439.62
TSM,TSMC,Technology,Semiconductors,439.0,13067132.0,1.59,2.35,5.7,4.51,5.74,5.74,5.74,2276.86
CHA,CHA,Consumer Cyclical,Restaurants,12.59,2394604.0,1.14,7.98,8.25,23.67,0.03,0.03,0.03,2.4
ATAI,ATAI,Healthcare,Biotechnology,7.28,119739666.0,12.11,-1.49,-0.82,0.41,0.87,0.87,0.87,2.7
^VIX,VIX,Index,Market Index,15.72,0.0,0.0,2.75,-3.79,1.68,0.0,0.0,0.0,0.0
RIG,RIG,Energy,Oil & Gas Drilling,5.76,40754214.0,1.01,-1.54,-0.86,9.51,0.23,0.23,0.23,6.43
ONDS,ONDS,Technology,Communication Equipment,7.62,42813158.0,0.73,0.0,-0.46,-16.36,0.33,0.33,0.33,4.35
LRCX,Lam Research,Technology,Semiconductor Equipment & Materials,320.42,8678209.0,1.22,4.15,6.28,2.91,2.78,2.78,2.78,400.95
ORCL,Oracle,Technology,Software - Infrastructure,162.52,37359128.0,1.62,2.36,8.99,10.54,6.07,6.07,6.07,468.13
SPCX,SPCX,Industrials,Aerospace & Defense,153.47,85369403.0,1.27,3.73,6.81,15.3,13.1,13.1,13.1,2023.01
META,Meta,Communication Services,Internet Content & Information,613.48,18296627.0,1.12,-0.53,7.19,3.61,11.22,11.22,11.22,1562.84
ADBE,Adobe,Technology,Software - Application,257.26,5353562.0,1.13,-3.47,-12.13,-3.0,1.38,1.38,1.38,102.26
SMCI,Super Micro,Technology,Computer Hardware,40.26,42112848.0,1.23,1.69,7.99,29.33,1.7,1.7,1.7,26.45
BRK-B,Berkshire,Financial Services,Insurance - Diversified,505.83,4391257.0,1.08,-0.04,0.36,-3.06,2.22,2.22,2.22,1082.84
VIAV,VIAV,Technology,Communication Equipment,38.75,7078245.0,1.86,11.16,6.78,-1.0,0.27,0.27,0.27,9.56
MA,Mastercard,Financial Services,Credit Services,570.89,2624143.0,1.03,-1.44,-3.13,1.41,1.5,1.5,1.5,500.11
PATH,PATH,Technology,Software - Infrastructure,14.01,62432347.0,0.89,-7.77,-24.96,-6.91,0.87,0.87,0.87,7.26
GOOG,Alphabet,Communication Services,Internet Content & Information,335.38,13853543.0,0.89,0.02,-0.01,-5.12,4.65,4.65,4.65,4101.68
COST,Costco,Consumer Defensive,Discount Stores,910.18,2226904.0,1.08,-0.61,-3.57,-3.97,2.03,2.03,2.03,403.65
GC=F,Gold (黃金),Index,Market Index,4396.4,2365.0,15.08,-0.75,-0.78,1.28,0.01,0.01,0.01,0.0
CIFR,CIFR,Technology,Information Technology Services,18.51,39780237.0,1.62,4.34,19.42,7.74,0.74,0.74,0.74,7.68
WULF,WULF,Financial Services,Capital Markets,17.86,36420104.0,1.42,8.18,18.04,4.57,0.65,0.65,0.65,8.91
LITE,LITE,Technology,Communication Equipment,978.53,7361948.0,2.21,11.04,6.97,9.93,7.2,7.2,7.2,87.77
IREN,IREN,Financial Services,Capital Markets,46.93,50573887.0,1.3,5.04,26.44,13.82,2.37,2.37,2.37,18.49
ALM,ALM,Basic Materials,Other Industrial Metals & Mining,19.12,10301708.0,1.52,8.82,7.42,34.84,0.2,0.2,0.2,5.52
GRAB,GRAB,Technology,Software - Application,3.25,53480704.0,1.61,-4.97,-8.19,-11.2,0.17,0.17,0.17,13.3
NFLX,Netflix,Communication Services,Entertainment,76.77,33754561.0,1.22,-1.89,-5.28,3.55,2.59,2.59,2.59,319.67
BAC,Bank of America,Financial Services,Banks - Diversified,62.39,24041748.0,0.78,-0.46,0.73,-1.23,1.5,1.5,1.5,436.28
NBIS,NBIS,Communication Services,Internet Content & Information,243.88,26604516.0,2.3,7.73,18.2,29.74,6.49,6.49,6.49,66.3
AAPL,Apple,Technology,Consumer Electronics,316.22,35028027.0,0.85,-1.17,-0.2,0.92,11.08,11.08,11.08,4614.97
DIS,Disney,Communication Services,Entertainment,105.06,7332699.0,1.03,-0.24,-2.32,0.14,0.77,0.77,0.77,181.41
NU,NU,Financial Services,Banks - Regional,15.33,75335311.0,1.01,-0.26,5.36,10.77,1.15,1.15,1.15,74.05
MSFT,Microsoft,Technology,Software - Infrastructure,493.95,18684730.0,0.88,-1.15,-2.63,-1.21,9.23,9.23,9.23,3667.85
SI=F,Silver (白銀),Index,Market Index,66.25,471.0,1.32,0.3,0.04,4.6,0.0,0.0,0.0,0.0
INTC,Intel,Technology,Semiconductors,104.47,139493818.0,1.84,9.05,16.71,2.77,14.57,14.57,14.57,552.24
FRMI,FRMI,Real Estate,REIT - Specialty,5.71,27597049.0,1.86,11.52,14.89,-7.61,0.16,0.16,0.16,3.66
