Code,Name,Sector,Industry,Close,Volume,RVOL,Daily_Chg%,Weekly_Chg%,Monthly_Chg%,Daily_Amount_B,Weekly_Amount_B,Monthly_Amount_B,Market_Cap_B
WMT,Walmart,Consumer Defensive,Discount Stores,107.59,24642812.0,0.94,-2.66,0.75,2.1,2.65,2.65,2.65,856.21
BRKR,BRKR,Healthcare,Medical Devices,64.0,2256683.0,0.8,7.26,5.49,12.32,0.14,0.14,0.14,9.75
GOOG,Alphabet,Communication Services,Internet Content & Information,339.01,15687193.0,0.71,1.2,-1.36,-1.26,5.32,5.32,5.32,4146.07
TSLA,Tesla,Consumer Cyclical,Auto Manufacturers,377.94,25925858.0,0.69,-0.57,3.21,7.91,9.8,9.8,9.8,1492.69
BRK-B,Berkshire,Financial Services,Insurance - Diversified,505.18,2697871.0,0.4,-0.39,-2.81,0.17,1.36,1.36,1.36,1081.44
PL,PL,Industrials,Aerospace & Defense,17.62,15476864.0,1.61,7.57,3.71,-18.24,0.27,0.27,0.27,6.41
WBD,WBD,Communication Services,Entertainment,30.84,45934291.0,0.53,0.26,9.87,7.46,1.42,1.42,1.42,77.32
GRAL,GRAL,Healthcare,Diagnostics & Research,125.21,3441644.0,1.78,15.38,66.7,63.5,0.43,0.43,0.43,5.59
SPCX,SPCX,Industrials,Aerospace & Defense,148.03,72496135.0,0.58,-0.22,-4.38,7.31,10.73,10.73,10.73,1951.3
NOK,NOK,Technology,Communication Equipment,10.43,74815291.0,0.66,-1.88,-1.6,0.77,0.78,0.78,0.78,58.39
RVTY,RVTY,Healthcare,Diagnostics & Research,150.68,2539680.0,0.92,6.03,3.4,22.5,0.38,0.38,0.38,16.81
ADBE,Adobe,Technology,Software - Application,238.93,3486022.0,0.55,-0.73,-5.44,-12.77,0.83,0.83,0.83,94.97
CRM,Salesforce,Technology,Software - Application,238.22,9447985.0,0.67,0.27,-4.92,13.95,2.25,2.25,2.25,196.06
