Code,Name,Sector,Industry,Close,Volume,RVOL,Daily_Chg%,Weekly_Chg%,Monthly_Chg%,Daily_Amount_B,Weekly_Amount_B,Monthly_Amount_B,Market_Cap_B
UNH,UnitedHealth,Healthcare,Healthcare Plans,375.21,4712779.0,0.94,-0.01,-3.37,-4.75,1.77,1.77,1.77,336.79
AVGO,Broadcom,Technology,Semiconductors,347.3,22973542.0,0.91,2.29,-3.75,-8.61,7.98,7.98,7.98,1657.88
DIS,Disney,Communication Services,Entertainment,105.35,7785126.0,0.95,-1.53,-0.44,1.35,0.82,0.82,0.82,181.91
TH,TH,Industrials,Specialty Business Services,20.76,2529796.0,1.28,10.66,8.58,18.83,0.05,0.05,0.05,2.03
HRC=F,Steel (熱軋鋼),Index,Market Index,1269.0,1.0,0.03,2.59,2.92,6.1,0.0,0.0,0.0,0.0
COST,Costco,Consumer Defensive,Discount Stores,893.93,2296364.0,1.15,0.02,-0.94,-7.01,2.05,2.05,2.05,396.44
XOM,Exxon Mobil,Energy,Oil & Gas Integrated,163.27,10901091.0,0.81,-0.03,-1.19,-1.38,1.78,1.78,1.78,671.35
NKE,NKE,Consumer Cyclical,Footwear & Accessories,36.36,44560211.0,1.58,1.62,-0.71,-9.24,1.62,1.62,1.62,53.94
GNRC,GNRC,Industrials,Specialty Industrial Machinery,207.23,8020390.0,8.51,18.34,14.07,-2.05,1.66,1.66,1.66,12.23
OKLO,OKLO,Utilities,Utilities - Independent Power Producers,39.65,17132404.0,1.42,11.31,-0.58,-4.13,0.68,0.68,0.68,7.38
INTC,Intel,Technology,Semiconductors,108.8,147854414.0,1.52,7.67,8.45,12.52,16.09,16.09,16.09,575.13
NFLX,Netflix,Communication Services,Entertainment,75.31,27803406.0,1.1,-1.44,-0.92,-3.16,2.09,2.09,2.09,313.59
IONQ,IONQ,Technology,Computer Hardware,40.34,22359868.0,1.39,9.5,9.5,-8.57,0.9,0.9,0.9,16.34
TSM,TSMC,Technology,Semiconductors,430.26,12425894.0,1.17,3.0,0.52,4.08,5.35,5.35,5.35,2231.53
COIN,Coinbase,Financial Services,Financial Data & Stock Exchanges,173.97,9943144.0,0.85,5.75,0.98,18.97,1.73,1.73,1.73,45.9
TSLA,Tesla,Consumer Cyclical,Auto Manufacturers,366.2,38770658.0,1.25,2.27,0.73,8.71,14.2,14.2,14.2,1446.32
KO,Coca-Cola,Consumer Defensive,Beverages - Non-Alcoholic,88.06,16243022.0,1.22,0.22,0.26,-0.86,1.43,1.43,1.43,378.88
GOOG,Alphabet,Communication Services,Internet Content & Information,343.68,14669379.0,0.91,1.27,4.02,0.7,5.04,5.04,5.04,4203.18
^GSPC,S&P 500,Index,Market Index,7637.76,2887250000.0,0.58,1.14,0.61,-0.7,22052.12,22052.12,22052.12,0.0
CRWV,CoreWeave,Technology,Software - Infrastructure,79.88,79167396.0,3.72,-4.16,-10.37,-14.26,6.32,6.32,6.32,44.06
IREN,IREN,Financial Services,Capital Markets,43.48,46263384.0,1.42,2.02,-0.37,3.52,2.01,2.01,2.01,17.13
BAC,Bank of America,Financial Services,Banks - Diversified,58.18,36369606.0,0.81,0.48,-7.0,-9.42,2.12,2.12,2.12,406.84
RKT,RKT,Financial Services,Mortgage Finance,12.57,59036187.0,1.92,-2.93,-4.7,-10.15,0.74,0.74,0.74,35.59
PURR,PURR,Financial Services,Capital Markets,12.83,27481088.0,1.39,12.15,16.53,78.19,0.35,0.35,0.35,2.54
WMT,Walmart,Consumer Defensive,Discount Stores,106.79,19130523.0,1.03,-0.66,1.0,-7.3,2.04,2.04,2.04,847.24
AMAT,Applied Mat,Technology,Semiconductor Equipment & Materials,417.4,6849279.0,1.21,0.49,-8.06,-18.85,2.86,2.86,2.86,331.25
GENB,GENB,Healthcare,Biotechnology,17.12,2203173.0,1.94,9.18,11.24,6.47,0.04,0.04,0.04,2.2
KEEL,KEEL,Technology,Information Technology Services,3.61,43276242.0,1.53,6.18,4.94,14.24,0.16,0.16,0.16,2.23
INIO,INIO,Industrials,Specialty Industrial Machinery,20.96,13123824.0,2.89,12.03,6.94,-19.38,0.28,0.28,0.28,15.72
LRCX,Lam Research,Technology,Semiconductor Equipment & Materials,269.31,10477792.0,1.04,0.03,-9.63,-17.87,2.82,2.82,2.82,336.99
ABBV,AbbVie,Healthcare,Drug Manufacturers - General,264.02,3464336.0,0.81,0.58,3.54,1.97,0.91,0.91,0.91,466.55
LLY,Eli Lilly,Healthcare,Drug Manufacturers - General,1152.44,1895707.0,1.02,1.28,2.62,-5.98,2.18,2.18,2.18,1027.24
ALAB,ALAB,Technology,Semiconductors,293.56,4159834.0,1.12,9.06,3.17,-3.26,1.22,1.22,1.22,50.93
JNJ,J&J,Healthcare,Drug Manufacturers - General,270.22,6377482.0,1.3,1.1,1.45,-0.33,1.72,1.72,1.72,651.2
PG,P&G,Consumer Defensive,Household & Personal Products,147.55,6442201.0,0.69,0.36,3.2,2.86,0.95,0.95,0.95,342.97
JPM,JPMorgan,Financial Services,Banks - Diversified,349.31,6461018.0,0.78,0.11,-1.2,-3.84,2.26,2.26,2.26,928.53
HD,Home Depot,Consumer Cyclical,Home Improvement Retail,302.51,4149389.0,1.02,0.01,-1.04,-10.36,1.26,1.26,1.26,301.81
ABCL,ABCL,Healthcare,Biotechnology,12.73,8024789.0,1.82,9.08,21.7,14.48,0.1,0.1,0.1,4.13
TXN,Texas Inst,Technology,Semiconductors,258.14,6467509.0,1.24,-0.97,-0.26,-5.18,1.67,1.67,1.67,235.75
AAPL,Apple,Technology,Consumer Electronics,337.0,36423997.0,0.8,1.38,3.19,8.7,12.27,12.27,12.27,4918.24
F,F,Consumer Cyclical,Auto Manufacturers,13.61,43903529.0,1.01,1.95,-1.95,-2.3,0.6,0.6,0.6,54.27
MSTR,MicroStrategy,Technology,Software - Application,132.25,18294084.0,0.93,4.81,2.87,42.94,2.42,2.42,2.42,52.54
NU,NU,Financial Services,Banks - Regional,13.84,90705536.0,1.3,0.22,-7.86,-3.55,1.26,1.26,1.26,66.86
CRSP,CRSP,Healthcare,Biotechnology,57.33,2995890.0,1.98,9.8,9.69,8.22,0.17,0.17,0.17,5.54
SDGR,SDGR,Healthcare,Health Information Services,30.24,8949590.0,4.7,26.37,60.85,71.14,0.27,0.27,0.27,2.26
^VIX,VIX,Index,Market Index,15.44,0.0,0.0,-12.82,-13.45,3.69,0.0,0.0,0.0,0.0
HL,HL,Basic Materials,Other Precious Metals & Mining,18.96,60898205.0,1.91,5.39,-5.29,5.63,1.15,1.15,1.15,12.72
PLTR,Palantir,Technology,Software - Infrastructure,176.24,22869993.0,0.97,1.09,6.26,2.74,4.03,4.03,4.03,423.52
GC=F,Gold (黃金),Index,Market Index,4385.9,5996.0,0.04,-0.04,-0.49,-0.78,0.03,0.03,0.03,0.0
SMCI,Super Micro,Technology,Computer Hardware,40.35,62169127.0,1.81,9.5,7.95,7.86,2.51,2.51,2.51,26.1
BRK-B,Berkshire,Financial Services,Insurance - Diversified,509.2,5812012.0,1.43,-2.04,0.43,1.24,2.96,2.96,2.96,1090.05
BMNR,BMNR,Financial Services,Capital Markets,23.89,41700761.0,0.91,4.73,-1.28,30.69,1.0,1.0,1.0,14.41
V,Visa,Financial Services,Credit Services,369.93,4659261.0,0.91,-0.27,0.74,1.56,1.72,1.72,1.72,690.68
MU,Micron,Technology,Semiconductors,977.5,21883599.0,0.95,5.5,0.01,3.91,21.39,21.39,21.39,1103.98
^SOX,PHLX Semi,Index,Market Index,11599.49,0.0,0.0,3.14,-0.13,-3.28,0.0,0.0,0.0,0.0
CRM,Salesforce,Technology,Software - Application,242.85,15020557.0,1.38,-3.07,-0.06,23.81,3.65,3.65,3.65,199.87
AAL,AAL,Industrials,Airlines,12.94,83267344.0,0.98,1.89,0.7,-7.9,1.08,1.08,1.08,8.57
MSFT,Microsoft,Technology,Software - Infrastructure,497.75,17779010.0,1.01,1.52,1.08,3.35,8.85,8.85,8.85,3696.07
AMD,AMD,Technology,Semiconductors,545.09,28330537.0,1.43,6.36,8.24,12.53,15.44,15.44,15.44,889.85
META,Meta,Communication Services,Internet Content & Information,682.31,15740199.0,0.83,1.34,5.89,25.5,10.74,10.74,10.74,1738.19
NOK,NOK,Technology,Communication Equipment,10.6,136551436.0,1.38,4.54,-0.19,2.02,1.45,1.45,1.45,59.35
CDE,CDE,Basic Materials,Gold,19.98,45166673.0,1.53,5.27,-1.77,7.94,0.9,0.9,0.9,20.54
SMR,SMR,Industrials,Specialty Industrial Machinery,9.04,49191252.0,1.07,8.92,-11.46,4.63,0.44,0.44,0.44,3.71
CAI,CAI,Healthcare,Biotechnology,30.92,7528075.0,1.77,9.61,28.62,47.45,0.23,0.23,0.23,8.74
RIG,RIG,Energy,Oil & Gas Drilling,5.66,41113459.0,0.82,2.17,-1.91,-2.75,0.23,0.23,0.23,6.32
