date,open,high,low,close,volume
2025-07-23,42.95,43.0,42.45,43.0,44188362
2025-07-24,42.9,43.1,42.5,42.95,38554049
2025-07-25,42.65,42.85,42.25,42.5,50448582
2025-07-28,42.6,42.8,42.0,42.1,41148200
2025-07-29,42.2,42.3,41.5,41.7,52634918
2025-07-30,41.8,42.1,41.6,41.9,26225297
2025-07-31,41.55,41.65,41.25,41.25,25854061
2025-08-01,40.85,41.7,40.7,41.45,25760513
2025-08-04,41.35,42.65,41.35,42.65,35844515
2025-08-05,42.4,42.75,42.15,42.6,38973975
2025-08-06,42.6,43.0,42.55,42.9,22437638
2025-08-07,43.0,43.1,42.75,42.95,28946185
2025-08-08,42.75,43.0,42.75,43.0,17284317
2025-08-11,42.8,43.2,42.8,43.1,21578076
2025-08-12,43.1,43.2,42.8,42.8,27598031
2025-08-13,42.8,43.0,42.7,43.0,33614190
2025-08-14,43.1,43.4,43.0,43.2,29371060
2025-08-15,43.1,43.3,42.8,42.85,23098491
2025-08-18,42.85,42.9,42.25,42.85,40880919
2025-08-19,42.75,43.15,42.6,42.95,26755747
2025-08-20,43.15,43.15,42.5,42.7,37104228
2025-08-21,43.0,43.2,42.9,43.2,28170731
2025-08-22,43.0,43.15,42.65,42.7,21915120
2025-08-25,42.85,42.95,42.5,42.9,20839120
2025-08-26,42.7,42.75,41.95,42.0,41366699
2025-08-27,41.8,42.1,41.75,41.75,34119690
2025-08-28,41.85,42.25,41.8,41.8,23227568
2025-08-29,41.8,41.95,41.15,41.15,34042518
2025-09-01,41.2,41.7,41.2,41.4,31904632
2025-09-02,41.4,42.0,41.35,42.0,26618245
2025-09-03,42.0,42.15,41.65,41.9,16679996
2025-09-04,41.7,41.95,41.65,41.9,16797401
2025-09-05,41.9,42.1,41.75,41.85,15484250
2025-09-08,41.85,42.0,41.75,41.75,19974009
2025-09-09,41.8,42.15,41.75,42.0,20461102
2025-09-10,42.0,42.15,41.85,42.05,26015351
2025-09-11,42.0,42.45,42.0,42.25,27076491
2025-09-12,42.5,42.8,42.45,42.8,28591175
2025-09-15,42.8,43.35,42.8,43.15,41934065
2025-09-16,43.45,43.8,43.35,43.45,51336233
2025-09-17,43.3,43.45,43.1,43.1,21371427
2025-09-18,43.35,43.45,42.95,43.15,22699683
2025-09-19,43.35,43.65,42.8,43.65,155423228
2025-09-22,43.6,43.6,43.2,43.2,20823779
2025-09-23,43.25,43.3,43.0,43.25,21347556
2025-09-24,43.25,43.55,43.15,43.15,19893063
2025-09-25,43.5,43.5,42.5,42.5,30176400
2025-09-26,42.5,42.65,42.15,42.6,25657443
2025-09-30,42.2,42.95,42.2,42.9,41359669
2025-10-01,42.7,43.1,42.6,43.05,31548883
2025-10-02,43.05,43.2,42.9,42.95,19989434
2025-10-03,43.15,43.15,42.35,42.35,24050749
2025-10-07,42.25,42.85,42.0,42.25,34334062
2025-10-08,42.6,42.85,42.5,42.5,18716958
2025-10-09,42.9,43.1,42.35,42.6,40036534
2025-10-13,42.4,42.45,41.85,42.15,39116105
2025-10-14,42.2,43.0,42.2,42.35,36178151
2025-10-15,42.4,42.7,42.3,42.6,31233692
2025-10-16,42.55,42.95,42.55,42.6,24185417
2025-10-17,42.65,43.05,42.5,42.5,23642370
2025-10-20,42.8,42.85,42.4,42.4,13216292
2025-10-21,42.65,42.75,42.3,42.3,20641856
2025-10-22,42.6,42.65,42.05,42.05,26979802
2025-10-23,42.0,42.1,41.9,42.0,26098938
2025-10-27,43.2,43.2,42.45,42.65,52823981
2025-10-28,42.6,42.65,41.9,41.9,39481830
2025-10-29,41.95,42.5,41.95,42.0,32464764
2025-10-30,42.0,42.15,41.75,41.95,29270044
2025-10-31,42.2,42.2,41.85,41.85,27209401
2025-11-03,41.85,42.25,41.85,42.05,17951487
2025-11-04,42.05,42.55,42.05,42.4,29664826
2025-11-05,42.4,42.4,41.85,42.25,19673366
2025-11-06,42.55,42.85,42.35,42.55,33165322
2025-11-07,42.4,42.5,41.9,41.9,19687092
2025-11-10,42.2,42.65,42.2,42.4,21597551
2025-11-11,42.45,43.45,42.45,43.35,42815895
2025-11-12,43.5,43.75,43.05,43.05,29517714
2025-11-13,43.1,43.45,42.75,42.9,31157003
2025-11-14,42.65,43.15,42.4,42.7,29586276
2025-11-17,42.45,42.5,42.0,42.2,34037094
2025-11-18,42.15,42.75,42.1,42.6,41155840
2025-11-19,42.7,43.1,42.4,42.9,40014645
2025-11-20,43.05,43.3,42.75,43.3,33916264
2025-11-21,43.1,43.4,42.9,43.4,37763324
2025-11-24,43.5,44.1,43.3,44.1,79070976
2025-11-25,43.75,44.0,43.25,43.3,35627587
2025-11-26,43.7,43.7,43.05,43.4,33976470
2025-11-27,43.4,44.0,43.25,44.0,34143739
2025-11-28,43.65,43.95,43.3,43.45,29045918
2025-12-01,43.3,43.7,43.25,43.4,22268620
2025-12-02,43.8,44.1,43.65,44.1,31413229
2025-12-03,44.0,44.1,43.5,43.7,27402854
2025-12-04,43.6,44.4,43.6,44.35,26258778
2025-12-05,44.4,44.55,44.2,44.55,21347896
2025-12-08,44.55,44.75,44.3,44.55,26982595
2025-12-09,44.6,44.95,44.4,44.95,28682060
2025-12-10,44.95,44.95,44.55,44.8,20774941
2025-12-11,45.0,45.15,44.5,45.05,34453735
2025-12-12,45.3,46.5,45.25,46.5,53225115
2025-12-15,46.5,47.15,46.15,46.75,37395548
2025-12-16,46.3,47.1,46.3,46.65,90278154
2025-12-17,46.9,49.4,46.85,48.95,126074237
2025-12-18,49.9,49.9,48.65,49.35,75653296
2025-12-19,49.15,50.2,48.95,49.5,88296236
2025-12-22,50.0,50.4,49.7,50.4,71558308
2025-12-23,50.4,50.4,49.85,50.4,51498944
2025-12-24,50.1,50.9,49.85,50.3,57248619
2025-12-26,50.3,50.3,49.45,49.8,50917330
2025-12-29,49.95,50.6,49.65,50.4,19188858
2025-12-30,50.0,50.5,49.95,50.2,19228308
2025-12-31,50.2,50.5,49.8,50.2,23732239
2026-01-02,50.2,51.0,49.85,50.8,37562055
2026-01-05,50.4,50.7,49.9,49.9,35653785
2026-01-06,49.95,50.2,49.6,49.85,26365831
2026-01-07,49.9,50.1,49.1,49.35,27122320
2026-01-08,49.4,49.65,49.3,49.35,30167877
2026-01-09,49.4,49.7,49.3,49.7,18284802
2026-01-12,50.0,50.4,49.8,50.0,23012022
2026-01-13,50.2,50.3,49.6,49.65,24292393
2026-01-14,49.95,50.2,49.3,49.3,26331414
2026-01-15,49.55,50.4,49.55,50.4,35529124
2026-01-16,50.1,51.0,49.9,50.5,33638555
2026-01-19,50.2,52.0,50.1,51.2,33753568
2026-01-20,51.0,51.5,50.9,51.0,24164430
2026-01-21,51.0,51.2,50.5,50.6,24895385
2026-01-22,50.6,51.2,50.5,50.8,25030530
2026-01-23,50.8,51.0,50.0,50.5,22426783
2026-01-26,50.5,51.0,50.1,51.0,26762656
2026-01-27,50.9,51.4,50.8,50.8,42638993
2026-01-28,50.9,51.2,50.5,51.2,27241720
2026-01-29,51.2,52.4,51.1,52.0,40859598
2026-01-30,52.0,52.1,50.8,50.9,40572408
2026-02-02,51.0,51.2,50.3,50.9,26281839
2026-02-03,50.9,51.8,50.8,51.1,19104558
2026-02-04,51.2,52.2,50.9,51.2,24961009
2026-02-05,51.1,51.9,50.9,51.7,26929603
2026-02-06,51.3,51.8,51.0,51.6,22962734
2026-02-09,51.9,52.4,51.7,52.0,23955974
2026-02-10,52.0,52.3,51.7,51.7,29260246
2026-02-11,51.9,52.4,51.6,52.2,35413891
2026-02-23,53.8,54.9,53.0,53.9,77095130
2026-02-24,54.1,54.2,53.2,53.8,36735788
2026-02-25,53.7,54.7,53.2,53.5,47480780
2026-02-26,53.9,56.4,53.9,55.9,105177672
2026-03-02,55.2,55.2,53.5,53.8,71939285
2026-03-03,53.0,53.9,53.0,53.5,43239710
2026-03-04,52.5,52.6,50.5,50.5,81891264
2026-03-05,51.5,52.0,50.9,51.5,33861742
2026-03-06,50.9,51.8,50.9,51.4,30432406
2026-03-09,49.45,51.0,49.4,51.0,69794553
2026-03-10,52.0,52.0,50.5,51.2,52553359
2026-03-11,50.8,51.9,50.8,51.2,26471192
2026-03-12,50.6,51.3,50.2,51.3,58542923
2026-03-13,51.0,51.8,50.7,51.3,38854165
2026-03-16,51.7,52.6,51.3,51.9,33041613
2026-03-17,52.5,53.4,52.1,52.9,46711808
2026-03-18,53.8,53.9,53.0,53.3,26215982
2026-03-19,52.4,52.4,51.5,51.6,43183067
2026-03-20,51.4,52.2,51.4,52.1,37046334
2026-03-23,50.8,51.7,50.4,51.5,61126020
2026-03-24,51.5,52.3,51.3,52.0,27752603
2026-03-25,53.3,53.3,52.1,52.8,34518189
2026-03-26,53.0,53.2,52.6,53.0,21292099
2026-03-27,52.8,53.0,52.2,53.0,33063902
2026-03-30,51.5,52.5,51.5,51.9,47208431
2026-03-31,52.2,52.2,51.3,51.3,47749427
2026-04-01,52.7,53.9,52.1,53.7,60426407
2026-04-02,55.0,55.0,53.6,54.5,50959018
2026-04-07,54.2,56.0,53.3,55.8,54325908
2026-04-08,56.3,56.9,54.5,56.5,72173236
2026-04-09,55.8,55.9,54.1,54.8,66900923
2026-04-10,54.0,54.4,53.6,54.0,43434788
2026-04-13,53.6,54.2,53.3,53.3,38080525
2026-04-14,53.3,54.3,53.1,53.1,46561861
2026-04-15,53.3,53.4,52.5,52.8,55358343
2026-04-16,53.0,53.7,52.5,53.4,51776658
2026-04-17,53.3,53.3,52.5,53.1,44474698
2026-04-20,53.1,53.7,52.7,53.1,47288398
2026-04-21,53.6,53.7,53.0,53.0,47287342
2026-04-22,53.0,53.9,53.0,53.5,38111789
2026-04-23,53.5,54.0,52.6,52.7,52023210
2026-04-24,52.8,53.3,52.8,52.9,38226379
2026-04-27,52.9,53.5,52.7,52.7,48782011
2026-04-28,53.5,53.8,52.9,53.3,45406895
2026-04-29,53.6,53.9,52.7,53.1,46618085
2026-04-30,52.7,53.1,52.3,52.3,52055563
2026-05-04,53.0,53.3,52.6,52.9,45601590
2026-05-05,53.3,54.4,52.8,53.5,56231261
2026-05-06,54.4,55.2,54.2,54.7,68048483
2026-05-07,55.0,56.5,54.9,56.2,77423940
2026-05-08,57.0,57.0,55.6,56.4,56787112
2026-05-11,56.0,56.0,54.7,55.3,50449302
2026-05-12,54.9,54.9,53.5,53.5,89185505
2026-05-13,53.5,55.3,53.5,54.9,56703402
2026-05-14,54.4,55.9,54.4,54.8,39236138
2026-05-15,55.1,55.6,54.7,54.8,36032190
2026-05-18,55.0,55.4,54.4,54.8,30347395
2026-05-19,55.3,56.6,54.9,55.4,60742665
2026-05-20,56.4,58.0,55.6,57.8,114703217
2026-05-21,57.9,58.6,57.2,57.5,72093148
2026-05-22,57.5,58.2,57.2,57.6,37279590
2026-05-25,58.2,58.2,57.0,57.3,46056452
2026-05-26,57.3,58.7,57.3,57.6,51792760
2026-05-27,58.5,60.2,57.6,59.2,65196446
2026-05-28,58.6,60.8,58.6,59.3,69083306
2026-05-29,59.4,61.4,59.4,60.5,113545993
2026-06-01,60.5,62.6,60.5,62.1,43910039
2026-06-02,62.0,64.4,61.8,64.1,70381891
2026-06-03,65.4,70.5,64.3,70.5,84076949
2026-06-04,68.0,69.2,66.0,68.0,97008090
2026-06-05,66.3,68.0,66.0,66.6,63844979
2026-06-08,65.2,66.9,64.5,65.4,46262357
2026-06-09,64.8,69.5,64.8,69.2,53708919
2026-06-10,68.3,68.7,67.1,68.2,63864184
2026-06-11,68.5,68.5,66.5,67.5,63717773
2026-06-12,67.8,69.2,66.9,67.6,83389953
2026-06-15,71.7,72.6,69.0,70.1,42928285
2026-06-16,70.4,71.7,69.6,70.8,40981294
2026-06-17,70.7,72.7,69.9,71.0,36670620
2026-06-18,71.3,72.7,70.9,71.9,59339401
2026-06-22,71.9,71.9,70.1,70.5,52760387
2026-06-23,70.3,73.6,70.3,72.4,62355320
2026-06-24,71.5,72.0,69.9,69.9,53286650
2026-06-25,69.9,71.2,69.8,70.6,38035136
2026-06-26,70.5,71.0,69.9,70.3,43250077
2026-06-29,71.3,71.8,69.7,70.3,40574544
2026-06-30,70.9,71.5,69.8,71.0,48564978
2026-07-01,71.6,72.2,70.1,70.6,49008303
2026-07-02,71.1,71.8,69.7,69.9,51374867
2026-07-03,69.8,71.4,69.7,70.6,40938670
2026-07-06,71.0,72.0,70.7,71.4,31967629
2026-07-07,71.3,72.2,70.2,70.2,57622759
2026-07-08,71.2,71.3,69.8,71.3,54774917
2026-07-09,71.7,71.7,69.9,69.9,59414195
2026-07-13,70.1,70.2,66.1,66.5,108347523
2026-07-14,67.5,67.5,63.5,65.0,80377413
2026-07-15,64.6,65.3,62.9,63.5,79455534
2026-07-16,63.5,64.0,62.5,63.0,50699897
2026-07-17,62.8,62.9,61.3,62.1,85999991
2026-07-20,62.4,62.5,60.7,61.5,69848055
2026-07-21,61.5,63.3,61.2,62.7,50351669
2026-07-22,62.9,64.3,62.9,64.0,35795208
2026-07-23,64.8,64.8,62.4,63.5,33755644
