Code,Close,Daily_Chg%,Daily_Amount_B,Volume,Sector,Name,Industry,RVOL,Weekly_Chg%,Monthly_Chg%,Vol_Increase
5274.TWO,12050.0,-2.389631429728635,33.320901,276522.0,伺服器IC,信驊,伺服器IC,0,0,0,0
6669.TW,3765.0,-1.5686274509803921,67.2788181,1786954.0,AI伺服器,緯穎,AI伺服器,0,0,0,0
3661.TW,3220.0,-2.4242424242424243,58.8427308,1827414.0,ASIC設計,世芯-KY,ASIC設計,0,0,0,0
7769.TWO,4160.0,-5.0228310502283104,41.8611648,1006278.0,IC測試(興櫃),鴻勁,IC測試(興櫃),0,0,0,0
6515.TW,7210.0,-0.13850415512465375,41.1059404,570124.0,一般,穎崴,一般,0,0,0,0
2059.TW,3575.0,4.838709677419355,41.94715525,1173347.0,一般,川湖,一般,0,0,0,0
3008.TW,2320.0,0.0,20.1970152,870561.0,光學鏡頭,大立光,光學鏡頭,0,0,0,0
3443.TW,2610.0,3.7773359840954273,123.9587919,4749379.0,一般,創意,一般,0,0,0,0
3653.TW,3900.0,-2.0100502512562812,47.954985,1229615.0,一般,健策,一般,0,0,0,0
6510.TWO,3550.0,-4.953145917001338,25.8201795,727329.0,一般,精測,一般,0,0,0,0
6223.TWO,3665.0,-1.8741633199464525,39.33494235,1073259.0,一般,旺矽,一般,0,0,0,0
3131.TWO,2260.0,-0.6593406593406593,13.1292666,580941.0,一般,弘塑,一般,0,0,0,0
3529.TWO,2775.0,1.834862385321101,44.968986,1620504.0,一般,力旺,一般,0,0,0,0
2330.TW,1850.0,-2.8871391076115485,713.4456365,38564629.0,半導體業,台積電,半導體業,0,0,0,0
8299.TWO,1960.0,-0.7594936708860759,119.3437924,6088969.0,一般,群聯,一般,0,0,0,0
2383.TW,2890.0,7.037037037037037,168.4891097,5830073.0,一般,台光電,一般,0,0,0,0
2454.TW,1680.0,-2.8901734104046244,134.3265,7995625.0,IC設計,聯發科,IC設計,0,0,0,0
3665.TW,1720.0,1.7751479289940828,81.7174924,4751017.0,一般,貿聯-KY,一般,0,0,0,0
6805.TW,1975.0,7.336956521739131,57.11472875,2891885.0,一般,富世達,一般,0,0,0,0
3017.TW,2015.0,8.91891891891892,206.29563955,10237997.0,一般,奇鋐,一般,0,0,0,0
3533.TW,2030.0,6.005221932114883,55.0713219,2712873.0,一般,嘉澤,一般,0,0,0,0
5269.TW,1205.0,-3.5999999999999996,9.45853905,784941.0,一般,祥碩,一般,0,0,0,0
6442.TW,1930.0,4.324324324324325,10.0064517,518469.0,一般,光聖,一般,0,0,0,0
6781.TW,1000.0,-2.4390243902439024,7.85116,785116.0,一般,AES-KY,一般,0,0,0,0
2345.TW,1590.0,-0.625,114.3001869,7188691.0,一般,智邦,一般,0,0,0,0
2308.TW,1455.0,-0.6825938566552902,121.2814377,8335494.0,一般,台達電,一般,0,0,0,0
6409.TW,740.0,-5.612244897959184,9.491573,1282645.0,一般,旭隼,一般,0,0,0,0
2404.TW,915.0,-2.4520255863539444,26.8969374,2939556.0,一般,漢唐,一般,0,0,0,0
7734.TWO,1815.0,-4.473684210526316,7.35781035,405389.0,封裝材料(興櫃),印能科技,封裝材料(興櫃),0,0,0,0
1590.TW,978.0,-4.585365853658536,5.87300736,600512.0,一般,亞德客-KY,一般,0,0,0,0
3324.TW,1070.0,3.8834951456310676,80.8346801,7554643.0,一般,雙鴻,一般,0,0,0,0
8210.TW,892.0,0.22471910112359553,26.30731892,2949251.0,一般,勤誠,一般,0,0,0,0
4749.TWO,914.0,-1.2958963282937366,15.37084768,1681712.0,一般,新應材,一般,0,0,0,0
2360.TW,1595.0,1.9169329073482428,75.15067395,4711641.0,一般,致茂,一般,0,0,0,0
7750.TWO,1440.0,0.0,4.1819472,290413.0,工具機(興櫃),新代,工具機(興櫃),0,0,0,0
5536.TWO,680.0,-0.43923865300146414,4.4890676,660157.0,一般,聖暉*,一般,0,0,0,0
3491.TWO,1400.0,-2.4390243902439024,6.24813,446295.0,一般,昇達科,一般,0,0,0,0
1519.TW,922.0,-0.7534983853606028,15.80702616,1714428.0,一般,華城,一般,0,0,0,0
6944.TWO,839.0,0.9626955475330927,14.39620803,1715877.0,廢水處理(興櫃),兆聯實業,廢水處理(興櫃),0,0,0,0
6739.TWO,1210.0,1.680672268907563,10.2895254,850374.0,半導體設備(興櫃),竹陞科技,半導體設備(興櫃),0,0,0,0
7751.TWO,1655.0,5.7507987220447285,24.54326935,1482977.0,自動化(興櫃),竑騰,自動化(興櫃),0,0,0,0
3293.TWO,743.0,-0.2684563758389262,8.24044211,1109077.0,一般,鈊象,一般,0,0,0,0
7805.TWO,661.0,-1.9287833827893175,0.71323222,107902.0,網通(興櫃),威聯通,網通(興櫃),0,0,0,0
6640.TWO,1095.0,-1.3513513513513513,6.62587785,605103.0,一般,均華,一般,0,0,0,0
5289.TWO,1335.0,4.296875,47.70023085,3573051.0,工控記憶體,宜鼎,工控記憶體,0,0,0,0
4583.TW,640.0,0.1564945226917058,0.93776,146525.0,一般,台灣精銳,一般,0,0,0,0
2368.TW,1005.0,9.59651035986914,129.534852,12889040.0,一般,金像電,一般,0,0,0,0
3081.TWO,1540.0,6.944444444444445,8.4610064,549416.0,一般,聯亞,一般,0,0,0,0
4966.TWO,503.0,-2.3300970873786406,3.25676907,647469.0,一般,譜瑞-KY,一般,0,0,0,0
7728.TWO,737.0,6.043165467625899,5.28715693,717389.0,光電(興櫃),光焱科技,光電(興櫃),0,0,0,0
^TWII,33689.6796875,-1.9182699065508988,0.0,0.0,指數/原物料,加權指數,指數/原物料,0,0,0,0
^TWOII,329.3999938964844,2.60723145781206,0.0,0.0,指數/原物料,櫃買指數,指數/原物料,0,0,0,0
^DJI,46225.1484375,-1.6345179141790191,0.0,0.0,指數/原物料,道瓊工業,指數/原物料,0,0,0,0
^GSPC,6624.7001953125,-1.3607567880073448,0.0,0.0,指數/原物料,S&P 500,指數/原物料,0,0,0,0
^IXIC,22152.419921875,-1.4551433469982542,0.0,0.0,指數/原物料,那斯達克,指數/原物料,0,0,0,0
^SOX,7795.12841796875,-0.5321240825758382,0.0,0.0,指數/原物料,費城半導體,指數/原物料,0,0,0,0
^VIX,25.6200008392334,2.112398100527079,0.0,0.0,指數/原物料,美股 VIX,指數/原物料,0,0,0,0
GC=F,4762.39990234375,-2.6074153366388684,0.0,0.0,指數/原物料,黃金,指數/原物料,0,0,0,0
SI=F,72.43000030517578,-6.224913542318703,0.0,0.0,指數/原物料,白銀,指數/原物料,0,0,0,0
HG=F,5.4679999351501465,-1.5484329708947315,0.0,0.0,指數/原物料,銅,指數/原物料,0,0,0,0
CL=F,96.58000183105469,0.26993577351977505,0.0,0.0,指數/原物料,原油,指數/原物料,0,0,0,0
HRC=F,1014.0,-0.09852216748768472,0.0,0.0,指數/原物料,熱軋鋼,指數/原物料,0,0,0,0
