Code,Close,Daily_Chg%,Daily_Amount_B,Volume,Sector,Name,Industry,RVOL,Weekly_Chg%,Monthly_Chg%,Vol_Increase
5274.TWO,9255.0,-2.5789473684210527,19.89556605,214971.0,伺服器IC,信驊,伺服器IC,0,0,0,0
6669.TW,4145.0,-0.12048192771084339,102.33909665,2468977.0,AI伺服器,緯穎,AI伺服器,0,0,0,0
3661.TW,3355.0,-2.4709302325581395,55.3180452,1648824.0,ASIC設計,世芯-KY,ASIC設計,0,0,0,0
7769.TWO,4150.0,-5.142857142857142,90.2669405,2175107.0,IC測試(興櫃),鴻勁,IC測試(興櫃),0,0,0,0
6515.TW,4730.0,-0.9424083769633508,24.9779948,528076.0,一般,穎崴,一般,0,0,0,0
2059.TW,3280.0,-4.093567251461988,24.7677392,755114.0,一般,川湖,一般,0,0,0,0
3008.TW,2450.0,-0.20366598778004072,23.461396,957608.0,光學鏡頭,大立光,光學鏡頭,0,0,0,0
3443.TW,2490.0,-5.8601134215500945,70.1776122,2818378.0,一般,創意,一般,0,0,0,0
3653.TW,3040.0,-0.16420361247947454,38.15808,1255200.0,一般,健策,一般,0,0,0,0
6510.TWO,3580.0,-1.3774104683195594,19.1991104,536288.0,一般,精測,一般,0,0,0,0
6223.TWO,2855.0,1.9642857142857142,51.15814545,1791879.0,一般,旺矽,一般,0,0,0,0
3131.TWO,1690.0,-2.312138728323699,14.0534654,831566.0,一般,弘塑,一般,0,0,0,0
3529.TWO,2335.0,-8.25147347740668,20.09087705,860423.0,一般,力旺,一般,0,0,0,0
2330.TW,1935.0,-2.0253164556962027,1014.8165163,52445298.0,半導體業,台積電,半導體業,0,0,0,0
8299.TWO,1755.0,-8.59375,165.1043277,9407654.0,一般,群聯,一般,0,0,0,0
2383.TW,2320.0,-2.5210084033613445,71.0666576,3063218.0,一般,台光電,一般,0,0,0,0
2454.TW,1815.0,-4.473684210526316,200.5221801,11048054.0,IC設計,聯發科,IC設計,0,0,0,0
3665.TW,1645.0,9.30232558139535,184.04778175,11188315.0,一般,貿聯-KY,一般,0,0,0,0
6805.TW,1760.0,0.8595988538681949,53.881168,3061430.0,一般,富世達,一般,0,0,0,0
3017.TW,1795.0,1.69971671388102,158.03539,8804200.0,一般,奇鋐,一般,0,0,0,0
3533.TW,1660.0,-2.3529411764705883,32.6854498,1969003.0,一般,嘉澤,一般,0,0,0,0
5269.TW,1235.0,-3.8910505836575875,12.03017205,974103.0,一般,祥碩,一般,0,0,0,0
6442.TW,2330.0,-1.0615711252653928,127.836615,5486550.0,一般,光聖,一般,0,0,0,0
6781.TW,1120.0,-5.084745762711865,16.7018096,1491233.0,一般,AES-KY,一般,0,0,0,0
2345.TW,1420.0,0.35335689045936397,68.3031928,4810084.0,一般,智邦,一般,0,0,0,0
2308.TW,1340.0,-5.964912280701754,238.6606732,17810498.0,一般,台達電,一般,0,0,0,0
