Code,Close,Daily_Chg%,Daily_Amount_B,Volume,Sector,Name,Industry,RVOL,Weekly_Chg%,Monthly_Chg%,Vol_Increase
5274.TWO,8655.0,-6.482982171799027,42.779934,494280.0,伺服器IC,信驊,伺服器IC,0,0,0,0
6669.TW,3910.0,-5.669481302774427,72.5235402,1854822.0,AI伺服器,緯穎,AI伺服器,0,0,0,0
3661.TW,3120.0,-7.004470938897168,73.4573424,2354402.0,ASIC設計,世芯-KY,ASIC設計,0,0,0,0
7769.TWO,3980.0,-4.096385542168675,87.2244462,2191569.0,IC測試(興櫃),鴻勁,IC測試(興櫃),0,0,0,0
6515.TW,4525.0,-4.334038054968287,15.527628,343152.0,一般,穎崴,一般,0,0,0,0
2059.TW,3170.0,-3.353658536585366,18.4724776,582728.0,一般,川湖,一般,0,0,0,0
3008.TW,2305.0,-5.918367346938775,35.69852615,1548743.0,光學鏡頭,大立光,光學鏡頭,0,0,0,0
3443.TW,2280.0,-8.433734939759036,87.1344636,3821687.0,一般,創意,一般,0,0,0,0
3653.TW,2880.0,-5.263157894736842,42.0348384,1459543.0,一般,健策,一般,0,0,0,0
6510.TWO,3370.0,-5.865921787709497,18.6816961,554353.0,一般,精測,一般,0,0,0,0
6223.TWO,2660.0,-6.830122591943957,39.393004,1480940.0,一般,旺矽,一般,0,0,0,0
3131.TWO,1730.0,2.366863905325444,26.0009485,1502945.0,一般,弘塑,一般,0,0,0,0
3529.TWO,2255.0,-3.4261241970021414,16.85127675,747285.0,一般,力旺,一般,0,0,0,0
2330.TW,1865.0,-3.6175710594315245,1543.7725865,82776010.0,半導體業,台積電,半導體業,0,0,0,0
8299.TWO,1705.0,-2.849002849002849,173.3973065,10169930.0,一般,群聯,一般,0,0,0,0
2383.TW,2190.0,-5.603448275862069,83.8446756,3828524.0,一般,台光電,一般,0,0,0,0
2454.TW,1720.0,-5.234159779614325,211.987076,12324830.0,IC設計,聯發科,IC設計,0,0,0,0
3665.TW,1610.0,-2.127659574468085,123.4115393,7665313.0,一般,貿聯-KY,一般,0,0,0,0
6805.TW,1645.0,-6.534090909090909,33.92620035,2062383.0,一般,富世達,一般,0,0,0,0
3017.TW,1750.0,-2.5069637883008355,120.5187725,6886787.0,一般,奇鋐,一般,0,0,0,0
