Code,Close,Daily_Chg%,Daily_Amount_B,Volume,Sector,Name,Industry,RVOL,Weekly_Chg%,Monthly_Chg%,Vol_Increase
5274.TWO,9430.0,1.9459459459459458,31.6152066,335262.0,伺服器IC,信驊,伺服器IC,0,0,0,0
6669.TW,3960.0,0.7633587786259541,57.6027936,1454616.0,AI伺服器,緯穎,AI伺服器,0,0,0,0
3661.TW,3060.0,2.1702838063439067,56.1791826,1835921.0,ASIC設計,世芯-KY,ASIC設計,0,0,0,0
7769.TWO,4105.0,4.4529262086514,42.5190153,1035786.0,IC測試(興櫃),鴻勁,IC測試(興櫃),0,0,0,0
6515.TW,5475.0,10.0,28.1759925,514630.0,一般,穎崴,一般,0,0,0,0
2059.TW,3060.0,2.0,11.5730118,378203.0,一般,川湖,一般,0,0,0,0
3008.TW,2300.0,0.6564551422319475,21.132469,918803.0,光學鏡頭,大立光,光學鏡頭,0,0,0,0
3443.TW,2245.0,2.5114155251141552,41.79231385,1861573.0,一般,創意,一般,0,0,0,0
3653.TW,3495.0,10.0,95.86942275,2743045.0,一般,健策,一般,0,0,0,0
6510.TWO,3465.0,4.054054054054054,31.5560322,910708.0,一般,精測,一般,0,0,0,0
6223.TWO,2990.0,10.0,38.8248809,1298491.0,一般,旺矽,一般,0,0,0,0
3131.TWO,1805.0,1.1204481792717087,16.7453821,927722.0,一般,弘塑,一般,0,0,0,0
3529.TWO,2260.0,3.1963470319634704,10.07395,445750.0,一般,力旺,一般,0,0,0,0
2330.TW,1850.0,2.209944751381215,847.519447,45811862.0,半導體業,台積電,半導體業,0,0,0,0
8299.TWO,1745.0,8.722741433021806,111.2904113,6377674.0,一般,群聯,一般,0,0,0,0
2383.TW,2375.0,9.195402298850574,72.8075725,3065582.0,一般,台光電,一般,0,0,0,0
2454.TW,1705.0,2.4024024024024024,95.8313323,5620606.0,IC設計,聯發科,IC設計,0,0,0,0
3665.TW,1565.0,-1.8808777429467085,139.5603148,8917592.0,一般,貿聯-KY,一般,0,0,0,0
6805.TW,1750.0,5.105105105105105,43.887585,2507862.0,一般,富世達,一般,0,0,0,0
3017.TW,1695.0,1.8018018018018018,110.2490037,6504366.0,一般,奇鋐,一般,0,0,0,0
3533.TW,1575.0,4.304635761589404,25.45337025,1616087.0,一般,嘉澤,一般,0,0,0,0
5269.TW,1220.0,0.0,21.469194,1759770.0,一般,祥碩,一般,0,0,0,0
6442.TW,1705.0,-0.29239766081871343,22.3248267,1309374.0,一般,光聖,一般,0,0,0,0
6781.TW,1000.0,2.564102564102564,10.44855,1044855.0,一般,AES-KY,一般,0,0,0,0
2345.TW,1435.0,3.985507246376811,77.1181054,5374084.0,一般,智邦,一般,0,0,0,0
2308.TW,1290.0,5.737704918032787,154.6498827,11988363.0,一般,台達電,一般,0,0,0,0
6409.TW,819.0,-0.6067961165048543,5.91487533,722207.0,一般,旭隼,一般,0,0,0,0
2404.TW,1040.0,-2.803738317757009,42.644992,4100480.0,一般,漢唐,一般,0,0,0,0
7734.TWO,1580.0,1.282051282051282,6.3388336,401192.0,封裝材料(興櫃),印能科技,封裝材料(興櫃),0,0,0,0
1590.TW,970.0,0.10319917440660474,12.3997816,1278328.0,一般,亞德客-KY,一般,0,0,0,0
3324.TW,938.0,4.921700223713646,47.23152672,5035344.0,一般,雙鴻,一般,0,0,0,0
8210.TW,887.0,1.8369690011481057,17.30784473,1951279.0,一般,勤誠,一般,0,0,0,0
4749.TWO,920.0,0.6564551422319475,43.619546,4741255.0,一般,新應材,一般,0,0,0,0
2360.TW,1360.0,9.67741935483871,37.2347872,2737852.0,一般,致茂,一般,0,0,0,0
7750.TWO,1265.0,4.11522633744856,4.10976995,324883.0,工具機(興櫃),新代,工具機(興櫃),0,0,0,0
5536.TWO,691.0,5.015197568389058,15.23033791,2204101.0,一般,聖暉*,一般,0,0,0,0
3491.TWO,1150.0,-2.5423728813559325,13.5471265,1178011.0,一般,昇達科,一般,0,0,0,0
1519.TW,912.0,4.707233065442021,29.66527152,3252771.0,一般,華城,一般,0,0,0,0
6944.TWO,727.0,5.36231884057971,6.98947251,961413.0,廢水處理(興櫃),兆聯實業,廢水處理(興櫃),0,0,0,0
6739.TWO,935.0,-1.0582010582010581,8.0969878,865988.0,半導體設備(興櫃),竹陞科技,半導體設備(興櫃),0,0,0,0
7751.TWO,1185.0,9.722222222222223,2.1369105,180330.0,自動化(興櫃),竑騰,自動化(興櫃),0,0,0,0
3293.TWO,701.0,-0.14245014245014245,9.49537447,1354547.0,一般,鈊象,一般,0,0,0,0
7805.TWO,629.0,10.0,0.27553974,43806.0,網通(興櫃),威聯通,網通(興櫃),0,0,0,0
6640.TWO,892.0,10.0,8.23120652,922781.0,一般,均華,一般,0,0,0,0
5289.TWO,905.0,10.0,61.9513587,6845454.0,工控記憶體,宜鼎,工控記憶體,0,0,0,0
4583.TW,628.0,0.1594896331738437,0.72888192,116064.0,一般,台灣精銳,一般,0,0,0,0
2368.TW,817.0,7.35873850197109,110.31794136,13502808.0,一般,金像電,一般,0,0,0,0
3081.TWO,1485.0,10.0,131.88375585,8881061.0,一般,聯亞,一般,0,0,0,0
4966.TWO,523.0,5.020080321285141,3.07491574,587938.0,一般,譜瑞-KY,一般,0,0,0,0
7728.TWO,667.0,-2.1994134897360706,2.36152017,354051.0,光電(興櫃),光焱科技,光電(興櫃),0,0,0,0
^TWII,32771.87109375,2.059926881941494,0.0,0.0,指數/原物料,加權指數,指數/原物料,0,0,0,0
^TWOII,288.9599914550781,-5.719599118356709,0.0,0.0,指數/原物料,櫃買指數,指數/原物料,0,0,0,0
^DJI,47740.80078125,0.5036677667678119,0.0,0.0,指數/原物料,道瓊工業,指數/原物料,0,0,0,0
^GSPC,6795.990234375,0.8304161513105205,0.0,0.0,指數/原物料,S&P 500,指數/原物料,0,0,0,0
^IXIC,22695.94921875,1.376960612055389,0.0,0.0,指數/原物料,那斯達克,指數/原物料,0,0,0,0
^SOX,7810.39990234375,3.934396382942171,0.0,0.0,指數/原物料,費城半導體,指數/原物料,0,0,0,0
^VIX,23.719999313354492,-6.980394849590227,0.0,0.0,指數/原物料,美股 VIX,指數/原物料,0,0,0,0
GC=F,5177.2001953125,0.6043430377581325,0.0,0.0,指數/原物料,黃金,指數/原物料,0,0,0,0
SI=F,89.08499908447266,6.286385741909356,0.0,0.0,指數/原物料,白銀,指數/原物料,0,0,0,0
HG=F,5.91949987411499,2.8226490445366075,0.0,0.0,指數/原物料,銅,指數/原物料,0,0,0,0
CL=F,87.06999969482422,-4.213423285767822,0.0,0.0,指數/原物料,原油,指數/原物料,0,0,0,0
HRC=F,1039.0,2.06286836935167,0.0,0.0,指數/原物料,熱軋鋼,指數/原物料,0,0,0,0
