Code,Name,Sector,Industry,Close,Volume,RVOL,Daily_Chg%,Weekly_Chg%,Monthly_Chg%,Daily_Amount_B,Weekly_Amount_B,Monthly_Amount_B,Market_Cap_B
DIS,Disney,Communication Services,Entertainment,107.78,4961395.0,0.65,0.43,0.87,16.1,0.53,0.53,0.53,186.1
HRC=F,Steel (熱軋鋼),Index,Market Index,1197.0,176.0,23.78,0.25,0.08,3.55,0.0,0.0,0.0,0.0
MSTR,MicroStrategy,Technology,Software - Application,119.25,45053427.0,1.46,6.1,28.17,27.36,5.37,5.37,5.37,47.38
TSM,TSMC,Technology,Semiconductors,418.95,7417130.0,0.76,0.71,-1.74,0.81,3.11,3.11,3.11,2172.87
CL=F,Crude Oil (原油),Index,Market Index,86.64,209116.0,1.58,-1.35,5.15,-6.02,0.02,0.02,0.02,0.0
BAC,Bank of America,Financial Services,Banks - Diversified,61.69,26762369.0,0.98,-0.27,-4.34,0.67,1.65,1.65,1.65,431.38
V,Visa,Financial Services,Credit Services,371.04,4746812.0,0.56,1.45,1.89,5.53,1.76,1.76,1.76,692.75
BTC-USD,Bitcoin,Crypto,Cryptocurrency,78225.96,70495797248.0,2.33,7.11,24.53,24.54,5514601.48,5514601.48,5514601.48,0.0
JNJ,J&J,Healthcare,Drug Manufacturers - General,270.24,6175580.0,0.95,1.07,3.8,4.23,1.67,1.67,1.67,651.25
PATH,PATH,Technology,Software - Infrastructure,16.39,49454476.0,0.69,2.95,2.37,60.69,0.81,0.81,0.81,8.49
DAO,DAO,Consumer Defensive,Education & Training Services,18.34,111382.0,1.26,8.78,2.17,25.19,0.0,0.0,0.0,2.21
LLY,Eli Lilly,Healthcare,Drug Manufacturers - General,1255.4,1876368.0,0.68,0.88,6.38,5.86,2.36,2.36,2.36,1119.01
QUBT,QUBT,Technology,Computer Hardware,8.92,13865365.0,1.91,9.58,-1.0,13.49,0.12,0.12,0.12,2.02
^GSPC,S&P 500,Index,Market Index,7674.37,2737363000.0,0.59,0.43,-1.43,3.59,21007.54,21007.54,21007.54,0.0
SCCO,SCCO,Basic Materials,Copper,216.0,1672255.0,1.53,8.69,17.0,11.82,0.36,0.36,0.36,182.38
NU,NU,Financial Services,Banks - Regional,14.58,63829159.0,0.63,2.6,-4.27,2.75,0.93,0.93,0.93,70.43
^DJI,Dow Jones,Index,Market Index,53277.01,424065337.0,1.02,0.98,-0.85,3.03,22592.93,22592.93,22592.93,0.0
AMZN,Amazon,Consumer Cyclical,Internet Retail,258.63,35440827.0,1.05,-0.57,-1.53,10.69,9.17,9.17,9.17,2789.66
BRK-B,Berkshire,Financial Services,Insurance - Diversified,495.82,4620603.0,1.22,-0.21,-1.63,1.01,2.29,2.29,2.29,1061.41
INFQ,INFQ,Technology,Software - Infrastructure,14.12,15309807.0,1.69,12.51,9.8,45.72,0.22,0.22,0.22,3.18
SPCX,SPCX,Industrials,Aerospace & Defense,136.97,77453430.0,0.78,2.22,-2.16,15.84,10.61,10.61,10.61,1804.47
KO,Coca-Cola,Consumer Defensive,Beverages - Non-Alcoholic,91.1,15527401.0,1.2,0.66,3.87,12.23,1.41,1.41,1.41,391.96
INTC,Intel,Technology,Semiconductors,90.07,90790387.0,0.9,-2.24,-12.13,-10.14,8.18,8.18,8.18,476.12
HG=F,Copper (銅),Index,Market Index,6.58,47760.0,99.87,1.86,-0.3,4.36,0.0,0.0,0.0,0.0
WULF,WULF,Financial Services,Capital Markets,15.64,46536491.0,1.37,-4.92,-10.01,-22.0,0.73,0.73,0.73,7.8
MARA,MARA,Financial Services,Capital Markets,11.26,101106921.0,1.79,0.99,22.39,-11.82,1.14,1.14,1.14,4.35
JPM,JPMorgan,Financial Services,Banks - Diversified,351.58,5579895.0,0.95,0.01,-3.1,0.48,1.96,1.96,1.96,934.57
XOM,Exxon Mobil,Energy,Oil & Gas Integrated,165.11,14225679.0,1.02,-0.63,3.13,5.24,2.35,2.35,2.35,678.92
ADBE,Adobe,Technology,Software - Application,275.3,4335077.0,1.1,1.13,4.27,29.75,1.19,1.19,1.19,109.43
F,F,Consumer Cyclical,Auto Manufacturers,14.41,39160635.0,0.98,3.0,0.28,1.84,0.56,0.56,0.56,57.46
TSLA,Tesla,Consumer Cyclical,Auto Manufacturers,362.86,57808372.0,1.73,5.14,6.02,13.5,20.98,20.98,20.98,1433.13
GC=F,Gold (黃金),Index,Market Index,4661.6,190436.0,178.18,3.22,6.42,15.2,0.89,0.89,0.89,0.0
^VIX,VIX,Index,Market Index,15.13,0.0,0.0,-5.5,6.18,-19.09,0.0,0.0,0.0,0.0
KEEL,KEEL,Technology,Information Technology Services,3.32,46962952.0,0.91,-1.48,-5.41,-30.98,0.16,0.16,0.16,2.05
PG,P&G,Consumer Defensive,Household & Personal Products,144.68,8049649.0,0.68,1.2,0.09,-1.56,1.16,1.16,1.16,336.9
QCOM,Qualcomm,Technology,Semiconductors,160.75,8515558.0,1.0,0.01,-3.04,-6.05,1.37,1.37,1.37,168.83
MA,Mastercard,Financial Services,Credit Services,580.63,2200234.0,0.73,1.18,1.99,9.49,1.28,1.28,1.28,508.64
BTDR,BTDR,Technology,Software - Application,11.37,27887873.0,1.51,9.01,24.53,-6.57,0.32,0.32,0.32,3.09
META,Meta,Communication Services,Internet Content & Information,549.9,13175977.0,0.79,0.75,-6.77,-9.27,7.25,7.25,7.25,1400.87
GOOG,Alphabet,Communication Services,Internet Content & Information,341.75,15139207.0,1.16,1.05,-0.52,7.35,5.17,5.17,5.17,4179.58
SLS,SLS,Healthcare,Biotechnology,15.46,15056913.0,2.37,15.37,20.97,25.28,0.23,0.23,0.23,3.12
CRWV,CoreWeave,Technology,Software - Infrastructure,87.85,20725295.0,0.7,-2.13,-16.54,8.32,1.82,1.82,1.82,48.45
SMCI,Super Micro,Technology,Computer Hardware,37.24,36214766.0,0.71,2.03,-6.53,19.36,1.35,1.35,1.35,24.09
