Code,Name,Sector,Industry,Close,Volume,RVOL,Daily_Chg%,Weekly_Chg%,Monthly_Chg%,Daily_Amount_B,Weekly_Amount_B,Monthly_Amount_B,Market_Cap_B
HUBS,HUBS,Technology,Software - Application,226.24,1385697.0,0.71,5.14,4.78,0.88,0.31,0.31,0.31,11.28
TSM,TSMC,Technology,Semiconductors,413.41,13979893.0,1.62,-4.07,-2.05,2.76,5.78,5.78,5.78,2144.14
IREN,IREN,Financial Services,Capital Markets,42.0,42394762.0,0.81,-6.46,5.66,4.48,1.78,1.78,1.78,15.01
MSFT,Microsoft,Technology,Software - Infrastructure,481.63,23714829.0,0.98,0.27,-4.4,19.72,11.42,11.42,11.42,3576.37
NFLX,Netflix,Communication Services,Entertainment,77.77,34294237.0,1.16,2.3,3.98,15.04,2.67,2.67,2.67,323.83
MNDY,MNDY,Technology,Software - Application,88.04,1188061.0,0.76,5.65,0.65,14.71,0.1,0.1,0.1,3.72
SPCX,SPCX,Industrials,Aerospace & Defense,143.34,83747344.0,0.69,-1.98,7.54,19.6,12.0,12.0,12.0,1888.39
WMT,Walmart,Consumer Defensive,Discount Stores,115.2,19395351.0,1.1,0.76,1.71,2.67,2.23,2.23,2.23,916.77
LLY,Eli Lilly,Healthcare,Drug Manufacturers - General,1225.73,1811731.0,0.9,3.6,0.88,6.87,2.22,2.22,2.22,1092.56
NVDA,NVIDIA,Technology,Semiconductors,219.74,102376166.0,1.07,-2.34,1.03,8.1,22.5,22.5,22.5,5322.32
BAC,Bank of America,Financial Services,Banks - Diversified,64.23,22006636.0,0.88,0.53,0.36,6.31,1.41,1.41,1.41,449.14
TRGP,TRGP,Energy,Oil & Gas Midstream,297.77,2173891.0,2.6,7.13,12.18,5.46,0.65,0.65,0.65,63.85
SRRK,SRRK,Healthcare,Biotechnology,54.72,1216790.0,1.54,5.13,5.45,3.52,0.07,0.07,0.07,6.66
AMAT,Applied Mat,Technology,Semiconductor Equipment & Materials,514.33,8548513.0,0.85,-3.92,-2.15,-2.16,4.4,4.4,4.4,408.36
HTFL,HTFL,Healthcare,Health Information Services,45.23,4167395.0,1.17,7.84,54.11,81.79,0.19,0.19,0.19,3.93
PLTR,Palantir,Technology,Software - Infrastructure,171.54,27979382.0,0.86,-0.59,-1.94,27.21,4.8,4.8,4.8,412.22
ADBE,Adobe,Technology,Software - Application,263.14,4359931.0,1.05,3.58,-0.22,12.1,1.15,1.15,1.15,104.6
PBLS,PBLS,Healthcare,Biotechnology,39.35,635616.0,2.03,5.72,10.13,33.16,0.03,0.03,0.03,4.81
BHC,BHC,Healthcare,Drug Manufacturers - Specialty & Generic,6.93,4692612.0,2.27,5.32,11.06,48.08,0.03,0.03,0.03,2.59
HAE,HAE,Healthcare,Medical Devices,104.65,2304602.0,3.41,15.93,19.98,33.87,0.24,0.24,0.24,4.76
JPM,JPMorgan,Financial Services,Banks - Diversified,363.25,4077302.0,0.84,0.63,0.33,7.19,1.48,1.48,1.48,965.59
RIG,RIG,Energy,Oil & Gas Drilling,5.82,38664244.0,0.76,-0.85,0.17,15.94,0.23,0.23,0.23,6.5
HRC=F,Steel (熱軋鋼),Index,Market Index,1210.0,180.0,8.33,1.17,1.26,4.85,0.0,0.0,0.0,0.0
PATH,PATH,Technology,Software - Infrastructure,15.58,92044900.0,1.27,-2.56,-0.89,28.13,1.43,1.43,1.43,8.07
JNJ,J&J,Healthcare,Drug Manufacturers - General,271.11,5585999.0,1.08,3.33,4.35,8.96,1.51,1.51,1.51,653.35
ABBV,AbbVie,Healthcare,Drug Manufacturers - General,258.92,3756593.0,0.89,3.43,4.42,1.74,0.97,0.97,0.97,457.54
AAL,AAL,Industrials,Airlines,14.05,50974679.0,1.13,-2.63,-8.11,-7.2,0.72,0.72,0.72,9.3
CCC,CCC,Technology,Software - Application,7.14,28260760.0,3.92,6.73,2.44,18.02,0.2,0.2,0.2,4.21
HL,HL,Basic Materials,Other Precious Metals & Mining,17.95,56484038.0,1.38,-4.62,1.07,25.61,1.01,1.01,1.01,12.04
PODD,PODD,Healthcare,Medical Devices,148.03,1571649.0,1.13,5.96,2.3,-11.56,0.23,0.23,0.23,10.27
CLMT,CLMT,Basic Materials,Specialty Chemicals,50.81,1363047.0,1.13,5.09,10.36,16.97,0.07,0.07,0.07,4.47
ORCL,Oracle,Technology,Software - Infrastructure,142.79,17107649.0,0.61,-2.63,-1.85,17.64,2.44,2.44,2.44,411.3
AMZN,Amazon,Consumer Cyclical,Internet Retail,259.45,31484780.0,0.95,-0.71,-4.71,3.78,8.17,8.17,8.17,2798.51
^SOX,PHLX Semi,Index,Market Index,11992.46,0.0,0.0,-4.98,-0.88,2.12,0.0,0.0,0.0,0.0
BVC,BVC,Technology,Software - Application,15.08,118472.0,2.58,3.29,17.54,39.11,0.0,0.0,0.0,2.53
MU,Micron,Technology,Semiconductors,940.76,36640946.0,1.12,-7.02,8.32,8.7,34.47,34.47,34.47,1062.49
CLBT,CLBT,Technology,Software - Infrastructure,11.0,7664797.0,0.66,5.36,-31.38,-28.43,0.08,0.08,0.08,2.76
COIN,Coinbase,Financial Services,Financial Data & Stock Exchanges,146.23,6605965.0,1.0,-2.87,-1.58,-8.85,0.97,0.97,0.97,38.58
PG,P&G,Consumer Defensive,Household & Personal Products,143.45,8119064.0,1.02,0.23,-1.21,-3.81,1.16,1.16,1.16,334.04
CDE,CDE,Basic Materials,Gold,18.51,38506402.0,1.01,-4.14,-0.38,30.72,0.71,0.71,0.71,19.03
QCOM,Qualcomm,Technology,Semiconductors,160.19,10228120.0,1.4,-1.23,-1.53,-5.95,1.64,1.64,1.64,168.24
UGI,UGI,Utilities,Utilities - Regulated Gas,38.39,12024592.0,6.51,9.4,9.19,4.52,0.46,0.46,0.46,8.23
CRM,Salesforce,Technology,Software - Application,196.14,13719014.0,1.11,2.71,-0.67,12.86,2.69,2.69,2.69,160.64
CIFR,CIFR,Technology,Information Technology Services,16.09,53141494.0,1.59,-13.0,-6.48,-21.64,0.86,0.86,0.86,6.68
KLAR,KLAR,Financial Services,Credit Services,15.06,34414868.0,7.23,-22.81,-20.86,-19.72,0.52,0.52,0.52,5.69
SPOT,SPOT,Communication Services,Internet Content & Information,516.28,2434433.0,1.53,4.83,0.87,7.98,1.26,1.26,1.26,106.16
UNH,UnitedHealth,Healthcare,Healthcare Plans,393.93,2874609.0,0.73,-0.43,-2.05,-6.55,1.13,1.13,1.13,353.59
AUR,AUR,Consumer Cyclical,Auto Parts,6.15,77051926.0,3.54,-11.76,-11.51,0.99,0.47,0.47,0.47,12.33
