Code,Name,Sector,Industry,Close,Volume,RVOL,Daily_Chg%,Weekly_Chg%,Monthly_Chg%,Daily_Amount_B,Weekly_Amount_B,Monthly_Amount_B,Market_Cap_B
IREN,IREN,Financial Services,Capital Markets,39.58,37445517.0,0.91,-6.23,-7.61,16.65,1.48,1.48,1.48,14.15
NVDA,NVIDIA,Technology,Semiconductors,209.66,145070184.0,1.33,-1.59,-3.63,6.42,30.42,30.42,30.42,5078.17
XENE,XENE,Healthcare,Biotechnology,63.79,1295979.0,2.15,5.58,2.36,-1.77,0.08,0.08,0.08,6.18
BSX,BSX,Healthcare,Medical Devices,48.17,36555078.0,1.62,-3.39,-7.38,4.58,1.76,1.76,1.76,69.81
MARA,MARA,Financial Services,Capital Markets,11.22,41655975.0,0.58,-5.16,16.27,-1.41,0.47,0.47,0.47,4.33
HRC=F,Steel (熱軋鋼),Index,Market Index,1200.0,169.0,5.03,0.33,0.5,3.81,0.0,0.0,0.0,0.0
SNAP,SNAP,Communication Services,Internet Content & Information,5.42,69118368.0,1.91,-8.45,3.44,13.63,0.37,0.37,0.37,9.17
PLUG,PLUG,Industrials,Electrical Equipment & Parts,2.17,78453994.0,1.36,-4.41,-3.56,10.71,0.17,0.17,0.17,3.03
^VIX,VIX,Index,Market Index,15.21,0.0,0.0,-1.55,2.15,-16.47,0.0,0.0,0.0,0.0
AVGO,Broadcom,Technology,Semiconductors,355.59,18558282.0,0.84,-0.32,-1.9,-6.65,6.6,6.6,6.6,1691.75
GC=F,Gold (黃金),Index,Market Index,4661.6,9731.0,10.74,0.51,3.84,15.49,0.05,0.05,0.05,0.0
UNH,UnitedHealth,Healthcare,Healthcare Plans,401.01,3554732.0,0.81,1.11,3.19,-6.48,1.43,1.43,1.43,359.94
SMR,SMR,Industrials,Specialty Industrial Machinery,9.27,51432002.0,1.24,-5.5,-0.22,12.77,0.48,0.48,0.48,3.8
ANET,ANET,Technology,Computer Hardware,202.25,7610378.0,1.37,5.92,8.47,19.17,1.54,1.54,1.54,255.08
^DJI,Dow Jones,Index,Market Index,53463.88,426130738.0,1.01,-0.21,0.0,1.36,22782.6,22782.6,22782.6,0.0
PLTR,Palantir,Technology,Software - Infrastructure,177.5,27720671.0,0.85,2.76,1.32,43.69,4.92,4.92,4.92,426.54
BHVN,BHVN,Healthcare,Biotechnology,16.95,15739050.0,6.12,17.87,19.87,23.09,0.27,0.27,0.27,2.56
CHRW,CHRW,Industrials,Integrated Freight & Logistics,151.73,1932641.0,1.79,5.62,4.99,-10.4,0.29,0.29,0.29,17.73
AAL,AAL,Industrials,Airlines,13.84,72046482.0,1.03,-0.79,-0.14,-9.9,1.0,1.0,1.0,9.16
JNJ,J&J,Healthcare,Drug Manufacturers - General,270.0,7193946.0,1.18,-1.15,-1.25,1.23,1.94,1.94,1.94,650.67
COST,Costco,Consumer Defensive,Discount Stores,956.12,1217556.0,0.6,-0.41,-0.09,-1.08,1.16,1.16,1.16,424.02
GOOG,Alphabet,Communication Services,Internet Content & Information,339.1,15952092.0,1.09,-1.23,-0.76,1.95,5.41,5.41,5.41,4147.17
LRCX,Lam Research,Technology,Semiconductor Equipment & Materials,312.88,4037925.0,0.54,-0.57,1.86,16.05,1.26,1.26,1.26,391.51
CVI,CVI,Energy,Oil & Gas Refining & Marketing,40.03,888232.0,0.98,5.65,9.07,18.64,0.04,0.04,0.04,4.02
V,Visa,Financial Services,Credit Services,383.9,6071882.0,0.89,-0.06,5.02,4.72,2.33,2.33,2.33,716.76
INIO,INIO,Industrials,Specialty Industrial Machinery,23.36,2488299.0,0.7,6.38,-7.38,-10.91,0.06,0.06,0.06,17.52
LITE,LITE,Technology,Communication Equipment,939.03,4402277.0,1.13,6.04,13.46,44.04,4.13,4.13,4.13,84.23
^SOX,PHLX Semi,Index,Market Index,11611.24,0.0,0.0,0.2,-1.08,5.22,0.0,0.0,0.0,0.0
SOFI,SOFI,Financial Services,Credit Services,18.84,36094255.0,0.8,-0.84,2.28,12.54,0.68,0.68,0.68,24.33
TSM,TSMC,Technology,Semiconductors,417.69,7201789.0,0.79,0.07,1.36,6.47,3.01,3.01,3.01,2166.34
SMMT,SMMT,Healthcare,Biotechnology,14.23,11613951.0,1.95,6.51,8.54,13.39,0.17,0.17,0.17,11.35
ADBE,Adobe,Technology,Software - Application,273.47,3526551.0,0.92,-0.16,0.37,9.75,0.96,0.96,0.96,108.7
SEDG,SEDG,Technology,Solar,33.08,6533753.0,2.8,10.71,1.47,-17.44,0.22,0.22,0.22,2.04
CDE,CDE,Basic Materials,Gold,21.44,37368215.0,0.88,-0.69,2.44,43.8,0.8,0.8,0.8,22.04
BBD,BBD,Financial Services,Banks - Regional,3.26,33603394.0,1.33,0.31,6.89,-9.94,0.11,0.11,0.11,34.52
DAVE,DAVE,Technology,Software - Application,372.3,276484.0,0.78,6.53,7.9,-8.4,0.1,0.1,0.1,4.75
NKE,NKE,Consumer Cyclical,Footwear & Accessories,38.59,36589168.0,1.61,-2.25,-5.99,-10.36,1.41,1.41,1.41,57.25
SMCI,Super Micro,Technology,Computer Hardware,37.39,32294665.0,0.76,-2.78,2.21,31.42,1.21,1.21,1.21,24.19
NFLX,Netflix,Communication Services,Entertainment,81.46,22615250.0,0.85,-0.94,1.55,12.53,1.84,1.84,1.84,339.19
SPCX,SPCX,Industrials,Aerospace & Defense,139.63,59784460.0,0.77,1.22,-0.01,19.95,8.35,8.35,8.35,1840.57
URBN,URBN,Consumer Cyclical,Apparel Retail,82.95,3578376.0,2.9,9.46,11.52,10.31,0.3,0.3,0.3,7.1
AMAT,Applied Mat,Technology,Semiconductor Equipment & Materials,479.76,5083566.0,0.77,-0.06,-3.31,0.69,2.44,2.44,2.44,380.74
MDGL,MDGL,Healthcare,Biotechnology,538.88,345528.0,1.73,5.22,-0.24,0.01,0.19,0.19,0.19,12.45
WBS,WBS,Financial Services,Banks - Regional,77.57,0.0,0.0,0.0,-1.83,0.62,0.0,0.0,0.0,12.57
RH,RH,Consumer Cyclical,Specialty Retail,148.57,864426.0,1.06,5.15,-12.59,-16.38,0.13,0.13,0.13,2.81
BAC,Bank of America,Financial Services,Banks - Diversified,62.23,21749284.0,0.76,-0.32,-1.49,-0.62,1.35,1.35,1.35,435.16
NBTX,NBTX,Healthcare,Biotechnology,44.5,240405.0,1.65,7.2,-1.96,17.66,0.01,0.01,0.01,2.26
BTC-USD,Bitcoin,Crypto,Cryptocurrency,78728.32,29165576192.0,0.58,0.21,0.5,21.88,2296156.82,2296156.82,2296156.82,0.0
HD,Home Depot,Consumer Cyclical,Home Improvement Retail,334.85,3360291.0,0.92,-0.9,-2.74,-2.79,1.13,1.13,1.13,334.08
XOM,Exxon Mobil,Energy,Oil & Gas Integrated,158.19,14144765.0,1.01,-1.53,-3.99,3.37,2.24,2.24,2.24,650.46
CRWV,CoreWeave,Technology,Software - Infrastructure,88.01,12130194.0,0.6,-0.03,-3.15,30.77,1.07,1.07,1.07,48.54
CRM,Salesforce,Technology,Software - Application,205.62,14051371.0,1.2,-0.03,-0.23,13.29,2.89,2.89,2.89,0.0
TTMI,TTMI,Technology,Electronic Components,121.7,3813355.0,1.45,8.37,4.57,11.97,0.46,0.46,0.46,12.82
AMZN,Amazon,Consumer Cyclical,Internet Retail,260.28,20669810.0,0.67,-0.3,-2.09,12.74,5.38,5.38,5.38,2807.46
HL,HL,Basic Materials,Other Precious Metals & Mining,20.7,35419684.0,0.97,-1.05,0.78,42.27,0.73,0.73,0.73,13.91
^IXIC,Nasdaq,Index,Market Index,26130.2,6292417000.0,0.81,-0.08,-0.76,5.04,164422.1,164422.1,164422.1,0.0
PATH,PATH,Technology,Software - Infrastructure,16.76,56420431.0,0.88,0.6,6.21,37.49,0.95,0.95,0.95,8.68
BMNR,BMNR,Financial Services,Capital Markets,24.91,35051044.0,0.53,0.36,23.07,41.78,0.87,0.87,0.87,15.03
KO,Coca-Cola,Consumer Defensive,Beverages - Non-Alcoholic,90.08,17024430.0,1.16,-1.7,-0.3,2.05,1.53,1.53,1.53,387.57
CL=F,Crude Oil (原油),Index,Market Index,81.58,3158.0,0.02,-0.95,-4.95,2.93,0.0,0.0,0.0,0.0
ZYME,ZYME,Healthcare,Biotechnology,29.31,1215227.0,1.2,6.68,7.7,29.61,0.04,0.04,0.04,2.1
SIMO,SIMO,Technology,Semiconductors,263.11,769855.0,0.89,8.8,8.36,18.83,0.2,0.2,0.2,8.92
IESC,IESC,Industrials,Engineering & Construction,331.48,253634.0,1.66,5.83,-55.13,-45.05,0.08,0.08,0.08,13.21
BTSG,BTSG,Healthcare,Health Information Services,61.35,2549823.0,1.15,7.2,3.4,-15.33,0.16,0.16,0.16,12.14
NOK,NOK,Technology,Communication Equipment,10.41,36284151.0,0.6,0.58,2.76,16.57,0.38,0.38,0.38,58.28
