Code,Name,Sector,Industry,Close,Volume,RVOL,Daily_Chg%,Weekly_Chg%,Monthly_Chg%,Daily_Amount_B,Weekly_Amount_B,Monthly_Amount_B,Market_Cap_B
BTC-USD,Bitcoin,Crypto,Cryptocurrency,78600.0,46413885440.0,0.9,-0.46,7.62,22.71,3648131.4,3648131.4,3648131.4,0.0
ONDS,ONDS,Technology,Communication Equipment,8.24,41436710.0,0.63,0.0,-9.05,2.74,0.34,0.34,0.34,4.7
JNJ,J&J,Healthcare,Drug Manufacturers - General,273.14,4094797.0,0.61,0.04,0.75,2.7,1.12,1.12,1.12,658.24
LLY,Eli Lilly,Healthcare,Drug Manufacturers - General,1233.66,2133263.0,0.77,-1.06,0.65,3.02,2.63,2.63,2.63,1099.63
AVGO,Broadcom,Technology,Semiconductors,356.74,17929510.0,0.78,-0.56,-6.12,-6.91,6.4,6.4,6.4,1697.22
WMT,Walmart,Consumer Defensive,Discount Stores,105.38,26547268.0,0.61,-1.04,-8.52,-5.69,2.8,2.8,2.8,838.62
^IXIC,Nasdaq,Index,Market Index,26151.3,6619369000.0,0.86,0.66,-0.53,4.89,173105.1,173105.1,173105.1,0.0
FUTU,FUTU,Financial Services,Capital Markets,125.63,3003647.0,1.2,8.48,15.7,20.49,0.38,0.38,0.38,17.61
LEU,LEU,Energy,Uranium,193.39,694560.0,1.45,9.17,10.07,9.89,0.13,0.13,0.13,3.86
MARA,MARA,Financial Services,Capital Markets,11.83,48320502.0,0.67,5.81,32.03,0.51,0.57,0.57,0.57,4.57
AMAT,Applied Mat,Technology,Semiconductor Equipment & Materials,480.04,5027910.0,0.69,-0.86,-6.67,-7.13,2.41,2.41,2.41,380.96
GRAL,GRAL,Healthcare,Diagnostics & Research,82.54,658218.0,0.83,7.78,16.43,23.62,0.05,0.05,0.05,3.69
QURE,QURE,Healthcare,Biotechnology,51.05,2187664.0,2.39,7.56,7.75,33.6,0.11,0.11,0.11,3.54
DKS,DKS,Consumer Cyclical,Specialty Retail,124.31,38563567.0,14.5,-30.68,-35.09,-39.54,4.79,4.79,4.79,11.13
COIN,Coinbase,Financial Services,Financial Data & Stock Exchanges,187.16,10514422.0,0.68,4.28,27.99,11.74,1.97,1.97,1.97,49.38
SOFI,SOFI,Financial Services,Credit Services,19.0,40063113.0,0.92,4.17,7.59,12.56,0.76,0.76,0.76,24.54
GOOG,Alphabet,Communication Services,Internet Content & Information,343.34,13996449.0,0.95,-0.36,0.6,5.14,4.81,4.81,4.81,4199.03
NFLX,Netflix,Communication Services,Entertainment,82.23,29383832.0,1.05,2.77,5.73,16.8,2.42,2.42,2.42,342.4
UUUU,UUUU,Energy,Uranium,15.97,8078525.0,1.06,7.33,13.34,36.38,0.13,0.13,0.13,3.99
CRWV,CoreWeave,Technology,Software - Infrastructure,88.04,13959537.0,0.56,2.08,-5.51,24.37,1.23,1.23,1.23,48.56
CRM,Salesforce,Technology,Software - Application,205.69,10074827.0,0.8,-1.61,4.87,18.49,2.07,2.07,2.07,168.46
XOM,Exxon Mobil,Energy,Oil & Gas Integrated,160.64,17259903.0,1.21,-2.08,-2.97,3.79,2.77,2.77,2.77,660.54
FRHC,FRHC,Financial Services,Financial Conglomerates,171.02,181702.0,0.82,8.65,6.36,9.48,0.03,0.03,0.03,10.91
TXN,Texas Inst,Technology,Semiconductors,260.05,4257066.0,0.66,0.43,-4.48,-6.93,1.11,1.11,1.11,237.49
NVDA,NVIDIA,Technology,Semiconductors,213.05,120441439.0,1.14,2.19,-3.04,8.42,25.66,25.66,25.66,5160.28
