Code,Name,Sector,Industry,Close,Volume,RVOL,Daily_Chg%,Weekly_Chg%,Monthly_Chg%,Daily_Amount_B,Weekly_Amount_B,Monthly_Amount_B,Market_Cap_B
PLUG,PLUG,Industrials,Electrical Equipment & Parts,2.25,45683197.0,0.68,4.17,-1.75,-0.88,0.1,0.1,0.1,3.14
AG,AG,Basic Materials,Silver,20.85,15718692.0,1.82,12.82,8.82,23.59,0.33,0.33,0.33,10.28
TXN,Texas Inst,Technology,Semiconductors,267.45,6269827.0,1.05,-1.76,-3.3,-8.19,1.68,1.68,1.68,244.25
MRK,MRK,Healthcare,Drug Manufacturers - General,152.2,32545675.0,3.62,12.6,14.5,20.54,4.95,4.95,4.95,375.5
GC=F,Gold (黃金),Index,Market Index,4580.7,241031.0,283.17,4.92,3.9,12.52,1.1,1.1,1.1,0.0
WBS,WBS,Financial Services,Banks - Regional,77.57,91306424.0,8.43,-0.51,-1.9,1.72,7.08,7.08,7.08,12.57
PATH,PATH,Technology,Software - Infrastructure,15.78,72825509.0,0.93,1.28,3.41,31.06,1.15,1.15,1.15,8.18
AMAT,Applied Mat,Technology,Semiconductor Equipment & Materials,496.17,6538091.0,0.63,-3.53,-9.48,-12.11,3.24,3.24,3.24,393.94
^IXIC,Nasdaq,Index,Market Index,26331.09,7051514000.0,0.92,0.16,-0.97,1.74,185674.05,185674.05,185674.05,0.0
LLY,Eli Lilly,Healthcare,Drug Manufacturers - General,1280.34,3753160.0,1.79,4.46,4.92,8.93,4.81,4.81,4.81,1141.73
IREN,IREN,Financial Services,Capital Markets,42.84,43477523.0,0.83,2.0,-1.9,3.75,1.86,1.86,1.86,15.31
TSM,TSMC,Technology,Semiconductors,412.09,8395843.0,0.88,-0.32,-3.98,-2.95,3.46,3.46,3.46,2137.29
TXG,TXG,Healthcare,Health Information Services,62.19,3902219.0,1.52,11.79,7.69,31.76,0.24,0.24,0.24,8.1
ADBE,Adobe,Technology,Software - Application,272.47,5194057.0,1.24,3.55,5.3,19.95,1.42,1.42,1.42,108.31
CRWV,CoreWeave,Technology,Software - Infrastructure,90.87,25916756.0,0.54,-2.47,-15.65,14.19,2.36,2.36,2.36,50.12
CIFR,CIFR,Technology,Information Technology Services,15.89,43883031.0,1.17,-1.27,-11.08,-30.58,0.7,0.7,0.7,6.59
^SOX,PHLX Semi,Index,Market Index,11738.23,0.0,0.0,-2.12,-5.33,-5.0,0.0,0.0,0.0,0.0
WRBY,WRBY,Healthcare,Medical Instruments & Supplies,28.5,2632360.0,1.16,11.28,12.56,15.85,0.08,0.08,0.08,3.52
ABEV,ABEV,Consumer Defensive,Beverages - Brewers,2.81,41604157.0,1.74,1.08,-0.35,-7.26,0.12,0.12,0.12,43.33
PG,P&G,Consumer Defensive,Household & Personal Products,144.38,11867831.0,1.33,0.65,0.21,-2.51,1.71,1.71,1.71,335.6
NVDA,NVIDIA,Technology,Semiconductors,217.56,96854269.0,1.01,-0.99,-2.91,4.95,21.07,21.07,21.07,5269.52
