Code,Name,Sector,Industry,Close,Volume,RVOL,Daily_Chg%,Weekly_Chg%,Monthly_Chg%,Daily_Amount_B,Weekly_Amount_B,Monthly_Amount_B,Market_Cap_B
^GSPC,S&P 500,Index,Market Index,7686.14,3435918000.0,0.8,-0.33,0.43,2.62,26408.95,26408.95,26408.95,0.0
CDE,CDE,Basic Materials,Gold,20.78,38664921.0,1.05,-1.66,-0.48,39.37,0.8,0.8,0.8,21.36
JNJ,J&J,Healthcare,Drug Manufacturers - General,265.85,7741497.0,1.27,-0.82,-2.63,3.71,2.06,2.06,2.06,640.67
MSTR,MicroStrategy,Technology,Software - Application,132.94,23840659.0,0.72,4.42,8.41,42.52,3.17,3.17,3.17,52.81
TSLA,Tesla,Consumer Cyclical,Auto Manufacturers,367.95,61157428.0,1.9,5.51,5.44,18.23,22.5,22.5,22.5,1453.24
TXN,Texas Inst,Technology,Semiconductors,260.91,5605972.0,1.07,0.88,0.76,-5.38,1.46,1.46,1.46,238.28
NVDA,NVIDIA,Technology,Semiconductors,220.78,124033835.0,0.67,1.48,5.9,9.98,27.38,27.38,27.38,5331.17
ASST,ASST,Financial Services,Asset Management,24.22,14946050.0,1.2,11.41,22.76,118.0,0.36,0.36,0.36,2.17
HRC=F,Steel (熱軋鋼),Index,Market Index,1219.0,3.0,0.0,1.16,1.92,2.35,0.0,0.0,0.0,0.0
KO,Coca-Cola,Consumer Defensive,Beverages - Non-Alcoholic,88.67,23291317.0,1.73,-1.1,-3.61,1.23,2.07,2.07,2.07,381.51
CNH,CNH,Industrials,Farm & Heavy Construction Machinery,11.83,103166413.0,6.94,1.28,0.6,15.41,1.22,1.22,1.22,19.02
STNE,STNE,Technology,Software - Infrastructure,9.7,33045967.0,7.41,-0.1,1.57,-14.76,0.32,0.32,0.32,2.24
INTC,Intel,Technology,Semiconductors,89.51,64515383.0,0.73,0.04,2.58,-0.76,5.77,5.77,5.77,473.16
CRWV,CoreWeave,Technology,Software - Infrastructure,84.89,13122161.0,0.77,0.78,-1.58,18.28,1.11,1.11,1.11,46.82
SPCX,SPCX,Industrials,Aerospace & Defense,143.69,62883865.0,1.1,1.55,6.44,32.59,9.04,9.04,9.04,1894.09
META,Meta,Communication Services,Internet Content & Information,572.34,13275274.0,0.78,-0.98,2.38,2.81,7.6,7.6,7.6,1458.04
HD,Home Depot,Consumer Cyclical,Home Improvement Retail,327.83,3634982.0,1.08,-0.71,-2.85,-1.24,1.19,1.19,1.19,327.07
GOOG,Alphabet,Communication Services,Internet Content & Information,335.41,22947325.0,1.39,-2.18,-2.66,-5.96,7.7,7.7,7.7,4102.04
MA,Mastercard,Financial Services,Credit Services,589.31,3149367.0,1.07,-1.01,-1.76,2.83,1.86,1.86,1.86,516.24
^IXIC,Nasdaq,Index,Market Index,26370.89,6864570000.0,0.91,-0.12,1.5,3.93,181024.81,181024.81,181024.81,0.0
DIS,Disney,Communication Services,Entertainment,107.55,8421684.0,1.0,-0.51,-2.77,11.81,0.91,0.91,0.91,185.71
SNAP,SNAP,Communication Services,Internet Content & Information,5.55,42381321.0,0.97,2.21,0.36,18.34,0.24,0.24,0.24,9.39
PLTR,Palantir,Technology,Software - Infrastructure,186.38,25633590.0,0.84,0.05,5.96,51.45,4.78,4.78,4.78,447.88
PLSE,PLSE,Healthcare,Medical Instruments & Supplies,50.33,657263.0,2.18,5.8,2.44,43.27,0.03,0.03,0.03,3.59
AAL,AAL,Industrials,Airlines,13.43,68752848.0,1.06,-1.54,-1.47,-12.05,0.92,0.92,0.92,8.89
TSM,TSMC,Technology,Semiconductors,415.32,6630783.0,0.71,-0.53,1.27,2.74,2.75,2.75,2.75,2154.05
^SOX,PHLX Semi,Index,Market Index,11535.05,0.0,0.0,0.57,0.98,1.98,0.0,0.0,0.0,0.0
BAC,Bank of America,Financial Services,Banks - Diversified,61.94,43377733.0,1.39,-0.61,-0.63,-0.02,2.69,2.69,2.69,433.13
MIR,MIR,Industrials,Specialty Industrial Machinery,15.07,4863237.0,1.76,4.65,2.66,0.6,0.07,0.07,0.07,3.75
AVGO,Broadcom,Technology,Semiconductors,370.34,21734663.0,1.16,0.42,3.23,-4.87,8.05,8.05,8.05,1761.92
NFLX,Netflix,Communication Services,Entertainment,81.05,28722439.0,1.11,-0.82,1.3,13.02,2.33,2.33,2.33,337.49
XOM,Exxon Mobil,Energy,Oil & Gas Integrated,160.95,17994541.0,1.31,2.71,-1.89,3.54,2.9,2.9,2.9,661.81
PG,P&G,Consumer Defensive,Household & Personal Products,145.12,11777889.0,1.54,0.93,-1.01,0.44,1.71,1.71,1.71,337.32
SMCI,Super Micro,Technology,Computer Hardware,37.28,22783724.0,0.59,0.54,6.0,31.27,0.85,0.85,0.85,24.12
^VIX,VIX,Index,Market Index,14.92,0.0,0.0,3.4,-5.87,-6.69,0.0,0.0,0.0,0.0
LLY,Eli Lilly,Healthcare,Drug Manufacturers - General,1156.73,3026949.0,1.26,-1.52,-7.23,0.69,3.5,3.5,3.5,1031.5
RBLX,RBLX,Communication Services,Electronic Gaming & Multimedia,41.29,19515477.0,2.06,7.16,6.53,15.98,0.81,0.81,0.81,29.5
CL=F,Crude Oil (原油),Index,Market Index,86.61,4044.0,0.02,3.85,1.88,2.29,0.0,0.0,0.0,0.0
JPM,JPMorgan,Financial Services,Banks - Diversified,356.02,7742145.0,1.64,-0.45,-0.1,1.2,2.76,2.76,2.76,946.37
MSFT,Microsoft,Technology,Software - Infrastructure,507.29,26637042.0,1.15,-1.22,4.1,9.16,13.51,13.51,13.51,3766.91
STDN,STDN,Basic Materials,Specialty Chemicals,16.11,1836511.0,2.34,14.26,34.92,104.18,0.03,0.03,0.03,2.59
NOK,NOK,Technology,Communication Equipment,10.14,44394733.0,0.89,-0.69,1.81,10.94,0.45,0.45,0.45,56.77
BTDR,BTDR,Technology,Software - Application,10.85,11634955.0,1.0,5.14,-0.55,3.14,0.13,0.13,0.13,2.95
PCG,PCG,Utilities,Utilities - Regulated Electric,13.27,153622033.0,3.92,-20.06,-26.73,-23.65,2.04,2.04,2.04,29.23
PURR,PURR,Financial Services,Capital Markets,12.25,40334050.0,1.27,5.51,15.13,97.26,0.49,0.49,0.49,2.42
AMZN,Amazon,Consumer Cyclical,Internet Retail,259.77,45422317.0,1.41,-2.5,-0.88,-4.35,11.8,11.8,11.8,2801.96
BBAR,BBAR,Financial Services,Banks - Regional,15.14,1478013.0,1.95,4.63,2.57,-20.02,0.02,0.02,0.02,3.09
BRK-B,Berkshire,Financial Services,Insurance - Diversified,504.03,5063021.0,1.24,-0.19,-0.06,-1.47,2.55,2.55,2.55,1078.98
GC=F,Gold (黃金),Index,Market Index,4508.8,5293.0,1.93,0.69,-2.84,11.35,0.02,0.02,0.02,0.0
COST,Costco,Consumer Defensive,Discount Stores,943.89,2383528.0,1.41,-0.17,-2.83,-0.84,2.25,2.25,2.25,418.6
CRCL,CRCL,Financial Services,Capital Markets,95.55,19713591.0,1.23,9.65,8.93,52.61,1.88,1.88,1.88,26.05
