Code,Name,Sector,Industry,Close,Volume,RVOL,Daily_Chg%,Weekly_Chg%,Monthly_Chg%,Daily_Amount_B,Weekly_Amount_B,Monthly_Amount_B,Market_Cap_B
JNJ,J&J,Healthcare,Drug Manufacturers - General,256.98,4302658.0,0.58,-0.24,0.45,-2.44,1.11,1.11,1.11,619.3
^SOX,PHLX Semi,Index,Market Index,12048.69,0.0,0.0,0.33,6.6,-4.19,0.0,0.0,0.0,0.0
ONDS,ONDS,Technology,Communication Equipment,8.74,68387561.0,0.97,-1.47,15.3,16.22,0.6,0.6,0.6,4.98
CHYM,CHYM,Technology,Software - Application,31.25,34791532.0,5.26,20.56,38.27,48.95,1.09,1.09,1.09,11.91
^DJI,Dow Jones,Index,Market Index,53885.1,420031319.0,0.69,-0.85,3.21,2.94,22633.43,22633.43,22633.43,0.0
VAC,VAC,Consumer Cyclical,Resorts & Casinos,124.75,1674448.0,4.36,22.62,27.83,32.56,0.21,0.21,0.21,4.28
TIGO,TIGO,Communication Services,Telecom Services,104.31,3259867.0,2.02,13.64,9.6,10.87,0.34,0.34,0.34,17.48
PAYC,PAYC,Technology,Software - Application,215.97,3654979.0,3.77,23.55,33.71,55.94,0.79,0.79,0.79,10.07
AVGO,Broadcom,Technology,Semiconductors,420.57,12674099.0,0.59,0.55,8.44,8.2,5.33,5.33,5.33,2000.87
AMD,AMD,Technology,Semiconductors,489.28,23887374.0,0.64,1.5,0.8,-5.44,11.69,11.69,11.69,797.82
F,F,Consumer Cyclical,Auto Manufacturers,13.79,53950275.0,1.06,-2.41,-7.2,2.15,0.74,0.74,0.74,54.99
PLUG,PLUG,Industrials,Electrical Equipment & Parts,2.07,49865837.0,1.12,-1.43,-0.96,-15.85,0.1,0.1,0.1,2.89
JOBY,JOBY,Industrials,Airports & Air Services,8.23,49337649.0,1.67,5.51,13.67,3.78,0.41,0.41,0.41,8.1
ZLAB,ZLAB,Healthcare,Biotechnology,20.88,1307861.0,4.37,13.66,14.66,5.72,0.03,0.03,0.03,2.36
V,Visa,Financial Services,Credit Services,370.47,3556798.0,0.5,0.52,1.15,6.6,1.32,1.32,1.32,691.69
^GSPC,S&P 500,Index,Market Index,7709.96,3047791000.0,0.55,-0.18,3.66,3.04,23498.35,23498.35,23498.35,0.0
META,Meta,Communication Services,Internet Content & Information,589.9,11663468.0,0.47,0.19,9.44,-2.19,6.88,6.88,6.88,1502.77
