Code,Name,Sector,Industry,Close,Volume,RVOL,Daily_Chg%,Weekly_Chg%,Monthly_Chg%,Daily_Amount_B,Weekly_Amount_B,Monthly_Amount_B,Market_Cap_B
SPCX,SPCX,Industrials,Aerospace & Defense,108.27,202379662.0,2.64,-13.61,-3.8,-27.56,21.91,21.91,21.91,1426.37
V,Visa,Financial Services,Credit Services,368.54,6062771.0,0.75,-0.28,-0.05,4.64,2.23,2.23,2.23,688.08
GRAB,GRAB,Technology,Software - Application,3.74,65634343.0,1.01,0.54,11.64,-4.83,0.25,0.25,0.25,15.3
SOFI,SOFI,Financial Services,Credit Services,18.25,56579519.0,0.59,-2.41,19.67,2.82,1.03,1.03,1.03,23.55
SHAK,SHAK,Consumer Cyclical,Restaurants,74.33,8467338.0,4.46,12.25,17.89,35.34,0.63,0.63,0.63,3.18
AMAT,Applied Mat,Technology,Semiconductor Equipment & Materials,534.24,4703352.0,0.54,-2.26,22.41,-3.65,2.51,2.51,2.51,424.16
AAL,AAL,Industrials,Airlines,16.58,49945594.0,0.91,0.12,11.73,-3.6,0.83,0.83,0.83,10.98
^DJI,Dow Jones,Index,Market Index,54349.12,524200884.0,0.86,0.49,5.34,2.69,28489.86,28489.86,28489.86,0.0
UNH,UnitedHealth,Healthcare,Healthcare Plans,412.75,3719272.0,0.87,1.28,-1.86,-3.61,1.54,1.54,1.54,374.84
ADBE,Adobe,Technology,Software - Application,259.32,4028664.0,0.65,0.71,-1.56,17.05,1.04,1.04,1.04,103.08
LIME,LIME,Industrials,Rental & Leasing Services,35.6,514375.0,1.44,14.54,32.24,47.35,0.02,0.02,0.02,2.28
BAC,Bank of America,Financial Services,Banks - Diversified,63.25,30234442.0,1.06,0.56,3.57,5.66,1.91,1.91,1.91,442.29
URGN,URGN,Healthcare,Biotechnology,46.43,2479024.0,3.43,16.31,14.78,22.99,0.12,0.12,0.12,2.26
TWST,TWST,Healthcare,Diagnostics & Research,115.01,3275535.0,1.86,15.65,34.56,26.34,0.38,0.38,0.38,7.21
AEM,AEM,Basic Materials,Gold,165.45,4528967.0,1.86,9.85,14.55,10.06,0.75,0.75,0.75,83.78
ORCL,Oracle,Technology,Software - Infrastructure,144.39,18318870.0,0.46,-0.93,22.63,1.97,2.65,2.65,2.65,415.91
SIND,SIND,Basic Materials,Other Precious Metals & Mining,14.74,58573.0,0.32,12.69,17.92,22.73,0.0,0.0,0.0,2.22
NFLX,Netflix,Communication Services,Entertainment,74.2,27942524.0,0.66,0.86,0.77,-2.6,2.07,2.07,2.07,308.96
UBER,UBER,Technology,Software - Application,68.18,46161399.0,3.24,-5.29,-4.24,-8.27,3.15,3.15,3.15,138.79
XOM,Exxon Mobil,Energy,Oil & Gas Integrated,151.63,12188198.0,0.85,-1.51,-3.27,7.02,1.85,1.85,1.85,0.0
EA,EA,Communication Services,Electronic Gaming & Multimedia,209.7,48713700.0,11.74,-0.1,0.4,2.19,10.22,10.22,10.22,52.92
LLY,Eli Lilly,Healthcare,Drug Manufacturers - General,1169.86,5504180.0,1.82,4.86,-3.32,-5.32,6.44,6.44,6.44,0.0
NU,NU,Financial Services,Banks - Regional,14.48,65766152.0,1.45,1.05,3.13,6.39,0.95,0.95,0.95,69.95
BRK-B,Berkshire,Financial Services,Insurance - Diversified,518.85,2389999.0,0.54,0.32,1.9,2.95,1.24,1.24,1.24,1119.08
PLPC,PLPC,Industrials,Electrical Equipment & Parts,471.29,144580.0,1.0,11.26,66.23,44.43,0.07,0.07,0.07,2.3
GOOGL,GOOGL,Communication Services,Internet Content & Information,362.43,46331184.0,1.3,-4.03,7.64,-1.25,16.79,16.79,16.79,4432.5
AVGO,Broadcom,Technology,Semiconductors,418.28,15710613.0,0.7,0.03,12.95,12.81,6.57,6.57,6.57,1990.0
WTTR,WTTR,Energy,Oil & Gas Equipment & Services,22.26,6481930.0,4.23,20.32,24.64,19.36,0.14,0.14,0.14,3.13
INTA,INTA,Technology,Software - Application,36.96,1895388.0,2.03,12.75,16.7,31.16,0.07,0.07,0.07,2.85
CL=F,Crude Oil (原油),Index,Market Index,75.14,451.0,0.0,-0.83,-11.03,6.67,0.0,0.0,0.0,0.0
LRCX,Lam Research,Technology,Semiconductor Equipment & Materials,307.42,7950521.0,0.52,-3.25,21.82,-5.74,2.44,2.44,2.44,384.67
CDE,CDE,Basic Materials,Gold,17.43,48689970.0,1.49,7.53,19.14,8.67,0.85,0.85,0.85,17.96
GOOG,Alphabet,Communication Services,Internet Content & Information,360.13,29049339.0,1.26,-4.05,7.26,-0.96,10.46,10.46,10.46,4404.37
CRWV,CoreWeave,Technology,Software - Infrastructure,89.89,19504124.0,0.52,-2.19,47.8,7.61,1.75,1.75,1.75,49.04
MTRN,MTRN,Basic Materials,Other Industrial Metals & Mining,297.08,832402.0,1.69,30.81,56.9,20.18,0.25,0.25,0.25,6.18
BSP,BSP,Technology,Software - Application,43.75,5168797.0,3.51,16.82,33.79,18.63,0.23,0.23,0.23,27.79
MA,Mastercard,Financial Services,Credit Services,570.48,1898488.0,0.47,-0.11,1.27,7.31,1.08,1.08,1.08,499.75
ONDS,ONDS,Technology,Communication Equipment,8.87,106584354.0,1.76,0.11,30.44,20.68,0.95,0.95,0.95,5.05
WMT,Walmart,Consumer Defensive,Discount Stores,112.34,19533245.0,0.76,0.71,-1.65,0.72,2.19,2.19,2.19,894.01
FRPT,FRPT,Consumer Defensive,Packaged Foods,71.47,6435933.0,4.93,14.57,15.39,31.11,0.46,0.46,0.46,3.51
MSTR,MicroStrategy,Technology,Software - Application,98.37,13622425.0,0.88,0.74,5.4,1.04,1.34,1.34,1.34,35.94
AMZN,Amazon,Consumer Cyclical,Internet Retail,272.65,42366662.0,0.49,-1.72,20.3,10.84,11.55,11.55,11.55,2940.89
PG,P&G,Consumer Defensive,Household & Personal Products,146.8,7477197.0,0.75,-0.82,0.48,-3.9,1.1,1.1,1.1,0.0
QCOM,Qualcomm,Technology,Semiconductors,157.53,9656408.0,0.55,-3.16,1.19,-13.9,1.52,1.52,1.52,165.41
T,T,Communication Services,Telecom Services,23.06,53446741.0,0.91,-1.37,-3.68,9.34,1.23,1.23,1.23,158.02
PLTR,Palantir,Technology,Software - Infrastructure,158.43,61261948.0,0.91,-2.6,28.8,17.91,9.71,9.71,9.71,379.81
COST,Costco,Consumer Defensive,Discount Stores,941.99,1598817.0,0.76,-0.62,-3.29,-0.58,1.51,1.51,1.51,417.75
AMD,AMD,Technology,Semiconductors,482.05,47435209.0,1.41,-7.04,12.22,-6.6,22.87,22.87,22.87,0.0
ABBV,AbbVie,Healthcare,Drug Manufacturers - General,246.2,5086089.0,0.73,0.98,-6.49,-3.32,1.25,1.25,1.25,435.06
OPEN,OPEN,Real Estate,Real Estate Services,3.76,61012579.0,1.56,-8.74,2.45,-21.5,0.23,0.23,0.23,3.63
SHOP,SHOP,Technology,Software - Application,144.24,40474936.0,3.29,16.98,11.67,18.35,5.84,5.84,5.84,187.17
SSMR,SSMR,Basic Materials,Other Industrial Metals & Mining,16.12,289991.0,2.32,10.11,18.36,17.32,0.0,0.0,0.0,2.32
TSM,TSMC,Technology,Semiconductors,414.0,11779163.0,0.76,-0.76,10.5,-4.29,4.88,4.88,4.88,2147.2
