Code,Name,Sector,Industry,Close,Volume,RVOL,Daily_Chg%,Weekly_Chg%,Monthly_Chg%,Daily_Amount_B,Weekly_Amount_B,Monthly_Amount_B,Market_Cap_B
^GSPC,S&P 500,Index,Market Index,7753.11,2686909000.0,0.5,-0.06,2.01,2.35,20831.9,20831.9,20831.9,0.0
PFE,PFE,Healthcare,Drug Manufacturers - General,27.05,42988831.0,0.88,1.08,8.07,11.92,1.16,1.16,1.16,154.18
OBX,OBX,Healthcare,Biotechnology,35.0,26698.0,2.64,27.27,84.31,0.0,0.0,0.0,0.0,0.0
LB,LB,Energy,Oil & Gas Equipment & Services,81.71,404033.0,0.92,8.37,8.86,6.55,0.03,0.03,0.03,6.29
V,Visa,Financial Services,Credit Services,361.32,7547418.0,1.29,-0.33,-1.19,3.54,2.73,2.73,2.73,674.6
ORCL,Oracle,Technology,Software - Infrastructure,151.05,21279163.0,0.65,2.74,6.49,7.4,3.21,3.21,3.21,435.1
HD,Home Depot,Consumer Cyclical,Home Improvement Retail,350.78,2213311.0,0.67,-1.36,3.16,2.18,0.78,0.78,0.78,0.0
NFLX,Netflix,Communication Services,Entertainment,76.29,26747082.0,0.84,2.9,4.04,3.98,2.04,2.04,2.04,317.67
ABCL,ABCL,Healthcare,Biotechnology,9.34,45715210.0,8.51,34.78,60.21,37.35,0.43,0.43,0.43,2.85
HG=F,Copper (銅),Index,Market Index,6.64,46722.0,43.57,0.99,1.87,6.45,0.0,0.0,0.0,0.0
NESR,NESR,Energy,Oil & Gas Equipment & Services,35.79,8829991.0,5.37,23.33,28.83,25.05,0.32,0.32,0.32,3.61
CL=F,Crude Oil (原油),Index,Market Index,82.3,235016.0,0.83,5.27,2.44,15.25,0.02,0.02,0.02,0.0
CRM,Salesforce,Technology,Software - Application,197.51,6506031.0,0.58,2.47,6.22,20.93,1.29,1.29,1.29,0.0
PG,P&G,Consumer Defensive,Household & Personal Products,146.44,4356676.0,0.52,0.45,1.01,-0.41,0.64,0.64,0.64,340.39
PLUG,PLUG,Industrials,Electrical Equipment & Parts,2.11,116930153.0,2.46,-3.21,1.44,-5.38,0.25,0.25,0.25,2.94
UNH,UnitedHealth,Healthcare,Healthcare Plans,408.74,2162646.0,0.48,0.41,-1.59,-3.74,0.88,0.88,0.88,371.19
NU,NU,Financial Services,Banks - Regional,13.86,35785677.0,0.71,0.14,-4.02,0.73,0.5,0.5,0.5,66.95
TTD,TTD,Communication Services,Advertising Agencies,13.39,57042611.0,1.03,-2.97,-26.83,-31.44,0.76,0.76,0.76,6.29
GC=F,Gold (黃金),Index,Market Index,4448.6,115644.0,66.65,2.49,10.29,8.39,0.51,0.51,0.51,0.0
FIG,FIG,Technology,Software - Application,25.39,25610980.0,0.67,9.02,1.89,20.27,0.65,0.65,0.65,13.53
QCOM,Qualcomm,Technology,Semiconductors,162.17,9246331.0,0.81,-3.39,6.99,-14.27,1.5,1.5,1.5,170.28
P,P,Technology,Computer Hardware,97.98,4367124.0,1.79,8.81,22.26,23.51,0.43,0.43,0.43,0.0
TSLA,Tesla,Consumer Cyclical,Auto Manufacturers,330.88,24364376.0,0.74,0.7,2.73,-18.85,8.06,8.06,8.06,1306.83
WMT,Walmart,Consumer Defensive,Discount Stores,112.66,18174375.0,0.78,0.72,1.76,-1.09,2.05,2.05,2.05,896.56
LFST,LFST,Healthcare,Medical Care Facilities,11.9,10515485.0,2.16,9.78,12.9,11.16,0.13,0.13,0.13,4.55
BFLY,BFLY,Healthcare,Medical Devices,9.7,12088492.0,1.56,9.85,18.0,21.55,0.12,0.12,0.12,2.58
DIS,Disney,Communication Services,Entertainment,103.18,6845434.0,0.46,-1.65,5.14,7.91,0.71,0.71,0.71,178.16
MU,Micron,Technology,Semiconductors,861.0,26187104.0,0.71,-1.89,3.8,-12.08,22.55,22.55,22.55,0.0
