Code,Name,Sector,Industry,Close,Volume,RVOL,Daily_Chg%,Weekly_Chg%,Monthly_Chg%,Daily_Amount_B,Weekly_Amount_B,Monthly_Amount_B,Market_Cap_B
SMCI,Super Micro,Technology,Computer Hardware,38.28,54817441.0,0.55,-3.92,21.68,58.31,2.1,2.1,2.1,24.76
BTC-USD,Bitcoin,Crypto,Cryptocurrency,64288.48,21723002880.0,1.34,2.34,1.4,0.88,1396538.85,1396538.85,1396538.85,0.0
MARA,MARA,Financial Services,Capital Markets,9.72,54091144.0,1.44,5.6,1.62,-9.12,0.53,0.53,0.53,3.75
LRCX,Lam Research,Technology,Semiconductor Equipment & Materials,343.84,7783261.0,1.0,3.45,12.22,9.75,2.68,2.68,2.68,430.25
META,Meta,Communication Services,Internet Content & Information,568.97,17080805.0,1.33,-3.54,-4.36,-11.93,9.72,9.72,9.72,1449.45
HTHT,HTHT,Consumer Cyclical,Lodging,46.61,4508121.0,3.48,11.29,8.37,11.69,0.21,0.21,0.21,14.33
CRWV,CoreWeave,Technology,Software - Infrastructure,106.0,31890805.0,0.67,0.7,20.2,44.79,3.38,3.38,3.38,58.46
MSTR,MicroStrategy,Technology,Software - Application,97.68,20258777.0,1.33,4.99,0.36,2.98,1.98,1.98,1.98,38.47
BBD,BBD,Financial Services,Banks - Regional,3.09,31731910.0,0.96,-1.59,-7.21,-12.71,0.1,0.1,0.1,33.66
CBRS,CBRS,Technology,Semiconductors,251.98,14717242.0,1.49,15.07,9.55,45.77,3.71,3.71,3.71,59.86
AVGO,Broadcom,Technology,Semiconductors,392.43,19981730.0,1.17,-0.14,-7.1,5.82,7.84,7.84,7.84,1867.02
COHR,COHR,Technology,Scientific & Technical Instruments,351.22,8437882.0,0.83,7.79,8.02,26.52,2.96,2.96,2.96,68.71
CL=F,Crude Oil (原油),Index,Market Index,84.95,160429.0,0.62,3.09,3.43,2.98,0.01,0.01,0.01,0.0
TSLA,Tesla,Consumer Cyclical,Auto Manufacturers,339.3,25419203.0,0.81,-0.87,2.54,-10.91,8.62,8.62,8.62,1340.08
NU,NU,Financial Services,Banks - Regional,14.74,75693306.0,0.99,-3.22,6.35,8.46,1.12,1.12,1.12,71.2
JPM,JPMorgan,Financial Services,Banks - Diversified,360.96,3169371.0,0.65,-0.52,0.33,5.82,1.14,1.14,1.14,959.5
