Code,Close,Daily_Chg%,Daily_Amount_B,Volume,Sector,Name,Industry,RVOL,Weekly_Chg%,Monthly_Chg%,Vol_Increase
5274.TWO,18500.0,-2.3746701846965697,68.94062,372652.0,伺服器IC,信驊,伺服器IC,0,0,0,0
6669.TW,5515.0,1.285583103764922,124.24219575,2252805.0,AI伺服器,緯穎,AI伺服器,0,0,0,0
3661.TW,4855.0,10.0,117.7394789,2425118.0,ASIC設計,世芯-KY,ASIC設計,0,0,0,0
7769.TWO,7515.0,-9.019370460048426,95.01537645,1264343.0,IC測試(興櫃),鴻勁,IC測試(興櫃),0,0,0,0
6515.TW,8705.0,0.4616272360069244,28.0816336,322592.0,一般,穎崴,一般,0,0,0,0
2059.TW,5215.0,2.9615004935834155,37.5805416,720624.0,一般,川湖,一般,0,0,0,0
3008.TW,3835.0,9.103840682788052,51.49657175,1342805.0,光學鏡頭,大立光,光學鏡頭,0,0,0,0
3443.TW,4655.0,-0.32119914346895073,154.65478735,3322337.0,一般,創意,一般,0,0,0,0
3653.TW,3840.0,8.321579689703809,92.9056896,2419419.0,一般,健策,一般,0,0,0,0
6510.TWO,3290.0,4.777070063694268,23.4557589,712941.0,一般,精測,一般,0,0,0,0
6223.TWO,5680.0,-4.697986577181208,79.5523192,1400569.0,一般,旺矽,一般,0,0,0,0
3131.TWO,3265.0,-5.36231884057971,18.27730675,559795.0,一般,弘塑,一般,0,0,0,0
3529.TWO,3280.0,-3.812316715542522,36.2879192,1106339.0,一般,力旺,一般,0,0,0,0
2330.TW,2355.0,0.0,1435.2027516,60942792.0,半導體業,台積電,半導體業,0,0,0,0
8299.TWO,2770.0,7.572815533980583,244.74335,8835500.0,一般,群聯,一般,0,0,0,0
2383.TW,5070.0,-0.9765625,115.2728889,2273627.0,一般,台光電,一般,0,0,0,0
2454.TW,4555.0,5.68445475638051,914.82150835,20083897.0,IC設計,聯發科,IC設計,0,0,0,0
3665.TW,2120.0,1.6786570743405276,32.0713388,1512799.0,一般,貿聯-KY,一般,0,0,0,0
6805.TW,2120.0,9.844559585492227,62.9232536,2968078.0,一般,富世達,一般,0,0,0,0
3017.TW,2785.0,4.50281425891182,141.75736335,5090031.0,一般,奇鋐,一般,0,0,0,0
3533.TW,2675.0,0.9433962264150944,21.27419475,795297.0,一般,嘉澤,一般,0,0,0,0
5269.TW,1520.0,3.754266211604096,21.5823584,1419892.0,一般,祥碩,一般,0,0,0,0
6442.TW,1885.0,2.168021680216802,36.50530585,1936621.0,一般,光聖,一般,0,0,0,0
6781.TW,1200.0,3.4482758620689653,18.446088,1537174.0,一般,AES-KY,一般,0,0,0,0
2345.TW,2510.0,3.292181069958848,84.414312,3363120.0,一般,智邦,一般,0,0,0,0
2308.TW,2420.0,-1.0224948875255624,238.1490298,9840869.0,一般,台達電,一般,0,0,0,0
6409.TW,713.0,0.5641748942172073,7.89133427,1106779.0,一般,旭隼,一般,0,0,0,0
2404.TW,1175.0,1.7316017316017316,31.52027975,2682577.0,一般,漢唐,一般,0,0,0,0
7734.TWO,3415.0,-7.07482993197279,8.2791894,242436.0,封裝材料(興櫃),印能科技,封裝材料(興櫃),0,0,0,0
