Code,Close,Daily_Chg%,Daily_Amount_B,Volume,Sector,Name,Industry,RVOL,Weekly_Chg%,Monthly_Chg%,Vol_Increase
5274.TWO,15615.0,0.0,86.01101145,550823.0,伺服器IC,信驊,伺服器IC,0,0,0,0
6669.TW,4280.0,-5.83058305830583,73.654092,1720890.0,AI伺服器,緯穎,AI伺服器,0,0,0,0
3661.TW,3870.0,-8.51063829787234,104.1442542,2691066.0,ASIC設計,世芯-KY,ASIC設計,0,0,0,0
7769.TWO,6500.0,-6.069364161849711,38.83256,597424.0,IC測試(興櫃),鴻勁,IC測試(興櫃),0,0,0,0
6515.TW,8190.0,-10.0,42.8239539,522881.0,一般,穎崴,一般,0,0,0,0
2059.TW,6990.0,-4.442925495557074,37.4814984,536216.0,一般,川湖,一般,0,0,0,0
3008.TW,4720.0,-8.615682478218782,159.809996,3385805.0,光學鏡頭,大立光,光學鏡頭,0,0,0,0
3443.TW,4420.0,-8.8659793814433,101.2959246,2291763.0,一般,創意,一般,0,0,0,0
3653.TW,3405.0,0.4424778761061947,64.86984675,1905135.0,一般,健策,一般,0,0,0,0
6510.TWO,3250.0,-5.247813411078718,11.522875,354550.0,一般,精測,一般,0,0,0,0
6223.TWO,6500.0,-5.865314989138305,48.91692,752568.0,一般,旺矽,一般,0,0,0,0
3131.TWO,3310.0,-7.282913165266107,10.8256198,327058.0,一般,弘塑,一般,0,0,0,0
3529.TWO,2925.0,-9.861325115562405,25.31871225,865597.0,一般,力旺,一般,0,0,0,0
2330.TW,2340.0,-2.092050209205021,1258.9280496,53800344.0,半導體業,台積電,半導體業,0,0,0,0
8299.TWO,2310.0,-6.666666666666667,135.2365707,5854397.0,一般,群聯,一般,0,0,0,0
2383.TW,5255.0,-6.826241134751773,73.12852745,1391599.0,一般,台光電,一般,0,0,0,0
2454.TW,3880.0,-10.0,966.7594628,24916481.0,IC設計,聯發科,IC設計,0,0,0,0
3665.TW,1855.0,-3.3854166666666665,54.91465945,2960359.0,一般,貿聯-KY,一般,0,0,0,0
6805.TW,1640.0,-6.2857142857142865,19.2529768,1173962.0,一般,富世達,一般,0,0,0,0
3017.TW,2255.0,-10.0,148.0911718,6567236.0,一般,奇鋐,一般,0,0,0,0
3533.TW,2105.0,-5.393258426966292,16.4896859,783358.0,一般,嘉澤,一般,0,0,0,0
5269.TW,1365.0,-4.878048780487805,12.8973117,944858.0,一般,祥碩,一般,0,0,0,0
6442.TW,1680.0,-10.0,66.6199128,3965471.0,一般,光聖,一般,0,0,0,0
6781.TW,1105.0,-7.142857142857142,17.373694,1572280.0,一般,AES-KY,一般,0,0,0,0
2345.TW,2380.0,0.0,116.0026042,4874059.0,一般,智邦,一般,0,0,0,0
2308.TW,1810.0,-8.585858585858585,517.737649,28604290.0,一般,台達電,一般,0,0,0,0
6409.TW,977.0,-2.3,17.59856422,1801286.0,一般,旭隼,一般,0,0,0,0
2404.TW,1340.0,-1.8315018315018317,60.1918754,4491931.0,一般,漢唐,一般,0,0,0,0
7734.TWO,3045.0,-10.0,6.6510717,218426.0,封裝材料(興櫃),印能科技,封裝材料(興櫃),0,0,0,0
1590.TW,1360.0,-2.158273381294964,11.3628408,835503.0,一般,亞德客-KY,一般,0,0,0,0
3324.TW,970.0,-3.9603960396039604,27.3171691,2816203.0,一般,雙鴻,一般,0,0,0,0
8210.TW,1230.0,-4.280155642023346,11.3995662,926794.0,一般,勤誠,一般,0,0,0,0
4749.TWO,877.0,-5.393743257820928,15.87298086,1809918.0,一般,新應材,一般,0,0,0,0
2360.TW,2035.0,-6.864988558352403,42.6314999,2094914.0,一般,致茂,一般,0,0,0,0
7750.TWO,2005.0,-4.523809523809524,3.9231033,195666.0,工具機(興櫃),新代,工具機(興櫃),0,0,0,0
5536.TWO,1305.0,-3.3333333333333335,18.0298539,1381598.0,一般,聖暉*,一般,0,0,0,0
3491.TWO,1230.0,-8.208955223880597,28.3101597,2301639.0,一般,昇達科,一般,0,0,0,0
1519.TW,780.0,-3.4653465346534658,13.9279062,1785629.0,一般,華城,一般,0,0,0,0
6944.TWO,976.0,-2.4,5.28267808,541258.0,廢水處理(興櫃),兆聯實業,廢水處理(興櫃),0,0,0,0
6739.TWO,1030.0,-7.207207207207207,2.9872163,290021.0,半導體設備(興櫃),竹陞科技,半導體設備(興櫃),0,0,0,0
7751.TWO,1350.0,-3.571428571428571,3.400677,251902.0,自動化(興櫃),竑騰,自動化(興櫃),0,0,0,0
3293.TWO,745.0,-1.9736842105263157,13.0528172,1752056.0,一般,鈊象,一般,0,0,0,0
7805.TWO,657.0,-2.666666666666667,0.86693778,131954.0,網通(興櫃),威聯通,網通(興櫃),0,0,0,0
6640.TWO,980.0,-5.769230769230769,2.0056386,204657.0,一般,均華,一般,0,0,0,0
5289.TWO,1605.0,-7.758620689655173,57.8755296,3605952.0,工控記憶體,宜鼎,工控記憶體,0,0,0,0
4583.TW,576.0,-4.0,1.06168896,184321.0,一般,台灣精銳,一般,0,0,0,0
2368.TW,1190.0,-4.032258064516129,69.6755115,5855085.0,一般,金像電,一般,0,0,0,0
3081.TWO,2035.0,-4.009433962264151,50.63810565,2488359.0,一般,聯亞,一般,0,0,0,0
4966.TWO,608.0,-7.598784194528875,16.42107072,2700834.0,一般,譜瑞-KY,一般,0,0,0,0
7728.TWO,657.0,-4.227405247813411,0.39608559,60287.0,光電(興櫃),光焱科技,光電(興櫃),0,0,0,0
