date,open,high,low,close,volume
2024-12-30,1155.0,1180.0,1105.0,1125.0,3010741
2024-12-31,1135.0,1160.0,1085.0,1140.0,2568884
2025-01-02,1135.0,1210.0,1085.0,1110.0,4097935
2025-01-03,1130.0,1135.0,1060.0,1060.0,2981072
2025-01-06,1095.0,1165.0,1070.0,1165.0,4606473
2025-01-07,1180.0,1205.0,1160.0,1185.0,4226688
2025-01-08,1185.0,1230.0,1160.0,1215.0,2735401
2025-01-09,1200.0,1215.0,1135.0,1140.0,3228677
2025-01-10,1150.0,1170.0,1115.0,1130.0,2408754
2025-01-13,1130.0,1130.0,1055.0,1130.0,3537919
2025-01-14,1145.0,1145.0,1090.0,1110.0,2152091
2025-01-15,1125.0,1160.0,1075.0,1100.0,3031533
2025-01-16,1125.0,1170.0,1105.0,1130.0,2624359
2025-01-17,1130.0,1145.0,1100.0,1115.0,1763681
2025-01-20,1125.0,1225.0,1125.0,1225.0,2833288
2025-01-21,1220.0,1260.0,1200.0,1240.0,3289476
2025-01-22,1255.0,1275.0,1205.0,1215.0,3349021
2025-02-03,1095.0,1095.0,1095.0,1095.0,385252
2025-02-04,1085.0,1100.0,986.0,1005.0,4094647
2025-02-05,1050.0,1100.0,1040.0,1060.0,2552934
2025-02-06,1070.0,1075.0,1015.0,1025.0,1347771
2025-02-07,1035.0,1085.0,1020.0,1080.0,1664711
2025-02-10,1075.0,1090.0,1055.0,1060.0,970554
2025-02-11,1070.0,1095.0,1050.0,1065.0,1635089
2025-02-12,1070.0,1120.0,1070.0,1095.0,1784765
2025-02-13,1095.0,1105.0,1060.0,1065.0,1022566
2025-02-14,1075.0,1085.0,1030.0,1040.0,1059134
2025-02-17,1045.0,1050.0,1000.0,1015.0,1262890
2025-02-18,1025.0,1070.0,1000.0,1050.0,2548584
2025-02-19,1050.0,1090.0,1035.0,1040.0,1861396
2025-02-20,1050.0,1080.0,1040.0,1040.0,1297208
2025-02-21,1040.0,1060.0,1025.0,1045.0,1159923
2025-02-24,1030.0,1050.0,941.0,941.0,3497602
2025-02-25,927.0,972.0,926.0,931.0,4035643
2025-02-26,931.0,967.0,931.0,960.0,1845122
2025-02-27,976.0,997.0,927.0,945.0,2540948
2025-03-03,925.0,972.0,924.0,948.0,2475680
2025-03-04,935.0,975.0,904.0,973.0,2398971
2025-03-05,967.0,983.0,934.0,950.0,2267989
2025-03-06,964.0,1045.0,948.0,1045.0,3368476
2025-03-07,1035.0,1055.0,992.0,999.0,4136591
2025-03-10,1025.0,1030.0,988.0,990.0,2584104
2025-03-11,970.0,993.0,921.0,983.0,2333756
2025-03-12,1000.0,1035.0,965.0,976.0,3270273
2025-03-13,1000.0,1070.0,1000.0,1005.0,3469946
2025-03-14,1015.0,1060.0,997.0,1040.0,2774514
2025-03-17,1065.0,1080.0,1020.0,1020.0,2026281
2025-03-18,1040.0,1075.0,1025.0,1050.0,2573461
2025-03-19,1050.0,1050.0,1000.0,1025.0,2078992
2025-03-20,1045.0,1065.0,1025.0,1050.0,1458186
2025-03-21,1055.0,1130.0,1045.0,1070.0,3261839
2025-03-24,1085.0,1090.0,1025.0,1030.0,842370
