date,open,high,low,close,volume
2025-02-03,1345.0,1355.0,1345.0,1345.0,346008
2025-02-04,1320.0,1320.0,1215.0,1215.0,1208146
2025-02-05,1210.0,1250.0,1185.0,1245.0,1451571
2025-02-06,1265.0,1330.0,1265.0,1305.0,810389
2025-02-07,1315.0,1335.0,1280.0,1315.0,568284
2025-02-10,1315.0,1315.0,1240.0,1255.0,726198
2025-02-11,1290.0,1300.0,1245.0,1255.0,412042
2025-02-12,1260.0,1275.0,1205.0,1220.0,954139
2025-02-13,1230.0,1275.0,1215.0,1265.0,751857
2025-02-14,1265.0,1280.0,1240.0,1245.0,485693
2025-02-17,1250.0,1310.0,1245.0,1275.0,571904
2025-02-18,1275.0,1315.0,1275.0,1315.0,475452
2025-02-19,1310.0,1350.0,1300.0,1325.0,561392
2025-02-20,1350.0,1410.0,1320.0,1385.0,1136266
2025-02-21,1390.0,1390.0,1340.0,1380.0,591283
2025-02-24,1345.0,1390.0,1345.0,1355.0,455057
2025-02-25,1325.0,1345.0,1295.0,1295.0,453433
2025-02-26,1285.0,1290.0,1230.0,1245.0,689443
2025-02-27,1285.0,1310.0,1235.0,1270.0,918942
2025-03-03,1225.0,1235.0,1200.0,1205.0,639542
2025-03-04,1200.0,1210.0,1125.0,1200.0,1009961
2025-03-05,1230.0,1255.0,1190.0,1205.0,941092
2025-03-06,1230.0,1285.0,1210.0,1210.0,1155311
2025-03-07,1195.0,1245.0,1175.0,1175.0,538105
2025-03-10,1195.0,1245.0,1170.0,1245.0,722997
2025-03-11,1190.0,1195.0,1150.0,1150.0,660854
2025-03-12,1170.0,1205.0,1170.0,1175.0,493500
2025-03-13,1200.0,1240.0,1155.0,1155.0,556140
2025-03-14,1160.0,1160.0,1050.0,1070.0,1328536
2025-03-17,1100.0,1130.0,1060.0,1115.0,865645
2025-03-18,1120.0,1135.0,1095.0,1100.0,568751
2025-03-19,1100.0,1105.0,1065.0,1090.0,446615
2025-03-20,1115.0,1115.0,1040.0,1090.0,871654
2025-03-21,1090.0,1095.0,1050.0,1060.0,545579
2025-03-24,1065.0,1095.0,1055.0,1055.0,491917
2025-03-25,1085.0,1090.0,1035.0,1045.0,687718
2025-03-26,1060.0,1065.0,1035.0,1055.0,657868
2025-03-27,1025.0,1035.0,998.0,999.0,1395706
2025-03-28,1000.0,1030.0,986.0,997.0,907135
2025-03-31,970.0,976.0,923.0,925.0,668659
2025-04-01,963.0,969.0,929.0,965.0,408038
2025-04-02,970.0,978.0,950.0,978.0,230288
2025-04-07,881.0,881.0,881.0,881.0,20608
2025-04-08,794.0,827.0,793.0,827.0,583637
2025-04-09,826.0,829.0,767.0,809.0,1000845
2025-04-10,889.0,889.0,889.0,889.0,55808
2025-04-11,851.0,878.0,823.0,871.0,528169
2025-04-14,918.0,931.0,870.0,870.0,547505
2025-04-15,881.0,908.0,875.0,891.0,295343
2025-04-16,890.0,891.0,839.0,839.0,288182
2025-04-17,823.0,837.0,806.0,817.0,342508
2025-04-18,832.0,839.0,804.0,804.0,294887
2025-04-21,800.0,803.0,770.0,770.0,303920
2025-04-22,766.0,783.0,755.0,755.0,288660
2025-04-23,788.0,823.0,786.0,817.0,391981
2025-04-24,827.0,898.0,827.0,898.0,987013
2025-04-25,957.0,960.0,898.0,900.0,1953810
2025-04-28,915.0,970.0,906.0,945.0,1509407
2025-04-29,956.0,964.0,925.0,960.0,839815
2025-04-30,960.0,961.0,931.0,931.0,501748
2025-05-02,942.0,969.0,930.0,930.0,700220
2025-05-05,944.0,945.0,884.0,896.0,505116
2025-05-06,895.0,917.0,891.0,904.0,230252
2025-05-07,911.0,919.0,892.0,892.0,232478
2025-05-08,909.0,912.0,882.0,912.0,273742
2025-05-09,915.0,920.0,895.0,904.0,305438
2025-05-12,920.0,977.0,917.0,940.0,939185
2025-05-13,988.0,988.0,945.0,945.0,742486
2025-05-14,960.0,1020.0,960.0,1010.0,1099262
2025-05-15,1005.0,1005.0,974.0,976.0,1044649
2025-05-16,979.0,1070.0,973.0,1070.0,2276408
2025-05-19,1080.0,1080.0,1025.0,1055.0,1970159
2025-05-20,1080.0,1105.0,1050.0,1085.0,2039801
2025-05-21,1080.0,1185.0,1075.0,1155.0,2294352
2025-05-22,1135.0,1240.0,1135.0,1215.0,3107171
2025-05-23,1220.0,1275.0,1185.0,1230.0,2733309
2025-05-26,1210.0,1240.0,1195.0,1200.0,1066529
2025-05-27,1210.0,1250.0,1170.0,1175.0,1634392
2025-05-28,1220.0,1260.0,1190.0,1225.0,2176848
2025-05-29,1255.0,1255.0,1190.0,1190.0,1236177
2025-06-02,1165.0,1190.0,1140.0,1160.0,799566
2025-06-03,1180.0,1245.0,1175.0,1235.0,1453831
2025-06-04,1260.0,1280.0,1245.0,1250.0,1756766
2025-06-05,1270.0,1370.0,1270.0,1300.0,3341234
2025-06-06,1305.0,1315.0,1275.0,1300.0,1276128
2025-06-09,1320.0,1370.0,1305.0,1370.0,2252082
2025-06-10,1370.0,1440.0,1355.0,1425.0,1730572
2025-06-11,1440.0,1465.0,1430.0,1455.0,1228204
2025-06-12,1455.0,1550.0,1445.0,1550.0,2021920
2025-06-13,1540.0,1565.0,1520.0,1540.0,1276100
2025-06-16,1520.0,1610.0,1520.0,1580.0,1194888
2025-06-17,1590.0,1610.0,1480.0,1525.0,1709263
2025-06-18,1500.0,1540.0,1460.0,1525.0,1376434
2025-06-19,1525.0,1540.0,1495.0,1495.0,712620
2025-06-20,1525.0,1540.0,1490.0,1500.0,1055045
2025-06-23,1470.0,1600.0,1455.0,1575.0,1526172
2025-06-24,1585.0,1620.0,1555.0,1605.0,1625183
2025-06-25,1630.0,1750.0,1620.0,1750.0,2561236
2025-06-26,1730.0,1740.0,1615.0,1630.0,2188631
2025-06-27,1645.0,1675.0,1635.0,1650.0,1169768
2025-06-30,1675.0,1675.0,1615.0,1635.0,808886
2025-07-01,1640.0,1700.0,1630.0,1630.0,1325792
2025-07-02,1640.0,1660.0,1600.0,1620.0,882149
2025-07-03,1650.0,1660.0,1590.0,1590.0,824219
2025-07-04,1600.0,1620.0,1575.0,1605.0,864255
2025-07-07,1590.0,1610.0,1545.0,1610.0,717554
2025-07-08,1600.0,1610.0,1560.0,1565.0,536561
2025-07-09,1565.0,1630.0,1565.0,1600.0,696948
2025-07-10,1620.0,1630.0,1580.0,1585.0,415984
2025-07-11,1585.0,1615.0,1550.0,1605.0,671920
2025-07-14,1615.0,1630.0,1585.0,1605.0,407941
2025-07-15,1625.0,1675.0,1610.0,1640.0,1204498
2025-07-16,1675.0,1705.0,1640.0,1655.0,926552
2025-07-17,1665.0,1685.0,1630.0,1630.0,555049
