Code,Name,Sector,Industry,Close,Volume,RVOL,Daily_Chg%,Weekly_Chg%,Monthly_Chg%,Daily_Amount_B,Weekly_Amount_B,Monthly_Amount_B,Market_Cap_B
^DJI,Dow Jones,Index,Market Index,51947.25,442769974.0,0.96,0.46,-0.38,0.19,23000.68,23000.68,23000.68,0.0
TSM,TSMC,Technology,Semiconductors,403.41,11485132.0,0.8,-2.93,1.27,-8.49,4.63,4.63,4.63,2092.28
HBAN,HBAN,Financial Services,Banks - Regional,17.36,37596032.0,1.13,-0.23,-4.88,-1.25,0.65,0.65,0.65,35.07
PG,P&G,Consumer Defensive,Household & Personal Products,147.41,4985343.0,0.74,0.3,-1.71,-3.05,0.73,0.73,0.73,343.26
OII,OII,Energy,Oil & Gas Equipment & Services,52.73,3951050.0,3.14,9.81,24.72,45.3,0.21,0.21,0.21,5.26
NFLX,Netflix,Communication Services,Entertainment,70.09,34840479.0,0.5,1.74,1.65,-2.44,2.44,2.44,2.44,291.85
BAH,BAH,Industrials,Consulting Services,72.53,4282055.0,1.69,10.11,11.23,15.71,0.31,0.31,0.31,8.7
LLY,Eli Lilly,Healthcare,Drug Manufacturers - General,1196.03,1591064.0,0.73,0.86,1.43,7.05,1.9,1.9,1.9,1066.55
TXN,Texas Inst,Technology,Semiconductors,279.58,8203398.0,0.9,-1.9,-1.56,-7.76,2.29,2.29,2.29,255.28
MBLY,MBLY,Consumer Cyclical,Auto Parts,8.05,14903121.0,1.53,7.76,-12.69,3.34,0.12,0.12,0.12,6.78
^VIX,VIX,Index,Market Index,18.58,0.0,0.0,-0.64,-1.01,-0.27,0.0,0.0,0.0,0.0
RIG,RIG,Energy,Oil & Gas Drilling,5.35,47235137.0,1.23,0.56,4.09,6.15,0.25,0.25,0.25,5.92
NU,NU,Financial Services,Banks - Regional,14.09,90850481.0,0.65,-0.7,3.68,13.08,1.28,1.28,1.28,68.06
FAF,FAF,Financial Services,Insurance - Specialty,75.13,1492270.0,1.68,8.95,2.88,11.72,0.11,0.11,0.11,7.66
WMT,Walmart,Consumer Defensive,Discount Stores,109.47,18171339.0,0.8,0.99,-4.18,-8.01,1.99,1.99,1.99,871.17
AMAT,Applied Mat,Technology,Semiconductor Equipment & Materials,536.25,5963166.0,0.85,-4.72,1.24,-8.95,3.2,3.2,3.2,425.76
DLR,DLR,Real Estate,REIT - Specialty,199.08,10741889.0,4.2,11.01,14.49,3.14,2.14,2.14,2.14,74.91
AMC,AMC,Communication Services,Entertainment,2.27,45222927.0,0.56,-0.44,17.01,13.5,0.1,0.1,0.1,2.03
^IXIC,Nasdaq,Index,Market Index,24975.82,6271768000.0,0.82,-0.64,-2.13,-1.97,156642.58,156642.58,156642.58,0.0
NOW,NOW,Technology,Software - Application,98.78,26556560.0,0.89,7.44,-4.32,5.31,2.62,2.62,2.62,102.12
GC=F,Gold (黃金),Index,Market Index,4055.7,112402.0,775.19,0.22,1.07,1.64,0.46,0.46,0.46,0.0
ADBE,Adobe,Technology,Software - Application,225.11,4587661.0,0.88,6.1,-5.12,14.52,1.03,1.03,1.03,89.48
F,F,Consumer Cyclical,Auto Manufacturers,14.37,73012077.0,1.39,1.55,0.98,3.83,1.05,1.05,1.05,57.26
AMZN,Amazon,Consumer Cyclical,Internet Retail,232.11,33836532.0,0.91,-0.66,-6.12,-0.92,7.85,7.85,7.85,2496.83
KO,Coca-Cola,Consumer Defensive,Beverages - Non-Alcoholic,82.25,11968951.0,0.69,1.33,0.85,2.05,0.98,0.98,0.98,353.88
SPCX,SPCX,Industrials,Aerospace & Defense,115.07,53997979.0,0.69,-2.68,-7.19,-25.54,6.21,6.21,6.21,1515.95
CL=F,Crude Oil (原油),Index,Market Index,90.47,336373.0,1.39,-1.87,9.67,28.62,0.03,0.03,0.03,0.0
ONDS,ONDS,Technology,Communication Equipment,7.8,100384946.0,0.53,-1.64,19.54,1.56,0.78,0.78,0.78,4.44
AAPL,Apple,Technology,Consumer Electronics,333.02,47402209.0,1.0,3.53,-0.22,13.63,15.79,15.79,15.79,4891.18
DIS,Disney,Communication Services,Entertainment,94.85,9944679.0,0.94,2.18,-2.89,-6.2,0.94,0.94,0.94,164.71
SOFI,SOFI,Financial Services,Credit Services,16.46,92502492.0,1.1,-1.14,-4.75,-4.91,1.52,1.52,1.52,21.11
QCOM,Qualcomm,Technology,Semiconductors,166.97,9672998.0,0.84,-2.42,-2.8,-15.42,1.62,1.62,1.62,175.99
^SOX,PHLX Semi,Index,Market Index,11818.89,0.0,0.0,-4.25,1.24,-12.18,0.0,0.0,0.0,0.0
TEAM,TEAM,Technology,Software - Application,86.88,4165300.0,1.27,8.4,-6.87,6.54,0.36,0.36,0.36,22.05
PLTR,Palantir,Technology,Software - Infrastructure,122.92,20773510.0,0.67,-0.36,-7.15,8.3,2.55,2.55,2.55,294.68
BAC,Bank of America,Financial Services,Banks - Diversified,62.05,23438472.0,0.62,1.26,1.27,7.48,1.45,1.45,1.45,440.34
META,Meta,Communication Services,Internet Content & Information,595.19,11309789.0,0.83,-1.8,-7.87,6.73,6.73,6.73,6.73,1510.84
MSTR,MicroStrategy,Technology,Software - Application,91.67,13017483.0,0.82,-2.09,-3.35,-2.61,1.19,1.19,1.19,33.49
PATH,PATH,Technology,Software - Infrastructure,10.84,63724886.0,0.54,6.27,-10.78,5.14,0.69,0.69,0.69,5.62
AVGO,Broadcom,Technology,Semiconductors,381.92,13948973.0,0.79,-2.69,2.99,-0.04,5.33,5.33,5.33,1817.02
SSNC,SSNC,Technology,Software - Application,73.88,3413766.0,1.8,10.35,6.21,11.99,0.25,0.25,0.25,17.79
^GSPC,S&P 500,Index,Market Index,7411.98,3022195000.0,0.58,0.05,-0.61,0.73,22400.45,22400.45,22400.45,0.0
LRCX,Lam Research,Technology,Semiconductor Equipment & Materials,305.21,9258718.0,0.98,-4.56,-2.58,-18.57,2.83,2.83,2.83,381.69
CMCSA,CMCSA,Communication Services,Telecom Services,22.3,47609166.0,1.23,1.71,-6.28,-1.52,1.06,1.06,1.06,79.64
JNJ,J&J,Healthcare,Drug Manufacturers - General,263.4,6347637.0,0.73,1.59,4.09,9.29,1.67,1.67,1.67,634.06
COST,Costco,Consumer Defensive,Discount Stores,935.03,1545444.0,0.82,0.97,-0.62,-2.71,1.45,1.45,1.45,414.67
BTC-USD,Bitcoin,Crypto,Cryptocurrency,64118.17,26100486144.0,1.02,-1.42,-0.89,2.52,1673515.46,1673515.46,1673515.46,0.0
DOCU,DOCU,Technology,Software - Application,50.44,2516797.0,0.89,7.23,-4.36,14.01,0.13,0.13,0.13,9.63
XOM,Exxon Mobil,Energy,Oil & Gas Integrated,156.94,9816735.0,0.66,0.03,6.5,14.64,1.54,1.54,1.54,650.51
VRSN,VRSN,Technology,Software - Infrastructure,280.0,2032492.0,2.36,7.04,0.84,11.08,0.57,0.57,0.57,25.48
UNH,UnitedHealth,Healthcare,Healthcare Plans,420.74,3746826.0,0.6,-0.67,-1.26,3.68,1.58,1.58,1.58,382.09
ABBV,AbbVie,Healthcare,Drug Manufacturers - General,259.36,3051954.0,0.6,0.95,1.91,10.42,0.79,0.79,0.79,458.24
HRC=F,Steel (熱軋鋼),Index,Market Index,1194.0,102.0,8.36,3.29,3.47,3.2,0.0,0.0,0.0,0.0
MARA,MARA,Financial Services,Capital Markets,12.12,56092693.0,0.92,-5.09,13.38,-13.43,0.68,0.68,0.68,4.62
NOK,NOK,Technology,Communication Equipment,9.1,112479604.0,0.98,-6.47,-10.08,-34.11,1.02,1.02,1.02,50.8
