Code,Name,Sector,Industry,Close,Volume,RVOL,Daily_Chg%,Weekly_Chg%,Monthly_Chg%,Daily_Amount_B,Weekly_Amount_B,Monthly_Amount_B,Market_Cap_B
IREN,IREN,Financial Services,Capital Markets,43.01,34452495.0,0.76,8.01,-5.96,-20.87,1.48,1.48,1.48,15.37
TSLA,Tesla,Consumer Cyclical,Auto Manufacturers,394.06,33241905.0,0.66,-2.19,-6.31,0.78,13.1,13.1,13.1,1479.98
TSM,TSMC,Technology,Semiconductors,436.98,10277039.0,0.64,1.02,-8.5,5.25,4.49,4.49,4.49,2266.39
WMT,Walmart,Consumer Defensive,Discount Stores,113.1,18330568.0,0.64,1.4,-0.14,-4.86,2.07,2.07,2.07,900.06
F,F,Consumer Cyclical,Auto Manufacturers,13.5,37544536.0,0.75,-0.44,-2.88,-9.4,0.51,0.51,0.51,53.79
PBF,PBF,Energy,Oil & Gas Refining & Marketing,52.9,4282368.0,1.68,9.16,16.21,24.47,0.23,0.23,0.23,6.26
HRC=F,Steel (熱軋鋼),Index,Market Index,1164.0,111.0,4.08,0.78,0.78,3.37,0.0,0.0,0.0,0.0
HD,Home Depot,Consumer Cyclical,Home Improvement Retail,336.21,4186333.0,1.06,-2.61,-4.67,8.18,1.41,1.41,1.41,335.24
OPEN,OPEN,Real Estate,Real Estate Services,4.79,101480129.0,1.14,0.0,3.68,8.37,0.49,0.49,0.49,4.62
TE,TE,Industrials,Electrical Equipment & Parts,7.35,37252610.0,1.14,5.76,-22.47,-22.06,0.27,0.27,0.27,2.05
MSTR,MicroStrategy,Technology,Software - Application,93.87,17673887.0,0.59,-3.58,7.98,-22.06,1.66,1.66,1.66,33.58
BTC-USD,Bitcoin,Crypto,Cryptocurrency,62234.69,27920922624.0,1.07,-1.68,-0.49,-3.39,1737650.0,1737650.0,1737650.0,0.0
UCTT,UCTT,Technology,Semiconductor Equipment & Materials,100.91,2130666.0,1.05,11.16,-29.23,22.96,0.22,0.22,0.22,4.52
XOM,Exxon Mobil,Energy,Oil & Gas Integrated,141.13,15011698.0,0.9,-0.4,3.23,-5.86,2.12,2.12,2.12,584.98
FRSH,FRSH,Technology,Software - Application,10.17,41062121.0,1.6,-2.02,0.49,7.62,0.42,0.42,0.42,2.81
MSFT,Microsoft,Technology,Software - Infrastructure,383.34,24832517.0,0.62,-1.41,2.77,-8.0,9.52,9.52,9.52,2847.62
PARR,PARR,Energy,Oil & Gas Refining & Marketing,68.57,1494916.0,1.82,11.57,22.27,23.19,0.1,0.1,0.1,3.44
BABA,BABA,Consumer Cyclical,Internet Retail,108.98,38329486.0,3.51,11.05,13.54,-9.98,4.18,4.18,4.18,261.29
QS,QS,Consumer Cyclical,Auto Parts,6.63,33289743.0,1.57,-2.36,-12.3,-13.56,0.22,0.22,0.22,4.08
AMD,AMD,Technology,Semiconductors,517.41,22824431.0,0.76,0.25,-10.93,10.94,11.81,11.81,11.81,843.68
