Code,Name,Sector,Industry,Close,Volume,RVOL,Daily_Chg%,Weekly_Chg%,Monthly_Chg%,Daily_Amount_B,Weekly_Amount_B,Monthly_Amount_B,Market_Cap_B
V,Visa,Financial Services,Credit Services,357.75,9959731.0,1.23,2.52,0.14,10.77,3.56,3.56,3.56,680.35
PLBL,PLBL,Consumer Cyclical,Department Stores,7.25,397769.0,0.45,-10.71,-32.5,19.24,0.0,0.0,0.0,2.66
QCOM,Qualcomm,Technology,Semiconductors,183.98,12982982.0,1.05,-2.74,-1.34,-3.78,2.39,2.39,2.39,193.91
WDFC,WDFC,Basic Materials,Specialty Chemicals,251.43,277852.0,0.74,-5.09,2.02,13.01,0.07,0.07,0.07,3.37
AMD,AMD,Technology,Semiconductors,534.39,22515725.0,0.86,-4.21,-3.2,18.12,12.03,12.03,12.03,871.38
LRCX,Lam Research,Technology,Semiconductor Equipment & Materials,329.92,9756011.0,0.87,-5.83,-5.79,2.52,3.22,3.22,3.22,412.59
PATH,PATH,Technology,Software - Infrastructure,11.85,90814719.0,1.2,1.46,0.17,10.23,1.08,1.08,1.08,6.14
BBD,BBD,Financial Services,Banks - Regional,3.61,26731512.0,0.83,-1.1,3.14,9.39,0.1,0.1,0.1,38.16
NFLX,Netflix,Communication Services,Entertainment,73.83,34708220.0,0.89,0.63,-2.88,-9.96,2.56,2.56,2.56,310.88
DIS,Disney,Communication Services,Entertainment,96.0,9048456.0,0.89,0.4,-1.45,-2.65,0.87,0.87,0.87,166.71
PLTR,Palantir,Technology,Software - Infrastructure,130.04,38298396.0,0.97,2.56,-1.89,-0.13,4.98,4.98,4.98,311.75
BRK-B,Berkshire,Financial Services,Insurance - Diversified,496.85,3197233.0,0.87,0.64,-1.92,2.72,1.59,1.59,1.59,1071.63
ADBE,Adobe,Technology,Software - Application,230.61,4414888.0,0.86,3.12,5.75,-1.19,1.02,1.02,1.02,91.67
^SOX,PHLX Semi,Index,Market Index,12347.78,0.0,0.0,-4.78,-4.28,1.16,0.0,0.0,0.0,0.0
REZI,REZI,Industrials,Industrial Distribution,35.4,2153899.0,1.22,4.3,10.31,17.92,0.08,0.08,0.08,5.36
JNJ,J&J,Healthcare,Drug Manufacturers - General,257.77,3873681.0,0.54,0.31,-0.6,8.08,1.0,1.0,1.0,620.51
HG=F,Copper (銅),Index,Market Index,6.28,56.0,0.08,0.68,1.59,0.43,0.0,0.0,0.0,0.0
SMCI,Super Micro,Technology,Computer Hardware,27.66,22683969.0,0.68,-2.3,1.73,-5.5,0.63,0.63,0.63,17.89
AAL,AAL,Industrials,Airlines,16.31,152679077.0,1.15,-3.78,-8.11,21.54,2.49,2.49,2.49,10.79
GC=F,Gold (黃金),Index,Market Index,4010.0,290.0,1.04,-2.29,-3.49,-2.39,0.0,0.0,0.0,0.0
NU,NU,Financial Services,Banks - Regional,13.67,133025141.0,1.61,-0.65,-2.77,17.64,1.82,1.82,1.82,66.03
BMA,BMA,Financial Services,Banks - Regional,90.68,205710.0,0.99,-4.54,-3.88,3.46,0.02,0.02,0.02,5.8
^VIX,VIX,Index,Market Index,17.16,0.0,0.0,14.17,10.21,-22.77,0.0,0.0,0.0,0.0
MU,Micron,Technology,Semiconductors,937.0,35042195.0,0.85,-4.32,-4.85,5.06,32.83,32.83,32.83,1058.24
CL=F,Crude Oil (原油),Index,Market Index,78.0,576.0,0.0,9.23,13.79,-13.36,0.0,0.0,0.0,0.0
AVGO,Broadcom,Technology,Semiconductors,384.05,19865507.0,0.81,-3.98,2.71,3.21,7.63,7.63,7.63,1827.15
BAC,Bank of America,Financial Services,Banks - Diversified,59.5,27447778.0,0.95,-0.28,-0.67,9.09,1.63,1.63,1.63,422.25
GOOG,Alphabet,Communication Services,Internet Content & Information,350.67,10498239.0,0.64,-1.23,-3.9,-0.75,3.68,3.68,3.68,4279.08
MSTR,MicroStrategy,Technology,Software - Application,92.1,12504949.0,0.67,-2.68,-8.6,-20.16,1.15,1.15,1.15,32.95
FRMI,FRMI,Real Estate,REIT - Specialty,6.31,21828460.0,1.0,-4.25,-23.14,-8.42,0.14,0.14,0.14,4.03
COST,Costco,Consumer Defensive,Discount Stores,926.43,2195979.0,0.87,1.11,-2.51,-5.79,2.03,2.03,2.03,410.85
TXN,Texas Inst,Technology,Semiconductors,298.57,6818301.0,1.07,-4.14,-1.62,5.87,2.04,2.04,2.04,271.73
^GSPC,S&P 500,Index,Market Index,7515.34,2713007000.0,0.58,-0.79,-0.29,3.42,20389.17,20389.17,20389.17,0.0
AMAT,Applied Mat,Technology,Semiconductor Equipment & Materials,575.39,7095322.0,0.72,-4.5,-2.94,15.77,4.08,4.08,4.08,456.84
F,F,Consumer Cyclical,Auto Manufacturers,13.85,46661162.0,1.01,-1.07,0.14,-3.15,0.65,0.65,0.65,55.19
TSM,TSMC,Technology,Semiconductors,421.58,14192963.0,1.18,-2.89,-6.69,3.14,5.98,5.98,5.98,2186.51
ALM,ALM,Basic Materials,Other Industrial Metals & Mining,15.02,6246772.0,0.86,-9.6,-7.37,-1.86,0.09,0.09,0.09,4.26
CRM,Salesforce,Technology,Software - Application,171.22,12897986.0,1.16,4.84,3.36,0.18,2.21,2.21,2.21,140.23
ORCL,Oracle,Technology,Software - Infrastructure,131.54,56098731.0,1.53,-6.47,-8.5,-34.64,7.38,7.38,7.38,378.9
CAVA,CAVA,Consumer Cyclical,Restaurants,72.54,2689230.0,0.86,0.5,0.88,-11.06,0.2,0.2,0.2,8.45
AAPL,Apple,Technology,Consumer Electronics,317.31,41376714.0,0.94,0.63,1.49,8.82,13.13,13.13,13.13,4660.44
META,Meta,Communication Services,Internet Content & Information,656.73,18010409.0,0.77,-1.86,9.4,15.02,11.83,11.83,11.83,1667.06
RIVN,RIVN,Consumer Cyclical,Auto Manufacturers,17.31,24101893.0,0.33,-0.97,-14.05,17.28,0.42,0.42,0.42,25.05
ABBV,AbbVie,Healthcare,Drug Manufacturers - General,248.0,2877682.0,0.4,-0.03,-2.65,10.25,0.71,0.71,0.71,438.16
JXN,JXN,Other,Other,120.8,557855.0,0.77,3.46,10.46,13.28,0.07,0.07,0.07,8.42
PG,P&G,Consumer Defensive,Household & Personal Products,148.37,6549566.0,0.64,0.9,-0.63,-0.46,0.97,0.97,0.97,345.49
JPM,JPMorgan,Financial Services,Banks - Diversified,334.53,5339653.0,0.48,-0.58,-0.94,8.21,1.79,1.79,1.79,896.38
AAP,AAP,Consumer Cyclical,Auto Parts,55.31,1726828.0,0.87,-4.56,-1.81,-6.82,0.1,0.1,0.1,3.34
UNH,UnitedHealth,Other,Other,429.09,3855804.0,0.76,1.05,2.66,5.31,1.65,1.65,1.65,389.68
COIN,Coinbase,Financial Services,Financial Data & Stock Exchanges,157.37,5346793.0,0.99,-1.07,-6.81,2.21,0.84,0.84,0.84,41.46
VOD,VOD,Communication Services,Telecom Services,15.47,8729929.0,1.49,5.1,18.27,2.79,0.14,0.14,0.14,35.62
TSLA,Tesla,Consumer Cyclical,Auto Manufacturers,394.76,32685743.0,0.83,-3.19,-5.96,3.45,12.9,12.9,12.9,1482.61
BCC,BCC,Basic Materials,Lumber & Wood Production,74.72,313375.0,0.92,-1.76,-0.74,9.38,0.02,0.02,0.02,2.63
XOM,Exxon Mobil,Energy,Oil & Gas Integrated,144.51,18476067.0,1.31,4.05,5.91,-4.06,2.67,2.67,2.67,598.99
CRWV,CoreWeave,Technology,Software - Infrastructure,83.31,17824972.0,0.83,-6.27,-3.64,-12.86,1.48,1.48,1.48,45.45
