Code,Name,Sector,Industry,Close,Volume,RVOL,Daily_Chg%,Weekly_Chg%,Monthly_Chg%,Daily_Amount_B,Weekly_Amount_B,Monthly_Amount_B,Market_Cap_B
TSM,TSMC,Technology,Semiconductors,420.39,14192635.0,1.15,-0.28,-2.82,-0.16,5.97,5.97,5.97,2180.34
CLSK,CLSK,Financial Services,Capital Markets,13.45,75483451.0,5.7,8.82,7.77,-16.82,1.02,1.02,1.02,3.45
OPEN,OPEN,Real Estate,Real Estate Services,4.55,98260871.0,1.12,1.45,-5.01,1.79,0.45,0.45,0.45,4.39
TSLA,Tesla,Consumer Cyclical,Auto Manufacturers,396.18,22670942.0,0.64,0.36,-1.67,-0.74,8.98,8.98,8.98,1487.94
COAG,COAG,Healthcare,Biotechnology,43.31,323124.0,1.15,9.62,37.54,60.76,0.01,0.01,0.01,2.02
PATH,PATH,Technology,Software - Infrastructure,11.94,85786053.0,1.07,0.76,2.49,12.11,1.02,1.02,1.02,6.19
GS,GS,Financial Services,Capital Markets,1140.0,3237929.0,2.25,9.0,9.3,10.08,3.69,3.69,3.69,336.31
AXTI,AXTI,Technology,Semiconductor Equipment & Materials,57.57,10231568.0,1.17,14.09,-1.0,-34.83,0.59,0.59,0.59,3.77
WULF,WULF,Financial Services,Capital Markets,19.41,57848912.0,1.44,-7.08,-4.1,-23.43,1.12,1.12,1.12,9.62
CAMT,CAMT,Technology,Semiconductor Equipment & Materials,149.9,686811.0,1.43,9.59,12.49,-18.6,0.1,0.1,0.1,6.99
LRCX,Lam Research,Technology,Semiconductor Equipment & Materials,346.1,9086791.0,0.87,4.9,6.12,-4.53,3.14,3.14,3.14,432.82
HG=F,Copper (銅),Index,Market Index,6.37,99.0,0.16,2.13,3.15,1.71,0.0,0.0,0.0,0.0
ONDS,ONDS,Technology,Communication Equipment,7.36,107332140.0,1.41,5.75,0.14,-25.13,0.79,0.79,0.79,4.19
TENB,TENB,Technology,Software - Infrastructure,42.65,4819591.0,1.36,8.8,5.0,58.73,0.21,0.21,0.21,4.7
^SOX,PHLX Semi,Index,Market Index,12661.93,0.0,0.0,2.54,2.94,-3.87,0.0,0.0,0.0,0.0
AMAT,Applied Mat,Technology,Semiconductor Equipment & Materials,595.7,6406311.0,0.66,3.53,7.43,7.79,3.82,3.82,3.82,472.96
CHRN,CHRN,Technology,Information Technology Services,23.01,329433.0,1.25,16.68,31.34,32.17,0.01,0.01,0.01,3.34
HRC=F,Steel (熱軋鋼),Index,Market Index,1180.0,116.0,4.23,2.08,2.16,5.08,0.0,0.0,0.0,0.0
CL=F,Crude Oil (原油),Index,Market Index,79.96,1108.0,0.0,2.33,13.52,-8.84,0.0,0.0,0.0,0.0
NU,NU,Financial Services,Banks - Regional,13.99,145644367.0,1.48,2.34,2.79,15.72,2.04,2.04,2.04,67.58
F,F,Consumer Cyclical,Auto Manufacturers,13.94,38779051.0,0.85,0.65,2.8,-5.23,0.54,0.54,0.54,55.55
CRWV,CoreWeave,Technology,Software - Infrastructure,79.94,20897893.0,1.01,-4.05,-4.3,-16.5,1.67,1.67,1.67,43.61
INTC,Intel,Technology,Semiconductors,107.76,90744188.0,0.88,4.5,-2.38,-7.87,9.78,9.78,9.78,541.6
SKHY,SKHY,Technology,Semiconductors,193.92,68533119.0,0.0,26.32,0.0,0.0,13.29,13.29,13.29,1376.55
JNJ,J&J,Healthcare,Drug Manufacturers - General,253.85,6374562.0,0.93,-1.52,-5.01,6.51,1.62,1.62,1.62,611.07
CRWD,CRWD,Technology,Software - Infrastructure,210.73,11893962.0,1.5,12.14,8.28,21.89,2.51,2.51,2.51,214.58
ERAS,ERAS,Healthcare,Biotechnology,19.5,10425876.0,2.49,8.94,6.21,39.19,0.2,0.2,0.2,6.06
HD,Home Depot,Consumer Cyclical,Home Improvement Retail,337.74,2068981.0,0.61,0.19,-2.16,3.6,0.7,0.7,0.7,336.77
RGC,RGC,Healthcare,Drug Manufacturers - Specialty & Generic,5.65,454546.0,0.69,11.88,-5.04,-71.31,0.0,0.0,0.0,2.79
