Code,Name,Sector,Industry,Close,Volume,RVOL,Daily_Chg%,Weekly_Chg%,Monthly_Chg%,Daily_Amount_B,Weekly_Amount_B,Monthly_Amount_B,Market_Cap_B
MRNA,MRNA,Healthcare,Biotechnology,79.76,13227210.0,1.31,10.01,33.49,74.76,1.06,1.06,1.06,31.65
INTC,Intel,Technology,Semiconductors,120.35,122319394.0,1.09,-5.25,-9.42,11.51,14.72,14.72,14.72,604.88
PG,P&G,Consumer Defensive,Household & Personal Products,151.41,5760357.0,0.5,2.7,1.96,7.52,0.87,0.87,0.87,352.57
CRNX,CRNX,Healthcare,Biotechnology,42.23,2176382.0,1.17,9.18,20.69,29.5,0.09,0.09,0.09,4.45
NU,NU,Financial Services,Banks - Regional,13.61,52239521.0,1.07,1.64,9.23,14.08,0.71,0.71,0.71,66.17
TARS,TARS,Healthcare,Biotechnology,65.44,1041033.0,0.66,7.47,1.71,13.99,0.07,0.07,0.07,2.82
COST,Costco,Consumer Defensive,Discount Stores,951.67,2492694.0,0.66,2.92,1.0,-0.27,2.37,2.37,2.37,422.05
NKTR,NKTR,Healthcare,Biotechnology,71.04,1094939.0,0.46,10.33,14.53,21.31,0.08,0.08,0.08,2.4
PATH,PATH,Technology,Software - Infrastructure,11.71,58368571.0,0.98,1.39,17.93,-3.86,0.68,0.68,0.68,6.07
OPEN,OPEN,Real Estate,Real Estate Services,4.9,89450976.0,0.98,-0.81,13.95,-9.43,0.44,0.44,0.44,4.73
NOK,NOK,Technology,Communication Equipment,12.07,77223454.0,0.91,-6.51,-13.66,-28.37,0.93,0.93,0.93,67.38
GKOS,GKOS,Healthcare,Medical Devices,148.34,1240686.0,1.07,7.83,4.05,33.91,0.18,0.18,0.18,8.71
CRWV,CoreWeave,Technology,Software - Infrastructure,81.75,32450763.0,0.95,-4.6,-17.23,-31.46,2.65,2.65,2.65,44.6
AMAT,Applied Mat,Technology,Semiconductor Equipment & Materials,603.04,15057181.0,0.82,-7.35,-9.72,23.06,9.08,9.08,9.08,478.79
COIN,Coinbase,Financial Services,Financial Data & Stock Exchanges,165.48,9610354.0,1.04,3.92,16.11,-4.89,1.59,1.59,1.59,43.6
GC=F,Gold (黃金),Index,Market Index,4135.7,361.0,0.25,1.66,2.61,-7.87,0.0,0.0,0.0,0.0
UNH,UnitedHealth,Healthcare,Healthcare Plans,425.36,3850462.0,0.59,-0.28,2.37,12.55,1.64,1.64,1.64,386.29
TSLA,Tesla,Consumer Cyclical,Auto Manufacturers,393.45,72014753.0,1.6,-7.49,4.89,-7.15,28.33,28.33,28.33,1477.69
AVGO,Broadcom,Technology,Semiconductors,360.45,26423042.0,0.98,-2.41,-4.87,-25.15,9.52,9.52,9.52,1714.87
MA,Mastercard,Financial Services,Credit Services,539.39,2711900.0,0.51,3.24,10.32,12.92,1.46,1.46,1.46,476.6
CRSP,CRSP,Healthcare,Biotechnology,60.08,2923484.0,1.54,8.02,11.3,15.49,0.18,0.18,0.18,5.92
GPC,GPC,Consumer Cyclical,Auto Parts,132.57,4432544.0,2.57,12.92,17.33,33.44,0.59,0.59,0.59,18.44
FIG,FIG,Technology,Software - Application,21.34,22300753.0,1.02,9.49,26.72,-12.14,0.48,0.48,0.48,11.28
SOFI,SOFI,Financial Services,Credit Services,18.24,80149146.0,0.97,-1.08,5.43,2.82,1.46,1.46,1.46,23.4
AVAV,AVAV,Industrials,Aerospace & Defense,190.89,4117679.0,0.95,10.7,39.66,-6.59,0.79,0.79,0.79,9.66
IREN,IREN,Financial Services,Capital Markets,38.82,59798128.0,1.56,-10.39,-18.68,-41.71,2.32,2.32,2.32,13.87
AMZN,Amazon,Consumer Cyclical,Internet Retail,242.67,44746134.0,0.43,0.4,6.9,-5.4,10.86,10.86,10.86,2610.43
ABBV,AbbVie,Healthcare,Drug Manufacturers - General,261.07,4955677.0,0.29,3.99,7.37,21.2,1.29,1.29,1.29,461.26
AAL,AAL,Industrials,Airlines,17.92,129747122.0,0.8,-1.27,1.99,28.64,2.33,2.33,2.33,11.85
RIVN,RIVN,Consumer Cyclical,Auto Manufacturers,18.63,77783087.0,2.34,8.44,25.37,7.75,1.45,1.45,1.45,25.02
HONA,HONA,Industrials,Aerospace & Defense,247.15,4946262.0,1.01,8.74,11.83,0.0,1.22,1.22,1.22,78.33
JOBY,JOBY,Industrials,Airports & Air Services,8.49,55926779.0,1.06,-3.96,-4.28,-28.48,0.47,0.47,0.47,8.35
MARA,MARA,Financial Services,Capital Markets,12.4,50379063.0,1.06,-7.26,-10.66,-13.17,0.62,0.62,0.62,4.73
BB,BB,Technology,Software - Infrastructure,11.51,50661124.0,1.0,-10.15,11.32,11.53,0.58,0.58,0.58,6.75
^GSPC,S&P 500,Index,Market Index,7483.24,3414978000.0,0.53,0.0,1.71,-1.66,25555.1,25555.1,25555.1,0.0
WAY,WAY,Healthcare,Health Information Services,23.46,6823142.0,2.04,9.47,23.73,12.68,0.16,0.16,0.16,4.5
ARIS,ARIS,Basic Materials,Gold,16.0,1812982.0,1.23,9.44,6.67,-9.09,0.03,0.03,0.03,3.3
WMT,Walmart,Consumer Defensive,Discount Stores,111.84,28276416.0,1.0,2.78,-3.4,-1.08,3.16,3.16,3.16,890.03
