Code,Name,Sector,Industry,Close,Volume,RVOL,Daily_Chg%,Weekly_Chg%,Monthly_Chg%,Daily_Amount_B,Weekly_Amount_B,Monthly_Amount_B,Market_Cap_B
PG,P&G,Consumer Defensive,Household & Personal Products,146.97,6496400.0,0.97,-1.45,-2.99,-2.58,0.95,0.95,0.95,342.23
MBX,MBX,Healthcare,Biotechnology,63.57,537679.0,0.71,9.04,9.0,37.03,0.03,0.03,0.03,3.03
ARGX,ARGX,Healthcare,Biotechnology,924.6,607666.0,2.54,8.56,7.77,8.34,0.56,0.56,0.56,57.84
MARA,MARA,Financial Services,Capital Markets,12.77,58764349.0,1.01,2.9,11.82,-13.13,0.75,0.75,0.75,4.87
NFLX,Netflix,Communication Services,Entertainment,68.89,44666156.0,0.59,0.53,-7.34,-5.4,3.08,3.08,3.08,286.85
GOOGL,GOOGL,Communication Services,Internet Content & Information,317.69,69055767.0,2.18,-7.13,-10.37,-8.22,21.94,21.94,21.94,3876.64
COST,Costco,Consumer Defensive,Discount Stores,926.06,1783395.0,0.86,-0.13,-2.06,-3.3,1.65,1.65,1.65,410.69
TXN,Texas Inst,Technology,Semiconductors,284.99,11734143.0,1.43,-3.13,-2.14,-6.36,3.34,3.34,3.34,259.37
SPCX,SPCX,Industrials,Aerospace & Defense,118.24,74293536.0,1.0,2.59,-9.82,-24.26,8.78,8.78,8.78,1557.72
ADBE,Adobe,Technology,Software - Application,212.17,4284129.0,0.78,-2.83,-9.83,7.47,0.91,0.91,0.91,84.34
DIS,Disney,Communication Services,Entertainment,92.83,13270549.0,1.42,-3.17,-6.9,-10.34,1.23,1.23,1.23,161.2
CMCSA,CMCSA,Communication Services,Telecom Services,21.92,52700902.0,1.52,-6.8,-9.05,-3.86,1.16,1.16,1.16,78.3
CL=F,Crude Oil (原油),Index,Market Index,92.22,1280.0,0.01,6.21,16.81,25.97,0.0,0.0,0.0,0.0
AAL,AAL,Industrials,Airlines,13.56,121409916.0,0.82,-8.35,-13.11,-16.02,1.65,1.65,1.65,8.97
MU,Micron,Technology,Semiconductors,990.21,39884211.0,0.87,3.2,16.06,-5.85,39.49,39.49,39.49,1118.34
CLF,CLF,Basic Materials,Steel,10.96,67267900.0,3.27,15.98,15.01,-1.79,0.74,0.74,0.74,6.25
SUNB,SUNB,Industrials,Rental & Leasing Services,77.47,3368271.0,1.98,6.94,5.26,2.73,0.26,0.26,0.26,31.76
JPM,JPMorgan,Financial Services,Banks - Diversified,349.9,10900418.0,1.25,0.49,1.97,4.72,3.81,3.81,3.81,930.1
NOK,NOK,Technology,Communication Equipment,9.73,181497229.0,1.69,-5.35,-6.26,-28.98,1.77,1.77,1.77,54.32
BRK-B,Berkshire,Financial Services,Insurance - Diversified,490.85,2874037.0,0.69,0.3,-0.46,-0.4,1.41,1.41,1.41,1058.69
MRCY,MRCY,Industrials,Aerospace & Defense,106.34,796805.0,1.01,7.5,10.77,-4.09,0.08,0.08,0.08,6.39
DHR,DHR,Healthcare,Diagnostics & Research,192.5,11551902.0,1.06,7.46,-6.1,7.56,2.22,2.22,2.22,135.32
AMAT,Applied Mat,Technology,Semiconductor Equipment & Materials,562.8,5672676.0,0.75,1.6,0.33,-3.94,3.19,3.19,3.19,446.84
HUT,HUT,Financial Services,Capital Markets,117.67,6139727.0,1.31,7.11,28.03,-2.36,0.72,0.72,0.72,13.25
MFP,MFP,Industrials,Specialty Industrial Machinery,47.75,995063.0,0.99,6.87,6.87,0.0,0.05,0.05,0.05,2.16
AMD,AMD,Technology,Semiconductors,539.69,26921788.0,0.99,-2.29,7.74,3.82,14.53,14.53,14.53,880.02
MSTR,MicroStrategy,Technology,Software - Application,93.63,17119658.0,1.16,-6.38,-0.43,-9.83,1.6,1.6,1.6,34.2
LLY,Eli Lilly,Healthcare,Drug Manufacturers - General,1185.87,1905052.0,0.8,1.97,1.43,7.12,2.26,2.26,2.26,1057.49
V,Visa,Financial Services,Credit Services,351.6,4181265.0,0.6,-0.51,-3.71,7.04,1.47,1.47,1.47,668.65
