Code,Name,Sector,Industry,Close,Volume,RVOL,Daily_Chg%,Weekly_Chg%,Monthly_Chg%,Daily_Amount_B,Weekly_Amount_B,Monthly_Amount_B,Market_Cap_B
ADBE,Adobe,Technology,Software - Application,223.64,3187904.0,0.52,0.44,1.78,-5.99,0.71,0.71,0.71,88.9
SPCX,SPCX,Industrials,Aerospace & Defense,145.3,44690964.0,0.51,-4.51,-10.31,0.0,6.49,6.49,6.49,1914.21
AMZN,Amazon,Consumer Cyclical,Internet Retail,245.34,31268333.0,0.8,-0.69,1.1,0.47,7.67,7.67,7.67,2639.15
PATH,PATH,Technology,Software - Infrastructure,11.68,78661216.0,1.1,-1.02,-0.26,8.65,0.92,0.92,0.92,6.05
BMA,BMA,Financial Services,Banks - Regional,94.99,217779.0,1.12,5.76,5.26,7.94,0.02,0.02,0.02,6.07
MA,Mastercard,Financial Services,Credit Services,526.74,1610377.0,0.49,0.68,-2.35,6.36,0.85,0.85,0.85,465.42
SMCI,Super Micro,Technology,Computer Hardware,28.31,23813393.0,0.65,0.25,4.0,-30.34,0.67,0.67,0.67,18.31
TRMD,TRMD,Energy,Oil & Gas Midstream,29.48,631545.0,1.0,5.06,6.43,1.8,0.02,0.02,0.02,3.02
CCC,CCC,Technology,Software - Application,5.92,17051846.0,2.06,10.04,6.09,24.63,0.1,0.1,0.1,3.47
VOD,VOD,Communication Services,Telecom Services,14.72,17002971.0,5.18,12.54,11.94,0.34,0.25,0.25,0.25,33.9
F,F,Consumer Cyclical,Auto Manufacturers,14.0,41519715.0,0.89,2.87,4.79,-6.35,0.58,0.58,0.58,55.79
CRCL,CRCL,Financial Services,Capital Markets,66.14,35158305.0,3.08,4.97,2.35,-18.45,2.33,2.33,2.33,17.68
QCOM,Qualcomm,Technology,Semiconductors,189.16,7036517.0,0.48,-1.02,7.32,-7.92,1.33,1.33,1.33,199.37
CL=F,Crude Oil (原油),Index,Market Index,71.51,199285.0,0.64,-0.79,4.11,-18.92,0.01,0.01,0.01,0.0
PLBL,PLBL,Consumer Cyclical,Department Stores,8.12,1485054.0,1.99,26.48,-20.86,55.41,0.01,0.01,0.01,2.98
WPP,WPP,Communication Services,Advertising Agencies,18.49,627493.0,1.47,6.63,11.86,-0.86,0.01,0.01,0.01,3.99
TSM,TSMC,Technology,Semiconductors,434.11,9558426.0,0.69,-0.65,-0.01,1.45,4.15,4.15,4.15,2251.5
ALM,ALM,Basic Materials,Other Industrial Metals & Mining,16.61,8796131.0,1.36,12.99,5.73,4.01,0.15,0.15,0.15,4.71
