Code,Name,Sector,Industry,Close,Volume,RVOL,Daily_Chg%,Weekly_Chg%,Monthly_Chg%,Daily_Amount_B,Weekly_Amount_B,Monthly_Amount_B,Market_Cap_B
NFLX,Netflix,Communication Services,Entertainment,76.18,33112596.0,0.7,0.21,3.25,-6.6,2.52,2.52,2.52,320.78
NET,NET,Technology,Software - Infrastructure,268.83,6152115.0,2.26,8.6,10.28,0.07,1.65,1.65,1.65,95.42
AMD,AMD,Technology,Semiconductors,516.11,29007561.0,0.98,-6.51,-4.33,-1.36,14.97,14.97,14.97,841.57
EWTX,EWTX,Healthcare,Biotechnology,43.13,1281052.0,1.17,7.56,5.4,15.85,0.06,0.06,0.06,4.64
HG=F,Copper (銅),Index,Market Index,6.17,269.0,0.08,-0.07,1.25,-5.18,0.0,0.0,0.0,0.0
^GSPC,S&P 500,Index,Market Index,7503.85,2991356000.0,0.53,-0.45,0.85,-1.06,22446.69,22446.69,22446.69,0.0
KNSA,KNSA,Healthcare,Drug Manufacturers - Specialty & Generic,67.29,946918.0,0.98,7.2,7.82,36.68,0.06,0.06,0.06,5.18
NU,NU,Financial Services,Banks - Regional,13.61,66582929.0,1.26,-3.2,3.66,12.29,0.91,0.91,0.91,66.17
ALMS,ALMS,Healthcare,Biotechnology,29.27,3120620.0,1.84,7.33,7.85,43.55,0.09,0.09,0.09,3.73
DIS,Disney,Communication Services,Entertainment,97.48,9590966.0,0.85,0.07,-1.17,-1.87,0.93,0.93,0.93,169.28
MAAS,MAAS,Financial Services,Asset Management,16.6,315548.0,3.28,8.78,31.96,52.43,0.01,0.01,0.01,7.34
CELC,CELC,Healthcare,Biotechnology,115.72,1436555.0,1.33,6.58,12.88,25.14,0.17,0.17,0.17,5.64
BEAM,BEAM,Healthcare,Biotechnology,37.92,3938115.0,1.72,7.36,8.5,15.47,0.15,0.15,0.15,3.9
MA,Mastercard,Financial Services,Credit Services,531.62,3506454.0,0.82,-0.28,4.31,10.35,1.86,1.86,1.86,469.73
MU,Micron,Technology,Semiconductors,938.38,51785317.0,1.03,-4.71,-18.07,-5.79,48.59,48.59,48.59,1059.8
BRK-B,Berkshire,Financial Services,Insurance - Diversified,504.0,3755113.0,0.79,-0.51,1.61,5.3,1.89,1.89,1.89,1087.05
BAC,Bank of America,Financial Services,Banks - Diversified,59.86,29222675.0,0.86,-0.07,3.42,10.5,1.75,1.75,1.75,424.8
TRVI,TRVI,Healthcare,Biotechnology,19.5,5525839.0,2.03,8.64,4.67,39.99,0.11,0.11,0.11,2.77
HRC=F,Steel (熱軋鋼),Index,Market Index,1161.0,109.0,1.26,0.52,0.78,3.2,0.0,0.0,0.0,0.0
^VIX,VIX,Index,Market Index,16.13,0.0,0.0,3.6,-8.61,4.74,0.0,0.0,0.0,0.0
META,Meta,Communication Services,Internet Content & Information,615.58,18230404.0,0.77,2.55,9.42,-1.91,11.22,11.22,11.22,1562.6
ANDG,ANDG,Consumer Cyclical,Personal Services,40.51,684988.0,0.96,6.86,6.8,1.12,0.03,0.03,0.03,4.56
SMCI,Super Micro,Technology,Computer Hardware,26.25,38689699.0,0.71,-3.46,-6.75,-44.03,1.02,1.02,1.02,16.98
SI=F,Silver (白銀),Index,Market Index,60.21,341.0,0.27,-2.76,3.5,-18.39,0.0,0.0,0.0,0.0
LLY,Eli Lilly,Healthcare,Drug Manufacturers - General,1235.56,2899521.0,0.92,2.96,0.46,9.8,3.58,3.58,3.58,1101.8
NIQ,NIQ,Other,Other,11.0,2668657.0,1.8,12.02,26.73,30.33,0.03,0.03,0.03,3.25
AVGO,Broadcom,Technology,Semiconductors,370.78,22775715.0,0.89,-0.83,-0.45,-11.49,8.44,8.44,8.44,1764.02
CRNX,CRNX,Healthcare,Biotechnology,83.53,80918837.0,38.91,98.74,126.12,141.21,6.76,6.76,6.76,8.81
JPM,JPMorgan,Financial Services,Banks - Diversified,339.22,6792391.0,0.7,0.44,2.98,9.11,2.3,2.3,2.3,908.94
OCUL,OCUL,Healthcare,Biotechnology,10.33,2872197.0,1.31,6.94,4.34,17.39,0.03,0.03,0.03,2.26
GOOG,Alphabet,Communication Services,Internet Content & Information,363.62,16372310.0,0.78,-0.35,3.51,-1.53,5.95,5.95,5.95,4437.1
COST,Costco,Consumer Defensive,Discount Stores,947.5,1938037.0,0.73,-0.29,0.09,-2.56,1.84,1.84,1.84,420.2
VG,VG,Energy,Oil & Gas Midstream,11.59,11954448.0,1.57,6.82,3.95,-11.93,0.14,0.14,0.14,28.79
