Code,Name,Sector,Industry,Close,Volume,RVOL,Daily_Chg%,Weekly_Chg%,Monthly_Chg%,Daily_Amount_B,Weekly_Amount_B,Monthly_Amount_B,Market_Cap_B
AMAT,Applied Mat,Technology,Semiconductor Equipment & Materials,650.91,15759418.0,0.92,-9.97,10.52,42.07,10.26,10.26,10.26,516.8
^GSPC,S&P 500,Index,Market Index,7483.23,3687282000.0,0.57,-0.22,1.7,-1.54,27592.78,27592.78,27592.78,0.0
HG=F,Copper (銅),Index,Market Index,6.16,61.0,0.01,-0.53,3.64,-5.59,0.0,0.0,0.0,0.0
ARX,ARX,Financial Services,Insurance Brokers,12.84,1689847.0,0.41,9.56,-3.96,-19.09,0.02,0.02,0.02,2.8
NOK,NOK,Technology,Communication Equipment,12.91,54999928.0,0.6,-2.79,-6.52,-20.55,0.71,0.71,0.71,72.07
BRK-B,Berkshire,Financial Services,Insurance - Diversified,499.74,2885521.0,0.48,-0.13,1.0,6.26,1.44,1.44,1.44,1077.87
UNH,UnitedHealth,Healthcare,Healthcare Plans,426.54,4927265.0,0.72,2.62,5.11,12.29,2.1,2.1,2.1,387.36
PLTR,Palantir,Technology,Software - Infrastructure,125.73,57264188.0,1.13,7.77,10.78,-21.74,7.2,7.2,7.2,301.41
^DJI,Dow Jones,Index,Market Index,52305.24,627339226.0,0.85,-0.03,0.88,2.4,32813.13,32813.13,32813.13,0.0
AAPL,Apple,Technology,Consumer Electronics,294.38,50046592.0,0.45,1.73,0.44,-3.89,14.73,14.73,14.73,4323.66
COST,Costco,Consumer Defensive,Discount Stores,924.67,2892396.0,0.8,-1.15,-3.79,-2.27,2.67,2.67,2.67,410.07
GOOG,Alphabet,Communication Services,Internet Content & Information,357.89,19345458.0,0.53,1.29,3.72,-3.94,6.92,6.92,6.92,4367.18
NKE,NKE,Consumer Cyclical,Footwear & Accessories,43.06,80065825.0,2.01,4.9,2.97,-6.25,3.45,3.45,3.45,63.77
META,Meta,Communication Services,Internet Content & Information,612.91,45057181.0,2.72,8.81,9.91,2.07,27.62,27.62,27.62,1555.82
^SOX,PHLX Semi,Index,Market Index,13353.28,0.0,0.0,-6.27,-0.78,2.99,0.0,0.0,0.0,0.0
APP,APP,Communication Services,Advertising Agencies,564.61,5876381.0,1.23,9.58,21.43,-8.0,3.32,3.32,3.32,189.67
AVGO,Broadcom,Technology,Semiconductors,369.34,23621758.0,0.84,-2.23,-3.33,-19.7,8.72,8.72,8.72,1757.16
OPEN,OPEN,Real Estate,Real Estate Services,4.94,99029365.0,1.25,6.93,15.42,-6.97,0.49,0.49,0.49,4.77
COIN,Coinbase,Financial Services,Financial Data & Stock Exchanges,159.24,11769499.0,1.33,8.93,6.08,-12.8,1.87,1.87,1.87,41.95
KO,Coca-Cola,Consumer Defensive,Beverages - Non-Alcoholic,81.29,21712704.0,0.89,0.02,0.86,3.37,1.77,1.77,1.77,349.75
NFLX,Netflix,Communication Services,Entertainment,74.19,43393646.0,0.84,3.91,3.27,-13.58,3.22,3.22,3.22,312.4
LLY,Eli Lilly,Healthcare,Drug Manufacturers - General,1191.74,2630478.0,0.63,-0.64,6.67,10.12,3.13,3.13,3.13,1062.72
CL=F,Crude Oil (原油),Index,Market Index,68.01,504.0,0.0,-2.14,-3.31,-26.2,0.0,0.0,0.0,0.0
^VIX,VIX,Index,Market Index,16.59,0.0,0.0,0.85,-10.95,3.36,0.0,0.0,0.0,0.0
