Code,Name,Sector,Industry,Close,Volume,RVOL,Daily_Chg%,Weekly_Chg%,Monthly_Chg%,Daily_Amount_B,Weekly_Amount_B,Monthly_Amount_B,Market_Cap_B
BRK-B,Berkshire,Financial Services,Insurance - Diversified,507.78,4389600.0,0.74,1.61,4.09,7.69,2.23,2.23,2.23,1095.21
TARS,TARS,Healthcare,Biotechnology,65.44,1785700.0,1.12,7.47,1.71,13.99,0.12,0.12,0.12,2.82
NKTR,NKTR,Healthcare,Biotechnology,71.04,1120800.0,0.47,10.33,14.53,21.31,0.08,0.08,0.08,2.4
COIN,Coinbase,Financial Services,Financial Data & Stock Exchanges,165.48,9693800.0,1.05,3.92,16.11,-4.89,1.6,1.6,1.6,43.6
^IXIC,Nasdaq,Index,Market Index,25832.67,9529580000.0,0.86,-0.8,1.87,-4.66,246174.49,246174.49,246174.49,0.0
ABVX,ABVX,Healthcare,Biotechnology,144.65,4015800.0,1.01,9.12,56.6,99.52,0.58,0.58,0.58,11.54
AMAT,Applied Mat,Technology,Semiconductor Equipment & Materials,603.04,15096100.0,0.83,-7.35,-9.72,23.06,9.1,9.1,9.1,478.79
SI=F,Silver (白銀),Index,Market Index,62.81,13752.0,2.18,3.58,6.08,-14.51,0.0,0.0,0.0,0.0
SLBT,SLBT,Healthcare,Biotechnology,5.99,1216200.0,3.54,34.61,42.96,-44.33,0.01,0.01,0.01,3.36
META,Meta,Communication Services,Internet Content & Information,582.9,21750500.0,0.95,-4.9,7.37,-2.46,12.68,12.68,12.68,1479.65
FIZZ,FIZZ,Consumer Defensive,Beverages - Non-Alcoholic,33.33,1373000.0,1.66,7.52,0.36,-6.3,0.05,0.05,0.05,3.12
NFLX,Netflix,Communication Services,Entertainment,77.65,55541700.0,1.09,4.66,9.52,-6.82,4.31,4.31,4.31,326.97
GPC,GPC,Consumer Cyclical,Auto Parts,132.57,5088400.0,2.95,12.92,17.33,33.44,0.67,0.67,0.67,18.44
KO,Coca-Cola,Consumer Defensive,Beverages - Non-Alcoholic,84.14,18320500.0,0.75,3.51,4.63,7.31,1.54,1.54,1.54,362.01
DIS,Disney,Communication Services,Entertainment,99.5,11308100.0,0.93,3.96,1.48,-1.88,1.13,1.13,1.13,172.78
GC=F,Gold (黃金),Index,Market Index,4187.3,54673.0,56.2,1.81,2.66,-5.62,0.23,0.23,0.23,0.0
PLBL,PLBL,Consumer Cyclical,Department Stores,10.26,848200.0,3.3,18.2,25.74,71.86,0.01,0.01,0.01,3.76
CRNX,CRNX,Healthcare,Biotechnology,42.23,2176700.0,1.17,9.18,20.69,29.5,0.09,0.09,0.09,4.45
LLY,Eli Lilly,Healthcare,Drug Manufacturers - General,1213.91,3297400.0,0.8,1.86,7.65,14.07,4.0,4.0,4.0,1082.49
MARA,MARA,Financial Services,Capital Markets,12.4,50628900.0,1.07,-7.26,-10.66,-13.17,0.63,0.63,0.63,4.73
^GSPC,S&P 500,Index,Market Index,7483.24,5463520000.0,0.85,0.0,1.71,-1.66,40884.83,40884.83,40884.83,0.0
PLTR,Palantir,Technology,Software - Infrastructure,129.3,60789400.0,1.15,2.84,20.54,-15.03,7.86,7.86,7.86,309.97
