Code,Name,Sector,Industry,Close,Volume,RVOL,Daily_Chg%,Weekly_Chg%,Monthly_Chg%,Daily_Amount_B,Weekly_Amount_B,Monthly_Amount_B,Market_Cap_B
SKHY,SKHY,Technology,Semiconductors,143.02,49594700.0,1.49,-7.47,-5.39,0.0,7.09,7.09,7.09,1015.23
SI=F,Silver (白銀),Index,Market Index,58.71,204.0,0.45,0.08,3.35,0.61,0.0,0.0,0.0,0.0
^GSPC,S&P 500,Index,Market Index,7413.18,3099757000.0,0.61,0.02,-0.4,0.76,22979.06,22979.06,22979.06,0.0
MARA,MARA,Financial Services,Capital Markets,11.77,43083683.0,0.68,-2.89,0.86,-15.2,0.51,0.51,0.51,4.49
AVGO,Broadcom,Technology,Semiconductors,383.22,15813228.0,0.99,0.34,1.34,1.14,6.06,6.06,6.06,1823.2
XOM,Exxon Mobil,Energy,Oil & Gas Integrated,154.77,13947806.0,1.04,-1.38,4.32,12.52,2.16,2.16,2.16,641.51
NOK,NOK,Technology,Communication Equipment,9.28,91904048.0,0.79,1.98,-7.94,-33.62,0.85,0.85,0.85,51.81
NAVN,NAVN,Technology,Software - Application,25.78,3794751.0,1.22,11.12,-7.03,19.41,0.1,0.1,0.1,6.56
PATH,PATH,Technology,Software - Infrastructure,11.62,53778633.0,0.48,7.2,-4.44,17.02,0.62,0.62,0.62,6.02
SOUN,SOUN,Technology,Software - Application,6.41,42803664.0,1.08,4.06,1.58,3.22,0.27,0.27,0.27,2.79
BTC-USD,Bitcoin,Crypto,Cryptocurrency,64515.73,25360926720.0,1.19,-1.26,-2.4,0.81,1636178.71,1636178.71,1636178.71,0.0
AMZN,Amazon,Consumer Cyclical,Internet Retail,231.39,34898916.0,0.99,-0.31,-7.44,1.93,8.08,8.08,8.08,2489.09
NVDA,NVIDIA,Technology,Semiconductors,196.51,153410785.0,1.37,-4.99,-3.33,0.39,30.15,30.15,30.15,4759.67
FIG,FIG,Technology,Software - Application,22.94,12104762.0,0.66,8.62,-4.5,36.22,0.28,0.28,0.28,12.12
WIX,WIX,Technology,Software - Infrastructure,56.34,1588389.0,1.41,9.59,5.58,35.04,0.09,0.09,0.09,2.36
TSM,TSMC,Technology,Semiconductors,399.09,15669384.0,1.25,-1.07,-0.8,-8.25,6.25,6.25,6.25,2069.87
T,T,Communication Services,Telecom Services,24.42,74229534.0,0.62,1.2,11.25,8.92,1.81,1.81,1.81,167.34
INTC,Intel,Technology,Semiconductors,91.67,132032608.0,1.11,-0.7,-5.55,-31.01,12.1,12.1,12.1,462.38
