Code,Name,Sector,Industry,Close,Volume,RVOL,Daily_Chg%,Weekly_Chg%,Monthly_Chg%,Daily_Amount_B,Weekly_Amount_B,Monthly_Amount_B,Market_Cap_B
AAPL,Apple,Technology,Consumer Electronics,281.74,63825743.0,0.62,-0.72,-5.14,-9.85,17.98,17.98,17.98,4138.02
CBRS,CBRS,Technology,Semiconductors,216.16,13229932.0,1.04,19.04,-3.68,-10.89,2.86,2.86,2.86,48.17
ORCL,Oracle,Technology,Software - Infrastructure,147.76,33989000.0,1.01,-0.52,-15.6,-27.46,5.02,5.02,5.02,425.62
CMCSA,CMCSA,Communication Services,Telecom Services,24.22,133879890.0,3.4,4.53,8.51,-3.74,3.24,3.24,3.24,86.52
RKLB,RKLB,Industrials,Aerospace & Defense,98.01,41915040.0,1.52,15.93,-2.27,-33.79,4.11,4.11,4.11,61.24
ASTS,ASTS,Technology,Communication Equipment,86.77,32117391.0,1.39,21.44,18.55,-34.8,2.79,2.79,2.79,33.68
COIN,Coinbase,Financial Services,Financial Data & Stock Exchanges,151.65,6836616.0,0.77,1.74,-8.0,-16.79,1.04,1.04,1.04,39.95
TSM,TSMC,Technology,Semiconductors,455.1,14808927.0,0.96,5.26,-2.69,7.12,6.74,6.74,6.74,2360.36
HG=F,Copper (銅),Index,Market Index,6.18,47.0,0.06,0.55,-2.85,-3.45,0.0,0.0,0.0,0.0
ALGM,ALGM,Technology,Semiconductors,66.37,6945980.0,1.38,14.65,7.78,29.88,0.46,0.46,0.46,12.37
AAL,AAL,Industrials,Airlines,17.92,120171876.0,0.65,0.28,11.44,22.32,2.15,2.15,2.15,11.85
MARA,MARA,Financial Services,Capital Markets,14.03,50281556.0,0.95,-3.51,-5.52,-0.28,0.71,0.71,0.71,5.35
RBLX,RBLX,Communication Services,Electronic Gaming & Multimedia,54.34,16910113.0,1.35,14.26,14.96,16.04,0.92,0.92,0.92,38.91
ADBE,Adobe,Technology,Software - Application,206.43,7496338.0,0.98,1.83,5.92,-14.5,1.55,1.55,1.55,82.06
WMT,Walmart,Consumer Defensive,Discount Stores,114.6,20219981.0,0.86,-0.94,-2.2,-3.62,2.32,2.32,2.32,912.0
INTC,Intel,Technology,Semiconductors,131.72,105041639.0,0.9,2.65,-6.54,8.96,13.84,13.84,13.84,662.02
MXL,MXL,Technology,Semiconductors,108.47,5419490.0,1.32,12.29,12.47,10.96,0.59,0.59,0.59,9.71
SI=F,Silver (白銀),Index,Market Index,58.74,160.0,1.79,-0.81,-10.37,-22.35,0.0,0.0,0.0,0.0
WDC,WDC,Technology,Computer Hardware,651.88,11223777.0,0.77,11.16,-11.02,22.72,7.32,7.32,7.32,224.69
VICR,VICR,Technology,Electronic Components,366.79,1014560.0,0.7,12.19,0.34,7.22,0.37,0.37,0.37,16.72
LLY,Eli Lilly,Healthcare,Drug Manufacturers - General,1229.93,2892162.0,0.73,1.81,11.6,9.15,3.56,3.56,3.56,1096.78
CRM,Salesforce,Technology,Software - Application,157.93,10843411.0,0.63,-0.28,5.2,-10.35,1.71,1.71,1.71,129.34
CL=F,Crude Oil (原油),Index,Market Index,70.38,398.0,0.0,1.66,-5.93,-20.83,0.0,0.0,0.0,0.0
OC,OC,Industrials,Building Products & Equipment,156.05,4903716.0,4.34,15.26,25.22,25.6,0.77,0.77,0.77,12.57
MSFT,Microsoft,Technology,Software - Infrastructure,368.57,50623520.0,0.66,-1.18,0.33,-13.68,18.66,18.66,18.66,2737.9
VSAT,VSAT,Technology,Communication Equipment,76.69,4637701.0,1.68,23.79,19.4,-11.54,0.36,0.36,0.36,10.47
PG,P&G,Consumer Defensive,Household & Personal Products,148.45,7897136.0,0.73,-0.38,0.52,1.74,1.17,1.17,1.17,345.68
SOFI,SOFI,Financial Services,Credit Services,18.19,76249204.0,0.82,1.73,6.37,7.19,1.39,1.39,1.39,23.33
