Code,Name,Sector,Industry,Close,Volume,RVOL,Daily_Chg%,Weekly_Chg%,Monthly_Chg%,Daily_Amount_B,Weekly_Amount_B,Monthly_Amount_B,Market_Cap_B
MXL,MXL,Technology,Semiconductors,94.47,4001171.0,1.33,11.15,14.0,-1.72,0.38,0.38,0.38,8.46
BTC-USD,Bitcoin,Crypto,Cryptocurrency,59704.1,40489136128.0,1.53,-2.12,-7.06,-6.42,2417367.5,2417367.5,2417367.5,0.0
SLS,SLS,Healthcare,Biotechnology,10.53,14947456.0,1.9,14.83,35.7,29.68,0.16,0.16,0.16,2.07
SI=F,Silver (白銀),Index,Market Index,57.88,614.0,20.47,-0.3,-18.13,-24.15,0.0,0.0,0.0,0.0
ORCL,Oracle,Technology,Software - Infrastructure,152.46,36128668.0,1.27,-3.22,-16.93,-21.03,5.51,5.51,5.51,439.16
JPM,JPMorgan,Financial Services,Banks - Diversified,335.12,7175214.0,0.62,0.5,0.5,9.25,2.4,2.4,2.4,897.96
LLY,Eli Lilly,Healthcare,Drug Manufacturers - General,1127.69,2188774.0,0.68,0.93,1.41,5.91,2.47,2.47,2.47,1005.61
NRIX,NRIX,Healthcare,Biotechnology,22.46,5325756.0,2.04,16.37,31.19,29.23,0.12,0.12,0.12,2.32
WMT,Walmart,Consumer Defensive,Discount Stores,115.78,20147554.0,0.84,-2.71,-1.99,-2.35,2.33,2.33,2.33,921.39
AMAT,Applied Mat,Technology,Semiconductor Equipment & Materials,668.0,16034625.0,1.31,13.42,12.66,46.85,10.71,10.71,10.71,530.36
SOFI,SOFI,Financial Services,Credit Services,17.3,87503338.0,0.9,-0.06,-0.69,8.26,1.51,1.51,1.51,22.19
ABCL,ABCL,Healthcare,Biotechnology,6.66,11828062.0,1.6,10.45,22.43,25.9,0.08,0.08,0.08,2.03
MSFT,Microsoft,Technology,Software - Infrastructure,352.83,62728991.0,1.35,-3.46,-6.88,-15.19,22.13,22.13,22.13,2620.97
JOBY,JOBY,Industrials,Airports & Air Services,8.87,53915834.0,1.24,-4.42,-5.54,-23.0,0.48,0.48,0.48,8.72
UNH,UnitedHealth,Healthcare,Healthcare Plans,415.53,5928242.0,0.8,2.4,4.0,10.26,2.46,2.46,2.46,377.36
HRC=F,Steel (熱軋鋼),Index,Market Index,1187.0,186.0,0.93,2.59,5.98,9.91,0.0,0.0,0.0,0.0
CRM,Salesforce,Technology,Software - Application,150.19,11251844.0,0.43,-1.68,-3.12,-16.13,1.69,1.69,1.69,123.01
KEEL,KEEL,Technology,Information Technology Services,5.87,50667069.0,0.65,-4.08,-1.68,14.42,0.3,0.3,0.3,3.54
ADBE,Adobe,Technology,Software - Application,193.41,6922537.0,0.71,-1.61,-1.46,-19.58,1.34,1.34,1.34,76.88
^DJI,Dow Jones,Index,Market Index,51920.62,639230227.0,1.02,0.14,0.83,2.89,33189.23,33189.23,33189.23,0.0
SNAP,SNAP,Communication Services,Internet Content & Information,4.34,45145239.0,0.83,-4.19,-8.44,-24.52,0.2,0.2,0.2,7.19
AYI,AYI,Industrials,Electrical Equipment & Parts,359.39,1442575.0,2.56,17.64,17.58,20.77,0.52,0.52,0.52,10.89
VSH,VSH,Technology,Semiconductors,59.91,6250075.0,0.75,7.77,-0.7,18.94,0.37,0.37,0.37,8.15
BB,BB,Technology,Software - Infrastructure,10.34,70161578.0,2.31,19.95,17.1,22.8,0.73,0.73,0.73,6.06
AMZN,Amazon,Consumer Cyclical,Internet Retail,227.01,76001063.0,1.19,-3.1,-4.42,-14.43,17.25,17.25,17.25,2441.97
CL=F,Crude Oil (原油),Index,Market Index,71.44,836.0,0.0,1.56,-6.97,-23.91,0.0,0.0,0.0,0.0
SPCX,SPCX,Industrials,Aerospace & Defense,153.0,61613572.0,0.35,-1.0,-20.24,0.0,9.43,9.43,9.43,2015.65
ALGM,ALGM,Technology,Semiconductors,60.16,3600740.0,0.99,8.55,11.45,18.52,0.22,0.22,0.22,11.21
