Code,Name,Sector,Industry,Close,Volume,RVOL,Daily_Chg%,Weekly_Chg%,Monthly_Chg%,Daily_Amount_B,Weekly_Amount_B,Monthly_Amount_B,Market_Cap_B
BTC-USD,Bitcoin,Crypto,Cryptocurrency,71339.31,43193651200.0,1.49,-3.04,-4.04,-12.71,3081405.38,3081405.38,3081405.38,0.0
AMAT,Applied Mat,Technology,Semiconductor Equipment & Materials,458.17,6033827.0,0.94,1.8,6.02,16.14,2.76,2.76,2.76,363.77
GC=F,Gold (黃金),Index,Market Index,4514.8,1741.0,0.08,-1.0,-0.14,-2.16,0.01,0.01,0.01,0.0
GOOG,Alphabet,Communication Services,Internet Content & Information,372.58,16312045.0,0.71,-1.02,-1.79,-2.45,6.08,6.08,6.08,4513.97
SKM,SKM,Communication Services,Telecom Services,44.43,7375697.0,2.52,18.99,17.66,18.77,0.33,0.33,0.33,17.06
NFLX,Netflix,Communication Services,Entertainment,85.85,32489774.0,1.09,-0.2,-3.1,-8.29,2.79,2.79,2.79,361.5
MU,Micron,Technology,Semiconductors,1035.5,45208892.0,0.77,6.64,37.88,100.23,46.81,46.81,46.81,1167.77
^GSPC,S&P 500,Index,Market Index,7599.96,3660418000.0,0.62,0.26,1.69,5.42,27819.03,27819.03,27819.03,0.0
CDW,CDW,Technology,Information Technology Services,140.98,3234203.0,1.44,12.38,27.22,2.97,0.46,0.46,0.46,18.01
AAOI,AAOI,Technology,Communication Equipment,185.67,15956592.0,1.48,17.21,2.3,12.97,2.96,2.96,2.96,14.9
DDOG,DDOG,Technology,Software - Application,277.49,11100195.0,1.95,12.19,24.82,109.92,3.08,3.08,3.08,98.78
QCOM,Qualcomm,Technology,Semiconductors,228.99,21058929.0,0.77,-8.78,-3.85,27.51,4.82,4.82,4.82,241.36
HPE,HPE,Technology,Communication Equipment,47.0,90528135.0,2.6,9.2,25.07,63.36,4.25,4.25,4.25,62.36
UNH,UnitedHealth,Healthcare,Healthcare Plans,379.86,6519009.0,1.04,-0.12,-2.22,2.53,2.48,2.48,2.48,344.97
ADBE,Adobe,Technology,Software - Application,274.03,8483077.0,1.73,5.72,11.96,11.35,2.32,2.32,2.32,110.76
RDW,RDW,Industrials,Aerospace & Defense,20.68,56318133.0,0.65,-15.83,18.24,125.03,1.16,1.16,1.16,4.11
LLY,Eli Lilly,Healthcare,Drug Manufacturers - General,1082.2,2687673.0,0.74,-2.06,1.62,15.79,2.91,2.91,2.91,965.04
ORCL,Oracle,Technology,Software - Infrastructure,248.15,47399653.0,2.32,9.91,29.19,53.76,11.76,11.76,11.76,713.69
VERX,VERX,Technology,Software - Application,14.96,2424611.0,1.67,12.06,11.31,20.94,0.04,0.04,0.04,2.42
ONDS,ONDS,Technology,Communication Equipment,13.46,83587653.0,0.67,1.82,48.57,34.06,1.13,1.13,1.13,6.8
CRWV,CoreWeave,Technology,Software - Infrastructure,124.82,56162496.0,2.4,13.96,18.32,11.85,7.01,7.01,7.01,68.1
PG,P&G,Consumer Defensive,Household & Personal Products,140.28,11074331.0,1.22,-2.28,-2.88,-4.63,1.55,1.55,1.55,326.66
NET,NET,Technology,Software - Infrastructure,270.82,8266418.0,2.18,11.99,25.28,32.13,2.24,2.24,2.24,95.73
MSTR,MicroStrategy,Technology,Software - Application,149.78,17612877.0,1.22,-5.85,-6.32,-9.47,2.64,2.64,2.64,52.71
RGTI,RGTI,Technology,Computer Hardware,25.63,69363766.0,0.7,0.35,-2.99,46.88,1.78,1.78,1.78,8.52
NBIS,NBIS,Communication Services,Internet Content & Information,264.51,23568945.0,1.38,14.46,23.16,91.36,6.23,6.23,6.23,67.16
MSFT,Microsoft,Technology,Software - Infrastructure,460.52,52107975.0,1.25,2.28,10.02,12.93,24.0,24.0,24.0,3420.94
NOW,NOW,Technology,Software - Application,135.86,67922193.0,1.86,9.24,33.03,53.84,9.23,9.23,9.23,140.11
BBAI,BBAI,Technology,Information Technology Services,5.34,82818902.0,1.19,5.95,27.75,34.17,0.44,0.44,0.44,2.56
PATH,PATH,Technology,Software - Infrastructure,13.1,65539184.0,1.16,11.77,19.85,27.18,0.86,0.86,0.86,6.82
MDB,MDB,Technology,Software - Infrastructure,403.88,6677962.0,1.2,20.36,23.84,61.02,2.7,2.7,2.7,32.48
ABBV,AbbVie,Healthcare,Drug Manufacturers - General,212.93,4848045.0,0.88,-2.2,-1.28,0.76,1.03,1.03,1.03,376.2
WMT,Walmart,Consumer Defensive,Discount Stores,114.6,24977782.0,0.86,-0.99,-4.71,-13.14,2.86,2.86,2.86,912.0
NVDA,NVIDIA,Technology,Semiconductors,224.36,197229540.0,1.03,6.26,4.19,12.42,44.25,44.25,44.25,5434.22
MGM,MGM,Consumer Cyclical,Resorts & Casinos,50.69,26172379.0,4.19,16.08,32.01,30.17,1.33,1.33,1.33,12.97
KVYO,KVYO,Technology,Software - Application,18.36,11302366.0,1.69,15.91,23.47,-8.61,0.21,0.21,0.21,5.49
JNJ,J&J,Healthcare,Drug Manufacturers - General,223.51,5962384.0,0.76,-0.81,-4.62,-2.76,1.33,1.33,1.33,538.04
NU,NU,Financial Services,Banks - Regional,12.99,46885037.0,0.88,-1.07,2.04,-10.29,0.61,0.61,0.61,63.15
JPM,JPMorgan,Financial Services,Banks - Diversified,296.58,7889155.0,0.8,-0.91,-3.2,-5.32,2.34,2.34,2.34,794.69
SOFI,SOFI,Financial Services,Credit Services,18.58,95268923.0,1.12,1.98,18.95,15.4,1.77,1.77,1.77,23.83
^VIX,VIX,Index,Market Index,16.05,0.0,0.0,4.77,-3.25,-5.53,0.0,0.0,0.0,0.0
OKTA,OKTA,Technology,Software - Infrastructure,139.79,9704018.0,1.3,13.4,51.55,89.8,1.36,1.36,1.36,24.3
COST,Costco,Consumer Defensive,Discount Stores,946.11,2809569.0,0.83,-1.07,-7.99,-6.74,2.66,2.66,2.66,419.61
BRK-B,Berkshire,Financial Services,Insurance - Diversified,470.29,6166046.0,1.24,-0.88,-3.31,-0.7,2.9,2.9,2.9,1014.35
PLTR,Palantir,Technology,Software - Infrastructure,160.65,56617353.0,1.19,2.63,17.37,15.48,9.1,9.1,9.1,385.13
SI=F,Silver (白銀),Index,Market Index,75.2,294.0,0.95,-0.55,-0.91,2.27,0.0,0.0,0.0,0.0
LIF,LIF,Technology,Software - Application,48.14,1582184.0,2.38,13.3,19.69,11.72,0.08,0.08,0.08,3.9
GWRE,GWRE,Technology,Software - Application,171.42,2423650.0,2.01,12.28,22.22,23.87,0.42,0.42,0.42,14.57
ACHR,ACHR,Industrials,Aerospace & Defense,6.84,60666574.0,0.93,0.44,7.55,19.16,0.41,0.41,0.41,5.22
EWTX,EWTX,Healthcare,Biotechnology,40.26,4398141.0,3.97,17.86,23.12,30.04,0.18,0.18,0.18,4.33
AVGO,Broadcom,Technology,Semiconductors,459.97,29293019.0,1.29,2.95,11.07,10.19,13.47,13.47,13.47,2177.81
CL=F,Crude Oil (原油),Index,Market Index,92.33,1190.0,0.0,5.69,-4.42,-12.13,0.0,0.0,0.0,0.0
AAPL,Apple,Technology,Consumer Electronics,306.31,44170581.0,0.85,-1.84,-0.81,12.88,13.53,13.53,13.53,4498.88
V,Visa,Financial Services,Credit Services,322.77,9941749.0,1.12,-1.1,-1.86,-2.14,3.21,3.21,3.21,613.83
MA,Mastercard,Financial Services,Credit Services,495.25,3483058.0,1.06,0.26,-0.66,-1.53,1.72,1.72,1.72,437.59
F,F,Consumer Cyclical,Auto Manufacturers,16.63,96422974.0,0.89,-4.64,11.39,37.67,1.6,1.6,1.6,66.27
TMHC,TMHC,Consumer Cyclical,Residential Construction,71.55,20113388.0,22.43,22.31,23.38,17.8,1.44,1.44,1.44,6.59
HD,Home Depot,Consumer Cyclical,Home Improvement Retail,310.69,4463103.0,0.75,-2.03,-0.76,-5.51,1.39,1.39,1.39,309.79
RNG,RNG,Technology,Software - Application,49.1,2102425.0,1.61,13.37,12.77,22.08,0.1,0.1,0.1,4.12
QBTS,QBTS,Technology,Computer Hardware,29.18,48817211.0,0.76,-3.19,-0.75,43.89,1.42,1.42,1.42,10.81
COIN,Coinbase,Financial Services,Financial Data & Stock Exchanges,182.61,8991776.0,1.04,-3.4,-1.29,-2.75,1.64,1.64,1.64,48.11
MNDY,MNDY,Technology,Software - Application,95.47,3956792.0,1.64,14.17,20.76,44.94,0.38,0.38,0.38,4.92
