Code,Name,Sector,Industry,Close,Volume,RVOL,Daily_Chg%,Weekly_Chg%,Monthly_Chg%,Daily_Amount_B,Weekly_Amount_B,Monthly_Amount_B,Market_Cap_B
AVGO,Broadcom,Technology,Semiconductors,392.13,24324818.0,0.69,-4.67,2.63,-6.14,9.54,9.54,9.54,1865.59
WMT,Walmart,Consumer Defensive,Discount Stores,117.18,17011361.0,0.73,0.0,-3.19,-10.45,1.99,1.99,1.99,932.53
PG,P&G,Consumer Defensive,Household & Personal Products,147.68,7737266.0,0.8,-1.8,-1.29,3.68,1.14,1.14,1.14,343.89
ERAS,ERAS,Healthcare,Biotechnology,15.08,8994403.0,1.95,10.31,7.33,35.61,0.14,0.14,0.14,4.69
QCOM,Qualcomm,Technology,Semiconductors,221.9,18031099.0,0.84,-1.86,4.81,9.57,4.0,4.0,4.0,233.88
TSEM,TSEM,Technology,Semiconductors,316.85,3013109.0,1.76,10.5,20.51,19.8,0.95,0.95,0.95,37.7
ABBV,AbbVie,Healthcare,Drug Manufacturers - General,230.01,7477389.0,1.22,6.25,1.0,8.34,1.72,1.72,1.72,406.38
^IXIC,Nasdaq,Index,Market Index,26166.6,11952069000.0,0.97,-1.32,1.07,-0.39,312745.03,312745.03,312745.03,0.0
COST,Costco,Consumer Defensive,Discount Stores,951.35,2059525.0,0.95,-0.01,-3.16,-11.42,1.96,1.96,1.96,421.9
KEEL,KEEL,Technology,Information Technology Services,6.66,109008708.0,1.74,5.88,19.14,57.45,0.73,0.73,0.73,4.02
ONDS,ONDS,Technology,Communication Equipment,8.89,57810274.0,1.04,-4.1,-4.72,-5.02,0.51,0.51,0.51,4.62
^VIX,VIX,Index,Market Index,17.28,0.0,0.0,5.37,-2.26,3.1,0.0,0.0,0.0,0.0
INTC,Intel,Technology,Semiconductors,140.94,122379465.0,0.8,5.19,13.14,18.48,17.25,17.25,17.25,708.36
AMC,AMC,Communication Services,Entertainment,2.76,46076967.0,0.81,-2.47,17.95,81.58,0.13,0.13,0.13,2.08
MSTR,MicroStrategy,Technology,Software - Application,109.46,23640399.0,1.09,-2.73,-11.7,-33.98,2.59,2.59,2.59,38.86
COIN,Coinbase,Financial Services,Financial Data & Stock Exchanges,164.84,8460156.0,1.06,0.97,3.17,-13.83,1.39,1.39,1.39,43.43
NVDA,NVIDIA,Technology,Semiconductors,208.65,115057966.0,0.76,-0.97,1.69,-6.63,24.01,24.01,24.01,5053.71
MA,Mastercard,Financial Services,Credit Services,484.09,2529457.0,0.59,-1.16,-1.2,-2.8,1.22,1.22,1.22,427.73
NFLX,Netflix,Communication Services,Entertainment,72.88,77787058.0,1.39,-5.82,-9.29,-17.27,5.67,5.67,5.67,306.88
DFTX,DFTX,Healthcare,Biotechnology,36.67,20031362.0,11.75,49.8,48.16,75.71,0.73,0.73,0.73,4.0
F,F,Consumer Cyclical,Auto Manufacturers,14.11,66546226.0,1.23,0.36,-4.92,6.73,0.94,0.94,0.94,56.22
XOM,Exxon Mobil,Energy,Oil & Gas Integrated,138.47,10958998.0,0.44,0.48,-5.81,-11.4,1.52,1.52,1.52,573.95
ADBE,Adobe,Technology,Software - Application,194.9,7879662.0,0.58,-0.13,-4.47,-23.08,1.54,1.54,1.54,77.47
UMC,UMC,Technology,Semiconductors,27.5,23687498.0,1.33,14.2,27.14,56.61,0.65,0.65,0.65,69.01
SOFI,SOFI,Financial Services,Credit Services,17.1,73983573.0,0.85,-4.52,3.14,8.99,1.27,1.27,1.27,21.93
SPCX,SPCX,Industrials,Aerospace & Defense,154.6,165553299.0,0.57,-16.43,-3.95,0.0,25.59,25.59,25.59,2036.73
GC=F,Gold (黃金),Index,Market Index,4206.5,990.0,0.87,-0.42,-0.2,-7.17,0.0,0.0,0.0,0.0
VERA,VERA,Healthcare,Biotechnology,38.43,1779346.0,1.58,9.52,12.17,11.01,0.07,0.07,0.07,2.76
BWIN,BWIN,Financial Services,Insurance Brokers,23.52,4705165.0,1.96,16.21,29.73,16.9,0.11,0.11,0.11,2.29
BAC,Bank of America,Financial Services,Banks - Diversified,57.37,38404072.0,0.92,2.08,2.41,11.99,2.2,2.2,2.2,407.13
HRC=F,Steel (熱軋鋼),Index,Market Index,1198.0,29.0,4.14,6.96,6.68,10.93,0.0,0.0,0.0,0.0
ORCL,Oracle,Technology,Software - Infrastructure,175.07,22837827.0,0.99,-5.0,-4.92,-6.96,4.0,4.0,4.0,503.51
TXN,Texas Inst,Technology,Semiconductors,332.28,8707798.0,0.88,2.92,10.35,8.99,2.89,2.89,2.89,302.41
AMD,AMD,Technology,Semiconductors,551.63,25248056.0,0.77,2.65,7.83,23.25,13.93,13.93,13.93,899.49
APGE,APGE,Healthcare,Biotechnology,132.55,61218507.0,48.97,46.66,50.06,62.86,8.11,8.11,8.11,9.99
SI=F,Silver (白銀),Index,Market Index,65.0,539.0,47.28,-1.89,-4.21,-14.3,0.0,0.0,0.0,0.0
RCUS,RCUS,Healthcare,Biotechnology,27.23,2926117.0,2.22,12.01,14.41,14.7,0.08,0.08,0.08,3.42
AAPL,Apple,Technology,Consumer Electronics,297.01,40202659.0,0.79,-0.34,2.02,-1.73,11.94,11.94,11.94,4362.29
