Code,Name,Sector,Industry,Close,Volume,RVOL,Daily_Chg%,Weekly_Chg%,Monthly_Chg%,Daily_Amount_B,Weekly_Amount_B,Monthly_Amount_B,Market_Cap_B
NOK,NOK,Technology,Communication Equipment,14.59,102546591.0,0.67,1.46,-10.22,18.14,1.5,1.5,1.5,81.45
MARA,MARA,Financial Services,Capital Markets,13.78,32752741.0,0.83,11.85,-7.21,8.5,0.45,0.45,0.45,5.25
TNGX,TNGX,Healthcare,Biotechnology,30.93,21813313.0,8.44,52.97,33.9,31.73,0.67,0.67,0.67,4.47
QCOM,Qualcomm,Technology,Semiconductors,217.77,16975128.0,0.87,0.85,-4.9,7.51,3.7,3.7,3.7,229.53
SMCI,Super Micro,Technology,Computer Hardware,43.99,31596521.0,0.66,5.64,-6.16,30.84,1.39,1.39,1.39,26.46
V,Visa,Financial Services,Credit Services,319.67,5566892.0,0.64,-1.21,-0.96,-0.5,1.78,1.78,1.78,607.93
T,T,Communication Services,Telecom Services,22.5,41918748.0,0.78,-1.1,-8.35,-10.93,0.94,0.94,0.94,156.34
NFLX,Netflix,Communication Services,Entertainment,82.64,32951212.0,0.84,0.56,-3.74,-6.36,2.72,2.72,2.72,347.98
AMAT,Applied Mat,Technology,Semiconductor Equipment & Materials,492.17,9721915.0,1.09,8.64,7.42,19.85,4.78,4.78,4.78,390.76
MSFT,Microsoft,Technology,Software - Infrastructure,411.74,31980271.0,0.84,-1.18,-10.59,-2.15,13.17,13.17,13.17,3058.58
UNH,UnitedHealth,Healthcare,Healthcare Plans,406.57,6257680.0,0.77,1.78,7.03,9.96,2.54,2.54,2.54,369.22
MU,Micron,Technology,Semiconductors,949.28,53799609.0,1.01,9.87,-8.33,46.8,51.07,51.07,51.07,1070.54
TE,TE,Industrials,Electrical Equipment & Parts,9.13,36649332.0,0.94,-3.18,-12.3,77.28,0.33,0.33,0.33,2.55
^GSPC,S&P 500,Index,Market Index,7405.73,2950131000.0,0.5,0.3,-2.56,0.94,21847.87,21847.87,21847.87,0.0
LLY,Eli Lilly,Healthcare,Drug Manufacturers - General,1149.15,4496774.0,1.41,1.57,6.19,17.87,5.17,5.17,5.17,1024.74
PG,P&G,Consumer Defensive,Household & Personal Products,145.1,7185530.0,0.73,-0.98,3.44,-0.66,1.04,1.04,1.04,337.88
XOM,Exxon Mobil,Energy,Oil & Gas Integrated,151.75,13844305.0,0.99,1.22,1.59,3.53,2.1,2.1,2.1,629.0
BRK-B,Berkshire,Financial Services,Insurance - Diversified,487.0,5173314.0,0.83,-0.23,3.55,2.51,2.52,2.52,2.52,1050.39
META,Meta,Communication Services,Internet Content & Information,585.39,19455103.0,0.8,-1.28,-2.51,-5.09,11.39,11.39,11.39,1485.97
NU,NU,Financial Services,Banks - Regional,11.6,58290385.0,0.62,-3.09,-10.7,-18.65,0.68,0.68,0.68,56.4
LYG,LYG,Financial Services,Banks - Regional,5.3,39041001.0,2.29,-0.19,-2.21,0.19,0.21,0.21,0.21,77.2
SNAP,SNAP,Communication Services,Internet Content & Information,5.65,41982428.0,0.99,-1.91,-3.58,-5.52,0.24,0.24,0.24,9.36
PDFS,PDFS,Technology,Software - Application,56.3,998142.0,1.28,9.43,9.79,18.03,0.06,0.06,0.06,2.36
PENG,PENG,Technology,Information Technology Services,64.63,3810229.0,1.01,7.97,8.24,65.8,0.25,0.25,0.25,3.4
AMD,AMD,Technology,Semiconductors,490.33,25099765.0,0.77,5.14,-3.88,20.04,12.31,12.31,12.31,799.53
INTC,Intel,Technology,Semiconductors,110.27,136446915.0,1.17,11.19,0.86,0.59,15.05,15.05,15.05,554.22
PFE,PFE,Healthcare,Drug Manufacturers - General,25.62,41946407.0,1.3,-1.61,-0.04,-3.25,1.07,1.07,1.07,146.02
AMZN,Amazon,Consumer Cyclical,Internet Retail,245.22,33791680.0,0.71,-0.33,-6.14,-9.57,8.29,8.29,8.29,2637.86
MA,Mastercard,Financial Services,Credit Services,485.67,3091313.0,0.67,-1.1,-1.93,-3.05,1.5,1.5,1.5,429.13
AAOI,AAOI,Technology,Communication Equipment,196.64,14849160.0,1.02,11.1,5.91,24.81,2.92,2.92,2.92,15.78
CRM,Salesforce,Technology,Software - Application,182.55,11153119.0,0.63,-1.68,-12.91,-2.03,2.04,2.04,2.04,149.51
CIFR,CIFR,Technology,Information Technology Services,24.29,19382935.0,0.68,8.2,1.17,17.43,0.47,0.47,0.47,9.94
PATH,PATH,Technology,Software - Infrastructure,11.17,38900538.0,0.81,-0.62,-14.73,2.2,0.43,0.43,0.43,5.79
LRCX,Lam Research,Technology,Semiconductor Equipment & Materials,324.45,11460714.0,1.22,6.98,2.31,13.24,3.72,3.72,3.72,405.75
