Code,Name,Sector,Industry,Close,Volume,RVOL,Daily_Chg%,Weekly_Chg%,Monthly_Chg%,Daily_Amount_B,Weekly_Amount_B,Monthly_Amount_B,Market_Cap_B
AMAT,Applied Mat,Technology,Semiconductor Equipment & Materials,626.84,27518637.0,2.06,-6.16,1.58,39.84,17.25,17.25,17.25,497.69
^DJI,Dow Jones,Index,Market Index,51876.11,1321068148.0,2.02,-0.09,0.6,2.43,68531.88,68531.88,68531.88,0.0
AVGO,Broadcom,Technology,Semiconductors,365.02,34092708.0,1.08,-3.67,-11.26,-13.47,12.44,12.44,12.44,1736.61
JNJ,J&J,Healthcare,Drug Manufacturers - General,254.66,16242949.0,1.41,3.99,11.5,10.1,4.14,4.14,4.14,613.02
LRCX,Lam Research,Technology,Semiconductor Equipment & Materials,379.09,19520350.0,1.19,-5.66,-2.56,18.86,7.4,7.4,7.4,474.08
QCOM,Qualcomm,Technology,Semiconductors,189.39,33393869.0,1.12,-7.57,-16.24,-18.86,6.32,6.32,6.32,199.62
KDP,KDP,Consumer Defensive,Beverages - Non-Alcoholic,33.4,53646669.0,3.02,2.71,8.58,10.96,1.79,1.79,1.79,45.44
NOK,NOK,Technology,Communication Equipment,13.01,142315550.0,1.43,-6.94,-3.56,-17.03,1.85,1.85,1.85,72.63
JPM,JPMorgan,Financial Services,Banks - Diversified,329.05,17587567.0,1.58,-1.81,1.18,9.95,5.79,5.79,5.79,881.69
TTAN,TTAN,Technology,Software - Application,69.2,11133717.0,8.53,9.15,7.74,9.34,0.77,0.77,0.77,6.6
FDS,FDS,Financial Services,Financial Data & Stock Exchanges,231.74,1134472.0,1.04,10.97,4.72,-1.69,0.26,0.26,0.26,8.44
META,Meta,Communication Services,Internet Content & Information,550.25,18424450.0,1.04,1.36,-4.67,-13.38,10.14,10.14,10.14,1396.77
AMZN,Amazon,Consumer Cyclical,Internet Retail,232.69,241155673.0,3.42,2.5,-4.79,-14.41,56.11,56.11,56.11,2503.07
AAPL,Apple,Technology,Consumer Electronics,283.78,261244321.0,3.81,3.14,-4.78,-8.71,74.14,74.14,74.14,4167.98
CHYM,CHYM,Technology,Software - Application,20.32,16883338.0,2.6,11.22,15.45,17.66,0.34,0.34,0.34,7.74
HL,HL,Basic Materials,Other Precious Metals & Mining,15.54,110144666.0,3.21,2.57,-2.63,-8.26,1.71,1.71,1.71,10.42
PLTR,Palantir,Technology,Software - Infrastructure,112.93,59985261.0,1.13,5.28,-12.1,-14.78,6.77,6.77,6.77,270.73
WULF,WULF,Financial Services,Capital Markets,25.83,66263597.0,2.62,-0.88,-10.87,-3.4,1.71,1.71,1.71,12.8
GC=F,Gold (黃金),Index,Market Index,4103.0,114770.0,198.36,1.8,-2.87,-7.75,0.47,0.47,0.47,0.0
PAY,PAY,Technology,Software - Infrastructure,23.43,2380906.0,2.65,10.16,11.2,0.6,0.06,0.06,0.06,2.95
BRK-B,Berkshire,Financial Services,Insurance - Diversified,498.66,7156506.0,1.15,2.22,1.88,3.9,3.57,3.57,3.57,1075.54
ABBV,AbbVie,Healthcare,Drug Manufacturers - General,253.35,52526686.0,5.9,4.2,17.03,17.62,13.31,13.31,13.31,447.62
MRNA,MRNA,Healthcare,Biotechnology,67.27,14417066.0,1.25,12.59,5.18,41.29,0.97,0.97,0.97,26.69
^VIX,VIX,Index,Market Index,18.41,0.0,0.0,-2.54,12.26,13.01,0.0,0.0,0.0,0.0
ADBE,Adobe,Technology,Software - Application,202.73,9111249.0,1.01,4.82,3.88,-14.91,1.85,1.85,1.85,80.59
WSE,WSE,Technology,Information Technology Services,12.19,3471810.0,2.66,10.22,12.45,-4.39,0.04,0.04,0.04,12.19
SNOW,SNOW,Technology,Software - Application,248.96,25447445.0,4.54,9.65,7.18,42.05,6.34,6.34,6.34,86.29
FIG,FIG,Technology,Software - Application,18.62,31661263.0,1.62,10.57,-1.38,-12.75,0.59,0.59,0.59,9.84
HRC=F,Steel (熱軋鋼),Index,Market Index,1180.0,255.0,1.47,2.16,5.36,4.7,0.0,0.0,0.0,0.0
DIS,Disney,Communication Services,Entertainment,98.79,7026570.0,0.44,0.75,-4.91,-5.17,0.69,0.69,0.69,171.55
NP,NP,Financial Services,Insurance Brokers,29.97,979098.0,1.67,9.22,2.5,5.79,0.03,0.03,0.03,4.15
PLUG,PLUG,Industrials,Electrical Equipment & Parts,2.54,73743119.0,1.46,-1.17,-10.88,-38.65,0.19,0.19,0.19,3.54
CSCO,CSCO,Technology,Communication Equipment,113.77,50087461.0,1.74,-4.37,-4.83,-4.93,5.7,5.7,5.7,448.42
BAC,Bank of America,Financial Services,Banks - Diversified,57.88,25065472.0,0.62,-0.53,2.99,13.27,1.45,1.45,1.45,410.75
MSTR,MicroStrategy,Technology,Software - Application,82.31,44476950.0,1.32,-3.54,-26.86,-46.62,3.66,3.66,3.66,29.45
MU,Micron,Technology,Semiconductors,1132.33,84431604.0,1.28,-6.69,-0.15,21.96,95.6,95.6,95.6,1278.85
TXN,Texas Inst,Technology,Semiconductors,285.42,28530471.0,2.41,-8.46,-11.59,-10.09,8.14,8.14,8.14,259.76
BBD,BBD,Financial Services,Banks - Regional,3.46,51720526.0,1.5,3.28,2.98,-2.81,0.18,0.18,0.18,36.57
AMD,AMD,Technology,Semiconductors,521.58,51570759.0,1.68,-2.06,-2.94,5.25,26.9,26.9,26.9,850.49
NVDA,NVIDIA,Technology,Semiconductors,192.53,177757849.0,1.09,-1.64,-8.62,-9.44,34.22,34.22,34.22,4663.27
WMT,Walmart,Consumer Defensive,Discount Stores,115.69,29208144.0,1.24,-0.08,-1.27,-2.4,3.38,3.38,3.38,920.67
GWRE,GWRE,Technology,Software - Application,121.48,3253169.0,1.1,10.34,12.63,-8.85,0.4,0.4,0.4,10.11
^SOX,PHLX Semi,Index,Market Index,13203.57,0.0,0.0,-5.29,-7.94,3.95,0.0,0.0,0.0,0.0
SMCI,Super Micro,Technology,Computer Hardware,30.63,48134211.0,0.68,-3.31,-0.1,-19.8,1.47,1.47,1.47,19.81
BWIN,BWIN,Financial Services,Insurance Brokers,26.22,4346327.0,1.17,9.2,29.55,35.22,0.11,0.11,0.11,2.56
PCOR,PCOR,Technology,Software - Application,41.91,3422068.0,0.83,9.43,4.8,-10.6,0.14,0.14,0.14,6.32
SI=F,Silver (白銀),Index,Market Index,59.6,58069.0,1262.37,2.15,-10.04,-20.1,0.0,0.0,0.0,0.0
^IXIC,Nasdaq,Index,Market Index,25297.62,16299253000.0,1.15,-0.24,-4.6,-5.16,412332.26,412332.26,412332.26,0.0
PBLS,PBLS,Healthcare,Biotechnology,28.8,560444.0,0.74,9.26,11.41,0.0,0.02,0.02,0.02,3.52
LLY,Eli Lilly,Healthcare,Drug Manufacturers - General,1208.12,7701171.0,2.34,7.13,9.97,11.56,9.3,9.3,9.3,1077.33
MSFT,Microsoft,Technology,Software - Infrastructure,372.97,181041665.0,3.53,5.71,-1.69,-9.62,67.52,67.52,67.52,2770.58
ONDS,ONDS,Technology,Communication Equipment,7.83,101001314.0,1.74,2.02,-15.53,-27.5,0.79,0.79,0.79,4.12
HG=F,Copper (銅),Index,Market Index,6.2,46469.0,55.06,2.09,-2.78,-1.7,0.0,0.0,0.0,0.0
SLS,SLS,Healthcare,Biotechnology,12.39,20752482.0,2.09,17.66,53.91,44.41,0.26,0.26,0.26,2.44
BTC-USD,Bitcoin,Crypto,Cryptocurrency,59859.71,41673740288.0,1.34,0.23,-5.34,-1.74,2494578.05,2494578.05,2494578.05,0.0
GOOG,Alphabet,Communication Services,Internet Content & Information,334.69,79768593.0,2.96,-2.19,-8.92,-13.03,26.7,26.7,26.7,4084.08
IBRX,IBRX,Healthcare,Biotechnology,8.71,36516565.0,2.97,11.81,18.34,10.39,0.32,0.32,0.32,9.12
KO,Coca-Cola,Consumer Defensive,Beverages - Non-Alcoholic,82.63,51837004.0,2.13,2.75,4.08,1.24,4.28,4.28,4.28,355.51
ABCL,ABCL,Healthcare,Biotechnology,7.38,15422090.0,1.78,10.81,33.45,35.66,0.11,0.11,0.11,2.25
TSM,TSMC,Technology,Semiconductors,432.35,14878021.0,0.88,-0.61,-6.44,2.28,6.43,6.43,6.43,2242.37
CL=F,Crude Oil (原油),Index,Market Index,70.24,222826.0,0.99,-2.34,-8.3,-20.79,0.02,0.02,0.02,0.0
UNH,UnitedHealth,Healthcare,Healthcare Plans,427.89,6812847.0,0.91,2.97,6.72,11.43,2.92,2.92,2.92,388.59
TSLA,Tesla,Consumer Cyclical,Auto Manufacturers,379.71,48464179.0,1.08,1.22,-5.19,-13.77,18.4,18.4,18.4,1426.09
COST,Costco,Consumer Defensive,Discount Stores,952.54,5413397.0,2.09,1.09,0.11,-5.1,5.16,5.16,5.16,422.43
PATH,PATH,Technology,Software - Infrastructure,10.53,62961401.0,1.13,6.04,2.53,-5.65,0.66,0.66,0.66,5.46
V,Visa,Financial Services,Credit Services,336.23,16633762.0,1.48,1.73,2.75,2.63,5.59,5.59,5.59,639.42
CCC,CCC,Technology,Software - Application,5.01,11260898.0,1.17,11.58,13.61,7.74,0.06,0.06,0.06,2.94
TENB,TENB,Technology,Software - Infrastructure,30.22,4780914.0,1.93,10.13,12.47,23.6,0.14,0.14,0.14,3.33
WDAY,WDAY,Technology,Software - Application,124.21,10231706.0,1.67,9.18,6.23,-0.23,1.27,1.27,1.27,30.68
NOW,NOW,Technology,Software - Application,98.34,21277668.0,0.79,9.85,3.47,-3.7,2.09,2.09,2.09,101.42
GRAB,GRAB,Technology,Software - Application,3.55,46322180.0,0.8,2.6,-0.56,-2.47,0.16,0.16,0.16,14.52
FROG,FROG,Technology,Software - Application,87.58,19803660.0,9.04,11.14,5.88,22.7,1.73,1.73,1.73,10.61
^GSPC,S&P 500,Index,Market Index,7354.02,5860380000.0,0.91,-0.05,-1.95,-2.21,43097.35,43097.35,43097.35,0.0
