Code,Name,Sector,Industry,Close,Volume,RVOL,Daily_Chg%,Weekly_Chg%,Monthly_Chg%,Daily_Amount_B,Weekly_Amount_B,Monthly_Amount_B,Market_Cap_B
FRVO,FRVO,Utilities,Utilities - Renewable,39.97,3321776.0,1.33,6.22,7.1,0.0,0.13,0.13,0.13,11.75
GC=F,Gold (黃金),Index,Market Index,4472.8,2674.0,0.13,-0.36,0.57,-1.03,0.01,0.01,0.01,0.0
MSTR,MicroStrategy,Technology,Software - Application,126.54,20073860.0,1.04,-7.01,-17.93,-31.15,2.54,2.54,2.54,44.53
NFLX,Netflix,Communication Services,Entertainment,81.52,35883664.0,1.01,-2.17,-6.67,-10.44,2.93,2.93,2.93,343.26
URI,URI,Industrials,Rental & Leasing Services,1056.58,747173.0,1.67,6.21,6.92,14.2,0.79,0.79,0.79,66.19
RGTI,RGTI,Technology,Computer Hardware,24.09,76384260.0,1.1,-10.36,-2.13,36.13,1.84,1.84,1.84,8.01
TGTX,TGTX,Healthcare,Biotechnology,40.11,3622000.0,2.58,9.47,2.32,12.34,0.15,0.15,0.15,6.14
TSLA,Tesla,Consumer Cyclical,Auto Manufacturers,423.7,43747438.0,1.07,-0.01,-3.78,7.95,18.54,18.54,18.54,1591.3
WMT,Walmart,Consumer Defensive,Discount Stores,116.89,29821282.0,1.07,3.39,-1.39,-10.31,3.49,3.49,3.49,930.22
KEEL,KEEL,Technology,Information Technology Services,6.15,44728745.0,0.99,0.16,11.72,89.23,0.28,0.28,0.28,3.71
CRM,Salesforce,Technology,Software - Application,190.61,13965525.0,0.57,-5.09,7.38,2.77,2.66,2.66,2.66,156.11
NU,NU,Financial Services,Banks - Regional,11.64,111190706.0,1.32,-2.43,-10.67,-17.8,1.29,1.29,1.29,56.59
META,Meta,Communication Services,Internet Content & Information,622.98,20346772.0,0.95,4.24,-1.93,2.06,12.68,12.68,12.68,1581.39
NVTS,NVTS,Technology,Semiconductors,30.84,110660093.0,4.22,19.26,6.79,93.72,3.41,3.41,3.41,7.31
SYRE,SYRE,Healthcare,Biotechnology,73.52,1588029.0,2.07,6.3,1.39,6.35,0.12,0.12,0.12,6.38
BBAI,BBAI,Technology,Information Technology Services,4.83,49170032.0,0.66,-5.48,10.53,15.83,0.24,0.24,0.24,2.31
MA,Mastercard,Financial Services,Credit Services,471.55,4446251.0,1.0,-1.28,-4.75,-6.58,2.1,2.1,2.1,416.65
NBIX,NBIX,Healthcare,Drug Manufacturers - Specialty & Generic,165.11,1941075.0,1.63,6.63,5.96,23.15,0.32,0.32,0.32,16.6
NN,NN,Technology,Software - Infrastructure,21.57,3681258.0,1.57,7.58,0.37,19.04,0.08,0.08,0.08,2.94
ORCL,Oracle,Technology,Software - Infrastructure,230.33,22677033.0,0.72,-5.83,20.62,27.76,5.22,5.22,5.22,662.44
F,F,Consumer Cyclical,Auto Manufacturers,15.71,58122004.0,0.57,-2.72,-1.07,36.61,0.91,0.91,0.91,62.6
APGE,APGE,Healthcare,Biotechnology,84.19,1065930.0,0.62,6.96,8.28,0.77,0.09,0.09,0.09,6.35
ACHR,ACHR,Industrials,Aerospace & Defense,6.53,51523439.0,0.9,-3.12,-0.31,13.17,0.34,0.34,0.34,4.98
MDGL,MDGL,Healthcare,Biotechnology,488.15,261264.0,0.88,7.79,-7.49,-5.88,0.13,0.13,0.13,11.25
PG,P&G,Consumer Defensive,Household & Personal Products,140.19,9333006.0,0.88,-0.45,-4.95,-2.25,1.31,1.31,1.31,326.45
MRNA,MRNA,Healthcare,Biotechnology,49.06,6750360.0,1.27,7.49,3.05,3.72,0.33,0.33,0.33,19.47
AAPL,Apple,Technology,Consumer Electronics,310.26,50459550.0,0.96,-1.57,-0.19,12.08,15.66,15.66,15.66,4556.9
AMD,AMD,Technology,Semiconductors,542.52,28701602.0,0.97,4.02,9.48,58.85,15.57,15.57,15.57,884.63
V,Visa,Financial Services,Credit Services,312.4,8958651.0,0.93,-1.55,-4.64,-4.42,2.8,2.8,2.8,594.1
KO,Coca-Cola,Consumer Defensive,Beverages - Non-Alcoholic,78.76,14783800.0,0.86,0.45,-3.5,0.73,1.16,1.16,1.16,338.86
INCY,INCY,Healthcare,Biotechnology,97.98,2185345.0,1.25,6.22,0.66,0.86,0.21,0.21,0.21,19.57
HPE,HPE,Technology,Communication Equipment,55.15,56351551.0,0.71,-1.78,48.25,92.09,3.11,3.11,3.11,73.03
SMR,SMR,Industrials,Specialty Industrial Machinery,12.27,52136988.0,1.3,-12.04,1.66,0.74,0.64,0.64,0.64,4.25
BRK-B,Berkshire,Financial Services,Insurance - Diversified,475.37,6547709.0,1.21,0.82,-0.95,1.46,3.11,3.11,3.11,1025.3
RIVN,RIVN,Consumer Cyclical,Auto Manufacturers,18.27,50341145.0,1.33,5.67,24.29,25.91,0.92,0.92,0.92,24.53
VGNT,VGNT,Consumer Cyclical,Auto Parts,49.81,2824907.0,2.31,10.3,12.87,37.71,0.14,0.14,0.14,3.53
DIS,Disney,Communication Services,Entertainment,99.39,7402411.0,0.84,-1.99,-4.6,-1.9,0.74,0.74,0.74,172.59
AAL,AAL,Industrials,Airlines,13.57,71520667.0,1.07,-2.58,-9.05,14.9,0.97,0.97,0.97,8.97
