Code,Name,Sector,Industry,Close,Volume,RVOL,Daily_Chg%,Weekly_Chg%,Monthly_Chg%,Daily_Amount_B,Weekly_Amount_B,Monthly_Amount_B,Market_Cap_B
PAYP,PAYP,Technology,Software - Infrastructure,14.61,1908698.0,0.9,6.49,2.53,-24.73,0.03,0.03,0.03,9.89
XOM,Exxon Mobil,Energy,Oil & Gas Integrated,139.73,13682255.0,0.56,0.91,-0.84,-10.02,1.91,1.91,1.91,579.17
AMD,AMD,Technology,Semiconductors,519.85,27057184.0,0.85,-5.76,-5.01,15.63,14.07,14.07,14.07,847.67
OTEX,OTEX,Technology,Software - Application,21.16,2633415.0,0.97,5.75,-4.08,-8.87,0.06,0.06,0.06,5.13
META,Meta,Communication Services,Internet Content & Information,562.2,12388472.0,0.66,-0.29,-5.27,-7.44,6.96,6.96,6.96,1427.1
AVGO,Broadcom,Technology,Semiconductors,380.15,28723565.0,0.82,-3.06,-3.5,-8.3,10.92,10.92,10.92,1808.59
V,Visa,Financial Services,Credit Services,328.48,10997383.0,1.04,0.58,1.44,-0.8,3.61,3.61,3.61,624.68
NVDA,NVIDIA,Technology,Semiconductors,200.04,152123958.0,0.99,-4.13,-5.84,-8.87,30.43,30.43,30.43,4845.17
MBX,MBX,Healthcare,Biotechnology,46.39,669204.0,0.73,5.65,19.01,45.93,0.03,0.03,0.03,2.21
LLY,Eli Lilly,Healthcare,Drug Manufacturers - General,1107.08,3300189.0,1.08,0.45,-1.97,6.28,3.65,3.65,3.65,987.23
PFE,PFE,Healthcare,Drug Manufacturers - General,24.72,81943195.0,1.58,-1.44,-4.92,-4.74,2.03,2.03,2.03,140.89
SNAP,SNAP,Communication Services,Internet Content & Information,4.46,42317236.0,0.64,-3.67,-21.89,-21.62,0.19,0.19,0.19,7.39
VKTX,VKTX,Healthcare,Biotechnology,34.81,6212949.0,2.78,7.54,17.48,13.46,0.22,0.22,0.22,4.04
AXON,AXON,Industrials,Aerospace & Defense,433.04,1090698.0,1.0,5.61,-2.29,11.08,0.47,0.47,0.47,34.9
^DJI,Dow Jones,Index,Market Index,51666.84,569180241.0,0.96,-0.09,-0.01,2.75,29407.74,29407.74,29407.74,0.0
KO,Coca-Cola,Consumer Defensive,Beverages - Non-Alcoholic,80.31,12121259.0,0.49,0.98,-0.74,-1.06,0.97,0.97,0.97,345.53
HOOD,HOOD,Financial Services,Capital Markets,103.25,40410126.0,0.96,-2.33,5.23,36.0,4.17,4.17,4.17,92.98
PATH,PATH,Technology,Software - Infrastructure,10.16,49327201.0,1.02,0.0,-5.84,-3.88,0.5,0.5,0.5,5.26
AAPL,Apple,Technology,Consumer Electronics,294.3,51882421.0,1.0,-0.91,-0.72,-3.51,15.27,15.27,15.27,4322.49
F,F,Consumer Cyclical,Auto Manufacturers,14.0,57855214.0,0.98,-0.78,-5.21,2.41,0.81,0.81,0.81,55.79
KFY,KFY,Industrials,Staffing & Employment Services,71.72,859180.0,0.94,5.83,0.49,7.62,0.06,0.06,0.06,3.72
^GSPC,S&P 500,Index,Market Index,7365.46,3658965000.0,0.57,-1.44,-2.5,-1.08,26949.96,26949.96,26949.96,0.0
GOOG,Alphabet,Communication Services,Internet Content & Information,346.08,21434458.0,0.96,-0.77,-5.73,-9.75,7.42,7.42,7.42,4223.07
ZETA,ZETA,Technology,Software - Infrastructure,19.51,14742307.0,1.59,5.63,-1.32,8.09,0.29,0.29,0.29,4.86
JNJ,J&J,Healthcare,Drug Manufacturers - General,239.08,7590889.0,0.74,3.37,1.45,3.17,1.81,1.81,1.81,575.52
PG,P&G,Consumer Defensive,Household & Personal Products,150.86,7181710.0,0.69,2.15,0.27,5.2,1.08,1.08,1.08,351.29
NOK,NOK,Technology,Communication Equipment,13.7,81246993.0,0.67,-5.06,-7.56,-3.39,1.11,1.11,1.11,76.48
NFLX,Netflix,Communication Services,Entertainment,72.82,50531435.0,0.78,-0.08,-10.84,-18.45,3.68,3.68,3.68,306.63
CRWV,CoreWeave,Technology,Software - Infrastructure,105.72,25112072.0,0.67,-5.0,-0.93,-1.73,2.65,2.65,2.65,57.68
TXN,Texas Inst,Technology,Semiconductors,304.36,10544900.0,0.99,-8.4,-2.87,2.0,3.21,3.21,3.21,277.0
SOFI,SOFI,Financial Services,Credit Services,17.29,88981838.0,0.96,1.11,0.93,10.48,1.54,1.54,1.54,22.18
SI=F,Silver (白銀),Index,Market Index,61.58,389.0,81.04,-6.03,-12.12,-19.42,0.0,0.0,0.0,0.0
LGND,LGND,Healthcare,Biotechnology,279.44,2298168.0,5.31,6.59,10.34,25.77,0.64,0.64,0.64,5.6
AMZN,Amazon,Consumer Cyclical,Internet Retail,234.11,56989747.0,1.07,0.57,-4.84,-12.8,13.34,13.34,13.34,2518.35
RGTI,RGTI,Technology,Computer Hardware,21.28,45869782.0,1.29,-0.47,-6.26,-3.45,0.98,0.98,0.98,7.07
QURE,QURE,Healthcare,Biotechnology,49.04,3332746.0,0.57,10.48,75.96,98.06,0.16,0.16,0.16,3.09
BAC,Bank of America,Financial Services,Banks - Diversified,57.91,29775486.0,0.69,0.94,3.65,12.47,1.72,1.72,1.72,410.96
MSFT,Microsoft,Technology,Software - Infrastructure,373.94,39415431.0,0.94,1.8,-6.46,-10.77,14.74,14.74,14.74,2777.79
UNH,UnitedHealth,Healthcare,Healthcare Plans,409.25,5456867.0,0.78,0.63,-0.44,7.0,2.23,2.23,2.23,371.66
TRI,TRI,Industrials,Specialty Business Services,80.71,1989008.0,0.66,5.43,0.3,-5.67,0.16,0.16,0.16,35.23
QCOM,Qualcomm,Technology,Semiconductors,204.13,23371004.0,1.05,-8.01,-7.55,-4.35,4.77,4.77,4.77,215.15
QNT,QNT,Technology,Software - Application,77.46,5539488.0,1.54,13.46,33.76,0.0,0.43,0.43,0.43,2.43
JPM,JPMorgan,Financial Services,Banks - Diversified,334.14,7544744.0,0.61,0.8,4.61,10.28,2.52,2.52,2.52,895.33
ORCL,Oracle,Technology,Software - Infrastructure,165.16,31927307.0,1.48,-5.66,-14.26,-12.97,5.27,5.27,5.27,475.01
AMAT,Applied Mat,Technology,Semiconductor Equipment & Materials,585.88,12008490.0,0.98,-8.48,0.02,37.09,7.04,7.04,7.04,465.16
GWRE,GWRE,Technology,Software - Application,109.63,2215195.0,0.86,6.76,-8.66,-19.22,0.24,0.24,0.24,9.13
BTC-USD,Bitcoin,Crypto,Cryptocurrency,62478.92,29942632448.0,1.33,-2.3,-0.66,-6.33,1870783.39,1870783.39,1870783.39,0.0
TSM,TSMC,Technology,Semiconductors,436.39,17330502.0,1.19,-6.69,-1.14,7.18,7.56,7.56,7.56,2263.33
PLUG,PLUG,Industrials,Electrical Equipment & Parts,2.71,48361515.0,0.91,-2.87,-3.21,-28.31,0.13,0.13,0.13,3.78
BBWI,BBWI,Consumer Cyclical,Specialty Retail,20.72,6305720.0,0.98,5.55,6.47,19.63,0.13,0.13,0.13,4.18
COST,Costco,Consumer Defensive,Discount Stores,957.68,2389123.0,1.06,0.67,-2.22,-8.83,2.29,2.29,2.29,424.71
SMCI,Super Micro,Technology,Computer Hardware,33.32,55641861.0,0.76,-6.03,8.01,-0.42,1.85,1.85,1.85,21.55
MA,Mastercard,Financial Services,Credit Services,488.07,2970696.0,0.69,0.82,-0.52,-2.31,1.45,1.45,1.45,431.25
MAAS,MAAS,Financial Services,Asset Management,21.24,680370.0,3.99,18.99,40.57,95.76,0.01,0.01,0.01,9.39
WMT,Walmart,Consumer Defensive,Discount Stores,119.42,22567457.0,0.95,1.91,-1.16,-1.58,2.7,2.7,2.7,950.35
RGC,RGC,Healthcare,Drug Manufacturers - Specialty & Generic,11.08,256496.0,0.9,5.42,-35.17,-58.96,0.0,0.0,0.0,5.48
HRC=F,Steel (熱軋鋼),Index,Market Index,1192.0,224.0,74.67,6.43,6.43,10.37,0.0,0.0,0.0,0.0
CRM,Salesforce,Technology,Software - Application,153.42,20007367.0,0.78,2.2,-6.76,-12.98,3.07,3.07,3.07,125.65
T,T,Communication Services,Telecom Services,22.81,59896561.0,0.95,3.21,-2.06,-9.98,1.37,1.37,1.37,158.49
COIN,Coinbase,Financial Services,Financial Data & Stock Exchanges,158.18,7017557.0,0.84,-4.04,-6.74,-18.28,1.11,1.11,1.11,41.67
LRCX,Lam Research,Technology,Semiconductor Equipment & Materials,371.33,15758700.0,1.07,-9.33,-4.52,22.86,5.85,5.85,5.85,464.37
MARA,MARA,Financial Services,Capital Markets,14.7,41924468.0,1.01,-1.01,0.41,8.49,0.62,0.62,0.62,5.6
ENLT,ENLT,Utilities,Utilities - Renewable,90.56,480318.0,1.37,5.96,-6.1,-1.08,0.04,0.04,0.04,12.65
SPCX,SPCX,Industrials,Aerospace & Defense,156.11,153240080.0,0.7,0.98,-18.9,0.0,23.92,23.92,23.92,2056.62
TNET,TNET,Industrials,Staffing & Employment Services,45.82,233524.0,0.58,6.31,-1.84,9.54,0.01,0.01,0.01,2.11
HG=F,Copper (銅),Index,Market Index,6.13,194.0,0.17,-3.63,-5.5,-2.09,0.0,0.0,0.0,0.0
KEEL,KEEL,Technology,Information Technology Services,6.6,59093999.0,0.8,-0.9,16.61,42.24,0.39,0.39,0.39,3.99
HD,Home Depot,Consumer Cyclical,Home Improvement Retail,324.45,2951412.0,0.47,-0.66,-1.63,3.4,0.96,0.96,0.96,323.51
BFLY,BFLY,Healthcare,Medical Devices,7.67,12724593.0,0.59,5.5,36.23,71.21,0.1,0.1,0.1,2.01
CL=F,Crude Oil (原油),Index,Market Index,73.12,299.0,0.0,-2.27,-9.45,-24.11,0.0,0.0,0.0,0.0
INFQ,INFQ,Technology,Software - Infrastructure,15.96,42255890.0,2.4,12.32,7.69,8.57,0.67,0.67,0.67,3.48
ELVN,ELVN,Healthcare,Biotechnology,48.6,1915617.0,0.75,5.74,14.73,15.03,0.09,0.09,0.09,3.47
ABBV,AbbVie,Healthcare,Drug Manufacturers - General,234.76,7182895.0,0.99,2.07,5.94,9.45,1.69,1.69,1.69,414.77
MSTR,MicroStrategy,Technology,Software - Application,103.84,22126461.0,0.95,-5.13,-20.82,-37.01,2.3,2.3,2.3,37.15
^SOX,PHLX Semi,Index,Market Index,13482.51,0.0,0.0,-7.87,-4.38,12.69,0.0,0.0,0.0,0.0
MU,Micron,Technology,Semiconductors,1051.77,58149691.0,1.14,-13.18,-3.33,38.01,61.16,61.16,61.16,1186.12
ADBE,Adobe,Technology,Software - Application,197.43,6831833.0,0.66,1.3,-4.33,-19.12,1.35,1.35,1.35,78.48
DIS,Disney,Communication Services,Entertainment,103.53,7932998.0,0.55,1.05,1.81,-0.05,0.82,0.82,0.82,179.78
AAL,AAL,Industrials,Airlines,16.14,166082368.0,1.11,0.37,4.4,18.76,2.68,2.68,2.68,10.67
HRB,HRB,Consumer Cyclical,Personal Services,35.87,2497559.0,1.02,5.38,-0.91,-5.33,0.09,0.09,0.09,4.55
^VIX,VIX,Index,Market Index,19.49,0.0,0.0,12.79,20.31,16.71,0.0,0.0,0.0,0.0
TSLA,Tesla,Consumer Cyclical,Auto Manufacturers,381.61,49777273.0,1.06,-5.79,-7.18,-8.67,19.0,19.0,19.0,1433.22
EWTX,EWTX,Healthcare,Biotechnology,38.83,964561.0,0.35,6.38,10.28,18.78,0.04,0.04,0.04,4.18
VRNS,VRNS,Technology,Software - Infrastructure,35.03,9654419.0,6.31,7.09,3.36,14.25,0.34,0.34,0.34,4.11
QBTS,QBTS,Technology,Computer Hardware,25.03,46483561.0,1.43,2.29,-4.68,-2.76,1.16,1.16,1.16,9.27
PLTR,Palantir,Technology,Software - Infrastructure,116.7,41783658.0,0.96,-2.34,-13.37,-15.07,4.88,4.88,4.88,279.77
NTSK,NTSK,Technology,Software - Infrastructure,9.53,7000417.0,0.56,6.48,8.17,-17.63,0.07,0.07,0.07,3.85
WAY,WAY,Healthcare,Health Information Services,18.41,3583402.0,1.28,6.35,-0.75,-2.26,0.07,0.07,0.07,3.53
^IXIC,Nasdaq,Index,Market Index,25587.04,13852269000.0,1.08,-2.21,-4.11,-2.69,354438.55,354438.55,354438.55,0.0
INTC,Intel,Technology,Semiconductors,132.28,131263983.0,0.88,-6.14,3.46,11.63,17.36,17.36,17.36,664.84
BRK-B,Berkshire,Financial Services,Insurance - Diversified,492.81,4183569.0,0.68,0.84,-0.55,2.67,2.06,2.06,2.06,1062.92
GC=F,Gold (黃金),Index,Market Index,4122.5,1671.0,1.59,-1.42,-4.75,-9.19,0.01,0.01,0.01,0.0
GRAB,GRAB,Technology,Software - Application,3.46,53316284.0,0.79,-0.86,0.0,-2.81,0.18,0.18,0.18,14.15
